time_ms,mode,scenario,wind_scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
38,gimbal,static,mild,5.1962,0.01,0.04,4.8038,-0.0154,10.0000,0.0000,2.750,SEARCH,2.6174,0.0082,0.0000,-0.0751
138,gimbal,static,mild,5.1035,0.02,0.14,4.8965,-0.0125,10.0000,0.0000,2.752,SEARCH,2.5711,0.0069,0.0000,-0.0744
238,gimbal,static,mild,5.0027,0.02,0.24,4.9973,-0.0087,10.0000,0.0000,2.754,SEARCH,2.5207,0.0051,0.0000,-0.0738
338,gimbal,static,mild,4.9093,0.01,0.34,5.0907,-0.0046,10.0000,0.0000,2.756,SEARCH,2.4741,0.0032,0.0000,-0.0732
438,gimbal,static,mild,4.8076,0.00,0.44,5.1924,0.0003,10.0000,0.0000,2.758,SEARCH,2.4234,0.0008,0.0000,-0.0726
538,gimbal,static,mild,4.7135,0.00,0.54,5.2865,0.0049,10.0000,0.0000,2.760,SEARCH,2.3764,-0.0015,0.0000,-0.0720
638,gimbal,static,mild,4.6117,0.01,0.64,5.3883,0.0094,10.0000,0.0000,2.762,SEARCH,2.3254,-0.0039,0.0000,-0.0714
738,gimbal,static,mild,4.5172,0.01,0.74,5.4828,0.0128,10.0000,0.0000,2.764,SEARCH,2.2783,-0.0057,0.0000,-0.0709
838,gimbal,static,mild,4.4145,0.01,0.84,5.5856,0.0155,10.0000,0.0000,2.765,SEARCH,2.2270,-0.0073,0.0000,-0.0704
938,gimbal,static,mild,4.3192,0.00,0.94,5.6809,0.0172,10.0000,0.0000,2.767,SEARCH,2.1794,-0.0083,0.0000,-0.0698
1038,gimbal,static,mild,4.2157,0.00,1.04,5.7843,0.0184,10.0000,0.0000,2.769,SEARCH,2.1277,-0.0090,0.0000,-0.0694
1138,gimbal,static,mild,4.1204,0.01,1.14,5.8797,0.0191,10.0000,0.0000,2.771,SEARCH,2.0800,-0.0094,0.0000,-0.0688
1238,gimbal,static,mild,4.0176,0.01,1.24,5.9824,0.0192,10.0000,0.0000,2.772,SEARCH,2.0285,-0.0096,0.0000,-0.0683
1338,gimbal,static,mild,3.9232,0.02,1.34,6.0768,0.0186,10.0000,0.0000,2.774,SEARCH,1.9812,-0.0095,0.0000,-0.0678
1439,gimbal,static,mild,3.8218,0.02,1.44,6.1783,0.0178,10.0000,0.0000,2.776,DESCEND_TO_LOW,1.9303,-0.0091,0.0000,-0.0672
1538,gimbal,static,mild,3.7284,0.02,1.54,6.2717,0.0174,10.0000,0.0000,2.776,DESCEND_TO_LOW,0.9536,-0.0165,-0.0102,0.5000
1638,gimbal,static,mild,3.6272,0.02,1.64,6.3729,0.0174,10.0000,0.0000,2.751,DESCEND_TO_LOW,0.7730,-0.0160,-0.0102,0.5000
1739,gimbal,static,mild,3.5343,0.01,1.74,6.4658,0.0178,10.0000,0.0000,2.710,DESCEND_TO_LOW,0.7703,-0.0161,-0.0102,0.5000
1838,gimbal,static,mild,3.4431,0.00,1.84,6.5570,0.0186,10.0000,0.0000,2.665,DESCEND_TO_LOW,0.6154,-0.0163,0.0222,0.5000
1938,gimbal,static,mild,3.3472,0.01,1.94,6.6529,0.0203,10.0000,0.0000,2.613,DESCEND_TO_LOW,0.5721,-0.0162,0.0234,0.5000
2038,gimbal,static,mild,3.2551,0.01,2.04,6.7450,0.0225,10.0000,0.0000,2.564,DESCEND_TO_LOW,0.4723,-0.0160,0.0216,0.5000
2138,gimbal,static,mild,3.1750,0.00,2.14,6.8251,0.0246,10.0000,0.0000,2.510,DESCEND_TO_LOW,0.4806,-0.0163,0.0216,0.5000
2238,gimbal,static,mild,3.0941,0.03,2.24,6.9060,0.0261,10.0000,0.0000,2.461,DESCEND_TO_LOW,0.4013,-0.0259,-0.0180,0.5000
2338,gimbal,static,mild,3.0247,0.08,2.34,6.9754,0.0270,10.0000,0.0000,2.407,DESCEND_TO_LOW,0.4081,-0.0265,-0.0180,0.5000
2438,gimbal,static,mild,2.9599,0.15,2.44,7.0402,0.0275,10.0000,0.0000,2.358,DESCEND_TO_LOW,0.3508,-0.0307,0.0078,0.5000
2538,gimbal,static,mild,2.8954,0.22,2.54,7.1047,0.0274,10.0000,0.0000,2.304,DESCEND_TO_LOW,0.3503,-0.0356,0.0030,0.5000
2638,gimbal,static,mild,2.8369,0.28,2.64,7.1632,0.0269,10.0000,0.0000,2.255,DESCEND_TO_LOW,0.3738,-0.0404,-0.0012,0.5000
2738,gimbal,static,mild,2.7873,0.33,2.74,7.2128,0.0262,10.0000,0.0000,2.201,DESCEND_TO_LOW,0.4073,-0.0456,0.0216,0.5000
2838,gimbal,static,mild,2.7410,0.36,2.84,7.2591,0.0256,10.0000,0.0000,2.151,DESCEND_TO_LOW,0.4491,-0.0498,-0.0096,0.5000
2938,gimbal,static,mild,2.6937,0.36,2.94,7.3064,0.0253,10.0000,0.0000,2.096,DESCEND_TO_LOW,0.5106,-0.0496,-0.0096,0.5000
3038,gimbal,static,mild,2.6517,0.34,3.04,7.3484,0.0248,10.0000,0.0000,2.046,DESCEND_TO_LOW,0.5722,-0.0532,-0.0636,0.5000
