time_ms,mode,scenario,wind_scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
16,gimbal,static,none,4.7172,0.02,0.02,5.2828,0.0107,10.0000,0.0000,2.842,SEARCH,2.3706,-0.0048,0.0000,-0.0475
116,gimbal,static,none,4.6213,0.02,0.12,5.3787,0.0152,10.0000,0.0000,2.841,SEARCH,2.3186,-0.0072,0.0000,-0.0478
217,gimbal,static,none,4.5175,0.01,0.22,5.4826,0.0201,10.0000,0.0000,2.840,SEARCH,2.2707,-0.0095,0.0000,-0.0480
317,gimbal,static,none,4.4221,0.01,0.32,5.5780,0.0246,10.0000,0.0000,2.839,SEARCH,2.2309,-0.0114,0.0000,-0.0482
417,gimbal,static,none,4.3193,0.01,0.42,5.6808,0.0296,10.0000,0.0000,2.839,SEARCH,2.1714,-0.0142,0.0000,-0.0483
517,gimbal,static,none,4.2249,0.01,0.52,5.7752,0.0338,10.0000,0.0000,2.839,SEARCH,2.1202,-0.0165,0.0000,-0.0483
616,gimbal,static,none,4.1235,0.01,0.62,5.8767,0.0377,10.0000,0.0000,2.839,SEARCH,2.0811,-0.0181,0.0000,-0.0483
717,gimbal,static,none,4.0308,0.00,0.72,5.9694,0.0406,10.0000,0.0000,2.839,SEARCH,2.0345,-0.0198,0.0000,-0.0482
817,gimbal,static,none,3.9315,0.00,0.82,6.0687,0.0430,10.0000,0.0000,2.840,SEARCH,1.9771,-0.0212,0.0000,-0.0480
916,gimbal,static,none,3.8402,0.00,0.92,6.1600,0.0445,10.0000,0.0000,2.840,SEARCH,1.9390,-0.0220,0.0000,-0.0479
1016,gimbal,static,none,3.7412,0.01,1.02,6.2591,0.0448,10.0000,0.0000,2.841,SEARCH,1.8895,-0.0224,0.0000,-0.0478
1116,gimbal,static,none,3.6495,0.02,1.12,6.3507,0.0445,10.0000,0.0000,2.841,SEARCH,1.8323,-0.0223,0.0000,-0.0477
1217,gimbal,static,none,3.5497,0.02,1.22,6.4506,0.0436,10.0000,0.0000,2.842,SEARCH,1.7863,-0.0220,0.0000,-0.0475
1316,gimbal,static,none,3.4571,0.03,1.32,6.5432,0.0421,10.0000,0.0000,2.842,SEARCH,1.7477,-0.0214,0.0000,-0.0473
1417,gimbal,static,none,3.3562,0.03,1.42,6.6440,0.0399,10.0000,0.0000,2.843,SEARCH,1.6896,-0.0202,0.0000,-0.0472
1516,gimbal,static,none,3.2630,0.03,1.52,6.7372,0.0373,10.0000,0.0000,2.843,SEARCH,1.6392,-0.0189,0.0000,-0.0471
1617,gimbal,static,none,3.1618,0.03,1.62,6.8384,0.0337,10.0000,0.0000,2.843,DESCEND_TO_LOW,1.6003,-0.0176,0.0000,-0.0471
1717,gimbal,static,none,3.0683,0.03,1.72,6.9318,0.0300,10.0000,0.0000,2.842,DESCEND_TO_LOW,0.4146,-0.0507,-0.0120,0.5000
1817,gimbal,static,none,2.9682,0.02,1.82,7.0319,0.0258,10.0000,0.0000,2.814,HOLD,0.3622,-0.0468,0.0060,0.5000
1917,gimbal,static,none,2.8720,0.02,1.92,7.1281,0.0214,10.0000,0.0000,2.767,HOLD,0.3440,-0.0444,0.0000,-0.0140
2017,gimbal,static,none,2.7913,0.03,2.02,7.2087,0.0172,10.0000,0.0000,2.746,DESCEND_TO_LOW,0.3350,-0.0432,0.0000,-0.0188
2117,gimbal,static,none,2.7182,0.05,2.12,7.2818,0.0134,10.0000,0.0000,2.749,DESCEND_TO_LOW,-0.4229,-0.0334,-0.0090,0.5000
2217,gimbal,static,none,2.6448,0.09,2.22,7.3553,0.0094,10.0000,0.0000,2.719,DESCEND_TO_LOW,-0.6440,-0.0329,-0.0090,0.5000
2317,gimbal,static,none,2.5872,0.13,2.32,7.4128,0.0060,10.0000,0.0000,2.671,DESCEND_TO_LOW,-0.8927,-0.0254,-0.0075,0.5000
2417,gimbal,static,none,2.5422,0.20,2.42,7.4578,0.0026,10.0000,0.0000,2.627,DESCEND_TO_LOW,-1.0000,-0.0245,-0.0081,0.5000
2517,gimbal,static,none,2.5185,0.27,2.52,7.4815,-0.0003,10.0000,0.0000,2.578,DESCEND_TO_LOW,-1.0000,-0.0144,-0.0201,0.5000
2617,gimbal,static,none,2.5161,0.35,2.62,7.4839,-0.0022,10.0000,0.0000,2.527,HOLD,-1.0000,-0.0107,-0.0048,0.5000
2716,gimbal,static,none,2.5320,0.41,2.72,7.4680,-0.0035,10.0000,0.0000,2.478,HOLD,-0.9500,-0.0102,0.0000,-0.0147
