time_ms,mode,scenario,wind_scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
12,gimbal,dynamic,gust1,0.9335,-13.85,0.01,-0.0437,0.0582,0.8704,-0.1308,2.841,STABILIZE_HIGH,0.0000,0.0000,0.0000,-0.0478
111,gimbal,dynamic,gust1,0.9570,-13.84,0.11,-0.0429,0.0579,0.8941,-0.1367,2.849,STABILIZE_HIGH,-1.0000,-0.1151,-0.4278,-0.0452
211,gimbal,dynamic,gust1,0.9727,-13.78,0.21,-0.0470,0.0568,0.9057,-0.1396,2.855,STABILIZE_HIGH,-1.0000,-0.1166,-0.4185,-0.0434
311,gimbal,dynamic,gust1,0.9998,-13.68,0.31,-0.0572,0.0553,0.9226,-0.1438,2.864,STABILIZE_HIGH,-1.0000,-0.1179,-0.4185,-0.0407
411,gimbal,dynamic,gust1,1.0374,-13.49,0.41,-0.0787,0.0534,0.9390,-0.1480,2.871,HOLD,-0.9750,-0.1149,0.0000,0.0005
511,gimbal,dynamic,gust1,1.0937,-13.19,0.51,-0.1198,0.0504,0.9550,-0.1519,2.873,HOLD,-0.9250,-0.1090,0.0000,0.0009
611,gimbal,dynamic,gust1,1.1555,-12.91,0.61,-0.1669,0.0481,0.9705,-0.1558,2.871,HOLD,-0.8750,-0.1032,0.0000,0.0003
711,gimbal,dynamic,gust1,1.2071,-12.67,0.71,-0.2038,0.0469,0.9856,-0.1596,2.870,HOLD,-0.8250,-0.0973,0.0000,0.0001
811,gimbal,dynamic,gust1,1.2896,-12.27,0.81,-0.2724,0.0456,1.0001,-0.1632,2.867,HOLD,-0.7750,-0.0914,0.0000,-0.0008
911,gimbal,dynamic,gust1,1.3568,-11.92,0.91,-0.3258,0.0460,1.0143,-0.1668,2.861,HOLD,-0.7250,-0.0855,0.0000,-0.0027
1012,gimbal,dynamic,gust1,1.4296,-11.59,1.01,-0.3849,0.0475,1.0280,-0.1702,2.857,STABILIZE_HIGH,-0.7000,-0.0825,0.0000,-0.0035
