time_ms,scenario,drone_x,drone_y,drone_yaw_rad,rotation_error_deg,altitude_m,pixel_err_x,pixel_err_y,ground_err_m,forward_err_m,lateral_err_m,gimbal_norm,locked,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
12,static,0.8401,-0.5929,6.2654,24.41,2.026,4.8441,4.2684,6.4564,4.7638,4.3578,0.000,1,SEARCH,0.4179,0.0000,0.0000,0.0079
112,static,0.8745,-0.6084,6.2674,24.80,2.031,4.7129,4.2830,6.3683,4.6411,4.3608,0.000,1,SEARCH,0.4141,0.0000,0.0000,0.0094
212,static,0.9135,-0.6256,6.2708,24.63,2.035,4.4121,4.2175,6.1036,4.3513,4.2801,0.000,1,SEARCH,0.4102,0.0000,0.0000,0.0105
315,static,0.9520,-0.6428,6.2758,24.63,2.039,4.4121,4.2175,6.1036,4.3682,4.2629,0.000,1,SEARCH,0.4071,0.0000,0.0000,0.0117
412,static,0.9895,-0.6606,6.2811,24.90,2.041,4.0163,4.1281,5.7595,4.0004,4.1435,0.000,1,SEARCH,0.4022,0.0000,0.0000,0.0122
514,static,1.0270,-0.6774,0.0017,0.00,2.041,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.3988,0.0000,0.0000,0.0124
612,static,1.0684,-0.6960,0.0014,24.98,2.040,3.7685,4.0990,5.5681,3.7759,4.0922,0.000,1,SEARCH,0.3951,0.0000,0.0000,0.0119
712,static,1.1032,-0.7114,0.0004,25.20,2.041,3.6479,4.1365,5.5153,3.6503,4.1344,0.000,1,SEARCH,0.3912,0.0000,0.0000,0.0122
812,static,1.1441,-0.7280,0.0023,25.20,2.044,3.6479,4.1365,5.5153,3.6536,4.1315,0.000,1,SEARCH,0.3872,0.0000,0.0000,0.0131
912,static,1.1844,-0.7454,0.0098,25.20,2.046,3.6479,4.1365,5.5153,3.6752,4.1123,0.000,1,SEARCH,0.3831,0.0000,0.0000,0.0138
1012,static,1.2258,-0.7627,0.0174,25.20,2.048,3.6479,4.1365,5.5153,3.7074,4.0833,0.000,1,SEARCH,0.3791,0.0000,0.0000,0.0145
