time_ms,scenario,drone_x,drone_y,drone_yaw_rad,rotation_error_deg,altitude_m,pixel_err_x,pixel_err_y,ground_err_m,forward_err_m,lateral_err_m,gimbal_norm,locked,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
86,static,0.0206,1.0222,6.2270,-138.41,1.731,0.1392,3.4727,3.4755,-0.0384,3.4753,0.000,1,SEARCH,0.2491,0.0000,0.0000,0.0694
188,static,0.0243,1.0350,6.2207,-138.41,1.738,0.1392,3.4727,3.4755,-0.0559,3.4751,0.000,1,SEARCH,0.2490,0.0000,0.0000,0.0713
288,static,0.0273,1.0503,6.2146,0.00,1.743,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2488,0.0000,0.0000,0.0730
385,static,0.0289,1.0679,6.2105,0.00,1.748,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2486,0.0000,0.0000,0.0743
485,static,0.0290,1.0860,6.2108,0.00,1.754,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2486,0.0000,0.0000,0.0762
589,static,0.0296,1.1064,6.2151,0.00,1.759,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2485,0.0000,0.0000,0.0778
693,static,0.0292,1.1231,6.2211,-138.35,1.764,0.1579,3.4411,3.4447,-0.0766,3.4439,0.000,1,SEARCH,0.2485,0.0000,0.0000,0.0793
788,static,0.0287,1.1377,6.2282,-137.69,1.768,0.1637,3.4097,3.4136,-0.0481,3.4133,0.000,1,SEARCH,0.2485,0.0000,0.0000,0.0805
894,static,0.0274,1.1587,6.2348,0.00,1.772,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2486,0.0000,0.0000,0.0816
986,static,0.0265,1.1776,6.2404,-139.20,1.779,0.1851,3.3552,3.3603,0.0226,3.3603,0.000,1,SEARCH,0.2486,0.0000,0.0000,0.0837
1087,static,0.0248,1.1935,6.2471,-139.20,1.786,0.1851,3.3552,3.3603,0.0415,3.3601,0.000,1,SEARCH,0.2487,0.0000,0.0000,0.0857
1197,static,0.0254,1.2119,6.2535,-139.20,1.792,0.1851,3.3552,3.3603,0.0641,3.3597,0.000,1,SEARCH,0.2488,0.0000,0.0000,0.0875
1288,static,0.0273,1.2295,6.2566,0.00,1.797,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2487,0.0000,0.0000,0.0890
1385,static,0.0288,1.2489,6.2617,0.00,1.797,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2486,0.0000,0.0000,0.0892
1486,static,0.0306,1.2641,6.2633,-141.87,1.798,-0.0586,2.9199,2.9205,-0.1212,2.9180,0.000,1,SEARCH,0.2486,0.0000,0.0000,0.0894
1587,static,0.0333,1.2816,6.2649,-141.87,1.802,-0.0586,2.9199,2.9205,-0.1166,2.9181,0.000,1,SEARCH,0.2485,0.0000,0.0000,0.0906
1686,static,0.0354,1.2985,6.2672,0.00,1.807,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2483,0.0000,0.0000,0.0922
1785,static,0.0368,1.3123,6.2681,-143.56,1.812,-0.1830,2.7008,2.7070,-0.2262,2.6976,0.000,1,SEARCH,0.2482,0.0000,0.0000,0.0937
1886,static,0.0402,1.3338,6.2728,-143.56,1.816,-0.1830,2.7008,2.7070,-0.2218,2.6979,0.000,1,SEARCH,0.2481,0.0000,0.0000,0.0948
1989,static,0.0437,1.3487,6.2751,0.00,1.819,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2480,0.0000,0.0000,0.0957
2091,static,0.0477,1.3653,6.2797,-144.80,1.820,-0.1849,2.5817,2.5883,-0.2058,2.5801,0.000,1,SEARCH,0.2478,0.0000,0.0000,0.0961
2185,static,0.0516,1.3802,6.2808,0.00,1.821,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2476,0.0000,0.0000,0.0964
2288,static,0.0584,1.3990,6.2822,0.00,1.824,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2474,0.0000,0.0000,0.0971
2386,static,0.0651,1.4159,6.2806,-145.56,1.825,-0.2950,2.4039,2.4219,-0.2974,2.4036,0.000,1,SEARCH,0.2471,0.0000,0.0000,0.0976
2488,static,0.0713,1.4333,6.2790,-145.56,1.829,-0.2950,2.4039,2.4219,-0.3011,2.4031,0.000,1,SEARCH,0.2467,0.0000,0.0000,0.0986
2586,static,0.0787,1.4522,6.2774,0.00,1.832,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2464,0.0000,0.0000,0.0997
2686,static,0.0835,1.4674,6.2763,0.00,1.835,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2461,0.0000,0.0000,0.1005
2790,static,0.0888,1.4857,6.2744,0.00,1.836,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2458,0.0000,0.0000,0.1008
2886,static,0.0918,1.4998,6.2741,-146.00,1.833,-0.3610,2.2404,2.2693,-0.3808,2.2372,0.000,1,SEARCH,0.2456,0.0000,0.0000,0.0999
2991,static,0.0968,1.5138,6.2733,-146.00,1.834,-0.3610,2.2404,2.2693,-0.3813,2.2371,0.000,1,SEARCH,0.2454,0.0000,0.0000,0.1001
3087,static,0.1046,1.5322,6.2719,0.00,1.830,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2451,0.0000,0.0000,0.0991
3186,static,0.1110,1.5474,6.2738,-145.68,1.829,-0.3800,2.1531,2.1864,-0.4042,2.1487,0.000,1,SEARCH,0.2448,0.0000,0.0000,0.0986
3285,static,0.1187,1.5621,6.2789,-145.68,1.827,-0.3800,2.1531,2.1864,-0.4001,2.1494,0.000,1,SEARCH,0.2444,0.0000,0.0000,0.0980
3398,static,0.1272,1.5771,0.0023,0.00,1.825,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2441,0.0000,0.0000,0.0975
3486,static,0.1350,1.5907,0.0103,0.00,1.824,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2436,0.0000,0.0000,0.0972
3586,static,0.1444,1.6045,0.0155,0.00,1.826,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2433,0.0000,0.0000,0.0979
3686,static,0.1526,1.6190,0.0210,-148.23,1.827,-0.5085,1.8815,1.9490,-0.4793,1.8892,0.000,1,SEARCH,0.2428,0.0000,0.0000,0.0981
3792,static,0.1621,1.6357,0.0244,-148.23,1.827,-0.5085,1.8815,1.9490,-0.4690,1.8918,0.000,1,SEARCH,0.2424,0.0000,0.0000,0.0980
3887,static,0.1723,1.6510,0.0267,-148.78,1.826,-0.5407,1.7835,1.8637,-0.4971,1.7962,0.000,1,SEARCH,0.2419,0.0000,0.0000,0.0979
3987,static,0.1817,1.6607,0.0284,0.00,1.829,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2414,0.0000,0.0000,0.0987
4084,static,0.1906,1.6684,0.0295,0.00,1.828,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2409,0.0000,0.0000,0.0985
4189,static,0.2057,1.6807,0.0298,-149.23,1.828,-0.5789,1.6530,1.7514,-0.5300,1.6693,0.000,1,SEARCH,0.2404,0.0000,0.0000,0.0985
4292,static,0.2198,1.6962,0.0287,-151.68,1.826,-0.6273,1.6204,1.7376,-0.5787,1.6384,0.000,1,SEARCH,0.2397,0.0000,0.0000,0.0978
4385,static,0.2288,1.7062,0.0278,-151.22,1.823,-0.6409,1.5990,1.7227,-0.5948,1.6167,0.000,1,SEARCH,0.2390,0.0000,0.0000,0.0970
4485,static,0.2434,1.7218,0.0285,-151.22,1.823,-0.6409,1.5990,1.7227,-0.5956,1.6164,0.000,1,SEARCH,0.2385,0.0000,0.0000,0.0969
4585,static,0.2592,1.7384,0.0293,-150.09,1.825,-0.6465,1.5428,1.6728,-0.6023,1.5606,0.000,1,SEARCH,0.2378,0.0000,0.0000,0.0974
4686,static,0.2738,1.7576,0.0302,-151.86,1.826,-0.6475,1.5068,1.6400,-0.6031,1.5251,0.000,1,SEARCH,0.2370,0.0000,0.0000,0.0978
4788,static,0.2907,1.7763,0.0311,0.00,1.827,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2363,0.0000,0.0000,0.0982
4885,static,0.3051,1.7912,0.0316,-150.51,1.829,-0.6629,1.4283,1.5747,-0.6182,1.4482,0.000,1,SEARCH,0.2355,0.0000,0.0000,0.0987
4984,static,0.3216,1.8055,0.0354,-150.51,1.830,-0.6629,1.4283,1.5747,-0.6175,1.4485,0.000,1,SEARCH,0.2347,0.0000,0.0000,0.0989
5101,static,0.3379,1.8194,0.0418,-151.64,1.827,-0.8118,1.3164,1.5466,-0.7647,1.3443,0.000,1,SEARCH,0.2339,0.0000,0.0000,0.0982
5185,static,0.3514,1.8303,0.0503,-152.00,1.829,-0.8444,1.2753,1.5295,-0.7903,1.3095,0.000,1,SEARCH,0.2331,0.0000,0.0000,0.0987
5286,static,0.3647,1.8439,0.0631,-152.00,1.831,-0.8444,1.2753,1.5295,-0.7792,1.3162,0.000,1,SEARCH,0.2324,0.0000,0.0000,0.0993
5398,static,0.3758,1.8570,0.0720,-152.00,1.831,-0.8444,1.2753,1.5295,-0.7623,1.3260,0.000,1,SEARCH,0.2318,0.0000,0.0000,0.0992
5486,static,0.3859,1.8729,0.0806,-154.09,1.832,-0.9407,1.0590,1.4165,-0.8621,1.1240,0.000,1,SEARCH,0.2312,0.0000,0.0000,0.0996
5590,static,0.3962,1.8886,0.0855,-155.70,1.833,-0.9682,0.9393,1.3490,-0.8894,1.0142,0.000,1,SEARCH,0.2307,0.0000,0.0000,0.1000
5687,static,0.4075,1.9092,0.0894,-156.51,1.833,-0.9623,0.9032,1.3198,-0.8817,0.9820,0.000,1,SEARCH,0.2302,0.0000,0.0000,0.0999
5784,static,0.4178,1.9238,0.0867,-157.85,1.834,-0.9539,0.8236,1.2602,-0.8765,0.9055,0.000,1,SEARCH,0.2296,0.0000,0.0000,0.1003
5893,static,0.4270,1.9437,0.0835,-157.85,1.834,-0.9539,0.8236,1.2602,-0.8790,0.9031,0.000,1,SEARCH,0.2291,0.0000,0.0000,0.1003
5987,static,0.4356,1.9638,0.0795,-158.81,1.835,-1.0303,0.7386,1.2677,-0.9651,0.8220,0.000,1,SEARCH,0.2286,0.0000,0.0000,0.1006
6087,static,0.4425,1.9862,0.0783,-158.91,1.833,-1.0431,0.6907,1.2511,-0.9850,0.7714,0.000,1,SEARCH,0.2282,0.0000,0.0000,0.0999
6186,static,0.4491,2.0056,0.0750,-158.91,1.832,-1.0431,0.6907,1.2511,-0.9859,0.7702,0.000,1,SEARCH,0.2279,0.0000,0.0000,0.0995
6290,static,0.4581,2.0282,0.0720,-157.45,1.831,-1.0173,0.6714,1.2189,-0.9633,0.7469,0.000,1,SEARCH,0.2275,0.0000,0.0000,0.0993
6384,static,0.4649,2.0505,0.0695,-158.70,1.830,-0.9852,0.6255,1.1670,-0.9376,0.6948,0.000,1,SEARCH,0.2271,0.0000,0.0000,0.0989
6484,static,0.4723,2.0753,0.0629,-159.63,1.832,-0.9337,0.6089,1.1147,-0.8892,0.6723,0.000,1,SEARCH,0.2268,0.0000,0.0000,0.0996
6594,static,0.4823,2.1000,0.0546,-157.33,1.835,-0.9515,0.5714,1.1099,-0.9137,0.6301,0.000,1,SEARCH,0.2264,0.0000,0.0000,0.1004
6685,static,0.4904,2.1190,0.0442,-160.25,1.832,-0.9424,0.4978,1.0658,-0.9138,0.5485,0.000,1,SEARCH,0.2259,0.0000,0.0000,0.0995
6784,static,0.5021,2.1409,0.0277,-160.25,1.828,-0.9424,0.4978,1.0658,-0.9207,0.5368,0.000,1,SEARCH,0.2254,0.0000,0.0000,0.0985
6884,static,0.5126,2.1598,0.0152,-158.27,1.827,-0.9460,0.5647,1.1018,-0.9300,0.5907,0.000,1,SEARCH,0.2249,0.0000,0.0000,0.0980
6995,static,0.5253,2.1787,0.0020,-158.27,1.828,-0.9460,0.5647,1.1018,-0.9374,0.5790,0.000,1,SEARCH,0.2244,0.0000,0.0000,0.0985
7084,static,0.5359,2.1986,6.2726,-152.97,1.830,-1.0139,0.6461,1.2023,-1.0126,0.6482,0.000,1,SEARCH,0.2237,0.0000,0.0000,0.0989
7192,static,0.5484,2.2192,6.2616,-152.97,1.826,-1.0139,0.6461,1.2023,-1.0207,0.6354,0.000,1,SEARCH,0.2232,0.0000,0.0000,0.0978
7286,static,0.5627,2.2407,6.2540,-155.06,1.819,-0.9823,0.6926,1.2019,-0.9971,0.6712,0.000,1,SEARCH,0.2226,0.0000,0.0000,0.0956
7389,static,0.5755,2.2585,6.2417,-152.38,1.811,-0.9380,0.7173,1.1809,-0.9585,0.6897,0.000,1,SEARCH,0.2219,0.0000,0.0000,0.0932
7490,static,0.5915,2.2824,6.2373,-150.54,1.802,-0.9789,0.7037,1.2056,-1.0072,0.6625,0.000,1,SEARCH,0.2212,0.0000,0.0000,0.0906
7584,static,0.6086,2.3082,6.2345,-150.71,1.798,-0.9530,0.7435,1.2087,-0.9860,0.6990,0.000,1,SEARCH,0.2204,0.0000,0.0000,0.0895
7689,static,0.6276,2.3408,6.2370,-150.71,1.800,-0.9530,0.7435,1.2087,-0.9880,0.6962,0.000,1,SEARCH,0.2196,0.0000,0.0000,0.0900
7784,static,0.6451,2.3698,6.2404,-150.78,1.803,-0.9973,0.6905,1.2130,-1.0281,0.6437,0.000,1,SEARCH,0.2186,0.0000,0.0000,0.0910
7884,static,0.6634,2.3995,6.2482,-150.66,1.805,-1.0289,0.6088,1.1956,-1.0540,0.5643,0.000,1,SEARCH,0.2177,0.0000,0.0000,0.0914
7992,static,0.6805,2.4248,6.2542,-150.66,1.805,-1.0289,0.6088,1.1956,-1.0496,0.5724,0.000,1,SEARCH,0.2168,0.0000,0.0000,0.0914
8084,static,0.6988,2.4528,6.2610,-151.59,1.807,-1.0360,0.4843,1.1436,-1.0496,0.4541,0.000,1,SEARCH,0.2160,0.0000,0.0000,0.0920
8192,static,0.7158,2.4768,6.2688,-151.59,1.808,-1.0360,0.4843,1.1436,-1.0465,0.4612,0.000,1,SEARCH,0.2151,0.0000,0.0000,0.0924
8288,static,0.7387,2.5031,6.2812,-154.22,1.809,-1.0459,0.2730,1.0809,-1.0497,0.2579,0.000,1,SEARCH,0.2142,0.0000,0.0000,0.0928
8397,static,0.7629,2.5270,0.0104,-153.93,1.809,-1.0771,0.2502,1.1058,-1.0776,0.2481,0.000,1,SEARCH,0.2131,0.0000,0.0000,0.0927
8485,static,0.7815,2.5478,0.0225,-155.13,1.810,-1.1851,0.1234,1.1915,-1.1837,0.1357,0.000,1,SEARCH,0.2119,0.0000,0.0000,0.0931
8585,static,0.8067,2.5752,0.0358,-155.13,1.812,-1.1851,0.1234,1.1915,-1.1820,0.1501,0.000,1,SEARCH,0.2109,0.0000,0.0000,0.0936
8685,static,0.8277,2.6006,0.0500,-160.60,1.812,-1.3054,-0.1121,1.3102,-1.3086,-0.0653,0.000,1,SEARCH,0.2097,0.0000,0.0000,0.0935
8784,static,0.8470,2.6262,0.0637,-159.01,1.799,-1.3758,-0.2222,1.3937,-1.3852,-0.1531,0.000,1,SEARCH,0.2086,0.0000,0.0000,0.0897
8890,static,0.8650,2.6547,0.0704,-159.01,1.787,-1.3758,-0.2222,1.3937,-1.3872,-0.1341,0.000,1,SEARCH,0.2076,0.0000,0.0000,0.0860
