time_ms,mode,scenario,wind_scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
54,gimbal,dynamic,strong,1.1835,14.10,0.05,-0.0630,-0.0559,1.1190,-0.1142,2.782,SEARCH,0.0000,0.0000,0.0000,-0.0655
154,gimbal,dynamic,strong,1.2238,14.10,0.15,-0.0650,-0.0577,1.1579,-0.1045,2.784,SEARCH,0.0000,0.0000,0.0000,-0.0649
254,gimbal,dynamic,strong,1.2642,14.09,0.25,-0.0668,-0.0602,1.1969,-0.0947,2.786,SEARCH,0.0000,0.0000,0.0000,-0.0643
354,gimbal,dynamic,strong,1.3040,14.09,0.35,-0.0678,-0.0631,1.2359,-0.0850,2.788,SEARCH,0.0000,0.0000,0.0000,-0.0636
454,gimbal,dynamic,strong,1.3426,14.08,0.45,-0.0675,-0.0660,1.2751,-0.0752,2.790,SEARCH,0.0000,0.0000,0.0000,-0.0629
554,gimbal,dynamic,strong,1.3809,14.08,0.55,-0.0666,-0.0693,1.3143,-0.0654,2.793,SEARCH,0.0000,0.0000,0.0000,-0.0622
654,gimbal,dynamic,strong,1.4194,14.08,0.65,-0.0657,-0.0729,1.3536,-0.0556,2.795,SEARCH,0.0000,0.0000,0.0000,-0.0615
754,gimbal,dynamic,strong,1.4586,14.08,0.75,-0.0653,-0.0753,1.3929,-0.0457,2.797,SEARCH,0.0000,0.0000,0.0000,-0.0608
854,gimbal,dynamic,strong,1.4978,14.08,0.85,-0.0649,-0.0768,1.4324,-0.0359,2.800,SEARCH,0.0000,0.0000,0.0000,-0.0600
954,gimbal,dynamic,strong,1.5374,14.07,0.95,-0.0646,-0.0777,1.4719,-0.0260,2.802,SEARCH,0.0000,0.0000,0.0000,-0.0593
1054,gimbal,dynamic,strong,1.5773,14.07,1.05,-0.0647,-0.0781,1.5114,-0.0161,2.805,SEARCH,0.0000,0.0000,0.0000,-0.0585
1154,gimbal,dynamic,strong,1.6178,14.06,1.15,-0.0652,-0.0781,1.5510,-0.0062,2.808,SEARCH,0.0000,0.0000,0.0000,-0.0577
1254,gimbal,dynamic,strong,1.6593,14.06,1.25,-0.0666,-0.0771,1.5907,0.0037,2.810,SEARCH,0.0000,0.0000,0.0000,-0.0570
1354,gimbal,dynamic,strong,1.7007,14.05,1.35,-0.0679,-0.0759,1.6304,0.0136,2.812,SEARCH,0.0000,0.0000,0.0000,-0.0563
1453,gimbal,dynamic,strong,1.7423,14.05,1.45,-0.0694,-0.0746,1.6702,0.0236,2.815,SEARCH,0.0000,0.0000,0.0000,-0.0555
1554,gimbal,dynamic,strong,1.7844,14.05,1.55,-0.0712,-0.0732,1.7100,0.0335,2.818,SEARCH,0.0000,0.0000,0.0000,-0.0547
1654,gimbal,dynamic,strong,1.8267,14.04,1.65,-0.0733,-0.0715,1.7498,0.0435,2.820,SEARCH,0.0000,0.0000,0.0000,-0.0539
1754,gimbal,dynamic,strong,1.8687,14.04,1.75,-0.0750,-0.0694,1.7897,0.0535,2.824,SEARCH,0.0000,0.0000,0.0000,-0.0529
1854,gimbal,dynamic,strong,1.9108,14.04,1.85,-0.0767,-0.0671,1.8296,0.0634,2.826,SEARCH,0.0000,0.0000,0.0000,-0.0521
1954,gimbal,dynamic,strong,1.9531,14.04,1.95,-0.0787,-0.0653,1.8695,0.0734,2.829,SEARCH,0.0000,0.0000,0.0000,-0.0514
2054,gimbal,dynamic,strong,1.9959,14.05,2.05,-0.0810,-0.0635,1.9095,0.0834,2.831,SEARCH,0.0000,0.0000,0.0000,-0.0507
2154,gimbal,dynamic,strong,2.0384,14.05,2.15,-0.0830,-0.0620,1.9495,0.0934,2.834,SEARCH,0.0000,0.0000,0.0000,-0.0499
2254,gimbal,dynamic,strong,2.0809,14.05,2.25,-0.0850,-0.0607,1.9894,0.1034,2.836,SEARCH,0.0000,0.0000,0.0000,-0.0493
2354,gimbal,dynamic,strong,2.1232,14.06,2.35,-0.0868,-0.0593,2.0294,0.1134,2.837,SEARCH,0.0000,0.0000,0.0000,-0.0488
2454,gimbal,dynamic,strong,2.1658,14.06,2.45,-0.0888,-0.0575,2.0694,0.1234,2.839,SEARCH,0.0000,0.0000,0.0000,-0.0482
2554,gimbal,dynamic,strong,2.2082,14.06,2.55,-0.0907,-0.0556,2.1094,0.1334,2.841,SEARCH,0.0000,0.0000,0.0000,-0.0477
2654,gimbal,dynamic,strong,2.2505,14.06,2.65,-0.0925,-0.0534,2.1494,0.1434,2.843,STABILIZE_HIGH,0.0000,0.0000,0.0000,-0.0471
2754,gimbal,dynamic,strong,2.2925,14.06,2.75,-0.0939,-0.0513,2.1894,0.1534,2.845,STABILIZE_HIGH,-0.4853,0.2071,0.8340,-0.0465
2854,gimbal,dynamic,strong,2.3346,14.02,2.85,-0.0955,-0.0492,2.2294,0.1634,2.848,STABILIZE_HIGH,-0.5345,0.2267,0.8304,-0.0457
2954,gimbal,dynamic,strong,2.3795,13.85,2.95,-0.0999,-0.0462,2.2694,0.1734,2.850,STABILIZE_HIGH,-0.6022,0.2525,0.8532,-0.0450
3054,gimbal,dynamic,strong,2.4305,13.41,3.05,-0.1108,-0.0406,2.3093,0.1834,2.852,STABILIZE_HIGH,-0.6790,0.2728,0.8166,-0.0444
3154,gimbal,dynamic,strong,2.4879,12.69,3.15,-0.1285,-0.0323,2.3492,0.1933,2.854,STABILIZE_HIGH,-0.6759,0.2827,0.8166,-0.0439
3254,gimbal,dynamic,strong,2.5552,11.57,3.25,-0.1564,-0.0191,2.3891,0.2033,2.855,DESCEND_TO_LOW,-0.6741,0.2394,0.7410,0.5000
3354,gimbal,dynamic,strong,2.6275,10.24,3.35,-0.1895,-0.0037,2.4290,0.2133,2.848,DESCEND_TO_LOW,-0.6071,0.1835,0.6684,0.5000
3454,gimbal,dynamic,strong,2.7087,8.24,3.45,-0.2319,0.0151,2.4688,0.2231,2.824,DESCEND_TO_LOW,-0.4911,0.1040,0.5532,0.5000
3554,gimbal,dynamic,strong,2.7950,5.42,3.55,-0.2793,0.0348,2.5086,0.2324,2.785,DESCEND_TO_LOW,-0.3663,0.0231,0.4200,0.5000
3653,gimbal,dynamic,strong,2.8800,2.55,3.65,-0.3255,0.0528,2.5484,0.2409,2.739,DESCEND_TO_LOW,-0.1097,-0.1460,0.2484,0.5000
3754,gimbal,dynamic,strong,2.9681,0.24,3.75,-0.3747,0.0713,2.5881,0.2486,2.694,DESCEND_TO_LOW,0.0580,-0.2630,0.1368,0.5000
3854,gimbal,dynamic,strong,3.0494,3.04,3.85,-0.4169,0.0861,2.6278,0.2557,2.644,DESCEND_TO_LOW,0.3421,-0.4606,-0.1470,0.5000
3954,gimbal,dynamic,strong,3.1250,5.49,3.95,-0.4532,0.0973,2.6674,0.2619,2.597,DESCEND_TO_LOW,0.5613,-0.6104,-0.2694,0.5000
