time_ms,mode,scenario,wind_scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state
1872,gimbal,static,none,2.8061,0.08,1.87,7.1941,0.0330,10.0000,0.0000,1.178,HOLD
1972,gimbal,static,none,2.7989,0.13,1.97,7.2014,0.0381,10.0000,0.0000,1.176,HOLD
2072,gimbal,static,none,2.7905,0.17,2.07,7.2099,0.0440,10.0000,0.0000,1.174,HOLD
2172,gimbal,static,none,2.7818,0.19,2.17,7.2186,0.0496,10.0000,0.0000,1.172,HOLD
2272,gimbal,static,none,2.7717,0.20,2.27,7.2289,0.0552,10.0000,0.0000,1.170,HOLD
2372,gimbal,static,none,2.7608,0.19,2.37,7.2398,0.0594,10.0000,0.0000,1.168,HOLD
2472,gimbal,static,none,2.7504,0.15,2.47,7.2503,0.0625,10.0000,0.0000,1.167,HOLD
2572,gimbal,static,none,2.7403,0.11,2.57,7.2604,0.0650,10.0000,0.0000,1.165,HOLD
2672,gimbal,static,none,2.7301,0.06,2.67,7.2707,0.0674,10.0000,0.0000,1.163,HOLD
2772,gimbal,static,none,2.7212,0.01,2.77,7.2797,0.0695,10.0000,0.0000,1.162,HOLD
2872,gimbal,static,none,2.7141,0.02,2.87,7.2869,0.0715,10.0000,0.0000,1.160,HOLD
2972,gimbal,static,none,2.7078,0.05,2.97,7.2932,0.0736,10.0000,0.0000,1.159,HOLD
3072,gimbal,static,none,2.7020,0.06,3.07,7.2991,0.0756,10.0000,0.0000,1.157,HOLD
3172,gimbal,static,none,2.6973,0.07,3.17,7.3038,0.0767,10.0000,0.0000,1.156,DESCEND_TO_LOW
3272,gimbal,static,none,2.6923,0.07,3.27,7.3088,0.0772,10.0000,0.0000,1.147,DESCEND_TO_LOW
3372,gimbal,static,none,2.6862,0.07,3.37,7.3149,0.0772,10.0000,0.0000,1.124,DESCEND_TO_LOW
3472,gimbal,static,none,2.6754,0.06,3.47,7.3257,0.0764,10.0000,0.0000,1.097,DESCEND_TO_LOW
3573,gimbal,static,none,2.6567,0.04,3.57,7.3443,0.0745,10.0000,0.0000,1.064,HOLD
3672,gimbal,static,none,2.6367,0.01,3.67,7.3643,0.0722,10.0000,0.0000,1.032,HOLD
3772,gimbal,static,none,2.6102,0.03,3.77,7.3907,0.0690,10.0000,0.0000,1.014,HOLD
3872,gimbal,static,none,2.5798,0.07,3.87,7.4210,0.0647,10.0000,0.0000,1.007,HOLD
3972,gimbal,static,none,2.5532,0.11,3.97,7.4475,0.0605,10.0000,0.0000,1.003,HOLD
4072,gimbal,static,none,2.5271,0.12,4.07,7.4736,0.0561,10.0000,0.0000,1.002,DESCEND_TO_LOW
4172,gimbal,static,none,2.5058,0.11,4.17,7.4948,0.0529,10.0000,0.0000,1.000,DESCEND_TO_LOW
4273,gimbal,static,none,2.4859,0.07,4.27,7.5146,0.0496,10.0000,0.0000,0.984,HOLD
4372,gimbal,static,none,2.4660,0.01,4.37,7.5345,0.0463,10.0000,0.0000,0.960,HOLD
4472,gimbal,static,none,2.4500,0.03,4.47,7.5504,0.0437,10.0000,0.0000,0.949,HOLD
4572,gimbal,static,none,2.4325,0.07,4.57,7.5678,0.0409,10.0000,0.0000,0.942,HOLD
4672,gimbal,static,none,2.4138,0.10,4.67,7.5865,0.0386,10.0000,0.0000,0.939,HOLD
4772,gimbal,static,none,2.3980,0.12,4.77,7.6023,0.0369,10.0000,0.0000,0.938,HOLD
4872,gimbal,static,none,2.3839,0.13,4.87,7.6163,0.0353,10.0000,0.0000,0.937,HOLD
4972,gimbal,static,none,2.3733,0.14,4.97,7.6270,0.0337,10.0000,0.0000,0.936,HOLD
5072,gimbal,static,none,2.3645,0.14,5.07,7.6357,0.0322,10.0000,0.0000,0.935,HOLD
5172,gimbal,static,none,2.3587,0.14,5.17,7.6415,0.0313,10.0000,0.0000,0.934,HOLD
5272,gimbal,static,none,2.3545,0.14,5.27,7.6457,0.0312,10.0000,0.0000,0.933,HOLD
5372,gimbal,static,none,2.3519,0.15,5.37,7.6483,0.0315,10.0000,0.0000,0.932,HOLD
5472,gimbal,static,none,2.3499,0.14,5.47,7.6503,0.0317,10.0000,0.0000,0.931,HOLD
5572,gimbal,static,none,2.3482,0.13,5.57,7.6520,0.0311,10.0000,0.0000,0.929,HOLD
5672,gimbal,static,none,2.3461,0.11,5.67,7.6541,0.0298,10.0000,0.0000,0.928,HOLD
5772,gimbal,static,none,2.3437,0.08,5.77,7.6564,0.0277,10.0000,0.0000,0.927,HOLD
5872,gimbal,static,none,2.3422,0.05,5.87,7.6579,0.0256,10.0000,0.0000,0.926,HOLD
5972,gimbal,static,none,2.3417,0.02,5.97,7.6585,0.0233,10.0000,0.0000,0.925,HOLD
6072,gimbal,static,none,2.3422,0.01,6.07,7.6579,0.0207,10.0000,0.0000,0.924,HOLD
6172,gimbal,static,none,2.3433,0.00,6.17,7.6567,0.0184,10.0000,0.0000,0.923,HOLD
6272,gimbal,static,none,2.3447,0.00,6.27,7.6553,0.0160,10.0000,0.0000,0.922,HOLD
6372,gimbal,static,none,2.3455,0.00,6.37,7.6545,0.0135,10.0000,0.0000,0.921,HOLD
6472,gimbal,static,none,2.3459,0.00,6.47,7.6541,0.0100,10.0000,0.0000,0.920,HOLD
6572,gimbal,static,none,2.3464,0.01,6.57,7.6536,0.0072,10.0000,0.0000,0.920,HOLD
6672,gimbal,static,none,2.3474,0.02,6.67,7.6526,0.0049,10.0000,0.0000,0.919,HOLD
6772,gimbal,static,none,2.3484,0.03,6.77,7.6516,0.0027,10.0000,0.0000,0.918,HOLD
6872,gimbal,static,none,2.3493,0.04,6.87,7.6507,0.0006,10.0000,0.0000,0.917,HOLD
6972,gimbal,static,none,2.3498,0.05,6.97,7.6502,-0.0009,10.0000,0.0000,0.916,HOLD
7072,gimbal,static,none,2.3500,0.05,7.07,7.6500,-0.0029,10.0000,0.0000,0.915,HOLD
7172,gimbal,static,none,2.3496,0.05,7.17,7.6504,-0.0058,10.0000,0.0000,0.914,HOLD
7272,gimbal,static,none,2.3489,0.04,7.27,7.6512,-0.0092,10.0000,0.0000,0.914,HOLD
7372,gimbal,static,none,2.3479,0.03,7.37,7.6521,-0.0128,10.0000,0.0000,0.913,HOLD
7472,gimbal,static,none,2.3468,0.02,7.47,7.6532,-0.0167,10.0000,0.0000,0.913,HOLD
7572,gimbal,static,none,2.3460,0.02,7.57,7.6541,-0.0205,10.0000,0.0000,0.912,HOLD
7672,gimbal,static,none,2.3456,0.02,7.67,7.6545,-0.0245,10.0000,0.0000,0.912,HOLD
7772,gimbal,static,none,2.3455,0.02,7.77,7.6547,-0.0285,10.0000,0.0000,0.912,HOLD
7872,gimbal,static,none,2.3450,0.01,7.87,7.6553,-0.0329,10.0000,0.0000,0.912,HOLD
7972,gimbal,static,none,2.3438,0.01,7.97,7.6565,-0.0370,10.0000,0.0000,0.912,HOLD
8072,gimbal,static,none,2.3424,0.00,8.07,7.6580,-0.0413,10.0000,0.0000,0.912,HOLD
8172,gimbal,static,none,2.3409,0.00,8.17,7.6596,-0.0453,10.0000,0.0000,0.912,HOLD
8272,gimbal,static,none,2.3385,0.00,8.27,7.6620,-0.0502,10.0000,0.0000,0.912,HOLD
8372,gimbal,static,none,2.3354,0.01,8.37,7.6652,-0.0553,10.0000,0.0000,0.912,HOLD
8472,gimbal,static,none,2.3319,0.02,8.47,7.6689,-0.0609,10.0000,0.0000,0.912,HOLD
8572,gimbal,static,none,2.3289,0.02,8.57,7.6720,-0.0658,10.0000,0.0000,0.912,HOLD
8672,gimbal,static,none,2.3261,0.01,8.67,7.6749,-0.0709,10.0000,0.0000,0.911,HOLD
8772,gimbal,static,none,2.3240,0.01,8.77,7.6772,-0.0753,10.0000,0.0000,0.911,HOLD
8872,gimbal,static,none,2.3221,0.01,8.87,7.6792,-0.0789,10.0000,0.0000,0.911,HOLD
8973,gimbal,static,none,2.3206,0.02,8.97,7.6808,-0.0813,10.0000,0.0000,0.912,HOLD
9072,gimbal,static,none,2.3201,0.04,9.07,7.6814,-0.0838,10.0000,0.0000,0.912,HOLD
9172,gimbal,static,none,2.3208,0.05,9.17,7.6808,-0.0858,10.0000,0.0000,0.910,HOLD
9272,gimbal,static,none,2.3220,0.06,9.27,7.6796,-0.0872,10.0000,0.0000,0.909,HOLD
9372,gimbal,static,none,2.3241,0.06,9.37,7.6776,-0.0882,10.0000,0.0000,0.907,HOLD
9472,gimbal,static,none,2.3267,0.06,9.47,7.6750,-0.0892,10.0000,0.0000,0.905,HOLD
9573,gimbal,static,none,2.3300,0.07,9.57,7.6717,-0.0898,10.0000,0.0000,0.903,DESCEND_TO_LOW
9672,gimbal,static,none,2.3326,0.07,9.67,7.6691,-0.0901,10.0000,0.0000,0.900,DESCEND_TO_LOW
9772,gimbal,static,none,2.3349,0.06,9.77,7.6669,-0.0905,10.0000,0.0000,0.882,DESCEND_TO_LOW
9873,gimbal,static,none,2.3344,0.05,9.87,7.6673,-0.0914,10.0000,0.0000,0.857,HOLD
9972,gimbal,static,none,2.3295,0.03,9.97,7.6724,-0.0921,10.0000,0.0000,0.827,DESCEND_TO_LOW
10072,gimbal,static,none,2.3184,0.01,10.07,7.6835,-0.0926,10.0000,0.0000,0.810,DESCEND_TO_LOW
10172,gimbal,static,none,2.3032,0.05,10.17,7.6987,-0.0929,10.0000,0.0000,0.789,HOLD
10272,gimbal,static,none,2.2890,0.10,10.27,7.7129,-0.0933,10.0000,0.0000,0.763,HOLD
10372,gimbal,static,none,2.2702,0.14,10.37,7.7317,-0.0937,10.0000,0.0000,0.749,HOLD
10472,gimbal,static,none,2.2482,0.17,10.47,7.7538,-0.0940,10.0000,0.0000,0.743,HOLD
10572,gimbal,static,none,2.2284,0.19,10.57,7.7736,-0.0945,10.0000,0.0000,0.741,HOLD
10672,gimbal,static,none,2.2100,0.19,10.67,7.7920,-0.0951,10.0000,0.0000,0.740,HOLD
10772,gimbal,static,none,2.1963,0.16,10.77,7.8058,-0.0953,10.0000,0.0000,0.740,HOLD
10872,gimbal,static,none,2.1846,0.11,10.87,7.8175,-0.0956,10.0000,0.0000,0.740,HOLD
10972,gimbal,static,none,2.1763,0.05,10.97,7.8258,-0.0956,10.0000,0.0000,0.740,HOLD
11072,gimbal,static,none,2.1697,0.01,11.07,7.8324,-0.0954,10.0000,0.0000,0.739,HOLD
11172,gimbal,static,none,2.1657,0.06,11.17,7.8364,-0.0953,10.0000,0.0000,0.739,HOLD
11272,gimbal,static,none,2.1636,0.10,11.27,7.8385,-0.0952,10.0000,0.0000,0.739,HOLD
11372,gimbal,static,none,2.1629,0.12,11.37,7.8392,-0.0947,10.0000,0.0000,0.739,HOLD
11472,gimbal,static,none,2.1629,0.13,11.47,7.8391,-0.0938,10.0000,0.0000,0.738,HOLD
11572,gimbal,static,none,2.1632,0.12,11.57,7.8388,-0.0926,10.0000,0.0000,0.738,HOLD
11672,gimbal,static,none,2.1641,0.10,11.67,7.8378,-0.0915,10.0000,0.0000,0.737,HOLD
11772,gimbal,static,none,2.1657,0.07,11.77,7.8362,-0.0907,10.0000,0.0000,0.737,HOLD
11872,gimbal,static,none,2.1682,0.04,11.87,7.8337,-0.0901,10.0000,0.0000,0.737,HOLD
11972,gimbal,static,none,2.1705,0.01,11.97,7.8313,-0.0893,10.0000,0.0000,0.736,HOLD
12072,gimbal,static,none,2.1726,0.02,12.07,7.8292,-0.0885,10.0000,0.0000,0.736,HOLD
12172,gimbal,static,none,2.1742,0.05,12.17,7.8276,-0.0874,10.0000,0.0000,0.736,HOLD
12272,gimbal,static,none,2.1752,0.07,12.27,7.8265,-0.0863,10.0000,0.0000,0.735,HOLD
12372,gimbal,static,none,2.1754,0.08,12.37,7.8263,-0.0856,10.0000,0.0000,0.735,HOLD
12472,gimbal,static,none,2.1748,0.09,12.47,7.8269,-0.0855,10.0000,0.0000,0.735,HOLD
12572,gimbal,static,none,2.1734,0.09,12.57,7.8283,-0.0864,10.0000,0.0000,0.735,HOLD
12672,gimbal,static,none,2.1711,0.09,12.67,7.8307,-0.0883,10.0000,0.0000,0.735,HOLD
12772,gimbal,static,none,2.1680,0.09,12.77,7.8339,-0.0910,10.0000,0.0000,0.734,HOLD
12872,gimbal,static,none,2.1640,0.08,12.87,7.8381,-0.0949,10.0000,0.0000,0.734,HOLD
12972,gimbal,static,none,2.1603,0.08,12.97,7.8420,-0.0990,10.0000,0.0000,0.734,HOLD
13072,gimbal,static,none,2.1561,0.07,13.07,7.8464,-0.1034,10.0000,0.0000,0.734,HOLD
13172,gimbal,static,none,2.1513,0.06,13.17,7.8514,-0.1074,10.0000,0.0000,0.734,HOLD
13272,gimbal,static,none,2.1471,0.05,13.27,7.8557,-0.1100,10.0000,0.0000,0.734,HOLD
13372,gimbal,static,none,2.1428,0.04,13.37,7.8602,-0.1124,10.0000,0.0000,0.734,HOLD
13472,gimbal,static,none,2.1382,0.03,13.47,7.8648,-0.1146,10.0000,0.0000,0.734,HOLD
13573,gimbal,static,none,2.1342,0.03,13.57,7.8690,-0.1167,10.0000,0.0000,0.735,STABILIZE_LOW
13672,gimbal,static,none,2.1307,0.02,13.67,7.8726,-0.1191,10.0000,0.0000,0.735,HOLD
13772,gimbal,static,none,2.1285,0.02,13.77,7.8750,-0.1217,10.0000,0.0000,0.734,HOLD
13872,gimbal,static,none,2.1268,0.01,13.87,7.8769,-0.1241,10.0000,0.0000,0.734,STABILIZE_LOW
13973,gimbal,static,none,2.1254,0.02,13.97,7.8784,-0.1263,10.0000,0.0000,0.732,HOLD
14072,gimbal,static,none,2.1231,0.02,14.07,7.8808,-0.1288,10.0000,0.0000,0.727,HOLD
14172,gimbal,static,none,2.1190,0.02,14.17,7.8850,-0.1315,10.0000,0.0000,0.726,STABILIZE_LOW
14272,gimbal,static,none,2.1125,0.04,14.27,7.8917,-0.1342,10.0000,0.0000,0.722,HOLD
14372,gimbal,static,none,2.1043,0.05,14.37,7.9001,-0.1361,10.0000,0.0000,0.721,HOLD
14472,gimbal,static,none,2.0946,0.07,14.47,7.9099,-0.1373,10.0000,0.0000,0.720,HOLD
14572,gimbal,static,none,2.0860,0.09,14.57,7.9186,-0.1375,10.0000,0.0000,0.719,HOLD
14672,gimbal,static,none,2.0774,0.10,14.67,7.9271,-0.1370,10.0000,0.0000,0.719,HOLD
14772,gimbal,static,none,2.0701,0.10,14.77,7.9344,-0.1363,10.0000,0.0000,0.717,STABILIZE_LOW
14872,gimbal,static,none,2.0628,0.10,14.87,7.9416,-0.1353,10.0000,0.0000,0.716,STABILIZE_LOW
14972,gimbal,static,none,2.0564,0.09,14.97,7.9480,-0.1342,10.0000,0.0000,0.710,HOLD
15072,gimbal,static,none,2.0480,0.08,15.07,7.9563,-0.1328,10.0000,0.0000,0.704,HOLD
15172,gimbal,static,none,2.0378,0.07,15.17,7.9665,-0.1312,10.0000,0.0000,0.702,STABILIZE_LOW
15272,gimbal,static,none,2.0249,0.08,15.27,7.9793,-0.1297,10.0000,0.0000,0.699,STABILIZE_LOW
15372,gimbal,static,none,2.0115,0.11,15.37,7.9926,-0.1286,10.0000,0.0000,0.693,STABILIZE_LOW
15473,gimbal,static,none,1.9947,0.14,15.47,8.0094,-0.1282,10.0000,0.0000,0.687,HOLD
15572,gimbal,static,none,1.9740,0.18,15.57,8.0302,-0.1284,10.0000,0.0000,0.679,HOLD
15672,gimbal,static,none,1.9520,0.22,15.67,8.0523,-0.1288,10.0000,0.0000,0.677,HOLD
15772,gimbal,static,none,1.9292,0.26,15.77,8.0751,-0.1294,10.0000,0.0000,0.675,HOLD
15872,gimbal,static,none,1.9059,0.30,15.87,8.0986,-0.1307,10.0000,0.0000,0.674,HOLD
15972,gimbal,static,none,1.8854,0.32,15.97,8.1193,-0.1331,10.0000,0.0000,0.673,HOLD
16072,gimbal,static,none,1.8702,0.30,16.07,8.1347,-0.1356,10.0000,0.0000,0.673,HOLD
16172,gimbal,static,none,1.8578,0.27,16.17,8.1473,-0.1381,10.0000,0.0000,0.672,HOLD
16272,gimbal,static,none,1.8475,0.21,16.27,8.1579,-0.1408,10.0000,0.0000,0.672,HOLD
16372,gimbal,static,none,1.8407,0.15,16.37,8.1649,-0.1430,10.0000,0.0000,0.671,HOLD
16472,gimbal,static,none,1.8351,0.09,16.47,8.1706,-0.1454,10.0000,0.0000,0.671,HOLD
16572,gimbal,static,none,1.8309,0.04,16.57,8.1750,-0.1472,10.0000,0.0000,0.670,HOLD
16672,gimbal,static,none,1.8271,0.01,16.67,8.1790,-0.1486,10.0000,0.0000,0.669,HOLD
16772,gimbal,static,none,1.8248,0.01,16.77,8.1813,-0.1493,10.0000,0.0000,0.668,HOLD
16872,gimbal,static,none,1.8232,0.01,16.87,8.1829,-0.1493,10.0000,0.0000,0.668,HOLD
16972,gimbal,static,none,1.8221,0.00,16.97,8.1839,-0.1486,10.0000,0.0000,0.667,HOLD
17072,gimbal,static,none,1.8211,0.03,17.07,8.1849,-0.1476,10.0000,0.0000,0.666,HOLD
17172,gimbal,static,none,1.8200,0.06,17.17,8.1859,-0.1465,10.0000,0.0000,0.665,HOLD
17272,gimbal,static,none,1.8181,0.09,17.27,8.1877,-0.1447,10.0000,0.0000,0.665,HOLD
17372,gimbal,static,none,1.8158,0.12,17.37,8.1898,-0.1431,10.0000,0.0000,0.664,HOLD
17472,gimbal,static,none,1.8134,0.15,17.47,8.1921,-0.1411,10.0000,0.0000,0.663,HOLD
17572,gimbal,static,none,1.8114,0.17,17.57,8.1939,-0.1395,10.0000,0.0000,0.663,HOLD
17672,gimbal,static,none,1.8091,0.19,17.67,8.1962,-0.1377,10.0000,0.0000,0.662,HOLD
17772,gimbal,static,none,1.8067,0.20,17.77,8.1985,-0.1358,10.0000,0.0000,0.662,HOLD
17872,gimbal,static,none,1.8043,0.20,17.87,8.2007,-0.1338,10.0000,0.0000,0.661,HOLD
17972,gimbal,static,none,1.8018,0.20,17.97,8.2030,-0.1313,10.0000,0.0000,0.661,HOLD
18072,gimbal,static,none,1.7987,0.19,18.07,8.2059,-0.1281,10.0000,0.0000,0.661,HOLD
18172,gimbal,static,none,1.7963,0.19,18.17,8.2080,-0.1249,10.0000,0.0000,0.660,HOLD
18272,gimbal,static,none,1.7947,0.18,18.27,8.2094,-0.1218,10.0000,0.0000,0.660,HOLD
18372,gimbal,static,none,1.7942,0.18,18.37,8.2098,-0.1196,10.0000,0.0000,0.659,HOLD
18472,gimbal,static,none,1.7945,0.17,18.47,8.2094,-0.1179,10.0000,0.0000,0.659,HOLD
18572,gimbal,static,none,1.7952,0.16,18.57,8.2086,-0.1170,10.0000,0.0000,0.658,HOLD
18672,gimbal,static,none,1.7963,0.16,18.67,8.2075,-0.1165,10.0000,0.0000,0.658,HOLD
18772,gimbal,static,none,1.7974,0.15,18.77,8.2064,-0.1166,10.0000,0.0000,0.657,HOLD
18872,gimbal,static,none,1.7986,0.15,18.87,8.2053,-0.1178,10.0000,0.0000,0.657,HOLD
18972,gimbal,static,none,1.7992,0.15,18.97,8.2048,-0.1199,10.0000,0.0000,0.656,HOLD
19072,gimbal,static,none,1.7998,0.16,19.07,8.2044,-0.1228,10.0000,0.0000,0.656,HOLD
19172,gimbal,static,none,1.7999,0.16,19.17,8.2046,-0.1262,10.0000,0.0000,0.655,HOLD
19272,gimbal,static,none,1.7995,0.17,19.27,8.2051,-0.1293,10.0000,0.0000,0.655,HOLD
19372,gimbal,static,none,1.7997,0.17,19.37,8.2051,-0.1321,10.0000,0.0000,0.654,HOLD
19472,gimbal,static,none,1.8005,0.17,19.47,8.2045,-0.1345,10.0000,0.0000,0.654,HOLD
19572,gimbal,static,none,1.8016,0.17,19.57,8.2036,-0.1368,10.0000,0.0000,0.654,HOLD
19672,gimbal,static,none,1.8027,0.16,19.67,8.2027,-0.1388,10.0000,0.0000,0.654,HOLD
19772,gimbal,static,none,1.8033,0.16,19.77,8.2022,-0.1400,10.0000,0.0000,0.654,HOLD
19872,gimbal,static,none,1.8034,0.16,19.87,8.2021,-0.1409,10.0000,0.0000,0.654,HOLD
19972,gimbal,static,none,1.8036,0.16,19.97,8.2019,-0.1409,10.0000,0.0000,0.654,HOLD
20072,gimbal,static,none,1.8040,0.15,20.07,8.2014,-0.1397,10.0000,0.0000,0.654,HOLD
20172,gimbal,static,none,1.8045,0.15,20.17,8.2008,-0.1382,10.0000,0.0000,0.654,HOLD
20272,gimbal,static,none,1.8056,0.15,20.27,8.1996,-0.1368,10.0000,0.0000,0.654,HOLD
20372,gimbal,static,none,1.8070,0.14,20.37,8.1981,-0.1357,10.0000,0.0000,0.654,HOLD
20472,gimbal,static,none,1.8089,0.15,20.47,8.1962,-0.1354,10.0000,0.0000,0.654,HOLD
20572,gimbal,static,none,1.8107,0.15,20.57,8.1944,-0.1355,10.0000,0.0000,0.645,HOLD
20672,gimbal,static,none,1.8126,0.16,20.67,8.1924,-0.1357,10.0000,0.0000,0.627,HOLD
20772,gimbal,static,none,1.8147,0.16,20.77,8.1904,-0.1357,10.0000,0.0000,0.600,HOLD
20872,gimbal,static,none,1.8174,0.17,20.87,8.1877,-0.1359,10.0000,0.0000,0.569,HOLD
20972,gimbal,static,none,1.8199,0.17,20.97,8.1852,-0.1362,10.0000,0.0000,0.540,HOLD
21072,gimbal,static,none,1.8223,0.18,21.07,8.1828,-0.1367,10.0000,0.0000,0.510,HOLD
21172,gimbal,static,none,1.8241,0.18,21.17,8.1811,-0.1371,10.0000,0.0000,0.478,HOLD
21272,gimbal,static,none,1.8258,0.18,21.27,8.1794,-0.1379,10.0000,0.0000,0.445,HOLD
21372,gimbal,static,none,1.8267,0.18,21.37,8.1786,-0.1388,10.0000,0.0000,0.415,HOLD
21473,gimbal,static,none,1.8267,0.18,21.47,8.1786,-0.1395,10.0000,0.0000,0.383,DONE
