time_ms,scenario,drone_x,drone_y,drone_yaw_rad,rotation_error_deg,altitude_m,pixel_err_x,pixel_err_y,ground_err_m,forward_err_m,lateral_err_m,gimbal_norm,locked,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
67,static,0.4784,0.0184,0.0190,16.89,2.039,4.6768,2.5420,5.3230,4.7416,2.4189,0.000,1,SEARCH,0.4541,0.0000,0.0000,0.0118
170,static,0.5103,0.0131,0.0073,16.89,2.043,4.6768,2.5420,5.3230,4.7198,2.4613,0.000,1,SEARCH,0.4512,0.0000,0.0000,0.0129
267,static,0.5416,0.0047,6.2769,0.00,2.048,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.4474,0.0000,0.0000,0.0143
369,static,0.5758,-0.0028,6.2653,0.00,2.049,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.4449,0.0000,0.0000,0.0148
471,static,0.6001,-0.0081,6.2592,20.14,2.050,4.0480,2.5475,4.7829,3.9927,2.6334,0.000,1,SEARCH,0.4415,0.0000,0.0000,0.0151
567,static,0.6364,-0.0156,6.2558,0.00,2.050,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.4385,0.0000,0.0000,0.0150
670,static,0.6667,-0.0218,6.2554,0.00,2.049,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.4358,0.0000,0.0000,0.0148
767,static,0.6964,-0.0272,6.2575,0.00,2.049,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.4321,0.0000,0.0000,0.0148
871,static,0.7237,-0.0319,6.2600,0.00,2.049,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.4298,0.0000,0.0000,0.0147
968,static,0.7572,-0.0374,6.2612,0.00,2.050,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.4264,0.0000,0.0000,0.0150
1068,static,0.7875,-0.0427,6.2617,0.00,2.051,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.4237,0.0000,0.0000,0.0152
1167,static,0.8160,-0.0470,6.2612,0.00,2.051,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.4203,0.0000,0.0000,0.0153
1269,static,0.8493,-0.0546,6.2615,0.00,2.050,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.4171,0.0000,0.0000,0.0151
1370,static,0.8876,-0.0631,6.2641,21.57,2.049,3.2114,2.5146,4.0787,3.1582,2.5811,0.000,1,SEARCH,0.4137,0.0000,0.0000,0.0148
1473,static,0.9232,-0.0719,6.2681,0.00,2.047,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.4102,0.0000,0.0000,0.0140
1567,static,0.9569,-0.0804,6.2717,21.59,2.046,3.0593,2.4736,3.9342,3.0252,2.5152,0.000,1,SEARCH,0.4069,0.0000,0.0000,0.0137
1675,static,0.9946,-0.0927,6.2705,22.48,2.044,2.8172,2.4398,3.7268,2.7896,2.4713,0.000,1,SEARCH,0.4028,0.0000,0.0000,0.0133
1769,static,1.0386,-0.1060,6.2712,22.08,2.042,2.8181,2.4814,3.7549,2.7855,2.5180,0.000,1,SEARCH,0.3994,0.0000,0.0000,0.0125
1869,static,1.0809,-0.1188,6.2792,0.00,2.037,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.3953,0.0000,0.0000,0.0111
1970,static,1.1205,-0.1288,0.0086,0.00,2.034,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.3915,0.0000,0.0000,0.0103
2069,static,1.1655,-0.1394,0.0203,0.00,2.033,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.3866,0.0000,0.0000,0.0098
2169,static,1.2172,-0.1496,0.0298,0.00,2.031,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.3821,0.0000,0.0000,0.0092
2273,static,1.2552,-0.1584,0.0373,0.00,2.028,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.3773,0.0000,0.0000,0.0083
2371,static,1.3135,-0.1711,0.0440,0.00,2.025,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.3721,0.0000,0.0000,0.0074
2477,static,1.3581,-0.1805,0.0467,21.42,2.023,1.7921,2.2212,2.8540,1.8899,2.1386,0.000,1,SEARCH,0.3677,0.0000,0.0000,0.0069
2567,static,1.4141,-0.1921,0.0436,0.00,2.020,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.3617,0.0000,0.0000,0.0060
2670,static,1.4670,-0.2032,0.0366,0.00,2.017,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.3575,0.0000,0.0000,0.0052
2767,static,1.5209,-0.2124,0.0281,0.00,2.014,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.3517,0.0000,0.0000,0.0042
2871,static,1.5696,-0.2192,0.0220,21.41,2.013,1.1149,2.1599,2.4307,1.1690,2.1311,0.000,1,SEARCH,0.3463,0.0000,0.0000,0.0039
2973,static,1.6292,-0.2256,0.0186,22.76,2.013,0.8942,2.1390,2.3185,0.9393,2.1197,0.000,1,SEARCH,0.3414,0.0000,0.0000,0.0038
3071,static,1.6775,-0.2294,0.0151,23.23,2.014,0.7933,2.1343,2.2770,0.8294,2.1206,0.000,1,SEARCH,0.3355,0.0000,0.0000,0.0041
3169,static,1.7305,-0.2320,0.0104,23.66,2.014,0.6805,2.1165,2.2232,0.7080,2.1075,0.000,1,SEARCH,0.3301,0.0000,0.0000,0.0042
3271,static,1.7836,-0.2337,0.0053,23.65,2.014,0.5430,2.1043,2.1733,0.5628,2.0991,0.000,1,SEARCH,0.3254,0.0000,0.0000,0.0041
3367,static,1.8357,-0.2342,0.0013,24.15,2.014,0.4130,2.0869,2.1274,0.4202,2.0855,0.000,1,SEARCH,0.3190,0.0000,0.0000,0.0041
3470,static,1.8878,-0.2338,0.0009,24.29,2.013,0.3302,2.0929,2.1188,0.3320,2.0926,0.000,1,SEARCH,0.3149,0.0000,0.0000,0.0038
3576,static,1.9396,-0.2316,0.0027,25.73,2.010,0.2336,2.0751,2.0882,0.2363,2.0748,0.000,1,SEARCH,0.3091,0.0000,0.0000,0.0031
3669,static,1.9906,-0.2286,0.0064,25.87,2.008,0.1725,2.0521,2.0594,0.1811,2.0514,0.000,1,SEARCH,0.3040,0.0000,0.0000,0.0024
3774,static,2.0462,-0.2252,0.0113,25.87,2.006,0.1725,2.0521,2.0594,0.1885,2.0507,0.000,1,SEARCH,0.2994,0.0000,0.0000,0.0017
3869,static,2.0912,-0.2233,0.0141,26.31,2.003,-0.1602,1.8856,1.8924,-0.1361,1.8875,0.000,1,SEARCH,0.2939,0.0000,0.0000,0.0010
3968,static,2.1404,-0.2210,0.0151,25.59,2.003,-0.1981,1.8559,1.8665,-0.1710,1.8586,0.000,1,SEARCH,0.2894,0.0000,0.0000,0.0008
4067,static,2.1941,-0.2192,0.0152,25.89,2.002,-0.2694,1.8379,1.8575,-0.2423,1.8416,0.000,1,SEARCH,0.2840,0.0000,0.0000,0.0007
4167,static,2.2424,-0.2171,0.0168,25.89,2.002,-0.2694,1.8379,1.8575,-0.2404,1.8419,0.000,1,SEARCH,0.2787,0.0000,0.0000,0.0005
4273,static,2.2852,-0.2171,0.0166,25.18,2.002,-0.4236,1.7908,1.8402,-0.3940,1.7975,0.000,1,SEARCH,0.2753,0.0000,0.0000,0.0006
4372,static,2.3371,-0.2174,0.0160,25.26,2.002,-0.4328,1.7917,1.8432,-0.4034,1.7985,0.000,1,SEARCH,0.2696,0.0000,0.0000,0.0007
4471,static,2.3844,-0.2178,0.0146,25.55,2.001,-0.5406,1.7514,1.8329,-0.5139,1.7594,0.000,1,SEARCH,0.2649,0.0000,0.0000,0.0003
