time_ms,mode,scenario,wind_scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state
2300,gimbal,dynamic,none,2.7069,10.94,2.30,-0.3049,-0.0774,2.4020,-0.0703,4.782,STABILIZE_5M
2400,gimbal,dynamic,none,2.8475,11.03,2.40,-0.3962,-0.0716,2.4513,-0.0580,4.782,STABILIZE_5M
2500,gimbal,dynamic,none,2.9811,11.21,2.50,-0.4807,-0.0652,2.5004,-0.0453,4.785,STABILIZE_5M
2600,gimbal,dynamic,none,3.1193,11.42,2.60,-0.5699,-0.0591,2.5494,-0.0323,4.788,STABILIZE_5M
2700,gimbal,dynamic,none,3.2495,11.61,2.70,-0.6511,-0.0547,2.5982,-0.0189,4.790,STABILIZE_5M
2800,gimbal,dynamic,none,3.3864,11.78,2.80,-0.7392,-0.0505,2.6469,-0.0052,4.794,STABILIZE_5M
2900,gimbal,dynamic,none,3.5148,11.95,2.90,-0.8189,-0.0481,2.6954,0.0089,4.804,STABILIZE_5M
3000,gimbal,dynamic,none,3.6449,12.02,3.00,-0.9005,-0.0480,2.7437,0.0233,4.816,STABILIZE_5M
3100,gimbal,dynamic,none,3.7607,12.16,3.10,-0.9677,-0.0519,2.7919,0.0380,4.828,STABILIZE_5M
3200,gimbal,dynamic,none,3.8687,12.22,3.20,-1.0272,-0.0603,2.8399,0.0529,4.838,STABILIZE_5M
3300,gimbal,dynamic,none,3.9760,12.12,3.30,-1.0859,-0.0730,2.8876,0.0682,4.847,STABILIZE_5M
3400,gimbal,dynamic,none,4.0793,12.01,3.40,-1.1405,-0.0884,2.9352,0.0837,4.853,STABILIZE_5M
3500,gimbal,dynamic,none,4.1745,11.82,3.50,-1.1870,-0.1037,2.9825,0.0994,4.859,STABILIZE_5M
3600,gimbal,dynamic,none,4.2662,11.60,3.60,-1.2301,-0.1191,3.0296,0.1154,4.863,STABILIZE_5M
3700,gimbal,dynamic,none,4.3585,11.29,3.70,-1.2738,-0.1357,3.0765,0.1315,4.867,DESCEND_TO_1M
3800,gimbal,dynamic,none,4.4480,10.91,3.80,-1.3147,-0.1530,3.1231,0.1479,4.866,DESCEND_TO_1M
3900,gimbal,dynamic,none,4.5297,10.49,3.90,-1.3479,-0.1701,3.1695,0.1644,4.848,DESCEND_TO_1M
4000,gimbal,dynamic,none,4.6069,10.10,4.00,-1.3764,-0.1891,3.2156,0.1810,4.817,DESCEND_TO_1M
4100,gimbal,dynamic,none,4.6761,9.72,4.10,-1.3972,-0.2067,3.2614,0.1978,4.780,DESCEND_TO_1M
4200,gimbal,dynamic,none,4.7419,9.41,4.20,-1.4145,-0.2249,3.3069,0.2147,4.738,DESCEND_TO_1M
4300,gimbal,dynamic,none,4.8069,9.09,4.30,-1.4310,-0.2453,3.3522,0.2316,4.695,DESCEND_TO_1M
4400,gimbal,dynamic,none,4.8692,8.86,4.40,-1.4447,-0.2664,3.3972,0.2487,4.648,DESCEND_TO_1M
4500,gimbal,dynamic,none,4.9271,8.62,4.50,-1.4542,-0.2867,3.4418,0.2657,4.601,DESCEND_TO_1M
4600,gimbal,dynamic,none,4.9824,8.45,4.60,-1.4610,-0.3087,3.4862,0.2829,4.549,DESCEND_TO_1M
4700,gimbal,dynamic,none,5.0333,8.29,4.70,-1.4636,-0.3295,3.5302,0.3000,4.500,DESCEND_TO_1M
4800,gimbal,dynamic,none,5.0815,8.19,4.80,-1.4635,-0.3507,3.5739,0.3171,4.446,DESCEND_TO_1M
4900,gimbal,dynamic,none,5.1267,8.13,4.90,-1.4603,-0.3742,3.6172,0.3341,4.396,DESCEND_TO_1M
5000,gimbal,dynamic,none,5.1700,8.14,5.00,-1.4555,-0.3960,3.6602,0.3511,4.342,DESCEND_TO_1M
5100,gimbal,dynamic,none,5.2110,8.16,5.10,-1.4482,-0.4198,3.7029,0.3680,4.292,DESCEND_TO_1M
5200,gimbal,dynamic,none,5.2489,8.20,5.20,-1.4378,-0.4438,3.7452,0.3849,4.238,DESCEND_TO_1M
5300,gimbal,dynamic,none,5.2837,8.21,5.30,-1.4248,-0.4660,3.7872,0.4016,4.187,DESCEND_TO_1M
5400,gimbal,dynamic,none,5.3128,8.20,5.40,-1.4060,-0.4895,3.8287,0.4181,4.132,DESCEND_TO_1M
5500,gimbal,dynamic,none,5.3379,8.16,5.50,-1.3837,-0.5104,3.8699,0.4345,4.080,DESCEND_TO_1M
5600,gimbal,dynamic,none,5.3559,8.09,5.60,-1.3543,-0.5317,3.9107,0.4507,4.024,DESCEND_TO_1M
5700,gimbal,dynamic,none,5.3714,7.98,5.70,-1.3231,-0.5502,3.9511,0.4667,3.972,DESCEND_TO_1M
5800,gimbal,dynamic,none,5.3801,7.84,5.80,-1.2852,-0.5687,3.9912,0.4825,3.916,DESCEND_TO_1M
5900,gimbal,dynamic,none,5.3883,7.67,5.90,-1.2477,-0.5841,4.0308,0.4980,3.864,DESCEND_TO_1M
6000,gimbal,dynamic,none,5.3909,7.46,6.00,-1.2049,-0.5987,4.0700,0.5133,3.808,DESCEND_TO_1M
6100,gimbal,dynamic,none,5.3940,7.22,6.10,-1.1636,-0.6107,4.1088,0.5283,3.758,DESCEND_TO_1M
6200,gimbal,dynamic,none,5.3921,6.96,6.20,-1.1174,-0.6231,4.1472,0.5429,3.704,DESCEND_TO_1M
6300,gimbal,dynamic,none,5.3918,6.69,6.30,-1.0733,-0.6347,4.1851,0.5573,3.653,DESCEND_TO_1M
6400,gimbal,dynamic,none,5.3867,6.43,6.40,-1.0244,-0.6476,4.2226,0.5712,3.608,DESCEND_TO_1M
6500,gimbal,dynamic,none,5.3842,6.16,6.50,-0.9785,-0.6605,4.2597,0.5849,3.561,DESCEND_TO_1M
6600,gimbal,dynamic,none,5.3784,5.86,6.60,-0.9292,-0.6750,4.2964,0.5981,3.508,DESCEND_TO_1M
6700,gimbal,dynamic,none,5.3762,5.53,6.70,-0.8841,-0.6886,4.3326,0.6109,3.454,DESCEND_TO_1M
6800,gimbal,dynamic,none,5.3698,5.16,6.80,-0.8350,-0.7031,4.3683,0.6234,3.403,DESCEND_TO_1M
6900,gimbal,dynamic,none,5.3653,4.74,6.90,-0.7887,-0.7159,4.4036,0.6353,3.353,DESCEND_TO_1M
7000,gimbal,dynamic,none,5.3551,4.27,7.00,-0.7370,-0.7286,4.4385,0.6469,3.298,DESCEND_TO_1M
7100,gimbal,dynamic,none,5.3466,3.76,7.10,-0.6879,-0.7394,4.4729,0.6579,3.246,DESCEND_TO_1M
7200,gimbal,dynamic,none,5.3329,3.21,7.20,-0.6339,-0.7502,4.5068,0.6685,3.190,DESCEND_TO_1M
7300,gimbal,dynamic,none,5.3216,2.61,7.30,-0.5833,-0.7599,4.5402,0.6786,3.137,DESCEND_TO_1M
7400,gimbal,dynamic,none,5.3052,1.98,7.40,-0.5279,-0.7694,4.5732,0.6882,3.080,DESCEND_TO_1M
7500,gimbal,dynamic,none,5.2912,1.31,7.50,-0.4760,-0.7770,4.6057,0.6972,3.027,DESCEND_TO_1M
7600,gimbal,dynamic,none,5.2756,0.60,7.60,-0.4232,-0.7839,4.6377,0.7057,2.970,DESCEND_TO_1M
7700,gimbal,dynamic,none,5.2545,0.15,7.70,-0.3651,-0.7915,4.6693,0.7136,2.918,DESCEND_TO_1M
7800,gimbal,dynamic,none,5.2363,0.94,7.80,-0.3106,-0.7985,4.7003,0.7210,2.861,DESCEND_TO_1M
7900,gimbal,dynamic,none,5.2128,1.78,7.90,-0.2513,-0.8055,4.7309,0.7278,2.808,DESCEND_TO_1M
8000,gimbal,dynamic,none,5.1880,2.66,8.00,-0.1914,-0.8119,4.7610,0.7340,2.752,DESCEND_TO_1M
8100,gimbal,dynamic,none,5.1663,3.60,8.10,-0.1354,-0.8178,4.7905,0.7396,2.699,DESCEND_TO_1M
8200,gimbal,dynamic,none,5.1391,4.59,8.20,-0.0741,-0.8242,4.8196,0.7446,2.642,DESCEND_TO_1M
8300,gimbal,dynamic,none,5.1153,5.64,8.30,-0.0173,-0.8298,4.8482,0.7490,2.590,DESCEND_TO_1M
8400,gimbal,dynamic,none,5.0861,6.74,8.40,0.0445,-0.8352,4.8764,0.7528,2.533,DESCEND_TO_1M
8500,gimbal,dynamic,none,5.0601,7.91,8.50,0.1020,-0.8394,4.9040,0.7559,2.481,DESCEND_TO_1M
8600,gimbal,dynamic,none,5.0285,9.14,8.60,0.1645,-0.8433,4.9311,0.7584,2.424,DESCEND_TO_1M
8700,gimbal,dynamic,none,5.0009,10.43,8.70,0.2220,-0.8467,4.9577,0.7603,2.372,DESCEND_TO_1M
8800,gimbal,dynamic,none,4.9687,11.78,8.80,0.2839,-0.8506,4.9838,0.7615,2.315,DESCEND_TO_1M
8900,gimbal,dynamic,none,4.9404,13.20,8.90,0.3408,-0.8540,5.0094,0.7620,2.263,DESCEND_TO_1M
9000,gimbal,dynamic,none,4.9074,14.68,9.00,0.4020,-0.8573,5.0345,0.7620,2.206,DESCEND_TO_1M
9100,gimbal,dynamic,none,4.8790,16.23,9.10,0.4576,-0.8605,5.0592,0.7612,2.154,DESCEND_TO_1M
9200,gimbal,dynamic,none,4.8461,17.85,9.20,0.5174,-0.8640,5.0833,0.7598,2.098,DESCEND_TO_1M
9300,gimbal,dynamic,none,4.8176,19.53,9.30,0.5717,-0.8672,5.1069,0.7578,2.046,DESCEND_TO_1M
9400,gimbal,dynamic,none,4.7849,21.26,9.40,0.6300,-0.8713,5.1300,0.7551,1.990,DESCEND_TO_1M
9500,gimbal,dynamic,none,4.7562,23.06,9.50,0.6836,-0.8759,5.1526,0.7517,1.934,DESCEND_TO_1M
9600,gimbal,dynamic,none,4.7232,24.92,9.60,0.7414,-0.8813,5.1747,0.7477,1.882,DESCEND_TO_1M
9700,gimbal,dynamic,none,4.6936,26.83,9.70,0.7949,-0.8867,5.1964,0.7431,1.826,DESCEND_TO_1M
9800,gimbal,dynamic,none,4.6589,28.78,9.80,0.8532,-0.8927,5.2175,0.7378,1.774,DESCEND_TO_1M
9900,gimbal,dynamic,none,4.6275,30.76,9.90,0.9070,-0.8975,5.2381,0.7318,1.723,DESCEND_TO_1M
10000,gimbal,dynamic,none,4.5955,32.78,10.00,0.9605,-0.9019,5.2583,0.7252,1.667,DESCEND_TO_1M
10100,gimbal,dynamic,none,4.5590,34.83,10.10,1.0181,-0.9060,5.2779,0.7180,1.611,DESCEND_TO_1M
10200,gimbal,dynamic,none,4.5218,36.90,10.20,1.0752,-0.9091,5.2971,0.7102,1.560,DESCEND_TO_1M
10300,gimbal,dynamic,none,4.4878,38.98,10.30,1.1278,-0.9110,5.3158,0.7018,1.508,DESCEND_TO_1M
10400,gimbal,dynamic,none,4.4495,40.54,10.40,1.1844,-0.9129,5.3340,0.6928,1.453,DESCEND_TO_1M
10500,gimbal,dynamic,none,4.4148,40.53,10.50,1.2365,-0.9147,5.3517,0.6840,1.401,DESCEND_TO_1M
10538,gimbal,dynamic,none,4.4072,40.53,10.54,1.2496,-0.9152,5.3575,0.6811,1.384,DESCEND_TO_1M
