time_ms,scenario,drone_x,drone_y,drone_yaw_rad,rotation_error_deg,altitude_m,pixel_err_x,pixel_err_y,ground_err_m,forward_err_m,lateral_err_m,gimbal_norm,locked,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
83,static,0.3103,1.4040,6.2643,32.10,1.949,2.0435,3.1679,3.7698,1.9807,3.2076,0.000,1,SEARCH,0.2345,0.0000,0.0000,0.1347
172,static,0.3244,1.4217,6.2704,0.00,1.946,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2340,0.0000,0.0000,0.1338
271,static,0.3361,1.4361,6.2776,0.00,1.943,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2334,0.0000,0.0000,0.1328
373,static,0.3499,1.4502,0.0009,0.00,1.943,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2328,0.0000,0.0000,0.1329
473,static,0.3648,1.4621,0.0079,0.00,1.941,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2321,0.0000,0.0000,0.1322
573,static,0.3822,1.4727,0.0090,0.00,1.943,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2313,0.0000,0.0000,0.1328
677,static,0.4007,1.4824,0.0079,0.00,1.940,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2304,0.0000,0.0000,0.1319
778,static,0.4201,1.4918,0.0078,0.00,1.940,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2295,0.0000,0.0000,0.1320
872,static,0.4399,1.4986,0.0005,0.00,1.939,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2284,0.0000,0.0000,0.1318
975,static,0.4591,1.5058,6.2795,0.00,1.941,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2274,0.0000,0.0000,0.1322
1073,static,0.4781,1.5133,6.2756,0.00,1.938,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2265,0.0000,0.0000,0.1315
1172,static,0.4972,1.5179,6.2736,27.39,1.939,0.8981,2.5141,2.6697,0.8728,2.5230,0.000,1,SEARCH,0.2255,0.0000,0.0000,0.1317
1285,static,0.5158,1.5222,6.2789,27.39,1.935,0.8981,2.5141,2.6697,0.8808,2.5202,0.000,1,SEARCH,0.2246,0.0000,0.0000,0.1306
1382,static,0.5334,1.5237,0.0018,29.32,1.934,0.9753,2.6003,2.7772,0.9756,2.6002,0.000,1,SEARCH,0.2237,0.0000,0.0000,0.1303
1472,static,0.5505,1.5247,0.0112,0.00,1.935,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2228,0.0000,0.0000,0.1304
1572,static,0.5671,1.5275,0.0184,0.00,1.935,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2220,0.0000,0.0000,0.1305
1674,static,0.5831,1.5311,0.0252,0.00,1.931,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2212,0.0000,0.0000,0.1293
1772,static,0.5990,1.5345,0.0319,0.00,1.931,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2204,0.0000,0.0000,0.1292
1872,static,0.6148,1.5382,0.0381,0.00,1.928,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2196,0.0000,0.0000,0.1284
1975,static,0.6306,1.5429,0.0448,0.00,1.927,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2188,0.0000,0.0000,0.1282
2072,static,0.6456,1.5490,0.0500,27.45,1.926,0.2394,1.9204,1.9353,0.3305,1.9068,0.000,1,SEARCH,0.2180,0.0000,0.0000,0.1279
2178,static,0.6603,1.5562,0.0537,27.45,1.927,0.2394,1.9204,1.9353,0.3420,1.9048,0.000,1,SEARCH,0.2174,0.0000,0.0000,0.1281
2272,static,0.6749,1.5648,0.0530,0.00,1.925,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2166,0.0000,0.0000,0.1275
2372,static,0.6884,1.5747,0.0525,0.00,1.926,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2158,0.0000,0.0000,0.1279
2479,static,0.7018,1.5846,0.0469,0.00,1.925,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2152,0.0000,0.0000,0.1275
2576,static,0.7114,1.5922,0.0397,27.47,1.924,0.1376,1.6675,1.6731,0.2085,1.6601,0.000,1,SEARCH,0.2145,0.0000,0.0000,0.1272
2676,static,0.7268,1.6079,0.0289,27.14,1.914,0.1107,1.6460,1.6497,0.1635,1.6416,0.000,1,SEARCH,0.2139,0.0000,0.0000,0.1242
2784,static,0.7354,1.6186,0.0190,26.96,1.910,0.0440,1.6618,1.6624,0.0798,1.6604,0.000,1,SEARCH,0.2133,0.0000,0.0000,0.1231
2875,static,0.7508,1.6339,0.0063,28.81,1.907,0.0481,1.6903,1.6910,0.0674,1.6896,0.000,1,SEARCH,0.2128,0.0000,0.0000,0.1221
2972,static,0.7649,1.6485,6.2812,29.35,1.906,0.1328,1.6899,1.6951,0.1347,1.6897,0.000,1,SEARCH,0.2120,0.0000,0.0000,0.1217
3072,static,0.7793,1.6635,6.2722,29.35,1.904,0.1328,1.6899,1.6951,0.1204,1.6908,0.000,1,SEARCH,0.2113,0.0000,0.0000,0.1212
3171,static,0.7939,1.6767,6.2666,29.35,1.906,0.1328,1.6899,1.6951,0.1060,1.6918,0.000,1,SEARCH,0.2106,0.0000,0.0000,0.1219
3272,static,0.8076,1.6914,6.2629,29.35,1.906,0.1328,1.6899,1.6951,0.1028,1.6920,0.000,1,SEARCH,0.2099,0.0000,0.0000,0.1218
3376,static,0.8217,1.7058,6.2598,29.35,1.908,0.1328,1.6899,1.6951,0.0946,1.6925,0.000,1,SEARCH,0.2092,0.0000,0.0000,0.1224
3475,static,0.8348,1.7175,6.2575,31.39,1.906,0.0105,1.7076,1.7076,-0.0309,1.7073,0.000,1,SEARCH,0.2085,0.0000,0.0000,0.1218
