time_ms,mode,scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
21,gimbal,dynamic,0.8035,1.07,0.02,-0.0742,-0.0124,0.6545,0.3259,1.997,SEARCH,0.0000,0.0000,0.0000,-0.0009
121,gimbal,dynamic,0.8362,0.43,0.12,-0.0721,-0.0139,0.6917,0.3263,1.997,SEARCH,0.0000,0.0000,0.0000,-0.0010
221,gimbal,dynamic,0.8690,-0.20,0.22,-0.0701,-0.0151,0.7290,0.3263,1.997,SEARCH,0.0000,0.0000,0.0000,-0.0010
321,gimbal,dynamic,0.9016,-0.82,0.32,-0.0678,-0.0158,0.7664,0.3259,1.997,SEARCH,0.0000,0.0000,0.0000,-0.0010
421,gimbal,dynamic,0.9336,-1.44,0.42,-0.0649,-0.0163,0.8040,0.3251,1.997,SEARCH,0.0000,0.0000,0.0000,-0.0010
521,gimbal,dynamic,0.9649,-2.04,0.52,-0.0612,-0.0166,0.8417,0.3239,1.997,SEARCH,0.0000,0.0000,0.0000,-0.0010
621,gimbal,dynamic,0.9962,-2.62,0.62,-0.0573,-0.0165,0.8795,0.3223,1.997,SEARCH,0.0000,0.0000,0.0000,-0.0009
721,gimbal,dynamic,1.0273,-3.19,0.72,-0.0534,-0.0157,0.9174,0.3203,1.997,SEARCH,0.0000,0.0000,0.0000,-0.0008
821,gimbal,dynamic,1.0594,-3.74,0.82,-0.0502,-0.0149,0.9555,0.3180,1.997,SEARCH,0.0000,0.0000,0.0000,-0.0008
921,gimbal,dynamic,1.0918,-4.28,0.92,-0.0475,-0.0135,0.9937,0.3152,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0007
1021,gimbal,dynamic,1.1249,-4.80,1.02,-0.0455,-0.0113,1.0320,0.3121,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0007
1121,gimbal,dynamic,1.1586,-5.30,1.12,-0.0439,-0.0086,1.0704,0.3087,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0007
1221,gimbal,dynamic,1.1931,-5.79,1.22,-0.0429,-0.0064,1.1089,0.3049,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0007
1321,gimbal,dynamic,1.2288,-6.24,1.32,-0.0426,-0.0050,1.1475,0.3008,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0007
1421,gimbal,dynamic,1.2655,-6.68,1.42,-0.0432,-0.0037,1.1862,0.2963,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0007
1521,gimbal,dynamic,1.3035,-7.09,1.52,-0.0448,-0.0026,1.2250,0.2916,1.997,SEARCH,0.0000,0.0000,0.0000,-0.0008
1621,gimbal,dynamic,1.3423,-7.48,1.62,-0.0470,-0.0020,1.2639,0.2866,1.997,SEARCH,0.0000,0.0000,0.0000,-0.0008
1721,gimbal,dynamic,1.3817,-7.84,1.72,-0.0493,-0.0021,1.3029,0.2813,1.997,SEARCH,0.0000,0.0000,0.0000,-0.0008
1821,gimbal,dynamic,1.4209,-8.17,1.82,-0.0513,-0.0030,1.3420,0.2758,1.997,SEARCH,0.0000,0.0000,0.0000,-0.0009
1921,gimbal,dynamic,1.4608,-8.48,1.92,-0.0536,-0.0042,1.3811,0.2700,1.997,SEARCH,0.0000,0.0000,0.0000,-0.0009
2021,gimbal,dynamic,1.5011,-8.76,2.02,-0.0564,-0.0053,1.4204,0.2640,1.997,SEARCH,0.0000,0.0000,0.0000,-0.0009
