time_ms,mode,scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
12,gimbal,dynamic,0.9665,-13.95,0.01,0.0031,-0.0089,0.8559,-0.4640,2.631,SEARCH,0.0000,0.0000,0.0000,-0.1107
112,gimbal,dynamic,1.0033,-14.00,0.11,0.0019,-0.0094,0.8918,-0.4729,2.640,SEARCH,0.0000,0.0000,0.0000,-0.1079
212,gimbal,dynamic,1.0393,-13.61,0.21,0.0012,-0.0105,0.9275,-0.4818,2.655,SEARCH,0.0000,0.0000,0.0000,-0.1036
312,gimbal,dynamic,1.0746,-12.55,0.31,0.0005,-0.0122,0.9631,-0.4899,2.671,SEARCH,0.0000,0.0000,0.0000,-0.0987
412,gimbal,dynamic,1.1095,-11.44,0.41,-0.0003,-0.0142,0.9985,-0.4973,2.683,SEARCH,0.0000,0.0000,0.0000,-0.0950
512,gimbal,dynamic,1.1441,-10.29,0.51,-0.0013,-0.0165,1.0337,-0.5039,2.693,SEARCH,0.0000,0.0000,0.0000,-0.0922
612,gimbal,dynamic,1.1788,-9.10,0.61,-0.0027,-0.0184,1.0688,-0.5097,2.700,SEARCH,0.0000,0.0000,0.0000,-0.0899
712,gimbal,dynamic,1.2140,-7.89,0.71,-0.0051,-0.0204,1.1037,-0.5148,2.703,SEARCH,0.0000,0.0000,0.0000,-0.0890
812,gimbal,dynamic,1.2494,-6.64,0.81,-0.0079,-0.0218,1.1384,-0.5190,2.702,SEARCH,0.0000,0.0000,0.0000,-0.0895
912,gimbal,dynamic,1.2852,-5.38,0.91,-0.0111,-0.0225,1.1729,-0.5225,2.700,SEARCH,0.0000,0.0000,0.0000,-0.0900
1012,gimbal,dynamic,1.3202,-4.10,1.01,-0.0137,-0.0231,1.2073,-0.5253,2.695,SEARCH,0.0000,0.0000,0.0000,-0.0914
