time_ms,mode,scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
7,static,static,3.4031,0.09,0.01,6.5970,0.0263,10.0000,0.0000,1.808,SEARCH,1.7209,-0.0126,0.0000,-0.0577
107,static,static,3.3102,0.08,0.11,6.6900,0.0282,10.0000,0.0000,1.810,SEARCH,1.6744,-0.0138,0.0000,-0.0570
207,static,static,3.2173,0.08,0.21,6.7828,0.0294,10.0000,0.0000,1.812,SEARCH,1.6241,-0.0146,0.0000,-0.0565
307,static,static,3.1168,0.06,0.31,6.8833,0.0303,10.0000,0.0000,1.814,SEARCH,1.5777,-0.0150,0.0000,-0.0558
407,static,static,3.0159,0.05,0.41,6.9843,0.0306,10.0000,0.0000,1.816,SEARCH,1.5273,-0.0153,0.0000,-0.0553
507,static,static,2.9224,0.04,0.51,7.0777,0.0301,10.0000,0.0000,1.818,SEARCH,1.4806,-0.0152,0.0000,-0.0547
607,static,static,2.8212,0.03,0.61,7.1790,0.0294,10.0000,0.0000,1.820,SEARCH,1.4300,-0.0148,0.0000,-0.0541
708,static,static,2.7277,0.02,0.71,7.2725,0.0291,10.0000,0.0000,1.821,DESCEND_TO_LOW,1.3833,-0.0146,0.0000,-0.0536
807,static,static,2.6267,0.02,0.81,7.3735,0.0285,10.0000,0.0000,1.822,DESCEND_TO_LOW,0.7559,-0.0227,0.0208,0.5000
907,static,static,2.5343,0.02,0.91,7.4659,0.0276,10.0000,0.0000,1.797,DESCEND_TO_LOW,0.7667,-0.0231,0.0208,0.5000
1008,static,static,2.4361,0.01,1.01,7.5641,0.0261,10.0000,0.0000,1.756,HOLD,0.7749,-0.0233,0.0208,0.5000
1107,static,static,2.3475,0.01,1.11,7.6526,0.0244,10.0000,0.0000,1.706,HOLD,0.7555,-0.0228,0.0203,-0.0149
1207,static,static,2.2614,-0.01,1.21,7.7387,0.0224,10.0000,0.0000,1.687,DESCEND_TO_LOW,0.4998,-0.0217,0.0156,0.5000
1307,static,static,2.1702,-0.02,1.31,7.8299,0.0197,10.0000,0.0000,1.669,DESCEND_TO_LOW,0.4304,-0.0178,0.0180,0.5000
1407,static,static,2.0819,-0.05,1.41,7.9181,0.0167,10.0000,0.0000,1.632,DESCEND_TO_LOW,0.3406,-0.0211,-0.0144,0.5000
1507,static,static,2.0050,-0.08,1.51,7.9950,0.0136,10.0000,0.0000,1.585,DESCEND_TO_LOW,0.2911,-0.0177,-0.0120,0.5000
1607,static,static,1.9289,-0.11,1.61,8.0711,0.0102,10.0000,0.0000,1.538,DESCEND_TO_LOW,0.2210,-0.0172,-0.0124,0.5000
1707,static,static,1.8663,-0.14,1.71,8.1337,0.0076,10.0000,0.0000,1.487,DESCEND_TO_LOW,0.1980,-0.0138,-0.0100,0.5000
1807,static,static,1.8071,-0.16,1.81,8.1929,0.0055,10.0000,0.0000,1.440,DESCEND_TO_LOW,0.1809,-0.0101,-0.0316,0.5000
1907,static,static,1.7599,-0.17,1.91,8.2401,0.0042,10.0000,0.0000,1.388,DESCEND_TO_LOW,0.1896,-0.0169,-0.0584,0.5000
2007,static,static,1.7183,-0.17,2.01,8.2817,0.0037,10.0000,0.0000,1.340,DESCEND_TO_LOW,0.2161,-0.0067,-0.0052,0.5000
2108,static,static,1.6792,-0.14,2.11,8.3208,0.0039,10.0000,0.0000,1.288,STABILIZE_LOW,0.2405,-0.0067,-0.0052,0.5000
2207,static,static,1.6451,-0.09,2.21,8.3549,0.0048,10.0000,0.0000,1.240,STABILIZE_LOW,0.3251,-0.0065,-0.0260,0.0719
2307,static,static,1.6170,-0.03,2.31,8.3830,0.0067,10.0000,0.0000,1.213,STABILIZE_LOW,0.3786,-0.0032,-0.0024,0.0638
2407,static,static,1.5879,0.05,2.41,8.4121,0.0097,10.0000,0.0000,1.200,STABILIZE_LOW,0.3805,-0.0030,-0.0024,0.0601
2507,static,static,1.5602,0.13,2.51,8.4399,0.0132,10.0000,0.0000,1.191,STABILIZE_LOW,0.4197,-0.0062,0.0152,0.0574
2607,static,static,1.5281,0.20,2.61,8.4720,0.0180,10.0000,0.0000,1.184,STABILIZE_LOW,0.4215,-0.0094,0.0124,0.0553
2707,static,static,1.4964,0.26,2.71,8.5038,0.0228,10.0000,0.0000,1.177,TERMINAL_LAND,1.0000,-0.0207,-0.0092,0.0000
2807,static,static,1.4614,0.30,2.81,8.5389,0.0275,10.0000,0.0000,1.173,TERMINAL_LAND,1.0000,-0.0260,-0.0092,0.0000
2907,static,static,1.4173,0.32,2.91,8.5831,0.0318,10.0000,0.0000,1.170,TERMINAL_LAND,1.0000,-0.0302,0.0192,0.0000
