time_ms,mode,scenario,wind_scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
6,static,static,medium,5.2709,0.04,0.01,4.7291,0.0208,10.0000,0.0000,2.827,SEARCH,2.6466,-0.0104,0.0000,-0.0519
106,static,static,medium,5.1810,0.06,0.11,4.8190,0.0212,10.0000,0.0000,2.828,SEARCH,2.5980,-0.0106,0.0000,-0.0515
206,static,static,medium,5.0830,0.06,0.21,4.9171,0.0222,10.0000,0.0000,2.829,SEARCH,2.5490,-0.0110,0.0000,-0.0513
306,static,static,medium,4.9919,0.06,0.31,5.0082,0.0237,10.0000,0.0000,2.829,SEARCH,2.5035,-0.0117,0.0000,-0.0513
406,static,static,medium,4.8922,0.04,0.41,5.1079,0.0258,10.0000,0.0000,2.829,SEARCH,2.4576,-0.0127,0.0000,-0.0513
506,static,static,medium,4.7994,0.02,0.51,5.2007,0.0276,10.0000,0.0000,2.829,SEARCH,2.4074,-0.0137,0.0000,-0.0513
606,static,static,medium,4.6986,0.01,0.61,5.3015,0.0288,10.0000,0.0000,2.829,SEARCH,2.3609,-0.0143,0.0000,-0.0512
706,static,static,medium,4.6057,0.00,0.71,5.3944,0.0296,10.0000,0.0000,2.829,SEARCH,2.3105,-0.0147,0.0000,-0.0514
806,static,static,medium,4.5058,0.00,0.81,5.4943,0.0297,10.0000,0.0000,2.828,SEARCH,2.2643,-0.0148,0.0000,-0.0517
906,static,static,medium,4.4141,0.00,0.91,5.5860,0.0294,10.0000,0.0000,2.827,SEARCH,2.2146,-0.0147,0.0000,-0.0520
1006,static,static,medium,4.3151,0.00,1.01,5.6850,0.0294,10.0000,0.0000,2.825,SEARCH,2.1689,-0.0146,0.0000,-0.0525
1106,static,static,medium,4.2243,0.00,1.11,5.7758,0.0299,10.0000,0.0000,2.823,SEARCH,2.1197,-0.0149,0.0000,-0.0530
1206,static,static,medium,4.1256,0.00,1.21,5.8745,0.0309,10.0000,0.0000,2.822,SEARCH,2.0742,-0.0153,0.0000,-0.0534
1306,static,static,medium,4.0343,0.01,1.31,5.9659,0.0320,10.0000,0.0000,2.821,SEARCH,2.0247,-0.0159,0.0000,-0.0537
1406,static,static,medium,3.9341,0.01,1.41,6.0660,0.0338,10.0000,0.0000,2.820,SEARCH,1.9786,-0.0167,0.0000,-0.0540
1507,static,static,medium,3.8326,0.01,1.51,6.1676,0.0363,10.0000,0.0000,2.819,DESCEND_TO_LOW,1.9280,-0.0178,0.0000,-0.0543
1606,static,static,medium,3.7383,0.01,1.61,6.2619,0.0389,10.0000,0.0000,2.817,DESCEND_TO_LOW,0.8034,-0.0320,-0.0204,0.5000
1706,static,static,medium,3.6362,0.01,1.71,6.3641,0.0418,10.0000,0.0000,2.800,DESCEND_TO_LOW,0.8082,-0.0322,-0.0204,0.5000
1806,static,static,medium,3.5425,0.01,1.81,6.4578,0.0444,10.0000,0.0000,2.773,DESCEND_TO_LOW,0.6477,-0.0373,0.0108,0.5000
1906,static,static,medium,3.4504,0.01,1.91,6.5499,0.0468,10.0000,0.0000,2.740,DESCEND_TO_LOW,0.6554,-0.0378,0.0108,0.5000
2006,static,static,medium,3.3544,0.00,2.01,6.6459,0.0488,10.0000,0.0000,2.701,DESCEND_TO_LOW,0.4094,-0.0466,0.0018,0.5000
