time_ms,mode,scenario,wind_scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
24,gimbal,static,none,4.5824,0.01,0.02,5.4176,-0.0104,10.0000,0.0000,2.809,SEARCH,2.2912,0.0052,0.0000,-0.0573
124,gimbal,static,none,4.4853,0.00,0.12,5.5147,-0.0084,10.0000,0.0000,2.812,SEARCH,2.2426,0.0042,0.0000,-0.0565
224,gimbal,static,none,4.3800,0.01,0.22,5.6200,-0.0052,10.0000,0.0000,2.814,SEARCH,2.1900,0.0026,0.0000,-0.0558
324,gimbal,static,none,4.2747,0.03,0.32,5.7253,-0.0011,10.0000,0.0000,2.817,SEARCH,2.1374,0.0005,0.0000,-0.0550
424,gimbal,static,none,4.1770,0.05,0.42,5.8230,0.0035,10.0000,0.0000,2.819,SEARCH,2.0885,-0.0018,0.0000,-0.0543
524,gimbal,static,none,4.0790,0.06,0.52,5.9210,0.0084,10.0000,0.0000,2.821,SEARCH,2.0395,-0.0042,0.0000,-0.0536
624,gimbal,static,none,3.9726,0.07,0.62,6.0274,0.0140,10.0000,0.0000,2.824,SEARCH,1.9863,-0.0070,0.0000,-0.0528
724,gimbal,static,none,3.8741,0.06,0.72,6.1259,0.0189,10.0000,0.0000,2.826,SEARCH,1.9370,-0.0095,0.0000,-0.0521
824,gimbal,static,none,3.7671,0.05,0.82,6.2329,0.0240,10.0000,0.0000,2.829,SEARCH,1.8835,-0.0120,0.0000,-0.0514
924,gimbal,static,none,3.6685,0.05,0.92,6.3316,0.0283,10.0000,0.0000,2.831,SEARCH,1.8342,-0.0142,0.0000,-0.0507
1024,gimbal,static,none,3.5622,0.03,1.02,6.4379,0.0323,10.0000,0.0000,2.833,SEARCH,1.7810,-0.0162,0.0000,-0.0500
1125,gimbal,static,none,3.4650,0.02,1.13,6.5352,0.0352,10.0000,0.0000,2.835,DESCEND_TO_LOW,1.7324,-0.0176,0.0000,-0.0494
1224,gimbal,static,none,3.3605,0.01,1.22,6.6397,0.0383,10.0000,0.0000,2.837,DESCEND_TO_LOW,0.7406,-0.0606,-0.0138,0.5000
1324,gimbal,static,none,3.2648,0.00,1.32,6.7355,0.0412,10.0000,0.0000,2.814,DESCEND_TO_LOW,0.6631,-0.0638,0.0033,0.5000
1424,gimbal,static,none,3.1630,0.00,1.42,6.8373,0.0438,10.0000,0.0000,2.766,DESCEND_TO_LOW,0.4971,-0.0698,0.0006,0.5000
1524,gimbal,static,none,3.0649,0.00,1.52,6.9354,0.0452,10.0000,0.0000,2.712,DESCEND_TO_LOW,0.2470,-0.0886,-0.0054,0.5000
1624,gimbal,static,none,2.9795,0.01,1.62,7.0208,0.0454,10.0000,0.0000,2.663,DESCEND_TO_LOW,0.2470,-0.0886,-0.0054,0.5000
