time_ms,mode,scenario,wind_scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
83,gimbal,dynamic,gust1,0.9454,9.02,0.08,-0.0830,0.0323,0.8313,-0.2079,2.753,SEARCH,0.0000,0.0000,0.0000,-0.0741
183,gimbal,dynamic,gust1,0.9872,9.64,0.18,-0.0828,0.0326,0.8764,-0.2005,2.756,SEARCH,0.0000,0.0000,0.0000,-0.0731
283,gimbal,dynamic,gust1,1.0297,10.25,0.28,-0.0831,0.0325,0.9218,-0.1926,2.760,SEARCH,0.0000,0.0000,0.0000,-0.0720
383,gimbal,dynamic,gust1,1.0728,10.85,0.38,-0.0837,0.0316,0.9672,-0.1840,2.763,SEARCH,0.0000,0.0000,0.0000,-0.0710
483,gimbal,dynamic,gust1,1.1170,11.44,0.48,-0.0851,0.0302,1.0129,-0.1750,2.767,SEARCH,0.0000,0.0000,0.0000,-0.0700
583,gimbal,dynamic,gust1,1.1620,12.02,0.58,-0.0870,0.0286,1.0587,-0.1654,2.770,SEARCH,0.0000,0.0000,0.0000,-0.0689
683,gimbal,dynamic,gust1,1.2077,12.56,0.68,-0.0893,0.0265,1.1047,-0.1553,2.773,SEARCH,0.0000,0.0000,0.0000,-0.0680
782,gimbal,dynamic,gust1,1.2531,13.09,0.78,-0.0908,0.0247,1.1508,-0.1448,2.777,SEARCH,0.0000,0.0000,0.0000,-0.0669
883,gimbal,dynamic,gust1,1.2983,13.59,0.88,-0.0917,0.0236,1.1971,-0.1338,2.780,SEARCH,0.0000,0.0000,0.0000,-0.0660
982,gimbal,dynamic,gust1,1.3435,14.06,0.98,-0.0921,0.0234,1.2435,-0.1224,2.783,SEARCH,0.0000,0.0000,0.0000,-0.0651
1083,gimbal,dynamic,gust1,1.3883,14.12,1.08,-0.0917,0.0239,1.2901,-0.1107,2.786,SEARCH,0.0000,0.0000,0.0000,-0.0642
1182,gimbal,dynamic,gust1,1.4331,14.13,1.18,-0.0908,0.0248,1.3369,-0.0990,2.789,SEARCH,0.0000,0.0000,0.0000,-0.0633
1283,gimbal,dynamic,gust1,1.4785,14.14,1.28,-0.0904,0.0260,1.3838,-0.0873,2.792,SEARCH,0.0000,0.0000,0.0000,-0.0624
1383,gimbal,dynamic,gust1,1.5250,14.14,1.38,-0.0907,0.0274,1.4308,-0.0755,2.795,SEARCH,0.0000,0.0000,0.0000,-0.0616
1483,gimbal,dynamic,gust1,1.5721,14.13,1.48,-0.0913,0.0297,1.4780,-0.0638,2.797,SEARCH,0.0000,0.0000,0.0000,-0.0608
1583,gimbal,dynamic,gust1,1.6194,14.13,1.58,-0.0919,0.0319,1.5253,-0.0519,2.800,SEARCH,0.0000,0.0000,0.0000,-0.0600
1682,gimbal,dynamic,gust1,1.6671,14.12,1.68,-0.0928,0.0338,1.5727,-0.0401,2.802,SEARCH,0.0000,0.0000,0.0000,-0.0593
1782,gimbal,dynamic,gust1,1.7150,14.12,1.78,-0.0935,0.0351,1.6203,-0.0282,2.805,SEARCH,0.0000,0.0000,0.0000,-0.0586
1882,gimbal,dynamic,gust1,1.7629,14.11,1.88,-0.0941,0.0356,1.6680,-0.0162,2.807,SEARCH,0.0000,0.0000,0.0000,-0.0579
1983,gimbal,dynamic,gust1,1.8110,14.11,1.98,-0.0948,0.0352,1.7158,-0.0043,2.810,SEARCH,0.0000,0.0000,0.0000,-0.0571
2083,gimbal,dynamic,gust1,1.8594,14.11,2.08,-0.0954,0.0338,1.7638,0.0077,2.812,STABILIZE_HIGH,0.0000,0.0000,0.0000,-0.0564
2182,gimbal,dynamic,gust1,1.9075,14.10,2.18,-0.0956,0.0320,1.8119,0.0197,2.814,STABILIZE_HIGH,-0.4818,-0.0153,0.4398,-0.0557
2283,gimbal,dynamic,gust1,1.9563,14.07,2.28,-0.0962,0.0300,1.8601,0.0318,2.817,STABILIZE_HIGH,-0.5099,-0.0047,0.4110,-0.0548
2382,gimbal,dynamic,gust1,2.0086,13.97,2.38,-0.1002,0.0277,1.9084,0.0438,2.820,DESCEND_TO_LOW,-1.0000,0.0042,0.4032,0.5000
2483,gimbal,dynamic,gust1,2.0661,13.75,2.48,-0.1091,0.0258,1.9568,0.0559,2.812,DESCEND_TO_LOW,-1.0000,0.0191,0.4113,0.5000
2583,gimbal,dynamic,gust1,2.1293,13.37,2.58,-0.1236,0.0243,2.0053,0.0681,2.774,DESCEND_TO_LOW,-1.0000,0.0320,0.4002,0.5000
2682,gimbal,dynamic,gust1,2.2043,12.79,2.68,-0.1497,0.0234,2.0539,0.0802,2.727,DESCEND_TO_LOW,-1.0000,0.0295,0.3861,0.5000
2782,gimbal,dynamic,gust1,2.2886,12.03,2.78,-0.1849,0.0241,2.1026,0.0924,2.669,DESCEND_TO_LOW,-1.0000,0.0170,0.3603,0.5000
2882,gimbal,dynamic,gust1,2.3882,11.15,2.88,-0.2355,0.0270,2.1515,0.1046,2.614,DESCEND_TO_LOW,-1.0000,-0.0183,0.3420,0.5000
2983,gimbal,dynamic,gust1,2.4939,10.10,2.98,-0.2920,0.0305,2.2004,0.1168,2.552,DESCEND_TO_LOW,-1.0000,-0.0269,0.3321,0.5000
3083,gimbal,dynamic,gust1,2.6130,9.10,3.08,-0.3619,0.0347,2.2494,0.1291,2.495,DESCEND_TO_LOW,-1.0000,-0.0048,0.3321,0.5000
3182,gimbal,dynamic,gust1,2.7332,8.05,3.18,-0.4328,0.0381,2.2985,0.1414,2.438,DESCEND_TO_LOW,-0.2932,-0.2471,0.2427,0.5000
3283,gimbal,dynamic,gust1,2.8580,7.12,3.28,-0.5082,0.0411,2.3476,0.1537,2.382,DESCEND_TO_LOW,-0.1185,-0.2836,0.2451,0.5000
3383,gimbal,dynamic,gust1,2.9896,6.23,3.38,-0.5902,0.0432,2.3969,0.1660,2.320,HOLD,-0.1213,-0.2824,0.2451,0.5000
3482,gimbal,dynamic,gust1,3.1161,5.54,3.48,-0.6669,0.0425,2.4462,0.1783,2.269,DESCEND_TO_LOW,1.0000,-0.5515,0.1896,0.5000
3583,gimbal,dynamic,gust1,3.2280,4.92,3.58,-0.7289,0.0386,2.4956,0.1907,2.216,HOLD,1.0000,-0.6214,0.1602,0.5000
3683,gimbal,dynamic,gust1,3.3294,4.47,3.68,-0.7799,0.0299,2.5450,0.2030,2.170,DESCEND_TO_LOW,0.9750,-0.6059,0.0000,-0.0059
3783,gimbal,dynamic,gust1,3.4043,4.26,3.78,-0.8039,0.0160,2.5946,0.2154,2.145,DESCEND_TO_LOW,1.0000,-0.7636,0.1350,0.5000
3883,gimbal,dynamic,gust1,3.4606,4.19,3.88,-0.8085,-0.0054,2.6441,0.2278,2.111,DESCEND_TO_LOW,1.0000,-0.8016,0.1164,0.5000
3982,gimbal,dynamic,gust1,3.4984,4.20,3.98,-0.7940,-0.0315,2.6938,0.2402,2.065,DESCEND_TO_LOW,1.0000,-0.7684,0.1047,0.5000
4082,gimbal,dynamic,gust1,3.5171,4.18,4.08,-0.7591,-0.0672,2.7435,0.2526,2.008,DESCEND_TO_LOW,1.0000,-0.7006,0.1227,0.5000
4182,gimbal,dynamic,gust1,3.5237,3.81,4.18,-0.7109,-0.1068,2.7932,0.2647,1.945,DESCEND_TO_LOW,1.0000,-0.6364,0.1059,0.5000
4283,gimbal,dynamic,gust1,3.5140,3.38,4.28,-0.6443,-0.1557,2.8430,0.2765,1.886,DESCEND_TO_LOW,1.0000,-0.4718,0.1134,0.5000
4383,gimbal,dynamic,gust1,3.5000,2.90,4.38,-0.5723,-0.2050,2.8928,0.2878,1.821,DESCEND_TO_LOW,1.0000,-0.3772,0.0993,0.5000
4482,gimbal,dynamic,gust1,3.4746,2.34,4.48,-0.4867,-0.2605,2.9427,0.2987,1.761,HOLD,0.9750,-0.3677,0.0000,-0.0103
4583,gimbal,dynamic,gust1,3.4505,1.72,4.58,-0.4017,-0.3113,2.9925,0.3091,1.712,DESCEND_TO_LOW,0.9500,-0.3583,0.0000,-0.0176
4682,gimbal,dynamic,gust1,3.4160,1.07,4.68,-0.3046,-0.3638,3.0425,0.3191,1.697,HOLD,0.9264,-0.3494,0.0000,-0.0022
4783,gimbal,dynamic,gust1,3.3869,0.39,4.78,-0.2131,-0.4093,3.0924,0.3287,1.690,DESCEND_TO_LOW,0.9026,-0.3404,0.0000,-0.0032
4883,gimbal,dynamic,gust1,3.3519,0.31,4.88,-0.1145,-0.4546,3.1424,0.3377,1.686,HOLD,0.8801,-0.3319,0.0000,-0.0006
4983,gimbal,dynamic,gust1,3.3253,1.04,4.98,-0.0253,-0.4931,3.1923,0.3462,1.683,STABILIZE_LOW,0.8801,-0.3319,0.0000,-0.0006
5083,gimbal,dynamic,gust1,3.3008,1.78,5.08,0.0616,-0.5282,3.2423,0.3543,1.681,STABILIZE_LOW,0.8801,-0.3319,0.0000,-0.0006
5183,gimbal,dynamic,gust1,3.2727,2.55,5.18,0.1529,-0.5626,3.2923,0.3618,1.680,STABILIZE_LOW,0.8801,-0.3319,0.0000,-0.0006
5282,gimbal,dynamic,gust1,3.2471,3.30,5.28,0.2412,-0.5938,3.3423,0.3687,1.679,HOLD,0.8581,-0.3236,0.0000,-0.0002
5382,gimbal,dynamic,gust1,3.2293,4.05,5.38,0.3201,-0.6200,3.3923,0.3751,1.678,HOLD,0.8141,-0.3070,0.0000,-0.0005
5483,gimbal,dynamic,gust1,3.2072,4.77,5.48,0.4039,-0.6458,3.4423,0.3810,1.676,HOLD,0.7700,-0.2904,0.0000,-0.0009
5583,gimbal,dynamic,gust1,3.1917,5.47,5.58,0.4796,-0.6676,3.4923,0.3863,1.675,HOLD,0.7260,-0.2738,0.0000,-0.0012
5682,gimbal,dynamic,gust1,3.1778,6.13,5.68,0.5534,-0.6881,3.5423,0.3911,1.675,HOLD,0.6821,-0.2573,0.0000,-0.0014
5783,gimbal,dynamic,gust1,3.1603,6.76,5.78,0.6311,-0.7088,3.5922,0.3952,1.674,HOLD,0.6380,-0.2407,0.0000,-0.0016
5882,gimbal,dynamic,gust1,3.1496,7.38,5.88,0.7005,-0.7266,3.6422,0.3988,1.673,HOLD,0.5940,-0.2241,0.0000,-0.0018
5983,gimbal,dynamic,gust1,3.1371,7.99,5.98,0.7720,-0.7447,3.6921,0.4019,1.673,HOLD,0.5500,-0.2075,0.0000,-0.0019
6082,gimbal,dynamic,gust1,3.1273,8.60,6.08,0.8401,-0.7616,3.7420,0.4043,1.673,HOLD,0.5061,-0.1909,0.0000,-0.0019
6183,gimbal,dynamic,gust1,3.1239,9.21,6.18,0.9006,-0.7768,3.7918,0.4062,1.673,HOLD,0.4620,-0.1742,0.0000,-0.0019
6282,gimbal,dynamic,gust1,3.1226,9.83,6.28,0.9584,-0.7914,3.8417,0.4075,1.673,HOLD,0.0000,0.0000,0.0000,0.5000
6382,gimbal,dynamic,gust1,3.1189,10.45,6.38,1.0186,-0.8060,3.8914,0.4083,1.664,HOLD,0.0000,0.0000,0.0000,0.5000
6482,gimbal,dynamic,gust1,3.1186,11.09,6.48,1.0747,-0.8200,3.9412,0.4085,1.627,HOLD,0.0000,0.0000,0.0000,0.5000
6583,gimbal,dynamic,gust1,3.1266,11.72,6.58,1.1206,-0.8318,3.9909,0.4081,1.579,HOLD,0.0000,0.0000,0.0000,0.5000
6683,gimbal,dynamic,gust1,3.1381,12.36,6.68,1.1621,-0.8428,4.0405,0.4072,1.530,HOLD,0.0000,0.0000,0.0000,0.5000
6782,gimbal,dynamic,gust1,3.1575,13.00,6.78,1.1934,-0.8509,4.0901,0.4057,1.477,HOLD,0.0000,0.0000,0.0000,0.5000
6883,gimbal,dynamic,gust1,3.1797,13.63,6.88,1.2207,-0.8573,4.1396,0.4037,1.426,HOLD,0.0000,0.0000,0.0000,0.5000
6983,gimbal,dynamic,gust1,3.2077,14.27,6.98,1.2402,-0.8610,4.1891,0.4012,1.371,HOLD,0.0000,0.0000,0.0000,0.5000
7083,gimbal,dynamic,gust1,3.2375,14.87,7.08,1.2567,-0.8630,4.2385,0.3981,1.320,HOLD,0.0000,0.0000,0.0000,0.5000
7182,gimbal,dynamic,gust1,3.2702,15.44,7.18,1.2691,-0.8631,4.2878,0.3946,1.265,HOLD,0.0000,0.0000,0.0000,0.5000
7283,gimbal,dynamic,gust1,3.3029,15.96,7.28,1.2805,-0.8611,4.3370,0.3906,1.213,HOLD,0.0000,0.0000,0.0000,0.5000
7383,gimbal,dynamic,gust1,3.3372,16.46,7.38,1.2896,-0.8579,4.3862,0.3861,1.158,HOLD,0.0000,0.0000,0.0000,0.5000
7482,gimbal,dynamic,gust1,3.3712,16.93,7.48,1.2982,-0.8533,4.4353,0.3811,1.107,HOLD,0.0000,0.0000,0.0000,0.5000
7582,gimbal,dynamic,gust1,3.4061,17.38,7.58,1.3056,-0.8480,4.4843,0.3757,1.052,HOLD,0.0000,0.0000,0.0000,0.5000
7682,gimbal,dynamic,gust1,3.4405,17.82,7.68,1.3130,-0.8413,4.5332,0.3699,1.001,HOLD,0.0000,0.0000,0.0000,0.5000
7783,gimbal,dynamic,gust1,3.4757,18.24,7.78,1.3194,-0.8345,4.5821,0.3637,0.947,HOLD,0.0000,0.0000,0.0000,0.5000
7883,gimbal,dynamic,gust1,3.5103,18.66,7.88,1.3261,-0.8266,4.6308,0.3571,0.897,HOLD,0.0000,0.0000,0.0000,0.5000
7983,gimbal,dynamic,gust1,3.5456,19.08,7.98,1.3322,-0.8192,4.6794,0.3501,0.843,STABILIZE_LOW,0.0000,0.0000,0.0000,0.5000
8083,gimbal,dynamic,gust1,3.5801,19.49,8.08,1.3389,-0.8112,4.7280,0.3428,0.793,HOLD,0.0000,0.0000,0.0000,-0.0087
8183,gimbal,dynamic,gust1,3.6150,19.89,8.18,1.3455,-0.8039,4.7764,0.3351,0.753,HOLD,0.0000,0.0000,0.0000,-0.0208
