time_ms,mode,scenario,wind_scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
98,static,dynamic,gust1,1.0086,-13.57,0.10,-0.0582,0.0637,0.9350,-0.1117,2.940,STABILIZE_HIGH,-1.0000,-0.1090,-0.4014,-0.0179
198,static,dynamic,gust1,1.0543,-13.20,0.20,-0.0612,0.0642,0.9766,-0.1216,2.942,STABILIZE_HIGH,-1.0000,-0.1107,-0.4119,-0.0174
298,static,dynamic,gust1,1.1054,-12.76,0.30,-0.0696,0.0636,1.0185,-0.1312,2.944,HOLD,-0.9750,-0.1079,0.0000,0.0002
398,static,dynamic,gust1,1.1653,-12.23,0.40,-0.0867,0.0620,1.0609,-0.1406,2.944,HOLD,-0.9250,-0.1024,0.0000,0.0002
498,static,dynamic,gust1,1.2393,-11.66,0.50,-0.1180,0.0591,1.1035,-0.1498,2.942,HOLD,-0.8750,-0.0968,0.0000,-0.0004
598,static,dynamic,gust1,1.3228,-11.06,0.60,-0.1587,0.0557,1.1466,-0.1587,2.938,HOLD,-0.8250,-0.0913,0.0000,-0.0016
698,static,dynamic,gust1,1.4171,-10.44,0.70,-0.2102,0.0518,1.1899,-0.1672,2.933,HOLD,-0.7751,-0.0858,0.0000,-0.0029
798,static,dynamic,gust1,1.5253,-9.80,0.80,-0.2753,0.0474,1.2336,-0.1754,2.928,STABILIZE_HIGH,-1.0000,-0.1485,-0.3006,-0.0216
898,static,dynamic,gust1,1.6414,-9.13,0.90,-0.3480,0.0434,1.2777,-0.1832,2.924,STABILIZE_HIGH,-1.0000,-0.1512,-0.3006,-0.0228
998,static,dynamic,gust1,1.7584,-8.40,1.00,-0.4212,0.0398,1.3220,-0.1907,2.921,STABILIZE_HIGH,-1.0000,-0.1544,-0.3006,-0.0237
1098,static,dynamic,gust1,1.8872,-7.58,1.10,-0.5060,0.0359,1.3667,-0.1977,2.918,STABILIZE_HIGH,-0.9062,-0.1427,-0.2535,-0.0245
