time_ms,mode,scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
49,gimbal,dynamic_easy,0.9830,-43.76,0.05,0.0171,-0.0098,1.0000,0.0000,1.113,TAKEOFF,0.0000,0.0000,0.0000,0.0000
148,gimbal,dynamic_easy,0.9804,-42.18,0.15,0.0197,-0.0097,1.0000,0.0000,1.183,TAKEOFF,0.0000,0.0000,0.0000,0.0000
249,gimbal,dynamic_easy,0.9773,-40.68,0.25,0.0227,-0.0093,1.0000,0.0000,1.259,TAKEOFF,0.0000,0.0000,0.0000,0.0000
348,gimbal,dynamic_easy,0.9745,-39.36,0.35,0.0255,-0.0088,1.0000,0.0000,1.336,TAKEOFF,0.0000,0.0000,0.0000,0.0000
448,gimbal,dynamic_easy,0.9725,-38.16,0.45,0.0275,-0.0074,1.0000,0.0000,1.408,TAKEOFF,0.0000,0.0000,0.0000,0.0000
549,gimbal,dynamic_easy,0.9708,-37.08,0.55,0.0292,-0.0050,1.0000,0.0000,1.486,TAKEOFF,0.0000,0.0000,0.0000,0.0000
649,gimbal,dynamic_easy,0.9698,-35.97,0.65,0.0302,-0.0016,1.0000,0.0000,1.558,TAKEOFF,0.0000,0.0000,0.0000,0.0000
749,gimbal,dynamic_easy,0.9701,-34.97,0.75,0.0299,0.0015,1.0000,0.0000,1.635,TAKEOFF,0.0000,0.0000,0.0000,0.0000
849,gimbal,dynamic_easy,0.9709,-33.88,0.85,0.0291,0.0040,1.0000,0.0000,1.706,TAKEOFF,0.0000,0.0000,0.0000,0.0000
948,gimbal,dynamic_easy,0.9717,-32.85,0.95,0.0283,0.0051,1.0000,0.0000,1.782,TAKEOFF,0.0000,0.0000,0.0000,0.0000
1048,gimbal,dynamic_easy,0.9732,-31.68,1.05,0.0268,0.0039,1.0000,0.0000,1.851,TAKEOFF,0.0000,0.0000,0.0000,0.0000
1149,gimbal,dynamic_easy,0.9750,-30.51,1.15,0.0250,0.0004,1.0000,0.0000,1.924,TAKEOFF,0.0000,0.0000,0.0000,0.0000
1248,gimbal,dynamic_easy,0.9786,-43.34,1.25,0.0230,-0.0041,1.0016,-0.0004,1.990,TAKEOFF,0.0000,0.0000,0.0000,0.0000
1349,gimbal,dynamic_easy,0.9830,-42.14,1.35,0.0211,-0.0092,1.0041,-0.0010,2.060,TAKEOFF,0.0000,0.0000,0.0000,0.0000
1449,gimbal,dynamic_easy,0.9869,-40.79,1.45,0.0197,-0.0139,1.0065,-0.0016,2.121,TAKEOFF,0.0000,0.0000,0.0000,0.0000
1549,gimbal,dynamic_easy,0.9904,-39.18,1.55,0.0187,-0.0189,1.0090,-0.0022,2.180,TAKEOFF,0.0000,0.0000,0.0000,0.0000
1649,gimbal,dynamic_easy,0.9932,-36.28,1.65,0.0185,-0.0237,1.0115,-0.0028,2.242,TAKEOFF,0.0000,0.0000,0.0000,0.0000
1748,gimbal,dynamic_easy,0.9958,-33.34,1.75,0.0185,-0.0287,1.0140,-0.0033,2.296,TAKEOFF,0.0000,0.0000,0.0000,0.0000
1848,gimbal,dynamic_easy,0.9982,-30.40,1.85,0.0187,-0.0330,1.0165,-0.0037,2.352,TAKEOFF,0.0000,0.0000,0.0000,0.0000
1948,gimbal,dynamic_easy,1.0011,-27.51,1.95,0.0184,-0.0366,1.0190,-0.0041,2.405,TAKEOFF,0.0000,0.0000,0.0000,0.0000
2049,gimbal,dynamic_easy,1.0046,-24.52,2.05,0.0176,-0.0385,1.0216,-0.0044,2.451,TAKEOFF,0.0000,0.0000,0.0000,0.0000
2148,gimbal,dynamic_easy,1.0086,-21.60,2.15,0.0161,-0.0395,1.0242,-0.0046,2.494,TAKEOFF,0.0000,0.0000,0.0000,0.0000
2249,gimbal,dynamic_easy,1.0122,-18.48,2.25,0.0152,-0.0399,1.0268,-0.0047,2.536,SEARCH,0.0000,0.0000,0.0000,-0.1391
2349,gimbal,dynamic_easy,1.0155,-14.68,2.35,0.0145,-0.0397,1.0294,-0.0048,2.561,SEARCH,0.0000,0.0000,0.0000,-0.1317
2448,gimbal,dynamic_easy,1.0188,-10.20,2.45,0.0137,-0.0397,1.0320,-0.0048,2.580,SEARCH,0.0000,0.0000,0.0000,-0.1261
2548,gimbal,dynamic_easy,1.0224,-5.48,2.55,0.0129,-0.0406,1.0346,-0.0047,2.593,SEARCH,0.0000,0.0000,0.0000,-0.1221
2649,gimbal,dynamic_easy,1.0259,-0.48,2.65,0.0122,-0.0434,1.0373,-0.0046,2.602,SEARCH,0.0000,0.0000,0.0000,-0.1195
2749,gimbal,dynamic_easy,1.0287,4.06,2.75,0.0121,-0.0470,1.0400,-0.0043,2.609,SEARCH,0.0000,0.0000,0.0000,-0.1174
2848,gimbal,dynamic_easy,1.0312,8.03,2.85,0.0126,-0.0502,1.0427,-0.0041,2.615,SEARCH,0.0000,0.0000,0.0000,-0.1154
2948,gimbal,dynamic_easy,1.0336,11.29,2.95,0.0130,-0.0522,1.0454,-0.0037,2.622,SEARCH,0.0000,0.0000,0.0000,-0.1135
3049,gimbal,dynamic_easy,1.0361,13.75,3.05,0.0132,-0.0519,1.0482,-0.0033,2.627,SEARCH,0.0000,0.0000,0.0000,-0.1118
3149,gimbal,dynamic_easy,1.0389,15.55,3.15,0.0131,-0.0496,1.0509,-0.0028,2.633,SEARCH,0.0000,0.0000,0.0000,-0.1100
3249,gimbal,dynamic_easy,1.0423,16.70,3.25,0.0123,-0.0457,1.0537,-0.0022,2.639,SEARCH,0.0000,0.0000,0.0000,-0.1083
3349,gimbal,dynamic_easy,1.0458,17.36,3.35,0.0114,-0.0400,1.0565,-0.0016,2.645,SEARCH,0.0000,0.0000,0.0000,-0.1065
3448,gimbal,dynamic_easy,1.0486,17.51,3.45,0.0113,-0.0341,1.0593,-0.0009,2.650,SEARCH,0.0000,0.0000,0.0000,-0.1049
3549,gimbal,dynamic_easy,1.0513,16.54,3.55,0.0112,-0.0289,1.0622,-0.0002,2.656,SEARCH,0.0000,0.0000,0.0000,-0.1032
3649,gimbal,dynamic_easy,1.0538,15.53,3.65,0.0116,-0.0253,1.0650,0.0005,2.661,SEARCH,0.0000,0.0000,0.0000,-0.1016
3749,gimbal,dynamic_easy,1.0557,14.70,3.75,0.0125,-0.0225,1.0679,0.0013,2.667,SEARCH,0.0000,0.0000,0.0000,-0.0999
3849,gimbal,dynamic_easy,1.0575,13.96,3.85,0.0135,-0.0207,1.0708,0.0020,2.672,SEARCH,0.0000,0.0000,0.0000,-0.0984
3949,gimbal,dynamic_easy,1.0595,13.46,3.95,0.0145,-0.0199,1.0737,0.0027,2.677,SEARCH,0.0000,0.0000,0.0000,-0.0969
4048,gimbal,dynamic_easy,1.0616,13.14,4.05,0.0153,-0.0202,1.0767,0.0034,2.682,SEARCH,0.0000,0.0000,0.0000,-0.0955
4149,gimbal,dynamic_easy,1.0638,13.02,4.15,0.0161,-0.0217,1.0796,0.0042,2.687,SEARCH,0.0000,0.0000,0.0000,-0.0940
4249,gimbal,dynamic_easy,1.0663,13.05,4.25,0.0167,-0.0247,1.0826,0.0049,2.691,SEARCH,0.0000,0.0000,0.0000,-0.0928
4348,gimbal,dynamic_easy,1.0695,13.20,4.35,0.0167,-0.0283,1.0856,0.0057,2.695,SEARCH,0.0000,0.0000,0.0000,-0.0914
4449,gimbal,dynamic_easy,1.0732,13.43,4.45,0.0162,-0.0325,1.0887,0.0064,2.699,SEARCH,0.0000,0.0000,0.0000,-0.0902
4549,gimbal,dynamic_easy,1.0772,13.68,4.55,0.0154,-0.0364,1.0917,0.0072,2.704,SEARCH,0.0000,0.0000,0.0000,-0.0889
4649,gimbal,dynamic_easy,1.0812,13.94,4.65,0.0146,-0.0396,1.0948,0.0080,2.707,SEARCH,0.0000,0.0000,0.0000,-0.0878
4748,gimbal,dynamic_easy,1.0849,14.17,4.75,0.0141,-0.0415,1.0978,0.0087,2.711,SEARCH,0.0000,0.0000,0.0000,-0.0867
4849,gimbal,dynamic_easy,1.0882,14.35,4.85,0.0140,-0.0419,1.1009,0.0095,2.715,SEARCH,0.0000,0.0000,0.0000,-0.0855
4948,gimbal,dynamic_easy,1.0915,14.47,4.95,0.0137,-0.0410,1.1041,0.0103,2.718,SEARCH,0.0000,0.0000,0.0000,-0.0845
5048,gimbal,dynamic_easy,1.0952,14.54,5.05,0.0131,-0.0389,1.1072,0.0111,2.722,SEARCH,0.0000,0.0000,0.0000,-0.0834
5149,gimbal,dynamic_easy,1.0983,14.56,5.15,0.0131,-0.0357,1.1104,0.0119,2.725,SEARCH,0.0000,0.0000,0.0000,-0.0824
5249,gimbal,dynamic_easy,1.1009,14.53,5.25,0.0136,-0.0328,1.1135,0.0127,2.728,SEARCH,0.0000,0.0000,0.0000,-0.0815
5349,gimbal,dynamic_easy,1.1029,14.48,5.35,0.0147,-0.0301,1.1167,0.0135,2.731,SEARCH,0.0000,0.0000,0.0000,-0.0806
5449,gimbal,dynamic_easy,1.1046,14.40,5.45,0.0162,-0.0286,1.1200,0.0143,2.734,SEARCH,0.0000,0.0000,0.0000,-0.0799
5548,gimbal,dynamic_easy,1.1060,14.32,5.55,0.0180,-0.0276,1.1232,0.0151,2.736,SEARCH,0.0000,0.0000,0.0000,-0.0791
5649,gimbal,dynamic_easy,1.1080,14.24,5.65,0.0193,-0.0272,1.1265,0.0159,2.739,SEARCH,0.0000,0.0000,0.0000,-0.0783
5748,gimbal,dynamic_easy,1.1103,14.17,5.75,0.0203,-0.0279,1.1297,0.0167,2.741,SEARCH,0.0000,0.0000,0.0000,-0.0776
5848,gimbal,dynamic_easy,1.1128,14.11,5.85,0.0212,-0.0297,1.1330,0.0175,2.744,SEARCH,0.0000,0.0000,0.0000,-0.0769
5948,gimbal,dynamic_easy,1.1158,14.07,5.95,0.0217,-0.0327,1.1363,0.0184,2.746,SEARCH,0.0000,0.0000,0.0000,-0.0762
6049,gimbal,dynamic_easy,1.1196,14.05,6.05,0.0214,-0.0365,1.1397,0.0192,2.748,SEARCH,0.0000,0.0000,0.0000,-0.0755
6149,gimbal,dynamic_easy,1.1241,14.04,6.15,0.0206,-0.0413,1.1430,0.0200,2.751,SEARCH,0.0000,0.0000,0.0000,-0.0748
6249,gimbal,dynamic_easy,1.1288,14.04,6.25,0.0195,-0.0455,1.1464,0.0209,2.753,SEARCH,0.0000,0.0000,0.0000,-0.0742
6349,gimbal,dynamic_easy,1.1337,14.05,6.35,0.0184,-0.0496,1.1498,0.0217,2.755,SEARCH,0.0000,0.0000,0.0000,-0.0735
6448,gimbal,dynamic_easy,1.1381,14.06,6.45,0.0176,-0.0526,1.1532,0.0226,2.757,SEARCH,0.0000,0.0000,0.0000,-0.0728
6549,gimbal,dynamic_easy,1.1422,14.08,6.55,0.0171,-0.0551,1.1566,0.0234,2.760,SEARCH,0.0000,0.0000,0.0000,-0.0721
6649,gimbal,dynamic_easy,1.1457,14.09,6.65,0.0173,-0.0571,1.1601,0.0243,2.762,SEARCH,0.0000,0.0000,0.0000,-0.0714
6748,gimbal,dynamic_easy,1.1491,14.11,6.75,0.0175,-0.0593,1.1635,0.0252,2.764,SEARCH,0.0000,0.0000,0.0000,-0.0707
6849,gimbal,dynamic_easy,1.1527,14.12,6.85,0.0177,-0.0614,1.1670,0.0260,2.767,SEARCH,0.0000,0.0000,0.0000,-0.0700
6949,gimbal,dynamic_easy,1.1564,14.13,6.95,0.0176,-0.0629,1.1705,0.0269,2.769,SEARCH,0.0000,0.0000,0.0000,-0.0693
7049,gimbal,dynamic_easy,1.1606,14.13,7.05,0.0170,-0.0639,1.1740,0.0278,2.771,SEARCH,0.0000,0.0000,0.0000,-0.0686
7148,gimbal,dynamic_easy,1.1653,14.13,7.15,0.0160,-0.0647,1.1776,0.0287,2.774,SEARCH,0.0000,0.0000,0.0000,-0.0679
7249,gimbal,dynamic_easy,1.1702,14.13,7.25,0.0148,-0.0651,1.1811,0.0296,2.776,SEARCH,0.0000,0.0000,0.0000,-0.0673
7349,gimbal,dynamic_easy,1.1753,14.12,7.35,0.0133,-0.0652,1.1847,0.0304,2.778,SEARCH,0.0000,0.0000,0.0000,-0.0667
7449,gimbal,dynamic_easy,1.1801,14.11,7.45,0.0121,-0.0655,1.1883,0.0313,2.779,SEARCH,0.0000,0.0000,0.0000,-0.0662
7549,gimbal,dynamic_easy,1.1843,14.11,7.55,0.0116,-0.0665,1.1919,0.0322,2.781,SEARCH,0.0000,0.0000,0.0000,-0.0656
7649,gimbal,dynamic_easy,1.1880,14.10,7.65,0.0117,-0.0676,1.1955,0.0331,2.783,SEARCH,0.0000,0.0000,0.0000,-0.0652
7749,gimbal,dynamic_easy,1.1913,14.09,7.75,0.0123,-0.0685,1.1991,0.0341,2.784,SEARCH,0.0000,0.0000,0.0000,-0.0647
7849,gimbal,dynamic_easy,1.1943,14.09,7.85,0.0130,-0.0692,1.2027,0.0350,2.786,SEARCH,0.0000,0.0000,0.0000,-0.0642
7949,gimbal,dynamic_easy,1.1967,14.08,7.95,0.0145,-0.0702,1.2064,0.0359,2.788,SEARCH,0.0000,0.0000,0.0000,-0.0637
8049,gimbal,dynamic_easy,1.1990,14.08,8.05,0.0159,-0.0712,1.2101,0.0368,2.789,SEARCH,0.0000,0.0000,0.0000,-0.0632
8149,gimbal,dynamic_easy,1.2017,14.07,8.15,0.0171,-0.0721,1.2138,0.0377,2.791,SEARCH,0.0000,0.0000,0.0000,-0.0627
8249,gimbal,dynamic_easy,1.2048,14.07,8.25,0.0178,-0.0731,1.2175,0.0386,2.793,SEARCH,0.0000,0.0000,0.0000,-0.0622
8349,gimbal,dynamic_easy,1.2080,14.07,8.35,0.0186,-0.0743,1.2212,0.0396,2.794,SEARCH,0.0000,0.0000,0.0000,-0.0618
8448,gimbal,dynamic_easy,1.2114,14.06,8.45,0.0191,-0.0756,1.2249,0.0405,2.796,SEARCH,0.0000,0.0000,0.0000,-0.0613
8549,gimbal,dynamic_easy,1.2154,13.20,8.55,0.0191,-0.0767,1.2287,0.0414,2.797,SEARCH,0.0000,0.0000,0.0000,-0.0609
8649,gimbal,dynamic_easy,1.2198,12.30,8.65,0.0185,-0.0777,1.2324,0.0422,2.798,SEARCH,0.0000,0.0000,0.0000,-0.0605
8748,gimbal,dynamic_easy,1.2246,11.39,8.75,0.0176,-0.0787,1.2362,0.0430,2.800,SEARCH,0.0000,0.0000,0.0000,-0.0600
8849,gimbal,dynamic_easy,1.2298,10.47,8.85,0.0164,-0.0797,1.2400,0.0437,2.801,SEARCH,0.0000,0.0000,0.0000,-0.0596
8948,gimbal,dynamic_easy,1.2352,9.53,8.95,0.0149,-0.0809,1.2438,0.0444,2.803,SEARCH,0.0000,0.0000,0.0000,-0.0592
9048,gimbal,dynamic_easy,1.2401,8.59,9.05,0.0140,-0.0817,1.2476,0.0450,2.804,SEARCH,0.0000,0.0000,0.0000,-0.0587
9149,gimbal,dynamic_easy,1.2448,7.64,9.15,0.0133,-0.0828,1.2514,0.0455,2.806,SEARCH,0.0000,0.0000,0.0000,-0.0582
9248,gimbal,dynamic_easy,1.2492,6.69,9.25,0.0128,-0.0839,1.2552,0.0460,2.807,SEARCH,0.0000,0.0000,0.0000,-0.0578
9349,gimbal,dynamic_easy,1.2534,5.73,9.35,0.0125,-0.0847,1.2591,0.0464,2.809,SEARCH,0.0000,0.0000,0.0000,-0.0574
9449,gimbal,dynamic_easy,1.2579,4.78,9.45,0.0120,-0.0851,1.2629,0.0467,2.810,SEARCH,0.0000,0.0000,0.0000,-0.0569
9548,gimbal,dynamic_easy,1.2626,3.82,9.55,0.0112,-0.0854,1.2668,0.0470,2.812,SEARCH,0.0000,0.0000,0.0000,-0.0565
9649,gimbal,dynamic_easy,1.2672,2.87,9.65,0.0105,-0.0857,1.2707,0.0472,2.813,SEARCH,0.0000,0.0000,0.0000,-0.0560
9749,gimbal,dynamic_easy,1.2714,1.93,9.75,0.0102,-0.0861,1.2745,0.0474,2.815,SEARCH,0.0000,0.0000,0.0000,-0.0555
9849,gimbal,dynamic_easy,1.2753,0.99,9.85,0.0102,-0.0868,1.2784,0.0475,2.816,SEARCH,0.0000,0.0000,0.0000,-0.0551
9949,gimbal,dynamic_easy,1.2788,0.06,9.95,0.0106,-0.0871,1.2823,0.0475,2.818,SEARCH,0.0000,0.0000,0.0000,-0.0546
10048,gimbal,dynamic_easy,1.2816,-0.85,10.05,0.0118,-0.0874,1.2862,0.0475,2.819,SEARCH,0.0000,0.0000,0.0000,-0.0542
10149,gimbal,dynamic_easy,1.2834,-1.75,10.15,0.0139,-0.0878,1.2902,0.0474,2.821,SEARCH,0.0000,0.0000,0.0000,-0.0538
10249,gimbal,dynamic_easy,1.2850,-2.63,10.25,0.0162,-0.0878,1.2941,0.0472,2.822,SEARCH,0.0000,0.0000,0.0000,-0.0534
10349,gimbal,dynamic_easy,1.2858,-3.50,10.35,0.0192,-0.0872,1.2980,0.0470,2.823,SEARCH,0.0000,0.0000,0.0000,-0.0530
10449,gimbal,dynamic_easy,1.2862,-4.34,10.45,0.0226,-0.0859,1.3020,0.0467,2.824,SEARCH,0.0000,0.0000,0.0000,-0.0527
10549,gimbal,dynamic_easy,1.2864,-5.16,10.55,0.0261,-0.0840,1.3059,0.0464,2.826,SEARCH,0.0000,0.0000,0.0000,-0.0523
10649,gimbal,dynamic_easy,1.2873,-5.96,10.65,0.0290,-0.0823,1.3099,0.0460,2.827,SEARCH,0.0000,0.0000,0.0000,-0.0519
