time_ms,mode,scenario,wind_scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state
4400,gimbal,dynamic,none,4.2214,10.30,4.40,-1.7557,-0.4318,2.4061,0.2748,4.383,DESCEND_TO_1M
4500,gimbal,dynamic,none,4.3259,10.44,4.50,-1.8370,-0.4730,2.4223,0.2829,4.330,DESCEND_TO_1M
4600,gimbal,dynamic,none,4.4381,10.62,4.60,-1.9257,-0.5185,2.4380,0.2907,4.273,DESCEND_TO_1M
4700,gimbal,dynamic,none,4.5435,10.82,4.70,-2.0081,-0.5614,2.4533,0.2984,4.221,DESCEND_TO_1M
4800,gimbal,dynamic,none,4.6564,10.99,4.80,-2.0978,-0.6081,2.4681,0.3058,4.165,DESCEND_TO_1M
4900,gimbal,dynamic,none,4.7584,11.14,4.90,-2.1775,-0.6502,2.4824,0.3129,4.116,DESCEND_TO_1M
5000,gimbal,dynamic,none,4.8521,11.23,5.00,-2.2495,-0.6901,2.4963,0.3199,4.070,DESCEND_TO_1M
5100,gimbal,dynamic,none,4.9387,11.26,5.10,-2.3148,-0.7290,2.5097,0.3266,4.023,DESCEND_TO_1M
5200,gimbal,dynamic,none,5.0072,11.23,5.20,-2.3632,-0.7624,2.5228,0.3331,3.977,DESCEND_TO_1M
5300,gimbal,dynamic,none,5.0559,11.18,5.30,-2.3932,-0.7886,2.5353,0.3394,3.934,DESCEND_TO_1M
5400,gimbal,dynamic,none,5.0917,11.08,5.40,-2.4108,-0.8124,2.5475,0.3455,3.884,DESCEND_TO_1M
5500,gimbal,dynamic,none,5.1117,10.96,5.50,-2.4141,-0.8305,2.5592,0.3513,3.837,DESCEND_TO_1M
5600,gimbal,dynamic,none,5.1175,10.81,5.60,-2.4035,-0.8464,2.5705,0.3570,3.784,DESCEND_TO_1M
5700,gimbal,dynamic,none,5.1106,10.66,5.70,-2.3816,-0.8574,2.5813,0.3624,3.733,DESCEND_TO_1M
5800,gimbal,dynamic,none,5.0895,10.60,5.80,-2.3458,-0.8665,2.5918,0.3676,3.676,DESCEND_TO_1M
5900,gimbal,dynamic,none,5.0610,10.62,5.90,-2.3033,-0.8736,2.6019,0.3727,3.622,DESCEND_TO_1M
6000,gimbal,dynamic,none,5.0208,10.72,6.00,-2.2490,-0.8809,2.6115,0.3775,3.563,DESCEND_TO_1M
6100,gimbal,dynamic,none,4.9782,10.85,6.10,-2.1927,-0.8879,2.6208,0.3821,3.509,DESCEND_TO_1M
6200,gimbal,dynamic,none,4.9306,10.99,6.20,-2.1313,-0.8955,2.6297,0.3866,3.455,DESCEND_TO_1M
6300,gimbal,dynamic,none,4.8738,11.12,6.30,-2.0603,-0.9046,2.6382,0.3908,3.397,DESCEND_TO_1M
6400,gimbal,dynamic,none,4.8140,11.17,6.40,-1.9864,-0.9137,2.6464,0.3949,3.340,DESCEND_TO_1M
6500,gimbal,dynamic,none,4.7580,11.15,6.50,-1.9171,-0.9213,2.6541,0.3988,3.289,DESCEND_TO_1M
6600,gimbal,dynamic,none,4.7016,11.05,6.60,-1.8481,-0.9275,2.6615,0.4025,3.238,DESCEND_TO_1M
6700,gimbal,dynamic,none,4.6400,10.86,6.70,-1.7744,-0.9320,2.6686,0.4060,3.183,DESCEND_TO_1M
6800,gimbal,dynamic,none,4.5842,10.62,6.80,-1.7078,-0.9333,2.6753,0.4094,3.134,DESCEND_TO_1M
6900,gimbal,dynamic,none,4.5232,10.34,6.90,-1.6371,-0.9319,2.6817,0.4126,3.080,DESCEND_TO_1M
7000,gimbal,dynamic,none,4.4674,10.09,7.00,-1.5727,-0.9283,2.6877,0.4156,3.030,DESCEND_TO_1M
7100,gimbal,dynamic,none,4.4061,9.87,7.10,-1.5036,-0.9224,2.6935,0.4185,2.976,DESCEND_TO_1M
7200,gimbal,dynamic,none,4.3444,9.71,7.20,-1.4351,-0.9147,2.6989,0.4212,2.922,DESCEND_TO_1M
7300,gimbal,dynamic,none,4.2885,9.61,7.30,-1.3731,-0.9060,2.7040,0.4237,2.872,DESCEND_TO_1M
7400,gimbal,dynamic,none,4.2276,9.57,7.40,-1.3069,-0.8953,2.7088,0.4261,2.818,DESCEND_TO_1M
7500,gimbal,dynamic,none,4.1710,9.57,7.50,-1.2457,-0.8844,2.7133,0.4284,2.768,DESCEND_TO_1M
7600,gimbal,dynamic,none,4.1082,9.62,7.60,-1.1789,-0.8714,2.7175,0.4305,2.714,DESCEND_TO_1M
7700,gimbal,dynamic,none,4.0489,9.69,7.70,-1.1161,-0.8584,2.7215,0.4325,2.664,DESCEND_TO_1M
7800,gimbal,dynamic,none,3.9817,9.76,7.80,-1.0461,-0.8431,2.7252,0.4343,2.608,DESCEND_TO_1M
7900,gimbal,dynamic,none,3.9166,8.82,7.90,-0.9788,-0.8270,2.7286,0.4360,2.556,DESCEND_TO_1M
8000,gimbal,dynamic,none,3.8416,0.11,8.00,-0.9028,-0.8066,2.7318,0.4372,2.499,DESCEND_TO_1M
8100,gimbal,dynamic,none,3.7685,11.22,8.10,-0.8298,-0.7851,2.7348,0.4377,2.447,DESCEND_TO_1M
8200,gimbal,dynamic,none,3.6849,25.08,8.20,-0.7477,-0.7590,2.7375,0.4375,2.390,DESCEND_TO_1M
8300,gimbal,dynamic,none,3.6045,40.19,8.30,-0.6695,-0.7328,2.7400,0.4367,2.337,DESCEND_TO_1M
8400,gimbal,dynamic,none,3.5139,43.14,8.40,-0.5823,-0.7023,2.7423,0.4355,2.280,DESCEND_TO_1M
8500,gimbal,dynamic,none,3.4281,43.14,8.50,-0.5001,-0.6727,2.7443,0.4345,2.228,DESCEND_TO_1M
8600,gimbal,dynamic,none,3.3332,43.16,8.60,-0.4094,-0.6397,2.7462,0.4336,2.172,DESCEND_TO_1M
8700,gimbal,dynamic,none,3.2442,43.19,8.70,-0.3245,-0.6089,2.7479,0.4327,2.120,DESCEND_TO_1M
8800,gimbal,dynamic,none,3.1460,43.18,8.80,-0.2310,-0.5753,2.7494,0.4319,2.064,DESCEND_TO_1M
8900,gimbal,dynamic,none,3.0543,43.07,8.90,-0.1436,-0.5441,2.7508,0.4313,2.013,DESCEND_TO_1M
9000,gimbal,dynamic,none,2.9541,42.73,9.00,-0.0483,-0.5100,2.7520,0.4307,1.957,DESCEND_TO_1M
9100,gimbal,dynamic,none,2.8611,42.10,9.10,0.0400,-0.4783,2.7530,0.4301,1.906,DESCEND_TO_1M
9200,gimbal,dynamic,none,2.7599,41.15,9.20,0.1360,-0.4440,2.7539,0.4297,1.851,DESCEND_TO_1M
9300,gimbal,dynamic,none,2.6669,39.90,9.30,0.2243,-0.4127,2.7547,0.4293,1.800,DESCEND_TO_1M
9400,gimbal,dynamic,none,2.5661,38.51,9.40,0.3199,-0.3793,2.7554,0.4290,1.745,DESCEND_TO_1M
9500,gimbal,dynamic,none,2.4731,37.01,9.50,0.4081,-0.3487,2.7559,0.4287,1.695,DESCEND_TO_1M
9600,gimbal,dynamic,none,2.3728,35.52,9.60,0.5031,-0.3150,2.7564,0.4285,1.640,DESCEND_TO_1M
9700,gimbal,dynamic,none,2.2814,34.01,9.70,0.5890,-0.2827,2.7568,0.4283,1.590,DESCEND_TO_1M
9800,gimbal,dynamic,none,2.1913,32.67,9.80,0.6728,-0.2484,2.7570,0.4281,1.540,DESCEND_TO_1M
9900,gimbal,dynamic,none,2.0948,31.26,9.90,0.7616,-0.2090,2.7572,0.4280,1.487,DESCEND_TO_1M
10000,gimbal,dynamic,none,2.0070,29.98,10.00,0.8417,-0.1705,2.7574,0.4280,1.438,DESCEND_TO_1M
10100,gimbal,dynamic,none,1.9147,28.61,10.10,0.9248,-0.1266,2.7575,0.4279,1.385,DESCEND_TO_1M
10200,gimbal,dynamic,none,1.8332,27.37,10.20,0.9973,-0.0840,2.7576,0.4279,1.337,DESCEND_TO_1M
10300,gimbal,dynamic,none,1.7501,-26.05,10.30,1.0700,-0.0354,2.7576,0.4279,1.285,STABILIZE_1M
10400,gimbal,dynamic,none,1.6734,-24.84,10.40,1.1359,0.0153,2.7576,0.4279,1.235,STABILIZE_1M
10500,gimbal,dynamic,none,1.6100,-23.70,10.50,1.1891,0.0643,2.7576,0.4279,1.218,STABILIZE_1M
10600,gimbal,dynamic,none,1.5550,-22.72,10.60,1.2348,0.1133,2.7576,0.4279,1.216,STABILIZE_1M
10700,gimbal,dynamic,none,1.5050,-21.85,10.70,1.2758,0.1649,2.7576,0.4278,1.219,STABILIZE_1M
10800,gimbal,dynamic,none,1.4640,-21.13,10.80,1.3094,0.2135,2.7577,0.4278,1.222,STABILIZE_1M
10900,gimbal,dynamic,none,1.4329,-20.58,10.90,1.3353,0.2551,2.7577,0.4278,1.225,STABILIZE_1M
11000,gimbal,dynamic,none,1.4055,-20.22,11.00,1.3585,0.2961,2.7578,0.4278,1.228,STABILIZE_1M
11100,gimbal,dynamic,none,1.3851,-20.02,11.10,1.3763,0.3298,2.7580,0.4277,1.230,STABILIZE_1M
11200,gimbal,dynamic,none,1.3678,-19.95,11.20,1.3920,0.3615,2.7582,0.4276,1.231,STABILIZE_1M
11300,gimbal,dynamic,none,1.3556,-19.98,11.30,1.4035,0.3873,2.7585,0.4274,1.232,STABILIZE_1M
11400,gimbal,dynamic,none,1.3447,-20.05,11.40,1.4142,0.4124,2.7588,0.4273,1.233,TERMINAL_LAND
11500,gimbal,dynamic,none,1.3366,-20.16,11.50,1.4227,0.4339,2.7593,0.4270,1.233,TERMINAL_LAND
11600,gimbal,dynamic,none,1.3296,-20.24,11.60,1.4305,0.4554,2.7598,0.4268,1.233,TERMINAL_LAND
11700,gimbal,dynamic,none,1.3247,-20.29,11.70,1.4366,0.4736,2.7605,0.4264,1.233,TERMINAL_LAND
11800,gimbal,dynamic,none,1.3206,-20.31,11.80,1.4422,0.4906,2.7612,0.4260,1.232,TERMINAL_LAND
11900,gimbal,dynamic,none,1.3165,-20.29,11.90,1.4482,0.5076,2.7621,0.4256,1.232,TERMINAL_LAND
12000,gimbal,dynamic,none,1.3131,-20.23,12.00,1.4537,0.5232,2.7632,0.4251,1.231,TERMINAL_LAND
12100,gimbal,dynamic,none,1.3105,-20.08,12.10,1.4587,0.5365,2.7644,0.4245,1.231,TERMINAL_LAND
12200,gimbal,dynamic,none,1.3077,-19.86,12.20,1.4640,0.5488,2.7657,0.4238,1.231,TERMINAL_LAND
12300,gimbal,dynamic,none,1.3039,-19.54,12.30,1.4705,0.5601,2.7672,0.4230,1.230,TERMINAL_LAND
12400,gimbal,dynamic,none,1.2986,-19.18,12.40,1.4786,0.5688,2.7689,0.4222,1.229,TERMINAL_LAND
12500,gimbal,dynamic,none,1.2918,-18.72,12.50,1.4881,0.5741,2.7708,0.4213,1.229,TERMINAL_LAND
12600,gimbal,dynamic,none,1.2818,-18.20,12.60,1.5007,0.5773,2.7729,0.4202,1.228,TERMINAL_LAND
12700,gimbal,dynamic,none,1.2707,-17.59,12.70,1.5145,0.5787,2.7751,0.4191,1.227,TERMINAL_LAND
12800,gimbal,dynamic,none,1.2564,-16.89,12.80,1.5317,0.5796,2.7776,0.4179,1.226,TERMINAL_LAND
12900,gimbal,dynamic,none,1.2420,-16.12,12.90,1.5492,0.5802,2.7803,0.4165,1.225,TERMINAL_LAND
13000,gimbal,dynamic,none,1.2258,-15.30,13.00,1.5688,0.5812,2.7833,0.4150,1.225,TERMINAL_LAND
13100,gimbal,dynamic,none,1.2110,-14.46,13.10,1.5872,0.5823,2.7864,0.4134,1.224,TERMINAL_LAND
13200,gimbal,dynamic,none,1.1944,-13.61,13.20,1.6079,0.5835,2.7899,0.4117,1.223,TERMINAL_LAND
13300,gimbal,dynamic,none,1.1791,-12.79,13.30,1.6274,0.5842,2.7935,0.4099,1.222,TERMINAL_LAND
13400,gimbal,dynamic,none,1.1631,-12.04,13.40,1.6478,0.5846,2.7975,0.4079,1.221,TERMINAL_LAND
13500,gimbal,dynamic,none,1.1447,-11.30,13.50,1.6711,0.5853,2.8017,0.4058,1.221,TERMINAL_LAND
13600,gimbal,dynamic,none,1.1247,-10.68,13.60,1.6965,0.5866,2.8062,0.4036,1.220,TERMINAL_LAND
13700,gimbal,dynamic,none,1.1053,-10.15,13.70,1.7216,0.5881,2.8110,0.4012,1.220,TERMINAL_LAND
13800,gimbal,dynamic,none,1.0855,-9.76,13.80,1.7475,0.5895,2.8161,0.3986,1.219,TERMINAL_LAND
13900,gimbal,dynamic,none,1.0633,-9.44,13.90,1.7762,0.5909,2.8215,0.3959,1.218,TERMINAL_LAND
14000,gimbal,dynamic,none,1.0408,-9.22,14.00,1.8056,0.5923,2.8272,0.3931,1.218,TERMINAL_LAND
14100,gimbal,dynamic,none,1.0208,-9.03,14.10,1.8331,0.5942,2.8332,0.3900,1.217,TERMINAL_LAND
14200,gimbal,dynamic,none,0.9989,-8.86,14.20,1.8629,0.5964,2.8396,0.3869,1.217,TERMINAL_LAND
14300,gimbal,dynamic,none,0.9795,-8.67,14.30,1.8906,0.5983,2.8463,0.3835,1.217,TERMINAL_LAND
14400,gimbal,dynamic,none,0.9608,-8.47,14.40,1.9180,0.6001,2.8533,0.3800,1.217,TERMINAL_LAND
14500,gimbal,dynamic,none,0.9404,-8.22,14.50,1.9478,0.6016,2.8607,0.3763,1.216,TERMINAL_LAND
14600,gimbal,dynamic,none,0.9199,-7.94,14.60,1.9778,0.6025,2.8685,0.3724,1.216,TERMINAL_LAND
14700,gimbal,dynamic,none,0.9017,-7.62,14.70,2.0060,0.6030,2.8766,0.3684,1.216,TERMINAL_LAND
14800,gimbal,dynamic,none,0.8837,-7.28,14.80,2.0343,0.6030,2.8851,0.3641,1.216,TERMINAL_LAND
14900,gimbal,dynamic,none,0.8642,-6.89,14.90,2.0645,0.6022,2.8940,0.3597,1.215,TERMINAL_LAND
15000,gimbal,dynamic,none,0.8458,-6.49,15.00,2.0938,0.6002,2.9032,0.3550,1.215,TERMINAL_LAND
15100,gimbal,dynamic,none,0.8307,-6.10,15.10,2.1197,0.5973,2.9129,0.3502,1.215,TERMINAL_LAND
15200,gimbal,dynamic,none,0.8142,-5.74,15.20,2.1473,0.5927,2.9229,0.3452,1.214,TERMINAL_LAND
15300,gimbal,dynamic,none,0.8004,-5.35,15.30,2.1723,0.5877,2.9334,0.3400,1.214,TERMINAL_LAND
15400,gimbal,dynamic,none,0.7855,-5.02,15.40,2.1987,0.5820,2.9442,0.3346,1.213,TERMINAL_LAND
15500,gimbal,dynamic,none,0.7734,-4.69,15.50,2.2229,0.5767,2.9555,0.3289,1.213,TERMINAL_LAND
15600,gimbal,dynamic,none,0.7592,-4.41,15.60,2.2494,0.5703,2.9672,0.3231,1.212,TERMINAL_LAND
15700,gimbal,dynamic,none,0.7471,-4.14,15.70,2.2741,0.5639,2.9793,0.3170,1.212,TERMINAL_LAND
15800,gimbal,dynamic,none,0.7327,-3.90,15.80,2.3015,0.5562,2.9919,0.3107,1.211,TERMINAL_LAND
15900,gimbal,dynamic,none,0.7200,-3.68,15.90,2.3273,0.5480,3.0048,0.3042,1.210,TERMINAL_LAND
16000,gimbal,dynamic,none,0.7049,-3.47,16.00,2.3559,0.5386,3.0183,0.2975,1.210,TERMINAL_LAND
16100,gimbal,dynamic,none,0.6922,-3.28,16.10,2.3824,0.5294,3.0321,0.2906,1.209,TERMINAL_LAND
16200,gimbal,dynamic,none,0.6801,-2.85,16.20,2.4089,0.5202,3.0465,0.2835,1.209,TERMINAL_LAND
16300,gimbal,dynamic,none,0.6656,-0.28,16.30,2.4383,0.5111,3.0612,0.2766,1.208,TERMINAL_LAND
16400,gimbal,dynamic,none,0.6530,2.23,16.40,2.4663,0.5032,3.0765,0.2704,1.208,TERMINAL_LAND
16500,gimbal,dynamic,none,0.6379,4.67,16.50,2.4970,0.4941,3.0922,0.2646,1.207,TERMINAL_LAND
16600,gimbal,dynamic,none,0.6228,7.00,16.60,2.5276,0.4843,3.1083,0.2594,1.207,TERMINAL_LAND
16700,gimbal,dynamic,none,0.6102,9.24,16.70,2.5559,0.4749,3.1250,0.2547,1.207,TERMINAL_LAND
16800,gimbal,dynamic,none,0.5956,11.35,16.80,2.5862,0.4645,3.1421,0.2506,1.207,TERMINAL_LAND
16900,gimbal,dynamic,none,0.5844,13.36,16.90,2.6135,0.4549,3.1597,0.2470,1.206,TERMINAL_LAND
17000,gimbal,dynamic,none,0.5718,15.25,17.00,2.6423,0.4446,3.1777,0.2439,1.206,TERMINAL_LAND
17100,gimbal,dynamic,none,0.5626,17.02,17.10,2.6681,0.4351,3.1963,0.2413,1.206,TERMINAL_LAND
17200,gimbal,dynamic,none,0.5543,18.71,17.20,2.6934,0.4260,3.2153,0.2393,1.206,TERMINAL_LAND
17300,gimbal,dynamic,none,0.5443,20.29,17.30,2.7207,0.4166,3.2348,0.2378,1.206,TERMINAL_LAND
17400,gimbal,dynamic,none,0.5350,21.79,17.40,2.7479,0.4076,3.2548,0.2368,1.206,TERMINAL_LAND
17500,gimbal,dynamic,none,0.5285,23.21,17.50,2.7727,0.3998,3.2753,0.2363,1.195,TERMINAL_LAND
17600,gimbal,dynamic,none,0.5204,24.55,17.60,2.7995,0.3914,3.2963,0.2364,1.156,TERMINAL_LAND
17700,gimbal,dynamic,none,0.5146,25.82,17.70,2.8246,0.3838,3.3178,0.2369,1.111,TERMINAL_LAND
17800,gimbal,dynamic,none,0.5060,27.03,17.80,2.8529,0.3757,3.3397,0.2379,1.058,TERMINAL_LAND
17900,gimbal,dynamic,none,0.4989,28.17,17.90,2.8802,0.3680,3.3622,0.2394,1.009,TERMINAL_LAND
18000,gimbal,dynamic,none,0.4890,29.24,18.00,2.9107,0.3594,3.3852,0.2413,0.956,TERMINAL_LAND
18100,gimbal,dynamic,none,0.4817,30.24,18.10,2.9392,0.3517,3.4086,0.2438,0.906,TERMINAL_LAND
18200,gimbal,dynamic,none,0.4723,31.18,18.20,2.9704,0.3436,3.4326,0.2466,0.853,TERMINAL_LAND
18300,gimbal,dynamic,none,0.4661,32.05,18.30,2.9990,0.3358,3.4571,0.2499,0.804,TERMINAL_LAND
18400,gimbal,dynamic,none,0.4582,32.86,18.40,3.0297,0.3263,3.4821,0.2537,0.751,TERMINAL_LAND
18500,gimbal,dynamic,none,0.4534,33.60,18.50,3.0579,0.3162,3.5075,0.2578,0.702,TERMINAL_LAND
18600,gimbal,dynamic,none,0.4474,34.28,18.60,3.0880,0.3038,3.5335,0.2624,0.649,TERMINAL_LAND
18700,gimbal,dynamic,none,0.4453,34.90,18.70,3.1153,0.2915,3.5600,0.2673,0.600,TERMINAL_LAND
18800,gimbal,dynamic,none,0.4447,35.46,18.80,3.1423,0.2791,3.5869,0.2726,0.552,TERMINAL_LAND
18900,gimbal,dynamic,none,0.4431,35.97,18.90,3.1715,0.2654,3.6144,0.2783,0.499,TERMINAL_LAND
19000,gimbal,dynamic,none,0.4428,36.43,19.00,3.2008,0.2519,3.6423,0.2843,0.446,TERMINAL_LAND
19100,gimbal,dynamic,none,0.4457,36.84,19.10,3.2280,0.2398,3.6708,0.2907,0.398,TERMINAL_LAND
