time_ms,mode,scenario,wind_scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
17,gimbal,static,gust3,5.2009,0.02,0.02,4.7992,0.0134,10.0000,0.0000,2.788,SEARCH,2.6121,-0.0067,0.0000,-0.0637
117,gimbal,static,gust3,5.1083,0.02,0.12,4.8917,0.0136,10.0000,0.0000,2.792,SEARCH,2.5657,-0.0068,0.0000,-0.0623
217,gimbal,static,gust3,5.0089,0.02,0.22,4.9911,0.0134,10.0000,0.0000,2.798,SEARCH,2.5159,-0.0068,0.0000,-0.0607
317,gimbal,static,gust3,4.9180,0.02,0.32,5.0821,0.0126,10.0000,0.0000,2.802,SEARCH,2.4703,-0.0064,0.0000,-0.0595
418,gimbal,static,gust3,4.8202,0.02,0.42,5.1799,0.0116,10.0000,0.0000,2.804,SEARCH,2.4214,-0.0059,0.0000,-0.0587
517,gimbal,static,gust3,4.7301,0.01,0.52,5.2699,0.0113,10.0000,0.0000,2.806,SEARCH,2.3763,-0.0057,0.0000,-0.0581
617,gimbal,static,gust3,4.6397,0.00,0.62,5.3603,0.0118,10.0000,0.0000,2.807,SEARCH,2.3274,-0.0058,0.0000,-0.0578
717,gimbal,static,gust3,4.5406,0.02,0.72,5.4595,0.0127,10.0000,0.0000,2.808,SEARCH,2.2818,-0.0063,0.0000,-0.0576
817,gimbal,static,gust3,4.4406,0.03,0.82,5.5594,0.0136,10.0000,0.0000,2.809,SEARCH,2.2319,-0.0067,0.0000,-0.0574
917,gimbal,static,gust3,4.3475,0.04,0.92,5.6526,0.0150,10.0000,0.0000,2.809,SEARCH,2.1854,-0.0073,0.0000,-0.0572
1017,gimbal,static,gust3,4.2533,0.04,1.02,5.7467,0.0168,10.0000,0.0000,2.807,SEARCH,2.1345,-0.0082,0.0000,-0.0579
1117,gimbal,static,gust3,4.1506,0.05,1.12,5.8494,0.0191,10.0000,0.0000,2.807,SEARCH,2.0832,-0.0093,0.0000,-0.0579
1217,gimbal,static,gust3,4.0562,0.05,1.22,5.9439,0.0217,10.0000,0.0000,2.810,SEARCH,2.0359,-0.0106,0.0000,-0.0571
1318,gimbal,static,gust3,3.9540,0.05,1.32,6.0461,0.0246,10.0000,0.0000,2.812,DESCEND_TO_LOW,1.9888,-0.0120,0.0000,-0.0563
1417,gimbal,static,gust3,3.8597,0.04,1.42,6.1404,0.0268,10.0000,0.0000,2.819,DESCEND_TO_LOW,0.9137,-0.0173,0.0848,0.5000
1517,gimbal,static,gust3,3.7578,0.03,1.52,6.2423,0.0285,10.0000,0.0000,2.806,DESCEND_TO_LOW,0.8280,-0.0220,0.0296,0.5000
1617,gimbal,static,gust3,3.6641,0.01,1.62,6.3361,0.0298,10.0000,0.0000,2.779,DESCEND_TO_LOW,0.7463,-0.0267,-0.0232,0.5000
1717,gimbal,static,gust3,3.5634,0.02,1.72,6.4368,0.0309,10.0000,0.0000,2.747,DESCEND_TO_LOW,0.6535,-0.0318,-0.0280,0.5000
1817,gimbal,static,gust3,3.4720,0.06,1.82,6.5282,0.0313,10.0000,0.0000,2.707,DESCEND_TO_LOW,0.6476,-0.0323,-0.0280,0.5000
1918,gimbal,static,gust3,3.3760,0.10,1.92,6.6241,0.0308,10.0000,0.0000,2.664,DESCEND_TO_LOW,0.5175,-0.0374,0.0112,0.5000
2017,gimbal,static,gust3,3.2910,0.15,2.02,6.7091,0.0298,10.0000,0.0000,2.622,DESCEND_TO_LOW,0.5249,-0.0382,0.0112,0.5000
2117,gimbal,static,gust3,3.2031,0.19,2.12,6.7971,0.0284,10.0000,0.0000,2.577,DESCEND_TO_LOW,0.4150,-0.0418,-0.0376,0.5000
2217,gimbal,static,gust3,3.1196,0.23,2.22,6.8805,0.0270,10.0000,0.0000,2.529,DESCEND_TO_LOW,0.4215,-0.0426,-0.0376,0.5000
2317,gimbal,static,gust3,3.0465,0.25,2.32,6.9536,0.0258,10.0000,0.0000,2.480,DESCEND_TO_LOW,0.3421,-0.0406,-0.0384,0.5000
2418,gimbal,static,gust3,2.9778,0.25,2.42,7.0223,0.0244,10.0000,0.0000,2.434,DESCEND_TO_LOW,0.2989,-0.0408,-0.0000,0.5000
2517,gimbal,static,gust3,2.9093,0.23,2.52,7.0908,0.0227,10.0000,0.0000,2.387,DESCEND_TO_LOW,0.2807,-0.0405,-0.0016,0.5000
2617,gimbal,static,gust3,2.8511,0.20,2.62,7.1489,0.0212,10.0000,0.0000,2.342,DESCEND_TO_LOW,0.2770,-0.0354,0.0048,0.5000
2717,gimbal,static,gust3,2.7929,0.15,2.72,7.2072,0.0195,10.0000,0.0000,2.290,DESCEND_TO_LOW,0.2938,-0.0301,0.0072,0.5000
2817,gimbal,static,gust3,2.7429,0.10,2.82,7.2572,0.0178,10.0000,0.0000,2.242,DESCEND_TO_LOW,0.3036,-0.0245,-0.0240,0.5000
2917,gimbal,static,gust3,2.6928,0.07,2.92,7.3073,0.0155,10.0000,0.0000,2.191,DESCEND_TO_LOW,0.3210,-0.0201,0.0160,0.5000
3017,gimbal,static,gust3,2.6501,0.04,3.02,7.3500,0.0130,10.0000,0.0000,2.143,DESCEND_TO_LOW,0.3695,-0.0150,0.0200,0.5000
