time_ms,scenario,drone_x,drone_y,drone_yaw_rad,rotation_error_deg,altitude_m,pixel_err_x,pixel_err_y,ground_err_m,forward_err_m,lateral_err_m,gimbal_norm,locked,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
31,dynamic,0.3035,-0.2929,6.2809,11.69,1.971,-0.9493,0.5764,1.1106,-0.9507,0.5742,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0087
130,dynamic,0.3102,-0.2985,6.2815,12.68,1.968,-0.7704,0.5536,0.9487,-0.7715,0.5521,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0096
230,dynamic,0.3165,-0.3039,6.2819,16.40,1.968,-0.5372,0.5030,0.7359,-0.5379,0.5023,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0096
336,dynamic,0.3222,-0.3101,6.2826,16.90,1.963,-0.5572,0.4749,0.7321,-0.5576,0.4745,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0112
430,dynamic,0.3275,-0.3172,0.0006,16.49,1.961,-0.5922,0.4609,0.7504,-0.5920,0.4612,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0117
530,dynamic,0.3322,-0.3252,0.0019,14.61,1.957,-0.5326,0.4784,0.7160,-0.5318,0.4793,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0128
630,dynamic,0.3364,-0.3323,0.0027,13.93,1.955,-0.4394,0.4739,0.6463,-0.4382,0.4751,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0134
730,dynamic,0.3413,-0.3421,0.0037,15.30,1.950,-0.3182,0.5013,0.5938,-0.3165,0.5024,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0151
830,dynamic,0.3469,-0.3524,0.0045,17.86,1.947,-0.1608,0.5550,0.5778,-0.1584,0.5556,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0158
931,dynamic,0.3536,-0.3641,0.0044,17.86,1.942,-0.1608,0.5550,0.5778,-0.1582,0.5557,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0174
