time_ms,mode,scenario,wind_scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state
4800,static,dynamic,none,4.8332,-11.36,4.80,-1.0070,0.8536,3.7541,0.0219,3.179,DESCEND_TO_1M
4900,static,dynamic,none,4.8139,-11.10,4.90,-0.9383,0.8370,3.8020,-0.0020,3.123,DESCEND_TO_1M
5000,static,dynamic,none,4.7993,-10.91,5.00,-0.8743,0.8216,3.8496,-0.0259,3.072,DESCEND_TO_1M
5100,static,dynamic,none,4.7844,-10.80,5.10,-0.8102,0.8061,3.8971,-0.0496,3.018,DESCEND_TO_1M
5200,static,dynamic,none,4.7631,-10.75,5.20,-0.7401,0.7896,3.9443,-0.0732,2.967,DESCEND_TO_1M
5300,static,dynamic,none,4.7411,-10.77,5.30,-0.6692,0.7741,3.9912,-0.0967,2.913,DESCEND_TO_1M
5400,static,dynamic,none,4.7246,-10.84,5.40,-0.6037,0.7613,4.0380,-0.1200,2.864,DESCEND_TO_1M
5500,static,dynamic,none,4.7024,-10.96,5.50,-0.5325,0.7493,4.0844,-0.1433,2.810,DESCEND_TO_1M
5600,static,dynamic,none,4.6859,-11.11,5.60,-0.4667,0.7399,4.1306,-0.1664,2.756,DESCEND_TO_1M
5700,static,dynamic,none,4.6641,-11.25,5.70,-0.3957,0.7315,4.1766,-0.1893,2.706,DESCEND_TO_1M
5800,static,dynamic,none,4.6486,-10.56,5.80,-0.3309,0.7249,4.2223,-0.2118,2.656,DESCEND_TO_1M
5900,static,dynamic,none,4.6285,-9.42,5.90,-0.2619,0.7188,4.2677,-0.2328,2.602,DESCEND_TO_1M
6000,static,dynamic,none,4.6129,-8.14,6.00,-0.1978,0.7139,4.3127,-0.2526,2.551,DESCEND_TO_1M
6100,static,dynamic,none,4.5949,-6.75,6.10,-0.1315,0.7098,4.3575,-0.2709,2.496,DESCEND_TO_1M
6200,static,dynamic,none,4.5672,-5.23,6.20,-0.0557,0.7059,4.4020,-0.2879,2.443,DESCEND_TO_1M
6300,static,dynamic,none,4.5348,-3.59,6.30,0.0243,0.7026,4.4462,-0.3033,2.387,DESCEND_TO_1M
6400,static,dynamic,none,4.5043,-1.85,6.40,0.1021,0.6999,4.4900,-0.3174,2.334,DESCEND_TO_1M
6500,static,dynamic,none,4.4636,-0.03,6.50,0.1897,0.6975,4.5335,-0.3299,2.277,DESCEND_TO_1M
6600,static,dynamic,none,4.4264,1.86,6.60,0.2733,0.6953,4.5767,-0.3410,2.225,DESCEND_TO_1M
6700,static,dynamic,none,4.3794,3.79,6.70,0.3662,0.6925,4.6195,-0.3505,2.168,DESCEND_TO_1M
6800,static,dynamic,none,4.3373,5.76,6.80,0.4532,0.6896,4.6620,-0.3586,2.116,DESCEND_TO_1M
6900,static,dynamic,none,4.2870,7.74,6.90,0.5481,0.6865,4.7041,-0.3651,2.060,DESCEND_TO_1M
7000,static,dynamic,none,4.2426,9.75,7.00,0.6359,0.6828,4.7458,-0.3701,2.005,DESCEND_TO_1M
7100,static,dynamic,none,4.1893,11.77,7.10,0.7318,0.6772,4.7872,-0.3736,1.953,DESCEND_TO_1M
7200,static,dynamic,none,4.1413,13.78,7.20,0.8209,0.6696,4.8282,-0.3756,1.898,DESCEND_TO_1M
7300,static,dynamic,none,4.0841,15.79,7.30,0.9181,0.6595,4.8688,-0.3760,1.847,DESCEND_TO_1M
7400,static,dynamic,none,4.0331,17.80,7.40,1.0080,0.6489,4.9089,-0.3750,1.792,DESCEND_TO_1M
7500,static,dynamic,none,3.9735,19.80,7.50,1.1055,0.6363,4.9487,-0.3725,1.742,DESCEND_TO_1M
7600,static,dynamic,none,3.9205,21.81,7.60,1.1953,0.6240,4.9881,-0.3685,1.692,DESCEND_TO_1M
7700,static,dynamic,none,3.8671,23.84,7.70,1.2847,0.6109,5.0271,-0.3631,1.637,DESCEND_TO_1M
7800,static,dynamic,none,3.8053,25.88,7.80,1.3815,0.5960,5.0657,-0.3563,1.587,DESCEND_TO_1M
7900,static,dynamic,none,3.7500,27.92,7.90,1.4710,0.5818,5.1038,-0.3481,1.533,DESCEND_TO_1M
8000,static,dynamic,none,3.6862,29.96,8.00,1.5679,0.5654,5.1415,-0.3385,1.483,DESCEND_TO_1M
8100,static,dynamic,none,3.6223,31.99,8.10,1.6640,0.5483,5.1788,-0.3276,1.428,DESCEND_TO_1M
8200,static,dynamic,none,3.5656,34.00,8.20,1.7523,0.5323,5.2157,-0.3154,1.378,DESCEND_TO_1M
8300,static,dynamic,none,3.5012,35.96,8.30,1.8475,0.5149,5.2521,-0.3020,1.324,DESCEND_TO_1M
8400,static,dynamic,none,3.4443,37.80,8.40,1.9349,0.4996,5.2880,-0.2874,1.274,STABILIZE_1M
8500,static,dynamic,none,3.3800,39.46,8.50,2.0291,0.4844,5.3235,-0.2716,1.226,STABILIZE_1M
8600,static,dynamic,none,3.3220,40.82,8.60,2.1168,0.4713,5.3586,-0.2546,1.214,STABILIZE_1M
8700,static,dynamic,none,3.2557,40.44,8.70,2.2125,0.4579,5.3931,-0.2373,1.211,STABILIZE_1M
8800,static,dynamic,none,3.1963,39.71,8.80,2.3012,0.4460,5.4273,-0.2203,1.210,STABILIZE_1M
8900,static,dynamic,none,3.1284,38.89,8.90,2.3980,0.4330,5.4609,-0.2035,1.209,STABILIZE_1M
9000,static,dynamic,none,3.0667,38.06,9.00,2.4882,0.4205,5.4941,-0.1869,1.208,STABILIZE_1M
9100,static,dynamic,none,3.0037,37.33,9.10,2.5793,0.4075,5.5268,-0.1705,1.207,STABILIZE_1M
9200,static,dynamic,none,2.9321,36.67,9.20,2.6784,0.3927,5.5590,-0.1544,1.206,STABILIZE_1M
9300,static,dynamic,none,2.8680,36.19,9.30,2.7699,0.3789,5.5908,-0.1385,1.204,STABILIZE_1M
9400,static,dynamic,none,2.7971,35.73,9.40,2.8675,0.3631,5.6221,-0.1229,1.203,STABILIZE_1M
9500,static,dynamic,none,2.7283,35.31,9.50,2.9627,0.3472,5.6528,-0.1075,1.203,TERMINAL_LAND
9600,static,dynamic,none,2.6684,34.78,9.60,3.0488,0.3325,5.6831,-0.0923,1.202,TERMINAL_LAND
9700,static,dynamic,none,2.6017,34.13,9.70,3.1412,0.3161,5.7130,-0.0774,1.202,TERMINAL_LAND
9800,static,dynamic,none,2.5415,33.37,9.80,3.2267,0.2997,5.7423,-0.0628,1.201,TERMINAL_LAND
9900,static,dynamic,none,2.4797,32.61,9.90,3.3134,0.2818,5.7711,-0.0484,1.199,TERMINAL_LAND
10000,static,dynamic,none,2.4091,31.81,10.00,3.4085,0.2612,5.7994,-0.0342,1.197,TERMINAL_LAND
10100,static,dynamic,none,2.3376,31.08,10.10,3.5042,0.2398,5.8272,-0.0203,1.195,TERMINAL_LAND
10200,static,dynamic,none,2.2723,30.39,10.20,3.5936,0.2200,5.8546,-0.0066,1.193,TERMINAL_LAND
10300,static,dynamic,none,2.1974,29.69,10.30,3.6924,0.1989,5.8814,0.0068,1.190,TERMINAL_LAND
10400,static,dynamic,none,2.1286,28.95,10.40,3.7852,0.1801,5.9078,0.0200,1.188,TERMINAL_LAND
10500,static,dynamic,none,2.0507,28.13,10.50,3.8869,0.1616,5.9336,0.0329,1.186,TERMINAL_LAND
10600,static,dynamic,none,1.9800,27.28,10.60,3.9814,0.1461,5.9589,0.0455,1.184,TERMINAL_LAND
10700,static,dynamic,none,1.9087,26.49,10.70,4.0765,0.1332,5.9838,0.0580,1.183,TERMINAL_LAND
10800,static,dynamic,none,1.8283,25.74,10.80,4.1805,0.1225,6.0081,0.0701,1.182,TERMINAL_LAND
10900,static,dynamic,none,1.7471,25.15,10.90,4.2852,0.1162,6.0319,0.0821,1.180,TERMINAL_LAND
11000,static,dynamic,none,1.6735,24.69,11.00,4.3819,0.1144,6.0553,0.0937,1.179,TERMINAL_LAND
11100,static,dynamic,none,1.5915,24.28,11.10,4.4867,0.1168,6.0781,0.1051,1.177,TERMINAL_LAND
11200,static,dynamic,none,1.5175,23.89,11.20,4.5829,0.1225,6.1005,0.1163,1.176,TERMINAL_LAND
11300,static,dynamic,none,1.4349,23.53,11.30,4.6874,0.1312,6.1223,0.1272,1.174,TERMINAL_LAND
11400,static,dynamic,none,1.3595,23.17,11.40,4.7842,0.1412,6.1437,0.1379,1.173,TERMINAL_LAND
11500,static,dynamic,none,1.2750,22.84,11.50,4.8895,0.1545,6.1645,0.1483,1.171,TERMINAL_LAND
11600,static,dynamic,none,1.1977,22.46,11.60,4.9872,0.1690,6.1849,0.1585,1.169,TERMINAL_LAND
11700,static,dynamic,none,1.1202,22.06,11.70,5.0847,0.1857,6.2047,0.1685,1.168,TERMINAL_LAND
11800,static,dynamic,none,1.0347,21.59,11.80,5.1898,0.2057,6.2241,0.1781,1.166,TERMINAL_LAND
11900,static,dynamic,none,0.9572,21.15,11.90,5.2866,0.2257,6.2430,0.1876,1.165,TERMINAL_LAND
12000,static,dynamic,none,0.8714,20.68,12.00,5.3916,0.2480,6.2614,0.1968,1.164,TERMINAL_LAND
12100,static,dynamic,none,0.7935,20.27,12.10,5.4884,0.2690,6.2794,0.2058,1.163,TERMINAL_LAND
12200,static,dynamic,none,0.7080,19.87,12.20,5.5932,0.2924,6.2968,0.2145,1.162,TERMINAL_LAND
12300,static,dynamic,none,0.6237,19.53,12.30,5.6972,0.3164,6.3138,0.2230,1.162,TERMINAL_LAND
12400,static,dynamic,none,0.5499,19.27,12.40,5.7910,0.3386,6.3303,0.2312,1.162,TERMINAL_LAND
12500,static,dynamic,none,0.4733,19.07,12.50,5.8893,0.3622,6.3464,0.2393,1.163,TERMINAL_LAND
12600,static,dynamic,none,0.4085,18.95,12.60,5.9769,0.3835,6.3619,0.2471,1.165,TERMINAL_LAND
12700,static,dynamic,none,0.3436,18.89,12.70,6.0684,0.4056,6.3771,0.2546,1.167,TERMINAL_LAND
12800,static,dynamic,none,0.2916,18.89,12.80,6.1498,0.4247,6.3917,0.2619,1.169,TERMINAL_LAND
12900,static,dynamic,none,0.2456,18.04,12.90,6.2345,0.4448,6.4059,0.2690,1.172,TERMINAL_LAND
13000,static,dynamic,none,0.2183,14.04,13.00,6.3090,0.4630,6.4197,0.2748,1.174,TERMINAL_LAND
13100,static,dynamic,none,0.2091,9.45,13.10,6.3855,0.4829,6.4330,0.2793,1.177,TERMINAL_LAND
13200,static,dynamic,none,0.2194,4.18,13.20,6.4520,0.5017,6.4459,0.2823,1.179,TERMINAL_LAND
13300,static,dynamic,none,0.2462,1.76,13.30,6.5200,0.5224,6.4583,0.2840,1.181,TERMINAL_LAND
13400,static,dynamic,none,0.2794,8.33,13.40,6.5793,0.5415,6.4703,0.2842,1.183,TERMINAL_LAND
13500,static,dynamic,none,0.3211,15.41,13.50,6.6404,0.5623,6.4819,0.2831,1.185,TERMINAL_LAND
13600,static,dynamic,none,0.3615,22.77,13.60,6.6938,0.5810,6.4931,0.2805,1.186,TERMINAL_LAND
13700,static,dynamic,none,0.4061,30.16,13.70,6.7482,0.6007,6.5038,0.2764,1.187,TERMINAL_LAND
13800,static,dynamic,none,0.4467,33.68,13.80,6.7951,0.6187,6.5141,0.2713,1.188,TERMINAL_LAND
13900,static,dynamic,none,0.4897,33.69,13.90,6.8429,0.6381,6.5241,0.2664,1.182,TERMINAL_LAND
14000,static,dynamic,none,0.5280,33.71,14.00,6.8852,0.6555,6.5336,0.2616,1.145,TERMINAL_LAND
14100,static,dynamic,none,0.5679,33.73,14.10,6.9294,0.6730,6.5428,0.2570,1.097,TERMINAL_LAND
14200,static,dynamic,none,0.6035,33.76,14.20,6.9693,0.6881,6.5516,0.2526,1.042,TERMINAL_LAND
14300,static,dynamic,none,0.6419,33.79,14.30,7.0120,0.7041,6.5599,0.2484,0.991,TERMINAL_LAND
14400,static,dynamic,none,0.6768,33.81,14.40,7.0508,0.7187,6.5680,0.2444,0.941,TERMINAL_LAND
14500,static,dynamic,none,0.7116,33.82,14.50,7.0890,0.7333,6.5756,0.2406,0.888,TERMINAL_LAND
14600,static,dynamic,none,0.7492,33.82,14.60,7.1296,0.7492,6.5829,0.2369,0.839,TERMINAL_LAND
14700,static,dynamic,none,0.7863,33.81,14.70,7.1685,0.7658,6.5899,0.2335,0.786,TERMINAL_LAND
14800,static,dynamic,none,0.8199,33.80,14.80,7.2030,0.7819,6.5965,0.2302,0.738,TERMINAL_LAND
14900,static,dynamic,none,0.8557,33.78,14.90,7.2388,0.7994,6.6028,0.2270,0.687,TERMINAL_LAND
15000,static,dynamic,none,0.8881,33.77,15.00,7.2711,0.8157,6.6087,0.2240,0.639,TERMINAL_LAND
15100,static,dynamic,none,0.9202,33.76,15.10,7.3026,0.8320,6.6143,0.2212,0.588,TERMINAL_LAND
15200,static,dynamic,none,0.9548,33.75,15.20,7.3363,0.8495,6.6197,0.2186,0.541,TERMINAL_LAND
15300,static,dynamic,none,0.9860,33.75,15.30,7.3667,0.8653,6.6247,0.2161,0.490,TERMINAL_LAND
15400,static,dynamic,none,1.0193,33.75,15.40,7.3991,0.8819,6.6294,0.2137,0.442,TERMINAL_LAND
15500,static,dynamic,none,1.0522,33.75,15.50,7.4312,0.8980,6.6338,0.2115,0.391,TERMINAL_LAND
15525,static,dynamic,none,1.0575,33.75,15.53,7.4360,0.9005,6.6338,0.2115,0.379,TERMINAL_LAND
