time_ms,mode,scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
94,gimbal,static,3.3699,0.01,0.09,6.6302,0.0316,10.0000,0.0000,1.792,SEARCH,1.7037,-0.0160,0.0000,-0.0623
194,gimbal,static,3.2791,0.00,0.19,6.7211,0.0300,10.0000,0.0000,1.794,SEARCH,1.6584,-0.0153,0.0000,-0.0618
294,gimbal,static,3.1799,0.00,0.29,6.8202,0.0281,10.0000,0.0000,1.796,SEARCH,1.6090,-0.0144,0.0000,-0.0613
394,gimbal,static,3.0877,0.00,0.39,6.9124,0.0263,10.0000,0.0000,1.797,SEARCH,1.5630,-0.0135,0.0000,-0.0608
494,gimbal,static,2.9872,-0.00,0.49,7.0129,0.0243,10.0000,0.0000,1.799,SEARCH,1.5129,-0.0125,0.0000,-0.0604
594,gimbal,static,2.8856,0.00,0.59,7.1144,0.0220,10.0000,0.0000,1.800,SEARCH,1.4663,-0.0115,0.0000,-0.0600
695,gimbal,static,2.7911,0.01,0.70,7.2090,0.0203,10.0000,0.0000,1.801,DESCEND_TO_LOW,0.6250,-0.0132,-0.0116,0.3000
795,gimbal,static,2.6886,0.02,0.80,7.3115,0.0195,10.0000,0.0000,1.792,HOLD,0.6171,-0.0131,-0.0115,-0.0026
894,gimbal,static,2.5955,0.03,0.89,7.4045,0.0197,10.0000,0.0000,1.778,HOLD,0.6015,-0.0127,-0.0112,-0.0070
994,gimbal,static,2.5058,0.04,0.99,7.4942,0.0203,10.0000,0.0000,1.771,HOLD,0.5859,-0.0124,-0.0109,-0.0089
1094,gimbal,static,2.4137,0.05,1.09,7.5864,0.0207,10.0000,0.0000,1.769,HOLD,0.5703,-0.0121,-0.0106,-0.0095
1194,gimbal,static,2.3337,0.05,1.19,7.6664,0.0209,10.0000,0.0000,1.769,HOLD,0.5546,-0.0117,-0.0103,-0.0097
1294,gimbal,static,2.2525,0.06,1.29,7.7476,0.0213,10.0000,0.0000,1.769,DESCEND_TO_LOW,0.2293,-0.0118,-0.0424,0.3000
1394,gimbal,static,2.1825,0.07,1.39,7.8176,0.0213,10.0000,0.0000,1.761,DESCEND_TO_LOW,0.1982,-0.0094,0.0200,0.3000
1495,gimbal,static,2.1128,0.07,1.50,7.8873,0.0202,10.0000,0.0000,1.741,DESCEND_TO_LOW,0.2003,-0.0095,0.0200,0.3000
1595,gimbal,static,2.0548,0.07,1.60,7.9453,0.0182,10.0000,0.0000,1.716,DESCEND_TO_LOW,0.0850,-0.0091,0.0196,0.3000
1694,gimbal,static,1.9993,0.05,1.69,8.0008,0.0157,10.0000,0.0000,1.687,DESCEND_TO_LOW,0.0863,-0.0092,0.0196,0.3000
1795,gimbal,static,1.9553,0.04,1.80,8.0447,0.0133,10.0000,0.0000,1.656,DESCEND_TO_LOW,0.0487,-0.0068,0.0200,0.3000
1894,gimbal,static,1.9158,0.03,1.89,8.0842,0.0113,10.0000,0.0000,1.627,DESCEND_TO_LOW,0.0494,-0.0068,0.0200,0.3000
1994,gimbal,static,1.8855,0.01,1.99,8.1145,0.0100,10.0000,0.0000,1.595,DESCEND_TO_LOW,0.0502,-0.0069,0.0200,0.3000
2095,gimbal,static,1.8579,0.01,2.10,8.1421,0.0093,10.0000,0.0000,1.565,DESCEND_TO_LOW,0.0702,-0.0044,-0.0052,0.3000
2194,gimbal,static,1.8367,0.01,2.19,8.1633,0.0094,10.0000,0.0000,1.533,DESCEND_TO_LOW,0.0969,-0.0044,-0.0048,0.3000
2294,gimbal,static,1.8173,0.02,2.29,8.1828,0.0109,10.0000,0.0000,1.502,DESCEND_TO_LOW,0.1276,-0.0044,-0.0048,0.3000
2394,gimbal,static,1.8015,0.03,2.39,8.1985,0.0129,10.0000,0.0000,1.469,DESCEND_TO_LOW,0.1578,-0.0044,0.0188,0.3000
2494,gimbal,static,1.7855,0.05,2.49,8.2146,0.0154,10.0000,0.0000,1.437,DESCEND_TO_LOW,0.1601,-0.0045,0.0188,0.3000
2595,gimbal,static,1.7709,0.05,2.60,8.2292,0.0181,10.0000,0.0000,1.404,DESCEND_TO_LOW,0.2257,-0.0088,-0.0092,0.3000
2694,gimbal,static,1.7543,0.05,2.69,8.2458,0.0215,10.0000,0.0000,1.372,DESCEND_TO_LOW,0.2514,-0.0089,0.0140,0.3000
2794,gimbal,static,1.7376,0.04,2.79,8.2626,0.0245,10.0000,0.0000,1.339,DESCEND_TO_LOW,0.2844,-0.0134,0.0084,0.3000
2894,gimbal,static,1.7173,0.01,2.89,8.2829,0.0277,10.0000,0.0000,1.307,DESCEND_TO_LOW,0.3140,-0.0179,0.0036,0.3000
2994,gimbal,static,1.6961,-0.02,2.99,8.3041,0.0306,10.0000,0.0000,1.273,STABILIZE_LOW,0.3357,-0.0219,-0.0012,0.0818
3094,gimbal,static,1.6699,-0.06,3.09,8.3304,0.0336,10.0000,0.0000,1.247,STABILIZE_LOW,0.3535,-0.0262,-0.0064,0.0741
3194,gimbal,static,1.6425,-0.10,3.19,8.3579,0.0362,10.0000,0.0000,1.231,STABILIZE_LOW,0.3517,-0.0303,-0.0108,0.0694
3294,gimbal,static,1.6099,-0.12,3.29,8.3906,0.0387,10.0000,0.0000,1.219,STABILIZE_LOW,0.3499,-0.0326,-0.0136,0.0656
3394,gimbal,static,1.5771,-0.15,3.39,8.4234,0.0406,10.0000,0.0000,1.208,STABILIZE_LOW,0.3380,-0.0344,-0.0164,0.0623
3494,gimbal,static,1.5387,-0.15,3.49,8.4618,0.0421,10.0000,0.0000,1.198,STABILIZE_LOW,0.3054,-0.0378,-0.0020,0.0595
3594,gimbal,static,1.5017,-0.15,3.59,8.4989,0.0424,10.0000,0.0000,1.189,STABILIZE_LOW,0.2795,-0.0394,-0.0244,0.0567
3694,gimbal,static,1.4604,-0.13,3.69,8.5402,0.0421,10.0000,0.0000,1.181,STABILIZE_LOW,0.2657,-0.0393,-0.0060,0.0542
3794,gimbal,static,1.4225,-0.11,3.79,8.5781,0.0415,10.0000,0.0000,1.172,STABILIZE_LOW,0.2099,-0.0383,-0.0076,0.0517
3894,gimbal,static,1.3830,-0.08,3.89,8.6176,0.0409,10.0000,0.0000,1.165,STABILIZE_LOW,0.1774,-0.0377,-0.0076,0.0495
3994,gimbal,static,1.3459,-0.05,3.99,8.6547,0.0406,10.0000,0.0000,1.157,STABILIZE_LOW,0.1458,-0.0353,0.0108,0.0472
4095,gimbal,static,1.3138,-0.02,4.10,8.6868,0.0406,10.0000,0.0000,1.151,STABILIZE_LOW,0.1304,-0.0350,-0.0064,0.0452
4194,gimbal,static,1.2820,0.01,4.19,8.7186,0.0402,10.0000,0.0000,1.144,STABILIZE_LOW,0.0996,-0.0327,0.0116,0.0431
4294,gimbal,static,1.2556,0.03,4.29,8.7450,0.0394,10.0000,0.0000,1.138,STABILIZE_LOW,0.0583,-0.0319,-0.0064,0.0413
4394,gimbal,static,1.2314,0.05,4.39,8.7692,0.0381,10.0000,0.0000,1.131,STABILIZE_LOW,0.0585,-0.0320,-0.0064,0.0394
4494,gimbal,static,1.2076,0.05,4.49,8.7929,0.0359,10.0000,0.0000,1.126,STABILIZE_LOW,0.0218,-0.0294,0.0108,0.0378
4594,gimbal,static,1.1880,0.06,4.59,8.8125,0.0338,10.0000,0.0000,1.120,STABILIZE_LOW,0.0117,-0.0274,0.0128,0.0360
4694,gimbal,static,1.1691,0.05,4.69,8.8313,0.0316,10.0000,0.0000,1.115,STABILIZE_LOW,0.0040,-0.0272,-0.0040,0.0344
4795,gimbal,static,1.1544,0.04,4.80,8.8460,0.0301,10.0000,0.0000,1.109,STABILIZE_LOW,-0.0046,-0.0252,-0.0016,0.0326
4895,gimbal,static,1.1411,0.03,4.90,8.8592,0.0283,10.0000,0.0000,1.104,STABILIZE_LOW,-0.0046,-0.0252,-0.0016,0.0311
4994,gimbal,static,1.1314,0.02,4.99,8.8689,0.0262,10.0000,0.0000,1.098,STABILIZE_LOW,-0.0151,-0.0212,0.0024,0.0294
5094,gimbal,static,1.1235,0.01,5.09,8.8768,0.0239,10.0000,0.0000,1.093,STABILIZE_LOW,-0.0163,-0.0194,0.0192,0.0280
5194,gimbal,static,1.1186,-0.00,5.19,8.8816,0.0217,10.0000,0.0000,1.088,STABILIZE_LOW,-0.0156,-0.0175,0.0068,0.0264
5294,gimbal,static,1.1155,-0.01,5.29,8.8847,0.0189,10.0000,0.0000,1.083,STABILIZE_LOW,-0.0156,-0.0175,0.0068,0.0250
5394,gimbal,static,1.1136,-0.02,5.39,8.8865,0.0165,10.0000,0.0000,1.078,STABILIZE_LOW,-0.0021,-0.0140,-0.0040,0.0235
5494,gimbal,static,1.1122,-0.03,5.49,8.8879,0.0141,10.0000,0.0000,1.074,STABILIZE_LOW,0.0055,-0.0122,-0.0012,0.0222
5594,gimbal,static,1.1116,-0.04,5.59,8.8884,0.0116,10.0000,0.0000,1.069,STABILIZE_LOW,0.0079,-0.0122,-0.0016,0.0208
5694,gimbal,static,1.1114,-0.05,5.69,8.8887,0.0081,10.0000,0.0000,1.065,STABILIZE_LOW,0.0164,-0.0087,0.0032,0.0195
5794,gimbal,static,1.1114,-0.06,5.79,8.8886,0.0040,10.0000,0.0000,1.061,STABILIZE_LOW,0.0276,-0.0053,0.0076,0.0182
5894,gimbal,static,1.1119,-0.06,5.89,8.8881,-0.0005,10.0000,0.0000,1.057,STABILIZE_LOW,0.0348,-0.0018,0.0128,0.0170
5994,gimbal,static,1.1122,-0.07,5.99,8.8878,-0.0041,10.0000,0.0000,1.052,STABILIZE_LOW,0.0420,0.0017,0.0024,0.0157
6095,gimbal,static,1.1116,-0.07,6.10,8.8884,-0.0074,10.0000,0.0000,1.049,STABILIZE_LOW,0.0443,0.0035,0.0048,0.0146
6194,gimbal,static,1.1104,-0.08,6.19,8.8897,-0.0104,10.0000,0.0000,1.045,STABILIZE_LOW,0.0516,0.0070,-0.0052,0.0134
6294,gimbal,static,1.1089,-0.08,6.29,8.8912,-0.0138,10.0000,0.0000,1.041,STABILIZE_LOW,0.0553,0.0104,-0.0008,0.0124
6395,gimbal,static,1.1078,-0.08,6.40,8.8923,-0.0171,10.0000,0.0000,1.038,STABILIZE_LOW,0.0567,0.0139,0.0040,0.0114
6494,gimbal,static,1.1070,-0.07,6.49,8.8932,-0.0209,10.0000,0.0000,1.034,STABILIZE_LOW,0.0591,0.0156,-0.0084,0.0103
6594,gimbal,static,1.1065,-0.06,6.59,8.8938,-0.0244,10.0000,0.0000,1.031,STABILIZE_LOW,0.0615,0.0191,-0.0036,0.0093
6694,gimbal,static,1.1059,-0.05,6.69,8.8945,-0.0281,10.0000,0.0000,1.028,STABILIZE_LOW,0.0616,0.0209,-0.0012,0.0084
6794,gimbal,static,1.1048,-0.04,6.79,8.8957,-0.0319,10.0000,0.0000,1.025,STABILIZE_LOW,0.0630,0.0260,-0.0084,0.0075
6894,gimbal,static,1.1029,-0.02,6.89,8.8977,-0.0361,10.0000,0.0000,1.022,STABILIZE_LOW,0.0631,0.0260,-0.0084,0.0067
6995,gimbal,static,1.1001,-0.00,7.00,8.9006,-0.0395,10.0000,0.0000,1.019,STABILIZE_LOW,0.0631,0.0261,-0.0084,0.0058
7094,gimbal,static,1.0955,0.01,7.09,8.9053,-0.0418,10.0000,0.0000,1.017,STABILIZE_LOW,0.0632,0.0261,-0.0084,0.0051
7195,gimbal,static,1.0894,0.02,7.20,8.9114,-0.0424,10.0000,0.0000,1.014,STABILIZE_LOW,0.0615,0.0379,0.0080,0.0043
7294,gimbal,static,1.0814,0.02,7.29,8.9194,-0.0417,10.0000,0.0000,1.012,STABILIZE_LOW,0.0616,0.0379,0.0080,0.0036
7394,gimbal,static,1.0724,0.02,7.39,8.9284,-0.0399,10.0000,0.0000,1.009,STABILIZE_LOW,0.0616,0.0380,0.0080,0.0028
