time_ms,mode,scenario,wind_scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
68,gimbal,dynamic_easy,mild,1.1589,-13.99,0.07,0.0044,0.1034,1.1593,0.0072,2.820,SEARCH,0.0000,0.0000,0.0000,-0.0539
168,gimbal,dynamic_easy,mild,1.1601,-14.00,0.17,0.0063,0.1039,1.1623,0.0065,2.822,SEARCH,0.0000,0.0000,0.0000,-0.0533
268,gimbal,dynamic_easy,mild,1.1608,-14.00,0.27,0.0086,0.1036,1.1653,0.0057,2.824,SEARCH,0.0000,0.0000,0.0000,-0.0527
368,gimbal,dynamic_easy,mild,1.1621,-14.00,0.37,0.0104,0.1032,1.1683,0.0050,2.826,SEARCH,0.0000,0.0000,0.0000,-0.0521
468,gimbal,dynamic_easy,mild,1.1641,-14.00,0.47,0.0114,0.1030,1.1713,0.0042,2.828,SEARCH,0.0000,0.0000,0.0000,-0.0515
568,gimbal,dynamic_easy,mild,1.1670,-14.00,0.57,0.0116,0.1020,1.1744,0.0035,2.830,SEARCH,0.0000,0.0000,0.0000,-0.0510
668,gimbal,dynamic_easy,mild,1.1708,-14.00,0.67,0.0107,0.1006,1.1774,0.0027,2.832,SEARCH,0.0000,0.0000,0.0000,-0.0504
768,gimbal,dynamic_easy,mild,1.1759,-14.00,0.77,0.0087,0.0989,1.1805,0.0019,2.834,SEARCH,0.0000,0.0000,0.0000,-0.0498
868,gimbal,dynamic_easy,mild,1.1815,-14.00,0.87,0.0061,0.0971,1.1836,0.0011,2.836,SEARCH,0.0000,0.0000,0.0000,-0.0492
968,gimbal,dynamic_easy,mild,1.1883,-14.00,0.97,0.0022,0.0952,1.1868,0.0004,2.838,SEARCH,0.0000,0.0000,0.0000,-0.0486
1068,gimbal,dynamic_easy,mild,1.1953,-14.01,1.07,-0.0017,0.0931,1.1899,-0.0004,2.840,SEARCH,0.0000,0.0000,0.0000,-0.0480
1168,gimbal,dynamic_easy,mild,1.2027,-14.01,1.17,-0.0061,0.0912,1.1931,-0.0012,2.842,SEARCH,0.0000,0.0000,0.0000,-0.0474
1268,gimbal,dynamic_easy,mild,1.2105,-14.01,1.27,-0.0107,0.0895,1.1963,-0.0020,2.844,SEARCH,0.0000,0.0000,0.0000,-0.0469
1368,gimbal,dynamic_easy,mild,1.2172,-14.01,1.37,-0.0143,0.0876,1.1995,-0.0028,2.846,SEARCH,0.0000,0.0000,0.0000,-0.0463
1468,gimbal,dynamic_easy,mild,1.2238,-14.01,1.47,-0.0178,0.0859,1.2027,-0.0036,2.847,SEARCH,0.0000,0.0000,0.0000,-0.0458
1568,gimbal,dynamic_easy,mild,1.2303,-14.01,1.57,-0.0211,0.0848,1.2060,-0.0044,2.849,SEARCH,0.0000,0.0000,0.0000,-0.0452
1668,gimbal,dynamic_easy,mild,1.2365,-14.01,1.67,-0.0241,0.0842,1.2092,-0.0053,2.851,SEARCH,0.0000,0.0000,0.0000,-0.0446
1769,gimbal,dynamic_easy,mild,1.2429,-14.01,1.77,-0.0272,0.0835,1.2125,-0.0061,2.853,SEARCH,0.0000,0.0000,0.0000,-0.0441
1868,gimbal,dynamic_easy,mild,1.2493,-14.01,1.87,-0.0302,0.0830,1.2158,-0.0069,2.855,SEARCH,0.0000,0.0000,0.0000,-0.0435
1968,gimbal,dynamic_easy,mild,1.2551,-14.00,1.97,-0.0327,0.0822,1.2192,-0.0077,2.857,SEARCH,0.0000,0.0000,0.0000,-0.0429
