time_ms,mode,scenario,wind_scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
80,gimbal,dynamic,mild,1.1955,2.01,0.08,-0.0247,-0.0598,1.1129,0.3077,2.802,SEARCH,0.0000,0.0000,0.0000,-0.0595
180,gimbal,dynamic,mild,1.2294,1.67,0.18,-0.0245,-0.0605,1.1482,0.3088,2.803,SEARCH,0.0000,0.0000,0.0000,-0.0591
280,gimbal,dynamic,mild,1.2634,1.34,0.28,-0.0239,-0.0617,1.1836,0.3097,2.805,SEARCH,0.0000,0.0000,0.0000,-0.0586
380,gimbal,dynamic,mild,1.2973,1.02,0.38,-0.0229,-0.0639,1.2192,0.3104,2.806,SEARCH,0.0000,0.0000,0.0000,-0.0581
480,gimbal,dynamic,mild,1.3317,0.70,0.48,-0.0221,-0.0663,1.2550,0.3108,2.808,SEARCH,0.0000,0.0000,0.0000,-0.0577
580,gimbal,dynamic,mild,1.3665,0.39,0.58,-0.0218,-0.0684,1.2910,0.3111,2.809,SEARCH,0.0000,0.0000,0.0000,-0.0572
680,gimbal,dynamic,mild,1.4023,0.09,0.68,-0.0221,-0.0711,1.3271,0.3112,2.811,SEARCH,0.0000,0.0000,0.0000,-0.0568
780,gimbal,dynamic,mild,1.4386,-0.20,0.78,-0.0227,-0.0738,1.3634,0.3111,2.812,SEARCH,0.0000,0.0000,0.0000,-0.0563
880,gimbal,dynamic,mild,1.4751,-0.47,0.88,-0.0234,-0.0769,1.3998,0.3109,2.814,SEARCH,0.0000,0.0000,0.0000,-0.0559
980,gimbal,dynamic,mild,1.5117,-0.74,0.98,-0.0241,-0.0798,1.4364,0.3104,2.815,SEARCH,0.0000,0.0000,0.0000,-0.0555
1080,gimbal,dynamic,mild,1.5487,-1.00,1.08,-0.0251,-0.0824,1.4731,0.3098,2.817,SEARCH,0.0000,0.0000,0.0000,-0.0550
1180,gimbal,dynamic,mild,1.5855,-1.24,1.18,-0.0261,-0.0837,1.5099,0.3091,2.818,SEARCH,0.0000,0.0000,0.0000,-0.0546
1280,gimbal,dynamic,mild,1.6225,-1.48,1.28,-0.0274,-0.0841,1.5470,0.3082,2.819,SEARCH,0.0000,0.0000,0.0000,-0.0542
1380,gimbal,dynamic,mild,1.6599,-1.70,1.38,-0.0290,-0.0843,1.5841,0.3071,2.821,SEARCH,0.0000,0.0000,0.0000,-0.0538
1480,gimbal,dynamic,mild,1.6987,1.90,1.48,-0.0317,-0.0850,1.6214,0.3059,2.822,SEARCH,0.0000,0.0000,0.0000,-0.0534
1580,gimbal,dynamic,mild,1.7380,2.09,1.58,-0.0346,-0.0863,1.6588,0.3046,2.823,SEARCH,0.0000,0.0000,0.0000,-0.0530
1680,gimbal,dynamic,mild,1.7778,2.26,1.68,-0.0378,-0.0881,1.6964,0.3031,2.825,SEARCH,0.0000,0.0000,0.0000,-0.0526
1780,gimbal,dynamic,mild,1.8172,2.42,1.78,-0.0405,-0.0899,1.7341,0.3016,2.826,SEARCH,0.0000,0.0000,0.0000,-0.0522
1880,gimbal,dynamic,mild,1.8569,-2.56,1.88,-0.0432,-0.0922,1.7719,0.2999,2.827,SEARCH,0.0000,0.0000,0.0000,-0.0518
1980,gimbal,dynamic,mild,1.8963,-2.69,1.98,-0.0454,-0.0945,1.8098,0.2982,2.829,SEARCH,0.0000,0.0000,0.0000,-0.0514
2080,gimbal,dynamic,mild,1.9361,-2.80,2.08,-0.0478,-0.0969,1.8479,0.2963,2.830,SEARCH,0.0000,0.0000,0.0000,-0.0510
2180,gimbal,dynamic,mild,1.9757,-2.90,2.18,-0.0500,-0.0988,1.8861,0.2944,2.831,SEARCH,0.0000,0.0000,0.0000,-0.0506
2280,gimbal,dynamic,mild,2.0156,-2.98,2.28,-0.0526,-0.1003,1.9244,0.2924,2.833,SEARCH,0.0000,0.0000,0.0000,-0.0502
2380,gimbal,dynamic,mild,2.0551,-3.04,2.38,-0.0548,-0.1006,1.9628,0.2904,2.834,SEARCH,0.0000,0.0000,0.0000,-0.0498
2480,gimbal,dynamic,mild,2.0948,-3.10,2.48,-0.0573,-0.0997,2.0013,0.2883,2.835,SEARCH,0.0000,0.0000,0.0000,-0.0494
