time_ms,mode,scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
42,gimbal,dynamic,1.2127,14.13,0.04,-0.0746,0.0005,1.1313,0.1295,2.794,SEARCH,0.0000,0.0000,0.0000,-0.0618
142,gimbal,dynamic,1.2534,14.14,0.14,-0.0740,-0.0037,1.1712,0.1395,2.797,SEARCH,0.0000,0.0000,0.0000,-0.0609
242,gimbal,dynamic,1.2949,14.14,0.24,-0.0742,-0.0079,1.2111,0.1495,2.800,SEARCH,0.0000,0.0000,0.0000,-0.0601
342,gimbal,dynamic,1.3367,14.13,0.34,-0.0746,-0.0118,1.2511,0.1595,2.803,SEARCH,0.0000,0.0000,0.0000,-0.0592
441,gimbal,dynamic,1.3786,14.12,0.44,-0.0750,-0.0153,1.2911,0.1694,2.805,SEARCH,0.0000,0.0000,0.0000,-0.0584
541,gimbal,dynamic,1.4200,14.11,0.54,-0.0751,-0.0178,1.3311,0.1794,2.808,SEARCH,0.0000,0.0000,0.0000,-0.0575
641,gimbal,dynamic,1.4611,14.10,0.64,-0.0750,-0.0196,1.3711,0.1894,2.811,SEARCH,0.0000,0.0000,0.0000,-0.0567
741,gimbal,dynamic,1.5014,14.09,0.74,-0.0742,-0.0201,1.4111,0.1994,2.814,SEARCH,0.0000,0.0000,0.0000,-0.0558
841,gimbal,dynamic,1.5403,14.08,0.84,-0.0721,-0.0197,1.4511,0.2094,2.817,SEARCH,0.0000,0.0000,0.0000,-0.0550
941,gimbal,dynamic,1.5787,14.07,0.94,-0.0696,-0.0188,1.4911,0.2194,2.820,SEARCH,0.0000,0.0000,0.0000,-0.0541
1041,gimbal,dynamic,1.6167,14.07,1.04,-0.0666,-0.0178,1.5310,0.2294,2.822,SEARCH,0.0000,0.0000,0.0000,-0.0533
1141,gimbal,dynamic,1.6555,14.07,1.14,-0.0645,-0.0174,1.5710,0.2394,2.825,SEARCH,0.0000,0.0000,0.0000,-0.0525
1241,gimbal,dynamic,1.6950,14.07,1.24,-0.0628,-0.0180,1.6110,0.2494,2.828,SEARCH,0.0000,0.0000,0.0000,-0.0517
1341,gimbal,dynamic,1.7353,14.07,1.34,-0.0618,-0.0195,1.6509,0.2594,2.830,SEARCH,0.0000,0.0000,0.0000,-0.0510
1442,gimbal,dynamic,1.7767,14.07,1.44,-0.0619,-0.0211,1.6908,0.2694,2.832,SEARCH,0.0000,0.0000,0.0000,-0.0503
1541,gimbal,dynamic,1.8192,14.07,1.54,-0.0633,-0.0224,1.7307,0.2794,2.834,SEARCH,0.0000,0.0000,0.0000,-0.0497
1641,gimbal,dynamic,1.8626,14.06,1.64,-0.0656,-0.0235,1.7706,0.2893,2.836,SEARCH,0.0000,0.0000,0.0000,-0.0491
1741,gimbal,dynamic,1.9058,14.06,1.74,-0.0678,-0.0243,1.8104,0.2993,2.838,SEARCH,0.0000,0.0000,0.0000,-0.0485
1841,gimbal,dynamic,1.9491,14.06,1.84,-0.0701,-0.0247,1.8501,0.3092,2.840,SEARCH,0.0000,0.0000,0.0000,-0.0479
1941,gimbal,dynamic,1.9924,14.06,1.94,-0.0727,-0.0241,1.8899,0.3191,2.842,SEARCH,0.0000,0.0000,0.0000,-0.0474
2041,gimbal,dynamic,2.0345,14.06,2.04,-0.0742,-0.0232,1.9296,0.3291,2.844,SEARCH,0.0000,0.0000,0.0000,-0.0469
2141,gimbal,dynamic,2.0756,14.06,2.14,-0.0748,-0.0216,1.9692,0.3390,2.846,SEARCH,0.0000,0.0000,0.0000,-0.0463
2242,gimbal,dynamic,2.1160,14.06,2.24,-0.0749,-0.0198,2.0088,0.3489,2.847,SEARCH,0.0000,0.0000,0.0000,-0.0458
2342,gimbal,dynamic,2.1564,14.06,2.34,-0.0749,-0.0185,2.0483,0.3587,2.849,SEARCH,0.0000,0.0000,0.0000,-0.0452
2441,gimbal,dynamic,2.1969,14.07,2.44,-0.0750,-0.0176,2.0877,0.3686,2.851,SEARCH,0.0000,0.0000,0.0000,-0.0447
2542,gimbal,dynamic,2.2372,14.07,2.54,-0.0748,-0.0174,2.1271,0.3785,2.853,SEARCH,0.0000,0.0000,0.0000,-0.0441
2641,gimbal,dynamic,2.2768,14.07,2.64,-0.0739,-0.0177,2.1664,0.3883,2.855,SEARCH,0.0000,0.0000,0.0000,-0.0436
2742,gimbal,dynamic,2.3161,14.07,2.74,-0.0728,-0.0179,2.2057,0.3981,2.856,STABILIZE_HIGH,-0.4866,0.3763,0.8376,-0.0431
2841,gimbal,dynamic,2.3551,14.06,2.84,-0.0713,-0.0186,2.2448,0.4079,2.858,STABILIZE_HIGH,-0.4970,0.3915,0.7380,-0.0426
2942,gimbal,dynamic,2.3947,13.96,2.94,-0.0707,-0.0190,2.2839,0.4176,2.860,STABILIZE_HIGH,-0.5860,0.4388,0.8184,-0.0420
3041,gimbal,dynamic,2.4380,13.67,3.04,-0.0743,-0.0170,2.3229,0.4274,2.861,STABILIZE_HIGH,-0.6726,0.4833,0.7740,-0.0416
3141,gimbal,dynamic,2.4862,13.11,3.14,-0.0838,-0.0103,2.3618,0.4371,2.863,STABILIZE_HIGH,-0.7107,0.5006,0.8166,-0.0412
3242,gimbal,dynamic,2.5416,11.04,3.24,-0.1021,0.0032,2.4006,0.4463,2.863,DESCEND_TO_LOW,-0.7231,0.4833,0.6522,-0.0410
3341,gimbal,dynamic,2.6022,8.61,3.34,-0.1268,0.0221,2.4393,0.4545,2.862,DESCEND_TO_LOW,-0.7032,0.4823,0.6444,0.5000
3442,gimbal,dynamic,2.6696,5.93,3.44,-0.1594,0.0478,2.4779,0.4618,2.830,DESCEND_TO_LOW,-0.5854,0.3580,0.4008,0.5000
3541,gimbal,dynamic,2.7405,3.03,3.54,-0.1958,0.0757,2.5164,0.4682,2.776,DESCEND_TO_LOW,-0.4328,0.2516,0.2526,0.5000
3642,gimbal,dynamic,2.8205,0.01,3.64,-0.2420,0.1095,2.5548,0.4737,2.722,DESCEND_TO_LOW,-0.3601,0.2107,0.2088,0.5000
3741,gimbal,dynamic,2.9012,3.04,3.74,-0.2886,0.1428,2.5931,0.4783,2.663,DESCEND_TO_LOW,-0.3612,0.2320,0.2088,0.5000
3842,gimbal,dynamic,2.9868,5.98,3.84,-0.3402,0.1791,2.6313,0.4819,2.606,DESCEND_TO_LOW,0.2068,-0.2116,-0.2736,0.5000
3942,gimbal,dynamic,3.0677,8.70,3.94,-0.3862,0.2119,2.6694,0.4846,2.554,DESCEND_TO_LOW,0.3084,-0.2980,-0.3612,0.5000
4041,gimbal,dynamic,3.1479,11.14,4.04,-0.4313,0.2444,2.7073,0.4863,2.500,DESCEND_TO_LOW,0.6812,-0.5464,-0.6078,0.5000
4141,gimbal,dynamic,3.2164,13.20,4.14,-0.4639,0.2693,2.7451,0.4871,2.452,DESCEND_TO_LOW,0.9379,-0.7116,-0.7560,0.5000
4241,gimbal,dynamic,3.2733,14.76,4.24,-0.4845,0.2877,2.7828,0.4869,2.402,DESCEND_TO_LOW,1.0000,-0.8389,-0.8784,0.5000
4341,gimbal,dynamic,3.3132,15.74,4.34,-0.4873,0.2944,2.8204,0.4858,2.354,DESCEND_TO_LOW,1.0000,-0.8783,-0.9054,0.5000
4441,gimbal,dynamic,3.3356,16.14,4.44,-0.4721,0.2891,2.8578,0.4838,2.304,DESCEND_TO_LOW,1.0000,-0.8754,-0.9054,0.5000
4541,gimbal,dynamic,3.3432,16.05,4.54,-0.4415,0.2712,2.8951,0.4809,2.247,DESCEND_TO_LOW,1.0000,-0.8621,-0.9054,0.5000
4641,gimbal,dynamic,3.3336,15.57,4.64,-0.3928,0.2377,2.9323,0.4770,2.190,DESCEND_TO_LOW,1.0000,-0.7414,-0.9636,0.5000
4741,gimbal,dynamic,3.3169,14.79,4.74,-0.3359,0.1941,2.9693,0.4723,2.126,DESCEND_TO_LOW,1.0000,-0.4355,-0.8178,0.5000
4842,gimbal,dynamic,3.2876,13.79,4.84,-0.2648,0.1359,3.0061,0.4666,2.067,DESCEND_TO_LOW,1.0000,-0.2964,-0.8262,0.5000
4941,gimbal,dynamic,3.2585,12.68,4.94,-0.1929,0.0756,3.0429,0.4601,2.002,DESCEND_TO_LOW,1.0000,0.0701,-0.7722,0.5000
5041,gimbal,dynamic,3.2208,-11.55,5.04,-0.1105,0.0083,3.0794,0.4527,1.945,DESCEND_TO_LOW,1.0000,0.2728,-0.7380,0.5000
5141,gimbal,dynamic,3.1803,-10.46,5.14,-0.0249,-0.0552,3.1159,0.4445,1.885,DESCEND_TO_LOW,1.0000,0.3357,-0.7380,0.5000
5241,gimbal,dynamic,3.1437,-9.11,5.24,0.0555,-0.1064,3.1521,0.4356,1.832,DESCEND_TO_LOW,1.0000,0.3949,-0.7380,0.5000
5342,gimbal,dynamic,3.0983,-7.26,5.34,0.1441,-0.1502,3.1883,0.4266,1.777,STABILIZE_LOW,1.0000,0.4182,-0.7380,0.5000
5441,gimbal,dynamic,3.0554,-5.55,5.44,0.2275,-0.1781,3.2242,0.4176,1.728,STABILIZE_LOW,1.0000,0.4970,-0.7380,0.0683
5541,gimbal,dynamic,3.0069,-4.28,5.54,0.3136,-0.1914,3.2600,0.4086,1.700,STABILIZE_LOW,1.0000,1.0000,-0.2670,0.0599
5641,gimbal,dynamic,2.9463,-3.17,5.64,0.4091,-0.1908,3.2956,0.3997,1.689,STABILIZE_LOW,1.0000,1.0000,-0.2238,0.0566
5741,gimbal,dynamic,2.8809,-2.33,5.74,0.5067,-0.1766,3.3311,0.3909,1.679,STABILIZE_LOW,1.0000,1.0000,-0.2220,0.0536
5841,gimbal,dynamic,2.8182,-1.58,5.84,0.5992,-0.1517,3.3664,0.3821,1.670,STABILIZE_LOW,1.0000,1.0000,-0.1266,0.0509
5941,gimbal,dynamic,2.7510,-1.00,5.94,0.6945,-0.1166,3.4015,0.3733,1.659,TERMINAL_LAND,1.0000,1.0000,-0.0960,0.0000
6041,gimbal,dynamic,2.6709,-0.46,6.04,0.8010,-0.0693,3.4365,0.3645,1.649,TERMINAL_LAND,1.0000,1.0000,-0.0636,0.0000
6142,gimbal,dynamic,2.5960,0.00,6.14,0.9025,-0.0194,3.4712,0.3558,1.640,TERMINAL_LAND,1.0000,1.0000,-0.0144,0.0000
