time_ms,mode,scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
43,static,dynamic,0.7294,-13.91,0.04,-0.1445,0.0074,0.5815,-0.0632,1.997,SEARCH,0.0000,0.0000,0.0000,-0.0009
143,static,dynamic,0.7493,-13.35,0.14,-0.1437,0.0087,0.6017,-0.0680,1.997,SEARCH,0.0000,0.0000,0.0000,-0.0009
243,static,dynamic,0.7694,-12.74,0.24,-0.1431,0.0100,0.6218,-0.0726,1.997,SEARCH,0.0000,0.0000,0.0000,-0.0009
343,static,dynamic,0.7894,-12.09,0.34,-0.1425,0.0108,0.6420,-0.0770,1.997,SEARCH,0.0000,0.0000,0.0000,-0.0009
443,static,dynamic,0.8095,-11.39,0.44,-0.1420,0.0110,0.6622,-0.0812,1.997,SEARCH,0.0000,0.0000,0.0000,-0.0008
543,static,dynamic,0.8294,-10.64,0.54,-0.1414,0.0105,0.6825,-0.0851,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0007
643,static,dynamic,0.8488,-9.85,0.64,-0.1404,0.0092,0.7028,-0.0887,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0007
743,static,dynamic,0.8682,-9.01,0.74,-0.1393,0.0077,0.7231,-0.0920,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0006
843,static,dynamic,0.8871,-8.14,0.84,-0.1377,0.0060,0.7435,-0.0951,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0005
943,static,dynamic,0.9058,-7.23,0.94,-0.1360,0.0044,0.7640,-0.0978,1.999,SEARCH,0.0000,0.0000,0.0000,-0.0004
1043,static,dynamic,0.9246,-6.28,1.04,-0.1343,0.0027,0.7846,-0.1002,1.999,SEARCH,0.0000,0.0000,0.0000,-0.0003
1143,static,dynamic,0.9441,-5.30,1.14,-0.1334,0.0007,0.8052,-0.1022,1.999,SEARCH,0.0000,0.0000,0.0000,-0.0003
1243,static,dynamic,0.9646,-4.29,1.24,-0.1333,-0.0018,0.8258,-0.1039,1.999,SEARCH,0.0000,0.0000,0.0000,-0.0002
1343,static,dynamic,0.9857,-3.25,1.34,-0.1339,-0.0041,0.8466,-0.1052,1.999,SEARCH,0.0000,0.0000,0.0000,-0.0002
1443,static,dynamic,1.0077,-2.19,1.44,-0.1354,-0.0069,0.8674,-0.1061,2.000,SEARCH,0.0000,0.0000,0.0000,-0.0001
1543,static,dynamic,1.0304,-1.11,1.54,-0.1375,-0.0100,0.8883,-0.1067,2.000,SEARCH,0.0000,0.0000,0.0000,-0.0000
