time_ms,scenario,drone_x,drone_y,drone_yaw_rad,rotation_error_deg,altitude_m,pixel_err_x,pixel_err_y,ground_err_m,forward_err_m,lateral_err_m,gimbal_norm,locked,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
17,dynamic,-0.5615,-0.1320,0.0138,-8.68,1.988,-1.3675,1.4279,1.9771,-1.3452,1.4490,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0035
117,dynamic,-0.5737,-0.1399,0.0094,0.00,1.991,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,-0.0028
224,dynamic,-0.5865,-0.1465,0.0031,0.00,1.993,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,-0.0021
319,dynamic,-0.5994,-0.1529,6.2799,5.81,1.994,-1.0513,1.1013,1.5226,-1.0515,1.1012,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0019
417,dynamic,-0.6127,-0.1575,6.2745,7.63,1.995,-0.7893,0.9620,1.2443,-0.7958,0.9566,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0014
519,dynamic,-0.6251,-0.1617,6.2712,7.63,1.996,-0.7893,0.9620,1.2443,-0.7994,0.9536,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0013
618,dynamic,-0.6370,-0.1647,6.2692,12.59,1.997,-0.5182,0.8728,1.0151,-0.5296,0.8660,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0009
717,dynamic,-0.6489,-0.1679,6.2670,14.50,1.996,-0.3298,0.8273,0.8907,-0.3424,0.8222,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0013
819,dynamic,-0.6601,-0.1706,6.2649,14.50,1.995,-0.3298,0.8273,0.8907,-0.3441,0.8215,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0014
918,dynamic,-0.6708,-0.1740,6.2645,16.69,1.994,0.0016,0.7525,0.7525,-0.0125,0.7524,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0017
1019,dynamic,-0.6812,-0.1768,6.2658,17.11,1.995,0.2318,0.7142,0.7508,0.2188,0.7183,0.000,1,STABILIZE_HIGH,0.1710,0.3660,0.6844,-0.0016
1120,dynamic,-0.6904,-0.1774,6.2681,17.11,1.994,0.2318,0.7142,0.7508,0.2201,0.7179,0.000,1,STABILIZE_HIGH,0.1717,0.3660,0.6844,-0.0018
1217,dynamic,-0.6982,-0.1759,6.2733,16.66,1.995,0.7094,0.8087,1.0757,0.6988,0.8178,0.000,1,STABILIZE_HIGH,0.4117,0.4153,0.6664,-0.0014
1319,dynamic,-0.7015,-0.1709,6.2825,16.66,1.994,0.7094,0.8087,1.0757,0.7051,0.8124,0.000,1,STABILIZE_HIGH,0.4153,0.4131,0.6664,-0.0019
1418,dynamic,-0.7003,-0.1602,0.0153,14.96,1.993,1.1754,0.8662,1.4601,1.1833,0.8553,0.000,1,STABILIZE_HIGH,0.6558,0.4330,0.5984,-0.0022
1522,dynamic,-0.6913,-0.1450,0.0301,15.34,1.990,1.5279,0.8498,1.7484,1.5472,0.8143,0.000,1,DESCEND_TO_LOW,0.8402,0.4136,0.6136,-0.0031
1617,dynamic,-0.6754,-0.1233,0.0503,12.17,1.987,1.8656,0.7668,2.0171,1.8967,0.6864,0.000,1,DESCEND_TO_LOW,1.0000,0.3464,0.4868,0.3000
