time_ms,mode,scenario,wind_scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
68,static,static,strong,5.0977,0.04,0.07,4.9023,0.0150,10.0000,0.0000,2.762,SEARCH,2.5568,-0.0070,0.0000,-0.0714
168,static,static,strong,4.9943,0.05,0.17,5.0057,0.0209,10.0000,0.0000,2.764,SEARCH,2.5091,-0.0098,0.0000,-0.0709
268,static,static,strong,4.8991,0.05,0.27,5.1010,0.0265,10.0000,0.0000,2.765,SEARCH,2.4574,-0.0128,0.0000,-0.0704
369,static,static,strong,4.7961,0.05,0.37,5.2040,0.0319,10.0000,0.0000,2.767,SEARCH,2.4099,-0.0154,0.0000,-0.0699
468,static,static,strong,4.7008,0.04,0.47,5.2993,0.0364,10.0000,0.0000,2.769,SEARCH,2.3583,-0.0178,0.0000,-0.0694
569,static,static,strong,4.5979,0.03,0.57,5.4023,0.0410,10.0000,0.0000,2.771,SEARCH,2.3107,-0.0200,0.0000,-0.0688
669,static,static,strong,4.5032,0.02,0.67,5.4971,0.0449,10.0000,0.0000,2.773,SEARCH,2.2633,-0.0220,0.0000,-0.0682
768,static,static,strong,4.4088,0.01,0.77,5.5915,0.0481,10.0000,0.0000,2.774,SEARCH,2.2121,-0.0238,0.0000,-0.0677
869,static,static,strong,4.3068,0.00,0.87,5.6935,0.0510,10.0000,0.0000,2.776,SEARCH,2.1611,-0.0253,0.0000,-0.0671
969,static,static,strong,4.2127,0.01,0.97,5.7877,0.0533,10.0000,0.0000,2.778,SEARCH,2.1140,-0.0265,0.0000,-0.0665
1069,static,static,strong,4.1105,0.02,1.07,5.8898,0.0548,10.0000,0.0000,2.780,SEARCH,2.0669,-0.0273,0.0000,-0.0659
1169,static,static,strong,4.0090,0.03,1.17,5.9914,0.0550,10.0000,0.0000,2.782,SEARCH,2.0160,-0.0276,0.0000,-0.0653
1269,static,static,strong,3.9163,0.04,1.27,6.0840,0.0544,10.0000,0.0000,2.784,DESCEND_TO_LOW,1.9657,-0.0273,0.0000,-0.0647
1369,static,static,strong,3.8168,0.04,1.37,6.1836,0.0531,10.0000,0.0000,2.785,DESCEND_TO_LOW,0.9010,-0.0493,0.0060,0.5000
1468,static,static,strong,3.7252,0.04,1.47,6.2752,0.0520,10.0000,0.0000,2.763,DESCEND_TO_LOW,0.8545,-0.0542,-0.0348,0.5000
1569,static,static,strong,3.6260,0.03,1.57,6.3743,0.0511,10.0000,0.0000,2.720,DESCEND_TO_LOW,0.7841,-0.0493,0.0402,0.5000
1668,static,static,strong,3.5354,0.02,1.67,6.4650,0.0503,10.0000,0.0000,2.673,DESCEND_TO_LOW,0.6897,-0.0535,-0.0000,0.5000
1769,static,static,strong,3.4393,0.01,1.77,6.5611,0.0489,10.0000,0.0000,2.619,DESCEND_TO_LOW,0.6614,-0.0484,0.0018,0.5000
1869,static,static,strong,3.3537,0.01,1.87,6.6466,0.0464,10.0000,0.0000,2.568,DESCEND_TO_LOW,0.6154,-0.0538,-0.0024,0.5000
1969,static,static,strong,3.2719,0.02,1.97,6.7284,0.0434,10.0000,0.0000,2.518,DESCEND_TO_LOW,0.6256,-0.0548,-0.0024,0.5000
2068,static,static,strong,3.1877,0.04,2.07,6.8126,0.0398,10.0000,0.0000,2.463,DESCEND_TO_LOW,0.5343,-0.0381,0.0660,0.5000
2169,static,static,strong,3.1082,0.07,2.17,6.8920,0.0359,10.0000,0.0000,2.409,DESCEND_TO_LOW,0.5435,-0.0389,0.0660,0.5000
2269,static,static,strong,3.0390,0.10,2.27,6.9612,0.0324,10.0000,0.0000,2.359,DESCEND_TO_LOW,0.4968,-0.0364,0.0036,0.5000
2369,static,static,strong,2.9684,0.14,2.37,7.0318,0.0291,10.0000,0.0000,2.305,DESCEND_TO_LOW,0.4874,-0.0310,0.0066,0.5000
2469,static,static,strong,2.9072,0.19,2.47,7.0929,0.0266,10.0000,0.0000,2.255,DESCEND_TO_LOW,0.4919,-0.0308,0.0060,0.5000
