time_ms,mode,scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
1,gimbal,dynamic_easy,1.1523,14.04,0.00,0.0136,0.0389,1.1646,-0.0156,2.794,SEARCH,0.0000,0.0000,0.0000,-0.0619
101,gimbal,dynamic_easy,1.1572,14.04,0.10,0.0114,0.0404,1.1672,-0.0163,2.795,SEARCH,0.0000,0.0000,0.0000,-0.0615
201,gimbal,dynamic_easy,1.1611,14.04,0.20,0.0101,0.0414,1.1697,-0.0169,2.796,SEARCH,0.0000,0.0000,0.0000,-0.0611
301,gimbal,dynamic_easy,1.1642,-14.03,0.30,0.0095,0.0416,1.1723,-0.0176,2.798,SEARCH,0.0000,0.0000,0.0000,-0.0607
401,gimbal,dynamic_easy,1.1667,-14.03,0.40,0.0097,0.0417,1.1749,-0.0182,2.799,SEARCH,0.0000,0.0000,0.0000,-0.0603
501,gimbal,dynamic_easy,1.1693,-14.02,0.50,0.0097,0.0412,1.1775,-0.0189,2.800,SEARCH,0.0000,0.0000,0.0000,-0.0599
601,gimbal,dynamic_easy,1.1721,-14.02,0.60,0.0095,0.0407,1.1801,-0.0195,2.802,SEARCH,0.0000,0.0000,0.0000,-0.0595
701,gimbal,dynamic_easy,1.1752,-14.01,0.70,0.0092,0.0407,1.1827,-0.0202,2.803,SEARCH,0.0000,0.0000,0.0000,-0.0592
801,gimbal,dynamic_easy,1.1783,-14.01,0.80,0.0088,0.0407,1.1854,-0.0208,2.804,SEARCH,0.0000,0.0000,0.0000,-0.0589
901,gimbal,dynamic_easy,1.1815,-14.01,0.90,0.0082,0.0405,1.1881,-0.0215,2.805,SEARCH,0.0000,0.0000,0.0000,-0.0585
1001,gimbal,dynamic_easy,1.1849,-14.01,1.00,0.0075,0.0397,1.1908,-0.0222,2.806,SEARCH,0.0000,0.0000,0.0000,-0.0582
1101,gimbal,dynamic_easy,1.1884,-14.01,1.10,0.0066,0.0383,1.1935,-0.0229,2.807,SEARCH,0.0000,0.0000,0.0000,-0.0579
1201,gimbal,dynamic_easy,1.1927,-14.02,1.20,0.0051,0.0365,1.1962,-0.0235,2.808,SEARCH,0.0000,0.0000,0.0000,-0.0577
1301,gimbal,dynamic_easy,1.1971,-13.02,1.30,0.0034,0.0351,1.1990,-0.0242,2.809,SEARCH,0.0000,0.0000,0.0000,-0.0573
1401,gimbal,dynamic_easy,1.2017,-11.05,1.40,0.0015,0.0338,1.2018,-0.0248,2.810,SEARCH,0.0000,0.0000,0.0000,-0.0570
1501,gimbal,dynamic_easy,1.2064,-9.06,1.50,-0.0004,0.0324,1.2046,-0.0253,2.811,SEARCH,0.0000,0.0000,0.0000,-0.0566
1601,gimbal,dynamic_easy,1.2102,-7.05,1.60,-0.0015,0.0314,1.2074,-0.0257,2.812,SEARCH,0.0000,0.0000,0.0000,-0.0563
1701,gimbal,dynamic_easy,1.2133,-5.03,1.70,-0.0018,0.0301,1.2102,-0.0259,2.814,SEARCH,0.0000,0.0000,0.0000,-0.0559
1801,gimbal,dynamic_easy,1.2158,-3.01,1.80,-0.0015,0.0285,1.2131,-0.0261,2.815,SEARCH,0.0000,0.0000,0.0000,-0.0554
1901,gimbal,dynamic_easy,1.2177,-0.99,1.90,-0.0005,0.0273,1.2160,-0.0262,2.817,SEARCH,0.0000,0.0000,0.0000,-0.0550
2001,gimbal,dynamic_easy,1.2187,1.01,2.00,0.0013,0.0262,1.2188,-0.0262,2.818,SEARCH,0.0000,0.0000,0.0000,-0.0546
2101,gimbal,dynamic_easy,1.2198,3.00,2.10,0.0030,0.0257,1.2218,-0.0261,2.819,SEARCH,0.0000,0.0000,0.0000,-0.0542
2201,gimbal,dynamic_easy,1.2213,4.94,2.20,0.0045,0.0257,1.2247,-0.0258,2.821,SEARCH,0.0000,0.0000,0.0000,-0.0538
2301,gimbal,dynamic_easy,1.2230,6.85,2.30,0.0057,0.0259,1.2277,-0.0255,2.822,SEARCH,0.0000,0.0000,0.0000,-0.0535
2401,gimbal,dynamic_easy,1.2251,8.70,2.40,0.0067,0.0266,1.2306,-0.0251,2.823,SEARCH,0.0000,0.0000,0.0000,-0.0532
2501,gimbal,dynamic_easy,1.2273,10.50,2.50,0.0075,0.0271,1.2336,-0.0246,2.824,SEARCH,0.0000,0.0000,0.0000,-0.0529
2601,gimbal,dynamic_easy,1.2292,12.25,2.60,0.0085,0.0273,1.2366,-0.0240,2.825,SEARCH,0.0000,0.0000,0.0000,-0.0526
