time_ms,scenario,drone_x,drone_y,drone_yaw_rad,rotation_error_deg,altitude_m,pixel_err_x,pixel_err_y,ground_err_m,forward_err_m,lateral_err_m,gimbal_norm,locked,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
2992,dynamic,1.1385,0.3608,0.2266,-15.56,1.554,2.0265,-0.0907,2.0285,1.9548,-0.5418,0.000,1,DESCEND_TO_LOW,1.0000,-0.3824,-0.6224,0.3000
3097,dynamic,1.2139,0.3704,0.2227,-20.31,1.513,2.1572,-0.1512,2.1625,2.0682,-0.6317,0.000,1,DESCEND_TO_LOW,1.0000,-0.4544,-0.8124,0.3000
3192,dynamic,1.2923,0.3748,0.2137,-20.79,1.461,2.2427,-0.2139,2.2528,2.1417,-0.6987,0.000,1,DESCEND_TO_LOW,1.0000,-0.5112,-0.8316,0.3000
3289,dynamic,1.3729,0.3732,0.1983,-20.79,1.420,2.2427,-0.2139,2.2528,2.1502,-0.6723,0.000,1,DESCEND_TO_LOW,1.0000,-0.5028,-0.8316,0.3000
3391,dynamic,1.4557,0.3663,0.1782,-20.79,1.375,2.2427,-0.2139,2.2528,2.1614,-0.6354,0.000,1,DESCEND_TO_LOW,1.0000,-0.4876,-0.8316,0.3000
3490,dynamic,1.5418,0.3539,0.1557,-20.79,1.333,2.2427,-0.2139,2.2528,2.1743,-0.5897,0.000,1,DESCEND_TO_LOW,1.0000,-0.4644,-0.8316,0.3000
3602,dynamic,1.6300,0.3383,0.1280,-20.79,1.291,2.2427,-0.2139,2.2528,2.1881,-0.5363,0.000,1,STABILIZE_LOW,1.0000,-0.4589,-0.8316,0.3000
3690,dynamic,1.7213,0.3193,0.0961,-17.52,1.252,1.7416,0.0254,1.7418,1.7329,-0.1750,0.000,1,STABILIZE_LOW,1.0000,-0.1724,-0.7008,0.0757
3790,dynamic,1.8147,0.3005,0.0647,-17.52,1.214,1.7416,0.0254,1.7418,1.7376,-0.1197,0.000,1,STABILIZE_LOW,1.0000,-0.1340,-0.7008,0.0641
3890,dynamic,1.9095,0.2788,0.0357,-17.52,1.182,1.7416,0.0254,1.7418,1.7405,-0.0665,0.000,1,STABILIZE_LOW,1.0000,-0.0956,-0.7008,0.0545
3989,dynamic,2.0023,0.2611,0.0094,-8.61,1.157,1.3065,0.5001,1.3990,1.3185,0.4676,0.000,1,STABILIZE_LOW,1.0000,0.3244,-0.3444,0.0471
4091,dynamic,2.0967,0.2441,6.2699,-8.61,1.137,1.3065,0.5001,1.3990,1.3082,0.4956,0.000,1,STABILIZE_LOW,1.0000,0.3485,-0.3444,0.0412
4191,dynamic,2.1917,0.2309,6.2503,-8.61,1.116,1.3065,0.5001,1.3990,1.2953,0.5284,0.000,1,STABILIZE_LOW,1.0000,0.3770,-0.3444,0.0349
4290,dynamic,2.2892,0.2222,6.2348,-8.61,1.096,1.3065,0.5001,1.3990,1.2857,0.5514,0.000,1,STABILIZE_LOW,1.0000,0.3980,-0.3444,0.0289
4389,dynamic,2.3896,0.2176,6.2219,-8.61,1.075,1.3065,0.5001,1.3990,1.2778,0.5696,0.000,1,STABILIZE_LOW,1.0000,0.4157,-0.3444,0.0226
4492,dynamic,2.4912,0.2147,6.2125,-8.61,1.060,1.3065,0.5001,1.3990,1.2718,0.5827,0.000,1,STABILIZE_LOW,1.0000,0.4286,-0.3444,0.0181
4588,dynamic,2.5937,0.2143,6.2047,-8.61,1.039,1.3065,0.5001,1.3990,1.2662,0.5949,0.000,1,STABILIZE_LOW,1.0000,0.4418,-0.3444,0.0118
4690,dynamic,2.6976,0.2166,6.1929,-8.61,1.024,1.3065,0.5001,1.3990,1.2608,0.6062,-0.010,1,TERMINAL_LAND,1.0000,0.4537,-0.3444,0.0000
4791,dynamic,2.8023,0.2212,6.1777,-8.61,1.006,1.3065,0.5001,1.3990,1.2539,0.6203,-0.030,1,TERMINAL_LAND,1.0000,0.4681,-0.3444,0.0000
4889,dynamic,2.9075,0.2279,6.1604,-8.61,0.996,1.3065,0.5001,1.3990,1.2440,0.6400,-0.050,1,TERMINAL_LAND,1.0000,0.4861,-0.3444,0.0000
4988,dynamic,3.0122,0.2365,6.1446,0.00,0.979,0.0000,0.0000,0.0000,0.0000,0.0000,-0.050,0,TERMINAL_LAND,0.8990,0.4370,-0.3096,0.3000
5089,dynamic,3.1141,0.2475,6.1252,0.00,0.957,0.0000,0.0000,0.0000,0.0000,0.0000,-0.050,0,TERMINAL_LAND,0.6977,0.3392,-0.2403,0.3000
5190,dynamic,3.2141,0.2609,6.1110,0.00,0.929,0.0000,0.0000,0.0000,0.0000,0.0000,-0.050,0,TERMINAL_LAND,0.4981,0.2421,-0.1716,0.3000
5291,dynamic,3.3089,0.2744,6.1015,0.00,0.901,0.0000,0.0000,0.0000,0.0000,0.0000,-0.050,0,TERMINAL_LAND,0.2967,0.1442,-0.1022,0.3000
5389,dynamic,3.3968,0.2875,6.0930,0.00,0.875,0.0000,0.0000,0.0000,0.0000,0.0000,-0.050,0,TERMINAL_LAND,0.0986,0.0479,-0.0340,0.3000
5492,dynamic,3.4774,0.3011,6.0837,0.00,0.850,0.0000,0.0000,0.0000,0.0000,0.0000,-0.050,0,TERMINAL_LAND,0.0000,0.0000,-0.0000,0.3000
5589,dynamic,3.5504,0.3140,6.0750,0.00,0.810,0.0000,0.0000,0.0000,0.0000,0.0000,-0.050,0,TERMINAL_LAND,0.0000,0.0000,-0.0000,0.3000
5697,dynamic,3.6153,0.3259,6.0689,0.00,0.774,0.0000,0.0000,0.0000,0.0000,0.0000,-0.050,0,TERMINAL_LAND,0.0000,0.0000,-0.0000,0.3000
5791,dynamic,3.6735,0.3364,6.0656,0.00,0.741,0.0000,0.0000,0.0000,0.0000,0.0000,-0.050,0,TERMINAL_LAND,0.0000,0.0000,-0.0000,0.3000
5889,dynamic,3.7253,0.3460,6.0682,0.00,0.697,0.0000,0.0000,0.0000,0.0000,0.0000,-0.050,0,TERMINAL_LAND,0.0000,0.0000,-0.0000,0.3000
5988,dynamic,3.7732,0.3556,6.0720,0.00,0.657,0.0000,0.0000,0.0000,0.0000,0.0000,-0.050,0,TERMINAL_LAND,0.0000,0.0000,-0.0000,0.3000
6088,dynamic,3.8177,0.3634,6.0728,0.00,0.620,0.0000,0.0000,0.0000,0.0000,0.0000,-0.050,0,TERMINAL_LAND,0.0000,0.0000,-0.0000,0.3000
6188,dynamic,3.8605,0.3677,6.0717,0.00,0.577,0.0000,0.0000,0.0000,0.0000,0.0000,-0.050,0,TERMINAL_LAND,0.0000,0.0000,-0.0000,0.3000
6292,dynamic,3.8980,0.3707,6.0704,0.00,0.542,0.0000,0.0000,0.0000,0.0000,0.0000,-0.050,0,TERMINAL_LAND,0.0000,0.0000,-0.0000,0.3000
6388,dynamic,3.9303,0.3724,6.0635,0.00,0.499,0.0000,0.0000,0.0000,0.0000,0.0000,-0.050,0,TERMINAL_LAND,0.0000,0.0000,-0.0000,0.3000
6494,dynamic,3.9563,0.3740,6.0596,0.00,0.475,0.0000,0.0000,0.0000,0.0000,0.0000,-0.050,0,TERMINAL_LAND,0.0000,0.0000,-0.0000,0.3000
6588,dynamic,3.9840,0.3668,6.0698,0.00,0.447,0.0000,0.0000,0.0000,0.0000,0.0000,-0.050,0,TERMINAL_LAND,0.0000,0.0000,-0.0000,0.3000
6689,dynamic,3.9931,0.3639,6.0709,0.00,0.450,0.0000,0.0000,0.0000,0.0000,0.0000,-0.050,0,TERMINAL_LAND,0.0000,0.0000,-0.0000,0.3000
6788,dynamic,3.9938,0.3660,6.0694,0.00,0.447,0.0000,0.0000,0.0000,0.0000,0.0000,-0.050,0,TERMINAL_LAND,0.0000,0.0000,-0.0000,0.3000
6888,dynamic,3.9983,0.3643,6.0693,0.00,0.448,0.0000,0.0000,0.0000,0.0000,0.0000,-0.050,0,TERMINAL_LAND,0.0000,0.0000,-0.0000,0.3000
6990,dynamic,4.0090,0.3601,6.0697,0.00,0.442,0.0000,0.0000,0.0000,0.0000,0.0000,-0.050,0,TERMINAL_LAND,0.0000,0.0000,-0.0000,0.3000
7093,dynamic,4.0152,0.3571,6.0699,0.00,0.442,0.0000,0.0000,0.0000,0.0000,0.0000,-0.050,0,TERMINAL_LAND,0.0000,0.0000,-0.0000,0.3000
7188,dynamic,4.0173,0.3565,6.0708,0.00,0.436,0.0000,0.0000,0.0000,0.0000,0.0000,-0.050,0,TERMINAL_LAND,0.0000,0.0000,-0.0000,0.3000
7288,dynamic,4.0195,0.3559,6.0711,0.00,0.434,0.0000,0.0000,0.0000,0.0000,0.0000,-0.050,0,TERMINAL_LAND,0.0000,0.0000,-0.0000,0.3000
7390,dynamic,4.0200,0.3544,6.0708,0.00,0.428,0.0000,0.0000,0.0000,0.0000,0.0000,-0.050,0,TERMINAL_LAND,0.0000,0.0000,-0.0000,0.3000
7488,dynamic,4.0200,0.3533,6.0703,0.00,0.427,0.0000,0.0000,0.0000,0.0000,0.0000,-0.050,0,TERMINAL_LAND,0.0000,0.0000,-0.0000,0.3000
7588,dynamic,4.0209,0.3522,6.0693,0.00,0.420,0.0000,0.0000,0.0000,0.0000,0.0000,-0.050,0,TERMINAL_LAND,0.0000,0.0000,-0.0000,0.3000
7688,dynamic,4.0202,0.3492,6.0703,0.00,0.416,0.0000,0.0000,0.0000,0.0000,0.0000,-0.050,0,TERMINAL_LAND,0.0000,0.0000,-0.0000,0.3000
7792,dynamic,4.0189,0.3483,6.0699,0.00,0.410,0.0000,0.0000,0.0000,0.0000,0.0000,-0.050,0,TERMINAL_LAND,0.0000,0.0000,-0.0000,0.3000
7888,dynamic,4.0176,0.3484,6.0704,0.00,0.408,0.0000,0.0000,0.0000,0.0000,0.0000,-0.050,0,TERMINAL_LAND,0.0000,0.0000,-0.0000,0.3000
8001,dynamic,4.0164,0.3464,6.0700,0.00,0.403,0.0000,0.0000,0.0000,0.0000,0.0000,-0.050,0,TERMINAL_LAND,0.0000,0.0000,-0.0000,0.3000
8088,dynamic,4.0159,0.3455,6.0715,0.00,0.398,0.0000,0.0000,0.0000,0.0000,0.0000,-0.050,0,DONE,0.0000,0.0000,-0.0000,0.3000
