time_ms,mode,scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
65,static,static,5.0619,0.06,0.07,4.9381,-0.0147,10.0000,0.0000,2.775,SEARCH,2.5504,0.0074,0.0000,-0.0676
165,static,static,4.9684,0.06,0.17,5.0316,-0.0137,10.0000,0.0000,2.777,SEARCH,2.5037,0.0071,0.0000,-0.0668
264,static,static,4.8672,0.04,0.26,5.1328,-0.0115,10.0000,0.0000,2.780,SEARCH,2.4531,0.0062,0.0000,-0.0661
364,static,static,4.7738,0.02,0.36,5.2262,-0.0084,10.0000,0.0000,2.782,SEARCH,2.4063,0.0049,0.0000,-0.0653
464,static,static,4.6729,0.01,0.46,5.3271,-0.0041,10.0000,0.0000,2.785,SEARCH,2.3559,0.0029,0.0000,-0.0646
564,static,static,4.5794,0.04,0.56,5.4206,0.0003,10.0000,0.0000,2.787,SEARCH,2.3092,0.0008,0.0000,-0.0639
664,static,static,4.4781,0.05,0.66,5.5219,0.0057,10.0000,0.0000,2.789,SEARCH,2.2585,-0.0018,0.0000,-0.0632
764,static,static,4.3847,0.06,0.76,5.6153,0.0108,10.0000,0.0000,2.792,SEARCH,2.2118,-0.0043,0.0000,-0.0624
864,static,static,4.2835,0.07,0.86,5.7166,0.0163,10.0000,0.0000,2.794,SEARCH,2.1612,-0.0071,0.0000,-0.0617
964,static,static,4.1898,0.06,0.96,5.8103,0.0210,10.0000,0.0000,2.797,SEARCH,2.1105,-0.0097,0.0000,-0.0610
1065,static,static,4.0885,0.05,1.07,5.9116,0.0258,10.0000,0.0000,2.799,SEARCH,2.0637,-0.0120,0.0000,-0.0603
1164,static,static,3.9949,0.04,1.16,6.0052,0.0302,10.0000,0.0000,2.801,SEARCH,2.0169,-0.0142,0.0000,-0.0596
1265,static,static,3.8931,0.03,1.27,6.1071,0.0345,10.0000,0.0000,2.804,DESCEND_TO_LOW,1.9661,-0.0164,0.0000,-0.0589
1365,static,static,3.7988,0.02,1.37,6.2014,0.0382,10.0000,0.0000,2.806,DESCEND_TO_LOW,0.9106,-0.0331,0.0168,0.5000
1464,static,static,3.6971,0.01,1.46,6.3031,0.0420,10.0000,0.0000,2.790,DESCEND_TO_LOW,0.8384,-0.0332,0.0540,0.5000
1565,static,static,3.6043,0.01,1.57,6.3960,0.0456,10.0000,0.0000,2.757,DESCEND_TO_LOW,0.7250,-0.0433,0.0072,0.5000
1664,static,static,3.5051,0.03,1.66,6.4953,0.0487,10.0000,0.0000,2.712,DESCEND_TO_LOW,0.6614,-0.0486,0.0036,0.5000
1765,static,static,3.4088,0.07,1.77,6.5916,0.0510,10.0000,0.0000,2.666,DESCEND_TO_LOW,0.6200,-0.0542,-0.0006,0.5000
1864,static,static,3.3238,0.13,1.86,6.6766,0.0525,10.0000,0.0000,2.613,DESCEND_TO_LOW,0.5094,-0.0591,0.0270,0.5000
1964,static,static,3.2362,0.20,1.96,6.7642,0.0534,10.0000,0.0000,2.564,DESCEND_TO_LOW,0.4525,-0.0684,-0.0138,0.5000
2064,static,static,3.1603,0.28,2.06,6.8402,0.0532,10.0000,0.0000,2.511,DESCEND_TO_LOW,0.4186,-0.0730,-0.0198,0.5000
2164,static,static,3.0839,0.34,2.16,6.9165,0.0517,10.0000,0.0000,2.462,DESCEND_TO_LOW,0.3851,-0.0777,-0.0240,0.5000
2265,static,static,3.0188,0.41,2.27,6.9816,0.0491,10.0000,0.0000,2.409,DESCEND_TO_LOW,0.3915,-0.0792,-0.0240,0.5000
2364,static,static,2.9540,0.47,2.36,7.0463,0.0452,10.0000,0.0000,2.356,DESCEND_TO_LOW,0.3979,-0.0807,-0.0240,0.5000
2465,static,static,2.8987,0.50,2.47,7.1016,0.0410,10.0000,0.0000,2.307,DESCEND_TO_LOW,0.3916,-0.0811,-0.0288,0.5000
2564,static,static,2.8468,0.50,2.56,7.1535,0.0363,10.0000,0.0000,2.254,DESCEND_TO_LOW,0.4180,-0.0751,-0.0534,0.5000
2665,static,static,2.7937,0.47,2.67,7.2064,0.0315,10.0000,0.0000,2.204,DESCEND_TO_LOW,0.4497,-0.0704,-0.0498,0.5000
2764,static,static,2.7469,0.40,2.76,7.2533,0.0279,10.0000,0.0000,2.155,DESCEND_TO_LOW,0.4564,-0.0713,-0.0498,0.5000
2864,static,static,2.6968,0.28,2.86,7.3033,0.0248,10.0000,0.0000,2.101,DESCEND_TO_LOW,0.5387,-0.0495,-0.0096,0.5000
2964,static,static,2.6502,0.13,2.96,7.3499,0.0225,10.0000,0.0000,2.050,DESCEND_TO_LOW,0.5872,-0.0395,-0.0030,0.5000
3064,static,static,2.5987,0.02,3.06,7.4014,0.0197,10.0000,0.0000,1.996,DESCEND_TO_LOW,0.5963,-0.0392,-0.0030,0.5000
3164,static,static,2.5495,0.15,3.16,7.4505,0.0168,10.0000,0.0000,1.945,DESCEND_TO_LOW,0.6815,-0.0144,0.0138,0.5000
3265,static,static,2.4940,0.26,3.27,7.5061,0.0134,10.0000,0.0000,1.889,DESCEND_TO_LOW,0.6918,-0.0137,0.0138,0.5000
3365,static,static,2.4402,0.35,3.37,7.5598,0.0105,10.0000,0.0000,1.838,DESCEND_TO_LOW,0.7611,0.0135,0.0558,0.5000
3465,static,static,2.3792,0.41,3.47,7.6208,0.0076,10.0000,0.0000,1.782,STABILIZE_LOW,0.7710,0.0142,0.0324,0.5000
3564,static,static,2.3201,0.44,3.56,7.6799,0.0055,10.0000,0.0000,1.726,STABILIZE_LOW,0.7993,0.0278,0.0210,0.0677
3664,static,static,2.2518,0.44,3.66,7.7482,0.0047,10.0000,0.0000,1.696,STABILIZE_LOW,0.7934,0.0320,0.0246,0.0588
3764,static,static,2.1854,0.41,3.76,7.8147,0.0055,10.0000,0.0000,1.683,STABILIZE_LOW,0.7389,0.0353,0.0480,0.0548
3864,static,static,2.1106,0.36,3.86,7.8894,0.0080,10.0000,0.0000,1.673,STABILIZE_LOW,0.6626,0.0268,0.0018,0.0518
3964,static,static,2.0400,0.30,3.96,7.9600,0.0117,10.0000,0.0000,1.663,STABILIZE_LOW,0.5614,0.0215,0.0174,0.0490
4064,static,static,1.9632,0.21,4.06,8.0368,0.0163,10.0000,0.0000,1.656,TERMINAL_LAND,1.0000,-0.0146,0.0108,0.0000
4164,static,static,1.8878,0.12,4.16,8.1123,0.0204,10.0000,0.0000,1.651,TERMINAL_LAND,1.0000,-0.0186,0.0360,0.0000
4264,static,static,1.8186,0.03,4.26,8.1816,0.0236,10.0000,0.0000,1.648,TERMINAL_LAND,1.0000,-0.0224,0.0318,0.0000
4364,static,static,1.7478,0.07,4.36,8.2524,0.0261,10.0000,0.0000,1.644,TERMINAL_LAND,1.0000,-0.0251,0.0318,0.0000
