time_ms,mode,scenario,wind_scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
98,gimbal,dynamic,strong,1.1426,-2.35,0.10,-0.0215,0.0469,1.1203,0.0051,2.831,SEARCH,0.0000,0.0000,0.0000,-0.0506
198,gimbal,dynamic,strong,1.1714,-2.13,0.20,-0.0261,0.0478,1.1445,0.0042,2.834,SEARCH,0.0000,0.0000,0.0000,-0.0499
298,gimbal,dynamic,strong,1.1984,-1.90,0.30,-0.0291,0.0487,1.1685,0.0034,2.837,SEARCH,0.0000,0.0000,0.0000,-0.0490
398,gimbal,dynamic,strong,1.2235,-1.66,0.40,-0.0303,0.0488,1.1924,0.0026,2.839,SEARCH,0.0000,0.0000,0.0000,-0.0483
498,gimbal,dynamic,strong,1.2471,-1.40,0.50,-0.0302,0.0482,1.2161,0.0020,2.842,SEARCH,0.0000,0.0000,0.0000,-0.0475
598,gimbal,dynamic,strong,1.2696,-1.13,0.60,-0.0292,0.0468,1.2396,0.0015,2.844,SEARCH,0.0000,0.0000,0.0000,-0.0467
698,gimbal,dynamic,strong,1.2910,-0.85,0.70,-0.0272,0.0453,1.2630,0.0011,2.847,SEARCH,0.0000,0.0000,0.0000,-0.0460
798,gimbal,dynamic,strong,1.3114,-0.56,0.80,-0.0244,0.0442,1.2863,0.0008,2.849,SEARCH,0.0000,0.0000,0.0000,-0.0454
898,gimbal,dynamic,strong,1.3314,-0.27,0.90,-0.0213,0.0441,1.3094,0.0007,2.851,SEARCH,0.0000,0.0000,0.0000,-0.0447
998,gimbal,dynamic,strong,1.3514,0.02,1.00,-0.0184,0.0445,1.3323,0.0006,2.853,SEARCH,0.0000,0.0000,0.0000,-0.0440
1098,gimbal,dynamic,strong,1.3716,0.32,1.10,-0.0158,0.0450,1.3551,0.0007,2.855,SEARCH,0.0000,0.0000,0.0000,-0.0434
1198,gimbal,dynamic,strong,1.3921,0.61,1.20,-0.0135,0.0455,1.3778,0.0009,2.858,SEARCH,0.0000,0.0000,0.0000,-0.0427
1298,gimbal,dynamic,strong,1.4132,0.91,1.30,-0.0121,0.0458,1.4004,0.0012,2.860,SEARCH,0.0000,0.0000,0.0000,-0.0421
1398,gimbal,dynamic,strong,1.4347,1.21,1.40,-0.0112,0.0459,1.4228,0.0016,2.862,SEARCH,0.0000,0.0000,0.0000,-0.0415
1498,gimbal,dynamic,strong,1.4566,1.51,1.50,-0.0109,0.0454,1.4451,0.0021,2.864,SEARCH,0.0000,0.0000,0.0000,-0.0409
1598,gimbal,dynamic,strong,1.4789,1.81,1.60,-0.0111,0.0445,1.4672,0.0028,2.866,SEARCH,0.0000,0.0000,0.0000,-0.0403
1698,gimbal,dynamic,strong,1.5018,2.10,1.70,-0.0120,0.0432,1.4893,0.0035,2.868,SEARCH,0.0000,0.0000,0.0000,-0.0397
1798,gimbal,dynamic,strong,1.5252,2.40,1.80,-0.0136,0.0419,1.5112,0.0044,2.869,SEARCH,0.0000,0.0000,0.0000,-0.0392
1898,gimbal,dynamic,strong,1.5492,2.68,1.90,-0.0158,0.0408,1.5330,0.0054,2.871,SEARCH,0.0000,0.0000,0.0000,-0.0386
1998,gimbal,dynamic,strong,1.5735,2.97,2.00,-0.0184,0.0399,1.5547,0.0065,2.873,SEARCH,0.0000,0.0000,0.0000,-0.0381
2098,gimbal,dynamic,strong,1.5978,3.25,2.10,-0.0213,0.0389,1.5763,0.0077,2.875,SEARCH,0.0000,0.0000,0.0000,-0.0376
2198,gimbal,dynamic,strong,1.6224,3.52,2.20,-0.0244,0.0375,1.5977,0.0089,2.877,SEARCH,0.0000,0.0000,0.0000,-0.0370
2298,gimbal,dynamic,strong,1.6464,3.79,2.30,-0.0270,0.0362,1.6191,0.0103,2.878,SEARCH,0.0000,0.0000,0.0000,-0.0365
2398,gimbal,dynamic,strong,1.6693,4.05,2.40,-0.0287,0.0355,1.6404,0.0118,2.880,SEARCH,0.0000,0.0000,0.0000,-0.0360
2498,gimbal,dynamic,strong,1.6916,4.30,2.50,-0.0299,0.0351,1.6616,0.0134,2.882,SEARCH,0.0000,0.0000,0.0000,-0.0355
2598,gimbal,dynamic,strong,1.7138,4.54,2.60,-0.0311,0.0350,1.6827,0.0150,2.883,SEARCH,0.0000,0.0000,0.0000,-0.0350
2698,gimbal,dynamic,strong,1.7355,4.76,2.70,-0.0318,0.0349,1.7036,0.0167,2.885,SEARCH,0.0000,0.0000,0.0000,-0.0345
2798,gimbal,dynamic,strong,1.7566,4.98,2.80,-0.0319,0.0351,1.7246,0.0185,2.887,SEARCH,0.0000,0.0000,0.0000,-0.0340
2898,gimbal,dynamic,strong,1.7772,5.18,2.90,-0.0318,0.0356,1.7454,0.0204,2.889,SEARCH,0.0000,0.0000,0.0000,-0.0334
2998,gimbal,dynamic,strong,1.7974,5.36,3.00,-0.0312,0.0361,1.7661,0.0223,2.890,SEARCH,0.0000,0.0000,0.0000,-0.0329
3098,gimbal,dynamic,strong,1.8161,5.53,3.10,-0.0292,0.0368,1.7868,0.0243,2.892,SEARCH,0.0000,0.0000,0.0000,-0.0324
3198,gimbal,dynamic,strong,1.8333,5.67,3.20,-0.0258,0.0383,1.8074,0.0263,2.893,SEARCH,0.0000,0.0000,0.0000,-0.0320
3298,gimbal,dynamic,strong,1.8503,5.80,3.30,-0.0223,0.0403,1.8280,0.0284,2.895,SEARCH,0.0000,0.0000,0.0000,-0.0315
3398,gimbal,dynamic,strong,1.8671,5.91,3.40,-0.0186,0.0430,1.8484,0.0305,2.896,SEARCH,0.0000,0.0000,0.0000,-0.0311
3498,gimbal,dynamic,strong,1.8844,5.99,3.50,-0.0155,0.0456,1.8689,0.0326,2.898,SEARCH,0.0000,0.0000,0.0000,-0.0306
3598,gimbal,dynamic,strong,1.9013,6.06,3.60,-0.0121,0.0484,1.8892,0.0347,2.899,SEARCH,0.0000,0.0000,0.0000,-0.0302
3698,gimbal,dynamic,strong,1.9186,6.10,3.70,-0.0090,0.0509,1.9095,0.0369,2.901,SEARCH,0.0000,0.0000,0.0000,-0.0297
3798,gimbal,dynamic,strong,1.9360,6.12,3.80,-0.0062,0.0538,1.9298,0.0391,2.902,SEARCH,0.0000,0.0000,0.0000,-0.0293
3898,gimbal,dynamic,strong,1.9545,6.11,3.90,-0.0045,0.0568,1.9500,0.0412,2.904,SEARCH,0.0000,0.0000,0.0000,-0.0289
3998,gimbal,dynamic,strong,1.9738,6.08,4.00,-0.0035,0.0605,1.9702,0.0434,2.905,SEARCH,0.0000,0.0000,0.0000,-0.0284
4098,gimbal,dynamic,strong,1.9937,6.02,4.10,-0.0033,0.0641,1.9903,0.0455,2.907,SEARCH,0.0000,0.0000,0.0000,-0.0280
4198,gimbal,dynamic,strong,2.0142,5.94,4.20,-0.0036,0.0680,2.0104,0.0476,2.908,SEARCH,0.0000,0.0000,0.0000,-0.0275
4298,gimbal,dynamic,strong,2.0346,5.83,4.30,-0.0039,0.0714,2.0305,0.0497,2.910,SEARCH,0.0000,0.0000,0.0000,-0.0270
4398,gimbal,dynamic,strong,2.0548,5.70,4.40,-0.0041,0.0754,2.0506,0.0517,2.911,SEARCH,0.0000,0.0000,0.0000,-0.0266
4498,gimbal,dynamic,strong,2.0748,5.55,4.50,-0.0041,0.0789,2.0706,0.0537,2.913,SEARCH,0.0000,0.0000,0.0000,-0.0261
4598,gimbal,dynamic,strong,2.0941,5.37,4.60,-0.0033,0.0822,2.0907,0.0556,2.914,SEARCH,0.0000,0.0000,0.0000,-0.0257
4698,gimbal,dynamic,strong,2.1130,5.17,4.70,-0.0022,0.0847,2.1107,0.0574,2.916,SEARCH,0.0000,0.0000,0.0000,-0.0253
4798,gimbal,dynamic,strong,2.1315,4.94,4.80,-0.0006,0.0870,2.1307,0.0592,2.917,SEARCH,0.0000,0.0000,0.0000,-0.0249
4898,gimbal,dynamic,strong,2.1504,4.69,4.90,0.0005,0.0884,2.1507,0.0609,2.918,SEARCH,0.0000,0.0000,0.0000,-0.0245
4998,gimbal,dynamic,strong,2.1699,4.41,5.00,0.0010,0.0892,2.1707,0.0624,2.919,SEARCH,0.0000,0.0000,0.0000,-0.0242
