time_ms,mode,scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
17,gimbal,static,3.2393,0.05,0.02,6.7607,0.0043,10.0000,0.0000,1.778,SEARCH,1.6574,-0.0012,0.0000,-0.0666
117,gimbal,static,3.1406,0.06,0.12,6.8594,0.0065,10.0000,0.0000,1.780,SEARCH,1.6083,-0.0024,0.0000,-0.0661
217,gimbal,static,3.0492,0.06,0.22,6.9509,0.0081,10.0000,0.0000,1.781,SEARCH,1.5627,-0.0034,0.0000,-0.0656
317,gimbal,static,2.9493,0.06,0.32,7.0508,0.0095,10.0000,0.0000,1.783,SEARCH,1.5131,-0.0042,0.0000,-0.0651
417,gimbal,static,2.8566,0.05,0.42,7.1434,0.0105,10.0000,0.0000,1.784,SEARCH,1.4669,-0.0048,0.0000,-0.0647
517,gimbal,static,2.7556,0.04,0.52,7.2444,0.0118,10.0000,0.0000,1.786,SEARCH,1.4167,-0.0054,0.0000,-0.0642
617,gimbal,static,2.6618,0.04,0.62,7.3382,0.0135,10.0000,0.0000,1.788,DESCEND_TO_LOW,0.5724,-0.0052,-0.0048,0.3000
717,gimbal,static,2.5684,0.04,0.72,7.4317,0.0154,10.0000,0.0000,1.780,DESCEND_TO_LOW,0.5119,-0.0077,-0.0068,0.3000
817,gimbal,static,2.4696,0.04,0.82,7.5305,0.0168,10.0000,0.0000,1.760,DESCEND_TO_LOW,0.4989,-0.0077,-0.0068,0.3000
917,gimbal,static,2.3826,0.05,0.92,7.6175,0.0174,10.0000,0.0000,1.733,DESCEND_TO_LOW,0.5064,-0.0078,-0.0068,0.3000
1017,gimbal,static,2.2942,0.05,1.02,7.7058,0.0170,10.0000,0.0000,1.703,DESCEND_TO_LOW,0.5146,-0.0079,-0.0068,0.3000
1117,gimbal,static,2.2124,0.06,1.12,7.7877,0.0166,10.0000,0.0000,1.674,DESCEND_TO_LOW,0.2665,-0.0097,0.0200,0.3000
1217,gimbal,static,2.1431,0.06,1.22,7.8570,0.0160,10.0000,0.0000,1.642,DESCEND_TO_LOW,0.2349,-0.0096,-0.0096,0.3000
1317,gimbal,static,2.0755,0.07,1.32,7.9246,0.0149,10.0000,0.0000,1.613,DESCEND_TO_LOW,0.1935,-0.0095,-0.0096,0.3000
1417,gimbal,static,2.0198,0.07,1.42,7.9802,0.0142,10.0000,0.0000,1.582,DESCEND_TO_LOW,0.1691,-0.0070,0.0196,0.3000
1517,gimbal,static,1.9667,0.08,1.52,8.0334,0.0135,10.0000,0.0000,1.552,DESCEND_TO_LOW,0.1528,-0.0070,0.0188,0.3000
1617,gimbal,static,1.9244,0.09,1.62,8.0756,0.0125,10.0000,0.0000,1.523,DESCEND_TO_LOW,0.1518,-0.0069,-0.0076,0.3000
1717,gimbal,static,1.8882,0.09,1.72,8.1119,0.0123,10.0000,0.0000,1.490,DESCEND_TO_LOW,0.1607,-0.0046,-0.0048,0.3000
1817,gimbal,static,1.8545,0.11,1.82,8.1455,0.0131,10.0000,0.0000,1.460,DESCEND_TO_LOW,0.1774,-0.0068,-0.0072,0.3000
1917,gimbal,static,1.8251,0.15,1.92,8.1749,0.0150,10.0000,0.0000,1.426,DESCEND_TO_LOW,0.1999,-0.0045,-0.0048,0.3000
2017,gimbal,static,1.8002,0.19,2.02,8.1999,0.0173,10.0000,0.0000,1.395,DESCEND_TO_LOW,0.2028,-0.0045,-0.0048,0.3000
2117,gimbal,static,1.7736,0.22,2.12,8.2266,0.0205,10.0000,0.0000,1.360,DESCEND_TO_LOW,0.2373,-0.0068,-0.0072,0.3000
2217,gimbal,static,1.7483,0.26,2.22,8.2519,0.0238,10.0000,0.0000,1.329,DESCEND_TO_LOW,0.2407,-0.0068,-0.0072,0.3000
2318,gimbal,static,1.7200,0.27,2.32,8.2802,0.0268,10.0000,0.0000,1.294,STABILIZE_LOW,0.2868,-0.0089,0.0132,0.3000
2417,gimbal,static,1.6930,0.26,2.42,8.3072,0.0290,10.0000,0.0000,1.262,STABILIZE_LOW,0.3189,-0.0134,0.0076,0.0787
2517,gimbal,static,1.6629,0.23,2.52,8.3374,0.0311,10.0000,0.0000,1.242,STABILIZE_LOW,0.3393,-0.0154,0.0264,0.0725
2617,gimbal,static,1.6339,0.20,2.62,8.3664,0.0327,10.0000,0.0000,1.228,STABILIZE_LOW,0.3378,-0.0195,0.0004,0.0683
2717,gimbal,static,1.6039,0.16,2.72,8.3964,0.0337,10.0000,0.0000,1.216,STABILIZE_LOW,0.3313,-0.0215,-0.0028,0.0647
2817,gimbal,static,1.5700,0.13,2.82,8.4304,0.0349,10.0000,0.0000,1.206,STABILIZE_LOW,0.3167,-0.0255,-0.0276,0.0617
2917,gimbal,static,1.5348,0.10,2.92,8.4656,0.0364,10.0000,0.0000,1.195,STABILIZE_LOW,0.2969,-0.0273,-0.0300,0.0586
3017,gimbal,static,1.5011,0.09,3.02,8.4994,0.0381,10.0000,0.0000,1.186,STABILIZE_LOW,0.2749,-0.0271,0.0276,0.0559
3117,gimbal,static,1.4665,0.09,3.12,8.5341,0.0404,10.0000,0.0000,1.177,STABILIZE_LOW,0.2494,-0.0288,0.0240,0.0532
3217,gimbal,static,1.4284,0.09,3.22,8.5722,0.0433,10.0000,0.0000,1.169,STABILIZE_LOW,0.2200,-0.0304,0.0216,0.0507
3317,gimbal,static,1.3905,0.09,3.32,8.6103,0.0461,10.0000,0.0000,1.161,STABILIZE_LOW,0.2137,-0.0323,-0.0000,0.0482
