time_ms,scenario,drone_x,drone_y,drone_yaw_rad,rotation_error_deg,altitude_m,pixel_err_x,pixel_err_y,ground_err_m,forward_err_m,lateral_err_m,gimbal_norm,locked,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
43,dynamic,-0.0997,1.1943,6.2682,-2.59,1.661,-0.0189,-0.2416,0.2423,-0.0158,-0.2418,0.000,1,SEARCH,0.0000,0.0000,0.0000,0.0483
142,dynamic,-0.1018,1.2223,6.2646,-2.59,1.670,-0.0189,-0.2416,0.2423,-0.0148,-0.2419,0.000,1,SEARCH,0.0000,0.0000,0.0000,0.0509
242,dynamic,-0.1044,1.2518,6.2623,-2.59,1.679,-0.0189,-0.2416,0.2423,-0.0141,-0.2419,0.000,1,SEARCH,0.0000,0.0000,0.0000,0.0537
342,dynamic,-0.1065,1.2803,6.2612,-2.59,1.687,-0.0189,-0.2416,0.2423,-0.0137,-0.2419,0.000,1,SEARCH,0.0000,0.0000,0.0000,0.0562
442,dynamic,-0.1067,1.3082,6.2576,-2.59,1.697,-0.0189,-0.2416,0.2423,-0.0130,-0.2420,0.000,1,SEARCH,0.0000,0.0000,0.0000,0.0590
545,dynamic,-0.1069,1.3359,6.2535,-2.59,1.703,-0.0189,-0.2416,0.2423,-0.0122,-0.2420,0.000,1,SEARCH,0.0000,0.0000,0.0000,0.0608
642,dynamic,-0.1075,1.3630,6.2518,0.00,1.709,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,0.0627
742,dynamic,-0.1073,1.3918,6.2533,0.00,1.713,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,0.0638
842,dynamic,-0.1055,1.4200,6.2591,0.00,1.716,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,0.0648
942,dynamic,-0.1028,1.4494,6.2679,0.00,1.721,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,0.0664
1042,dynamic,-0.0994,1.4782,6.2775,0.00,1.728,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,0.0685
1142,dynamic,-0.0958,1.5073,0.0007,0.00,1.735,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,0.0705
1242,dynamic,-0.0926,1.5362,6.2826,0.00,1.742,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,0.0725
1342,dynamic,-0.0901,1.5666,6.2796,0.00,1.746,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,0.0738
1445,dynamic,-0.0886,1.5960,6.2773,0.00,1.749,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,0.0746
1542,dynamic,-0.0877,1.6269,6.2761,0.00,1.753,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,0.0760
