time_ms,mode,scenario,wind_scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
51,gimbal,dynamic,none,0.9195,4.74,0.05,-0.0197,-0.0606,0.8990,-0.0217,2.876,SEARCH,0.0000,0.0000,0.0000,-0.0373
151,gimbal,dynamic,none,0.9616,4.84,0.15,-0.0219,-0.0589,0.9388,-0.0184,2.877,SEARCH,0.0000,0.0000,0.0000,-0.0368
251,gimbal,dynamic,none,1.0043,4.93,0.25,-0.0242,-0.0572,0.9792,-0.0149,2.879,SEARCH,0.0000,0.0000,0.0000,-0.0363
351,gimbal,dynamic,none,1.0466,5.00,0.35,-0.0256,-0.0553,1.0201,-0.0113,2.881,SEARCH,0.0000,0.0000,0.0000,-0.0358
451,gimbal,dynamic,none,1.0887,5.07,0.45,-0.0263,-0.0526,1.0614,-0.0077,2.882,SEARCH,0.0000,0.0000,0.0000,-0.0353
551,gimbal,dynamic,none,1.1310,5.12,0.55,-0.0269,-0.0493,1.1033,-0.0039,2.884,SEARCH,0.0000,0.0000,0.0000,-0.0349
651,gimbal,dynamic,none,1.1738,5.15,0.65,-0.0273,-0.0454,1.1456,-0.0001,2.885,SEARCH,0.0000,0.0000,0.0000,-0.0345
751,gimbal,dynamic,none,1.2166,5.17,0.75,-0.0274,-0.0418,1.1884,0.0037,2.886,SEARCH,0.0000,0.0000,0.0000,-0.0341
851,gimbal,dynamic,none,1.2598,5.18,0.85,-0.0274,-0.0375,1.2316,0.0077,2.888,SEARCH,0.0000,0.0000,0.0000,-0.0336
951,gimbal,dynamic,none,1.3038,5.18,0.95,-0.0276,-0.0335,1.2754,0.0116,2.889,SEARCH,0.0000,0.0000,0.0000,-0.0332
1051,gimbal,dynamic,none,1.3477,5.17,1.05,-0.0274,-0.0297,1.3196,0.0156,2.891,SEARCH,0.0000,0.0000,0.0000,-0.0328
1151,gimbal,dynamic,none,1.3921,5.14,1.15,-0.0271,-0.0267,1.3642,0.0196,2.892,SEARCH,0.0000,0.0000,0.0000,-0.0324
1251,gimbal,dynamic,none,1.4370,5.10,1.25,-0.0269,-0.0235,1.4093,0.0237,2.893,SEARCH,0.0000,0.0000,0.0000,-0.0320
1351,gimbal,dynamic,none,1.4825,5.05,1.35,-0.0268,-0.0203,1.4549,0.0277,2.895,SEARCH,0.0000,0.0000,0.0000,-0.0315
1451,gimbal,dynamic,none,1.5285,4.98,1.45,-0.0267,-0.0172,1.5009,0.0317,2.896,SEARCH,0.0000,0.0000,0.0000,-0.0311
1551,gimbal,dynamic,none,1.5755,4.91,1.55,-0.0273,-0.0147,1.5474,0.0357,2.898,SEARCH,0.0000,0.0000,0.0000,-0.0307
1651,gimbal,dynamic,none,1.6232,4.82,1.65,-0.0281,-0.0116,1.5943,0.0396,2.899,SEARCH,0.0000,0.0000,0.0000,-0.0303
1751,gimbal,dynamic,none,1.6716,4.72,1.75,-0.0291,-0.0080,1.6417,0.0435,2.900,SEARCH,0.0000,0.0000,0.0000,-0.0299
1851,gimbal,dynamic,none,1.7198,4.60,1.85,-0.0296,-0.0049,1.6895,0.0474,2.901,SEARCH,0.0000,0.0000,0.0000,-0.0296
1951,gimbal,dynamic,none,1.7681,4.48,1.95,-0.0296,-0.0026,1.7377,0.0512,2.903,SEARCH,0.0000,0.0000,0.0000,-0.0292
2051,gimbal,dynamic,none,1.8166,4.34,2.05,-0.0295,-0.0010,1.7863,0.0549,2.904,SEARCH,0.0000,0.0000,0.0000,-0.0289
2151,gimbal,dynamic,none,1.8659,4.20,2.15,-0.0296,-0.0000,1.8354,0.0585,2.905,SEARCH,0.0000,0.0000,0.0000,-0.0285
2251,gimbal,dynamic,none,1.9162,4.04,2.25,-0.0304,0.0008,1.8848,0.0621,2.906,SEARCH,0.0000,0.0000,0.0000,-0.0282
2351,gimbal,dynamic,none,1.9678,3.88,2.35,-0.0321,0.0021,1.9347,0.0655,2.907,STABILIZE_HIGH,0.0000,0.0000,0.0000,-0.0278
2451,gimbal,dynamic,none,2.0204,3.71,2.45,-0.0344,0.0032,1.9849,0.0688,2.908,STABILIZE_HIGH,-0.5527,0.0342,0.1200,-0.0275
2551,gimbal,dynamic,none,2.0743,3.52,2.55,-0.0375,0.0038,2.0356,0.0720,2.910,STABILIZE_HIGH,-0.6049,0.0391,0.1086,-0.0269
2651,gimbal,dynamic,none,2.1327,3.31,2.65,-0.0448,0.0038,2.0866,0.0750,2.911,DESCEND_TO_LOW,-0.6279,0.0392,0.1092,-0.0266
2751,gimbal,dynamic,none,2.1965,3.04,2.75,-0.0572,0.0033,2.1381,0.0779,2.911,DESCEND_TO_LOW,-1.0000,0.0921,0.0855,0.5000
2851,gimbal,dynamic,none,2.2675,2.71,2.85,-0.0763,0.0023,2.1899,0.0806,2.885,DESCEND_TO_LOW,-1.0000,0.0970,0.0726,0.5000
2951,gimbal,dynamic,none,2.3451,2.31,2.95,-0.1017,0.0015,2.2420,0.0832,2.838,HOLD,-1.0000,0.0992,0.0726,0.5000
3051,gimbal,dynamic,none,2.4362,1.84,3.05,-0.1402,0.0016,2.2946,0.0856,2.788,HOLD,-0.9499,0.0942,0.0000,-0.0150
3151,gimbal,dynamic,none,2.5432,1.33,3.15,-0.1944,0.0040,2.3474,0.0878,2.761,HOLD,-0.9001,0.0893,0.0000,-0.0230
3251,gimbal,dynamic,none,2.6578,0.84,3.25,-0.2559,0.0081,2.4007,0.0898,2.751,HOLD,-0.8501,0.0843,0.0000,-0.0259
3351,gimbal,dynamic,none,2.7803,0.37,3.35,-0.3250,0.0141,2.4542,0.0916,2.746,DESCEND_TO_LOW,-0.7569,0.0651,0.0321,0.5000
3451,gimbal,dynamic,none,2.9134,0.03,3.45,-0.4045,0.0219,2.5081,0.0932,2.733,DESCEND_TO_LOW,-0.4034,0.0307,-0.0084,0.5000
3551,gimbal,dynamic,none,3.0416,0.37,3.55,-0.4785,0.0298,2.5623,0.0945,2.691,DESCEND_TO_LOW,0.1308,-0.0208,-0.0054,0.5000
3650,gimbal,dynamic,none,3.1742,0.62,3.65,-0.5568,0.0393,2.6169,0.0957,2.641,DESCEND_TO_LOW,0.6367,-0.0560,-0.0138,0.5000
3751,gimbal,dynamic,none,3.2935,0.80,3.75,-0.6214,0.0493,2.6717,0.0966,2.594,HOLD,0.6207,-0.0546,0.0000,-0.0070
3851,gimbal,dynamic,none,3.4006,0.87,3.85,-0.6736,0.0599,2.7268,0.0973,2.557,DESCEND_TO_LOW,1.0000,-0.1009,-0.0420,0.5000
3951,gimbal,dynamic,none,3.4853,0.88,3.95,-0.7029,0.0688,2.7823,0.0977,2.540,DESCEND_TO_LOW,1.0000,-0.1086,-0.0261,0.5000
4051,gimbal,dynamic,none,3.5545,0.90,4.05,-0.7164,0.0771,2.8380,0.0979,2.505,DESCEND_TO_LOW,1.0000,-0.1002,-0.0261,0.5000
4151,gimbal,dynamic,none,3.6055,0.96,4.15,-0.7114,0.0827,2.8940,0.0979,2.456,DESCEND_TO_LOW,1.0000,-0.0932,-0.0261,0.5000
4251,gimbal,dynamic,none,3.6367,1.08,4.25,-0.6865,0.0856,2.9503,0.0975,2.402,DESCEND_TO_LOW,1.0000,-0.0877,-0.0261,0.5000
4351,gimbal,dynamic,none,3.6532,1.25,4.35,-0.6464,0.0848,3.0068,0.0970,2.349,DESCEND_TO_LOW,1.0000,-0.0782,-0.0360,0.5000
4451,gimbal,dynamic,none,3.6521,1.44,4.45,-0.5885,0.0801,3.0635,0.0961,2.293,HOLD,0.9749,-0.0763,0.0000,-0.0084
4551,gimbal,dynamic,none,3.6424,1.64,4.55,-0.5218,0.0716,3.1206,0.0950,2.246,HOLD,0.9249,-0.0723,0.0000,-0.0227
4651,gimbal,dynamic,none,3.6152,1.81,4.65,-0.4373,0.0577,3.1778,0.0936,2.231,HOLD,0.8749,-0.0684,0.0000,-0.0271
4751,gimbal,dynamic,none,3.5891,1.96,4.75,-0.3535,0.0422,3.2353,0.0919,2.223,DESCEND_TO_LOW,0.8500,-0.0665,0.0000,-0.0285
4851,gimbal,dynamic,none,3.5540,2.08,4.85,-0.2605,0.0230,3.2929,0.0900,2.220,HOLD,0.8286,-0.0648,0.0000,-0.0005
4951,gimbal,dynamic,none,3.5262,-2.21,4.95,-0.1744,0.0038,3.3508,0.0878,2.217,HOLD,0.8286,-0.0648,0.0000,-0.0005
5051,gimbal,dynamic,none,3.4929,-2.39,5.05,-0.0825,-0.0175,3.4089,0.0853,2.215,HOLD,0.7872,-0.0616,0.0000,-0.0007
5151,gimbal,dynamic,none,3.4624,-2.65,5.15,0.0069,-0.0386,3.4672,0.0825,2.213,HOLD,0.7872,-0.0616,0.0000,-0.0007
5251,gimbal,dynamic,none,3.4417,-2.98,5.25,0.0867,-0.0576,3.5256,0.0794,2.213,HOLD,0.7478,-0.0585,0.0000,-0.0002
5351,gimbal,dynamic,none,3.4181,3.36,5.35,0.1696,-0.0777,3.5843,0.0761,2.213,HOLD,0.7085,-0.0554,0.0000,-0.0002
5451,gimbal,dynamic,none,3.4035,3.79,5.45,0.2436,-0.0950,3.6430,0.0725,2.213,HOLD,0.6691,-0.0523,0.0000,-0.0001
5551,gimbal,dynamic,none,3.3862,4.24,5.55,0.3206,-0.1117,3.7020,0.0686,2.214,HOLD,0.6691,-0.0523,0.0000,-0.0001
5650,gimbal,dynamic,none,3.3775,4.70,5.65,0.3888,-0.1254,3.7610,0.0644,2.214,HOLD,0.6356,-0.0497,0.0000,0.0002
5750,gimbal,dynamic,none,3.3718,5.12,5.75,0.4542,-0.1380,3.8202,0.0600,2.215,HOLD,0.6022,-0.0471,0.0000,0.0005
5850,gimbal,dynamic,none,3.3639,5.53,5.85,0.5219,-0.1505,3.8795,0.0553,2.216,HOLD,0.5687,-0.0445,0.0000,0.0007
5950,gimbal,dynamic,none,3.3640,5.87,5.95,0.5817,-0.1608,3.9390,0.0503,2.216,HOLD,0.5353,-0.0419,0.0000,0.0009
6050,gimbal,dynamic,none,3.3625,6.18,6.05,0.6429,-0.1702,3.9985,0.0451,2.217,HOLD,0.5018,-0.0393,0.0000,0.0010
6150,gimbal,dynamic,none,3.3684,6.44,6.15,0.6967,-0.1773,4.0581,0.0396,2.217,HOLD,0.4684,-0.0366,0.0000,0.0010
6251,gimbal,dynamic,none,3.3721,6.66,6.25,0.7527,-0.1840,4.1178,0.0339,2.217,HOLD,0.4684,-0.0366,0.0000,0.0010
6351,gimbal,dynamic,none,3.3822,6.86,6.35,0.8024,-0.1893,4.1776,0.0279,2.217,DESCEND_TO_LOW,0.4567,-0.0357,0.0000,0.0000
6450,gimbal,dynamic,none,3.3903,7.03,6.45,0.8541,-0.1945,4.2374,0.0217,2.217,DESCEND_TO_LOW,1.0000,0.1981,-0.2118,0.5000
6550,gimbal,dynamic,none,3.4025,7.16,6.55,0.9016,-0.1987,4.2973,0.0153,2.190,DESCEND_TO_LOW,1.0000,0.1963,-0.2142,0.5000
6650,gimbal,dynamic,none,3.4085,7.25,6.65,0.9552,-0.2013,4.3573,0.0086,2.148,DESCEND_TO_LOW,1.0000,0.2367,-0.2004,0.5000
6750,gimbal,dynamic,none,3.4141,7.28,6.75,1.0091,-0.2007,4.4172,0.0017,2.095,DESCEND_TO_LOW,1.0000,0.2411,-0.2004,0.5000
6850,gimbal,dynamic,none,3.4092,7.24,6.85,1.0733,-0.1959,4.4772,-0.0054,2.042,DESCEND_TO_LOW,1.0000,0.2468,-0.2004,0.5000
6950,gimbal,dynamic,none,3.4032,7.11,6.95,1.1386,-0.1878,4.5372,-0.0127,1.983,DESCEND_TO_LOW,1.0000,0.2548,-0.2004,0.5000
7050,gimbal,dynamic,none,3.3850,-6.90,7.05,1.2158,-0.1754,4.5972,-0.0202,1.928,DESCEND_TO_LOW,1.0000,0.2717,-0.2298,0.5000
7150,gimbal,dynamic,none,3.3665,-6.61,7.15,1.2934,-0.1612,4.6572,-0.0278,1.869,DESCEND_TO_LOW,1.0000,0.2677,-0.2205,0.5000
