time_ms,mode,scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
13,gimbal,static,3.3910,-0.00,0.01,6.6091,0.0255,10.0000,0.0000,2.830,DESCEND_TO_LOW,1.7284,-0.0123,0.0000,-0.0511
112,gimbal,static,3.2837,-0.01,0.11,6.7164,0.0264,10.0000,0.0000,2.831,HOLD,0.5277,-0.0307,-0.0996,0.5000
212,gimbal,static,3.1859,-0.01,0.21,6.8142,0.0260,10.0000,0.0000,2.805,HOLD,0.5145,-0.0299,-0.0971,-0.0077
312,gimbal,static,3.0844,0.01,0.31,6.9157,0.0249,10.0000,0.0000,2.790,DESCEND_TO_LOW,0.1767,-0.0352,-0.2526,0.5000
412,gimbal,static,2.9949,0.04,0.41,7.0052,0.0238,10.0000,0.0000,2.777,DESCEND_TO_LOW,0.0730,-0.0345,-0.1686,0.5000
512,gimbal,static,2.9058,0.10,0.51,7.0943,0.0222,10.0000,0.0000,2.741,DESCEND_TO_LOW,0.0730,-0.0345,-0.1686,0.5000
612,gimbal,static,2.8342,0.18,0.61,7.1659,0.0203,10.0000,0.0000,2.693,DESCEND_TO_LOW,-0.2889,-0.0241,-0.0876,0.5000
712,gimbal,static,2.7748,0.29,0.71,7.2253,0.0183,10.0000,0.0000,2.647,DESCEND_TO_LOW,-0.4103,-0.0196,-0.1506,0.5000
812,gimbal,static,2.7263,0.43,0.81,7.2737,0.0165,10.0000,0.0000,2.598,DESCEND_TO_LOW,-0.5157,-0.0049,-0.0036,0.5000
912,gimbal,static,2.6950,0.59,0.91,7.3050,0.0153,10.0000,0.0000,2.552,DESCEND_TO_LOW,-0.5680,0.0042,0.0036,0.5000
1012,gimbal,static,2.6803,0.77,1.01,7.3197,0.0150,10.0000,0.0000,2.501,DESCEND_TO_LOW,-0.5774,0.0023,0.0036,0.5000
1112,gimbal,static,2.6787,0.95,1.11,7.3213,0.0160,10.0000,0.0000,2.453,DESCEND_TO_LOW,-0.5033,0.0278,0.0216,0.5000
1212,gimbal,static,2.6888,1.15,1.21,7.3113,0.0183,10.0000,0.0000,2.400,DESCEND_TO_LOW,-0.3656,0.0378,0.0288,0.5000
1312,gimbal,static,2.7101,1.35,1.31,7.2900,0.0231,10.0000,0.0000,2.349,DESCEND_TO_LOW,-0.1797,0.0477,0.0360,0.5000
1412,gimbal,static,2.7367,1.53,1.41,7.2635,0.0301,10.0000,0.0000,2.294,DESCEND_TO_LOW,0.0534,0.0581,0.0426,0.5000
1512,gimbal,static,2.7656,1.69,1.51,7.2347,0.0392,10.0000,0.0000,2.243,DESCEND_TO_LOW,0.1517,0.0639,0.1044,0.5000
1612,gimbal,static,2.7953,1.80,1.61,7.2051,0.0516,10.0000,0.0000,2.188,DESCEND_TO_LOW,0.4654,0.0642,0.0456,0.5000
1712,gimbal,static,2.8197,1.86,1.71,7.1811,0.0664,10.0000,0.0000,2.138,DESCEND_TO_LOW,0.7556,0.0593,0.0996,0.5000
1812,gimbal,static,2.8338,1.87,1.81,7.1674,0.0822,10.0000,0.0000,2.084,DESCEND_TO_LOW,0.9963,0.0453,0.0870,0.5000
1912,gimbal,static,2.8357,1.79,1.91,7.1661,0.1005,10.0000,0.0000,2.035,DESCEND_TO_LOW,1.0000,0.0307,0.1308,0.5000
2012,gimbal,static,2.8231,1.63,2.01,7.1793,0.1173,10.0000,0.0000,1.981,DESCEND_TO_LOW,1.0000,-0.0045,0.1080,0.5000
2112,gimbal,static,2.7928,1.41,2.11,7.2105,0.1351,10.0000,0.0000,1.930,DESCEND_TO_LOW,1.0000,-0.0406,0.1338,0.5000
2212,gimbal,static,2.7504,1.12,2.21,7.2537,0.1500,10.0000,0.0000,1.873,DESCEND_TO_LOW,1.0000,-0.0812,0.1572,0.5000
2312,gimbal,static,2.6908,0.78,2.31,7.3142,0.1636,10.0000,0.0000,1.814,DESCEND_TO_LOW,1.0000,-0.1414,-0.0894,0.5000
2412,gimbal,static,2.6247,0.37,2.41,7.3810,0.1724,10.0000,0.0000,1.758,STABILIZE_LOW,1.0000,-0.1798,0.0312,0.0775
2512,gimbal,static,2.5480,-0.00,2.51,7.4581,0.1764,10.0000,0.0000,1.709,STABILIZE_LOW,1.0000,-0.2266,-0.0114,0.0627
2612,gimbal,static,2.4560,-0.35,2.61,7.5502,0.1745,10.0000,0.0000,1.690,STABILIZE_LOW,1.0000,-0.2545,0.0582,0.0570
2712,gimbal,static,2.3582,-0.59,2.71,7.6477,0.1665,10.0000,0.0000,1.678,STABILIZE_LOW,1.0000,-0.2815,-0.0666,0.0535
2812,gimbal,static,2.2644,-0.76,2.81,7.7408,0.1535,10.0000,0.0000,1.668,STABILIZE_LOW,1.0000,-0.2856,-0.0666,0.0503
2913,gimbal,static,2.1606,-0.83,2.91,7.8436,0.1340,10.0000,0.0000,1.659,TERMINAL_LAND,1.0000,-0.2883,-0.0666,0.0477
3012,gimbal,static,2.0638,-0.80,3.01,7.9392,0.1121,10.0000,0.0000,1.651,TERMINAL_LAND,0.7126,-0.2571,-0.0300,0.0000
3112,gimbal,static,1.9595,-0.68,3.11,8.0424,0.0849,10.0000,0.0000,1.647,TERMINAL_LAND,0.6240,-0.2069,-0.0018,0.0000
3213,gimbal,static,1.8657,-0.54,3.21,8.1352,0.0576,10.0000,0.0000,1.645,TERMINAL_LAND,0.5014,-0.1561,-0.0468,0.0000
3312,gimbal,static,1.7696,-0.38,3.31,8.2306,0.0270,10.0000,0.0000,1.645,TERMINAL_LAND,0.5018,-0.1552,-0.0468,0.0000
3413,gimbal,static,1.6882,-0.22,3.41,8.3118,-0.0010,10.0000,0.0000,1.647,TERMINAL_LAND,0.5019,-0.1541,-0.0468,0.0000
