time_ms,scenario,drone_x,drone_y,drone_yaw_rad,rotation_error_deg,altitude_m,pixel_err_x,pixel_err_y,ground_err_m,forward_err_m,lateral_err_m,gimbal_norm,locked,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
90,static,2.1060,0.1142,0.0159,45.45,2.344,-0.6357,5.1793,5.2181,-0.5751,5.1863,0.000,1,SEARCH,0.2898,0.0000,0.0000,0.1032
190,static,2.1131,0.1244,0.0161,45.45,2.350,-0.6357,5.1793,5.2181,-0.5665,5.1873,0.000,1,SEARCH,0.2891,0.0000,0.0000,0.1049
289,static,2.1203,0.1350,0.0171,0.00,2.353,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2884,0.0000,0.0000,0.1059
388,static,2.1274,0.1432,0.0134,0.00,2.356,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2877,0.0000,0.0000,0.1067
491,static,2.1363,0.1506,0.0099,0.00,2.356,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2870,0.0000,0.0000,0.1069
588,static,2.1452,0.1565,0.0121,44.70,2.361,-0.6036,5.0795,5.1152,-0.5555,5.0850,0.000,1,SEARCH,0.2860,0.0000,0.0000,0.1082
688,static,2.1568,0.1638,0.0107,44.70,2.365,-0.6036,5.0795,5.1152,-0.5539,5.0852,0.000,1,SEARCH,0.2851,0.0000,0.0000,0.1096
793,static,2.1711,0.1726,0.0003,0.00,2.370,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2837,0.0000,0.0000,0.1110
888,static,2.1829,0.1802,0.0058,0.00,2.368,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2821,0.0000,0.0000,0.1105
992,static,2.1941,0.1916,0.0046,0.00,2.370,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2811,0.0000,0.0000,0.1110
1089,static,2.2049,0.2040,0.0004,0.00,2.371,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2802,0.0000,0.0000,0.1113
1188,static,2.2143,0.2157,6.2723,0.00,2.373,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2791,0.0000,0.0000,0.1120
1288,static,2.2259,0.2291,6.2676,0.00,2.375,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2779,0.0000,0.0000,0.1124
1388,static,2.2347,0.2460,6.2632,0.00,2.376,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2770,0.0000,0.0000,0.1127
1487,static,2.2406,0.2608,6.2571,0.00,2.375,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2762,0.0000,0.0000,0.1125
1598,static,2.2454,0.2763,6.2551,0.00,2.377,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2758,0.0000,0.0000,0.1131
1688,static,2.2510,0.2915,6.2520,0.00,2.378,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2752,0.0000,0.0000,0.1134
1790,static,2.2559,0.3082,6.2497,0.00,2.378,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2748,0.0000,0.0000,0.1134
1888,static,2.2596,0.3215,6.2521,0.00,2.377,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2742,0.0000,0.0000,0.1130
1989,static,2.2662,0.3423,6.2563,44.35,2.377,-0.5888,4.8861,4.9214,-0.7355,4.8662,0.000,1,SEARCH,0.2739,0.0000,0.0000,0.1130
2088,static,2.2699,0.3607,6.2618,0.00,2.372,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2731,0.0000,0.0000,0.1116
2187,static,2.2741,0.3792,6.2676,0.00,2.370,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2729,0.0000,0.0000,0.1111
2290,static,2.2788,0.3949,6.2733,0.00,2.368,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2724,0.0000,0.0000,0.1104
2395,static,2.2854,0.4139,6.2765,42.20,2.368,-0.6231,4.6724,4.7138,-0.6671,4.6663,0.000,1,SEARCH,0.2718,0.0000,0.0000,0.1103
2490,static,2.2921,0.4301,6.2797,0.00,2.365,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2711,0.0000,0.0000,0.1096
