time_ms,mode,scenario,wind_scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
79,static,dynamic_easy,mild,1.1166,1.21,0.08,-0.0514,-0.0060,1.0652,-0.0034,2.614,SEARCH,0.0000,0.0000,0.0000,-0.1158
179,static,dynamic_easy,mild,1.1214,2.29,0.18,-0.0527,-0.0050,1.0686,-0.0035,2.619,SEARCH,0.0000,0.0000,0.0000,-0.1142
279,static,dynamic_easy,mild,1.1261,2.65,0.28,-0.0540,-0.0022,1.0721,-0.0037,2.625,SEARCH,0.0000,0.0000,0.0000,-0.1126
379,static,dynamic_easy,mild,1.1296,2.46,0.38,-0.0541,0.0011,1.0755,-0.0038,2.630,SEARCH,0.0000,0.0000,0.0000,-0.1109
479,static,dynamic_easy,mild,1.1323,1.93,0.48,-0.0534,0.0048,1.0789,-0.0040,2.635,SEARCH,0.0000,0.0000,0.0000,-0.1094
579,static,dynamic_easy,mild,1.1351,1.14,0.58,-0.0527,0.0092,1.0823,-0.0041,2.640,SEARCH,0.0000,0.0000,0.0000,-0.1080
679,static,dynamic_easy,mild,1.1383,0.27,0.68,-0.0525,0.0133,1.0857,-0.0042,2.645,SEARCH,0.0000,0.0000,0.0000,-0.1065
779,static,dynamic_easy,mild,1.1426,-0.60,0.78,-0.0533,0.0171,1.0891,-0.0043,2.649,SEARCH,0.0000,0.0000,0.0000,-0.1052
879,static,dynamic_easy,mild,1.1474,-1.28,0.88,-0.0547,0.0200,1.0924,-0.0044,2.654,SEARCH,0.0000,0.0000,0.0000,-0.1038
980,static,dynamic_easy,mild,1.1516,1.76,0.98,-0.0556,0.0218,1.0957,-0.0045,2.659,SEARCH,0.0000,0.0000,0.0000,-0.1024
1079,static,dynamic_easy,mild,1.1559,2.00,1.08,-0.0565,0.0226,1.0990,-0.0045,2.663,SEARCH,0.0000,0.0000,0.0000,-0.1011
1179,static,dynamic_easy,mild,1.1599,2.04,1.18,-0.0573,0.0226,1.1023,-0.0046,2.667,SEARCH,0.0000,0.0000,0.0000,-0.0999
