time_ms,mode,scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
73,gimbal,static,2.9907,0.01,0.07,7.0096,0.0412,10.0000,0.0000,2.834,HOLD,1.5273,-0.0199,0.0000,-0.0501
172,gimbal,static,2.8939,0.01,0.17,7.1064,0.0430,10.0000,0.0000,2.836,DESCEND_TO_LOW,0.1450,-0.0375,-0.0978,0.5000
272,gimbal,static,2.7892,0.01,0.27,7.2111,0.0441,10.0000,0.0000,2.826,DESCEND_TO_LOW,0.1455,-0.0377,-0.0978,0.5000
372,gimbal,static,2.6865,0.02,0.37,7.3139,0.0439,10.0000,0.0000,2.791,DESCEND_TO_LOW,-0.2390,-0.0412,-0.1008,0.5000
473,gimbal,static,2.5976,0.04,0.47,7.4027,0.0436,10.0000,0.0000,2.744,DESCEND_TO_LOW,-0.2430,-0.0420,-0.1008,0.5000
572,gimbal,static,2.5193,0.08,0.57,7.4811,0.0433,10.0000,0.0000,2.700,DESCEND_TO_LOW,-0.7396,-0.0398,0.0240,0.5000
672,gimbal,static,2.4509,0.12,0.67,7.5495,0.0428,10.0000,0.0000,2.653,DESCEND_TO_LOW,-0.9149,-0.0443,-0.0378,0.5000
772,gimbal,static,2.4058,0.16,0.77,7.5946,0.0424,10.0000,0.0000,2.609,DESCEND_TO_LOW,-1.0000,-0.0394,-0.0348,0.5000
872,gimbal,static,2.3784,0.17,0.87,7.6220,0.0425,10.0000,0.0000,2.560,DESCEND_TO_LOW,-1.0000,-0.0344,0.0228,0.5000
973,gimbal,static,2.3735,0.21,0.97,7.6269,0.0435,10.0000,0.0000,2.513,DESCEND_TO_LOW,-1.0000,-0.0343,-0.0318,0.5000
1073,gimbal,static,2.3893,0.25,1.07,7.6112,0.0457,10.0000,0.0000,2.458,HOLD,-1.0000,-0.0350,-0.0318,0.5000
1172,gimbal,static,2.4214,0.34,1.17,7.5791,0.0487,10.0000,0.0000,2.405,HOLD,-0.9750,-0.0341,-0.0310,-0.0158
1272,gimbal,static,2.4767,0.46,1.27,7.5239,0.0525,10.0000,0.0000,2.379,HOLD,-0.9500,-0.0333,-0.0302,-0.0237
1373,gimbal,static,2.5406,0.60,1.37,7.4600,0.0565,10.0000,0.0000,2.369,DESCEND_TO_LOW,-0.4453,-0.0272,0.0324,0.5000
1472,gimbal,static,2.6176,0.78,1.47,7.3831,0.0618,10.0000,0.0000,2.353,DESCEND_TO_LOW,-0.2139,-0.0229,0.0960,0.5000
1573,gimbal,static,2.6906,0.97,1.57,7.3102,0.0677,10.0000,0.0000,2.312,DESCEND_TO_LOW,0.1423,-0.0188,0.0432,0.5000
1672,gimbal,static,2.7676,1.17,1.67,7.2334,0.0759,10.0000,0.0000,2.259,DESCEND_TO_LOW,0.5101,-0.0142,0.0492,0.5000
1772,gimbal,static,2.8318,1.34,1.77,7.1694,0.0848,10.0000,0.0000,2.211,DESCEND_TO_LOW,0.7901,-0.0139,0.0480,0.5000
1872,gimbal,static,2.8876,1.45,1.87,7.1140,0.0953,10.0000,0.0000,2.160,DESCEND_TO_LOW,1.0000,-0.0091,0.0540,0.5000
1973,gimbal,static,2.9215,1.49,1.97,7.0804,0.1057,10.0000,0.0000,2.114,DESCEND_TO_LOW,1.0000,-0.0188,0.0468,0.5000
2072,gimbal,static,2.9360,1.46,2.07,7.0664,0.1174,10.0000,0.0000,2.064,DESCEND_TO_LOW,1.0000,-0.0288,0.0954,0.5000
2172,gimbal,static,2.9287,1.33,2.17,7.0741,0.1273,10.0000,0.0000,2.015,DESCEND_TO_LOW,1.0000,-0.0495,0.0810,0.5000
2272,gimbal,static,2.8990,1.11,2.27,7.1042,0.1366,10.0000,0.0000,1.960,DESCEND_TO_LOW,1.0000,-0.0756,0.0624,0.5000
2373,gimbal,static,2.8538,0.83,2.37,7.1498,0.1430,10.0000,0.0000,1.906,DESCEND_TO_LOW,1.0000,-0.0839,0.0624,0.5000
2472,gimbal,static,2.7888,0.52,2.47,7.2151,0.1473,10.0000,0.0000,1.845,DESCEND_TO_LOW,1.0000,-0.1410,0.0150,0.5000
2573,gimbal,static,2.7169,0.21,2.57,7.2871,0.1484,10.0000,0.0000,1.788,STABILIZE_LOW,1.0000,-0.1469,0.0150,0.5000
2672,gimbal,static,2.6294,-0.06,2.67,7.3747,0.1458,10.0000,0.0000,1.728,STABILIZE_LOW,1.0000,-0.1955,0.0192,0.0684
2772,gimbal,static,2.5404,-0.27,2.77,7.4634,0.1392,10.0000,0.0000,1.699,STABILIZE_LOW,1.0000,-0.2104,-0.0474,0.0596
2872,gimbal,static,2.4381,-0.40,2.87,7.5652,0.1276,10.0000,0.0000,1.682,STABILIZE_LOW,1.0000,-0.2141,-0.0474,0.0546
2972,gimbal,static,2.3409,-0.45,2.97,7.6619,0.1137,10.0000,0.0000,1.671,STABILIZE_LOW,1.0000,-0.2160,-0.0474,0.0513
3072,gimbal,static,2.2343,-0.44,3.07,7.7677,0.0953,10.0000,0.0000,1.661,STABILIZE_LOW,0.8226,-0.1762,-0.0018,0.0484
3172,gimbal,static,2.1283,-0.38,3.17,7.8729,0.0737,10.0000,0.0000,1.654,TERMINAL_LAND,0.7681,-0.1651,0.0036,0.0000
3272,gimbal,static,2.0323,-0.27,3.27,7.9684,0.0514,10.0000,0.0000,1.648,TERMINAL_LAND,0.6429,-0.1297,-0.0186,0.0000
3372,gimbal,static,1.9399,-0.16,3.37,8.0603,0.0279,10.0000,0.0000,1.648,TERMINAL_LAND,0.4747,-0.0584,0.0348,0.0000
3472,gimbal,static,1.8458,-0.05,3.47,8.1542,0.0023,10.0000,0.0000,1.649,TERMINAL_LAND,0.4412,-0.0407,0.0468,0.0000
3572,gimbal,static,1.7663,0.02,3.57,8.2339,-0.0210,10.0000,0.0000,1.652,TERMINAL_LAND,0.3130,0.0238,-0.0192,0.0000
3672,gimbal,static,1.6888,0.05,3.67,8.3118,-0.0442,10.0000,0.0000,1.656,TERMINAL_LAND,0.3126,0.0239,-0.0192,0.0000
3773,gimbal,static,1.6260,0.03,3.77,8.3752,-0.0631,10.0000,0.0000,1.661,TERMINAL_LAND,0.2001,0.1061,0.0144,0.0000
3872,gimbal,static,1.5674,-0.03,3.87,8.4346,-0.0793,10.0000,0.0000,1.665,TERMINAL_LAND,0.1552,0.1411,0.0102,0.0000
3972,gimbal,static,1.5217,-0.12,3.97,8.4810,-0.0902,10.0000,0.0000,1.670,TERMINAL_LAND,0.1430,0.1642,0.0282,0.0000
4072,gimbal,static,1.4811,-0.23,4.07,8.5220,-0.0965,10.0000,0.0000,1.673,TERMINAL_LAND,0.1652,0.1731,-0.0000,0.0000
4173,gimbal,static,1.4505,-0.33,4.17,8.5528,-0.0975,10.0000,0.0000,1.676,TERMINAL_LAND,0.1994,0.1781,0.0036,0.0000
4272,gimbal,static,1.4234,-0.42,4.27,8.5797,-0.0942,10.0000,0.0000,1.678,TERMINAL_LAND,0.2290,0.1740,-0.0018,0.0000
4372,gimbal,static,1.4036,-0.49,4.37,8.5991,-0.0877,10.0000,0.0000,1.679,TERMINAL_LAND,0.3201,0.1505,-0.0234,0.0000
4473,gimbal,static,1.3859,-0.54,4.47,8.6163,-0.0773,10.0000,0.0000,1.680,TERMINAL_LAND,0.3918,0.1322,-0.0048,0.0000
4572,gimbal,static,1.3707,-0.55,4.57,8.6309,-0.0656,10.0000,0.0000,1.679,TERMINAL_LAND,0.4628,0.1034,-0.0630,0.0000
4672,gimbal,static,1.3533,-0.53,4.67,8.6477,-0.0516,10.0000,0.0000,1.677,TERMINAL_LAND,0.5378,0.0787,-0.0474,0.0000
4773,gimbal,static,1.3347,-0.47,4.77,8.6658,-0.0382,10.0000,0.0000,1.676,TERMINAL_LAND,0.5380,0.0790,-0.0474,0.0000
4872,gimbal,static,1.3106,-0.38,4.87,8.6896,-0.0233,10.0000,0.0000,1.673,TERMINAL_LAND,0.6525,0.0268,-0.0162,0.0000
4972,gimbal,static,1.2837,-0.25,4.97,8.7164,-0.0099,10.0000,0.0000,1.670,TERMINAL_LAND,0.6938,0.0071,-0.0288,0.0000
5072,gimbal,static,1.2488,-0.11,5.07,8.7512,0.0040,10.0000,0.0000,1.667,TERMINAL_LAND,0.6944,0.0084,-0.0288,0.0000
5172,gimbal,static,1.2116,0.05,5.17,8.7885,0.0158,10.0000,0.0000,1.663,TERMINAL_LAND,0.7299,-0.0326,0.0126,0.0000
5273,gimbal,static,1.1662,0.20,5.27,8.8341,0.0267,10.0000,0.0000,1.659,TERMINAL_LAND,0.7224,-0.0481,0.0054,0.0000
5372,gimbal,static,1.1193,0.34,5.37,8.8812,0.0347,10.0000,0.0000,1.655,TERMINAL_LAND,0.7112,-0.0568,0.0018,0.0000
5473,gimbal,static,1.0630,0.46,5.47,8.9378,0.0410,10.0000,0.0000,1.650,TERMINAL_LAND,0.6830,-0.0653,0.0282,0.0000
5572,gimbal,static,1.0062,0.54,5.57,8.9948,0.0446,10.0000,0.0000,1.646,TERMINAL_LAND,0.6611,-0.0672,0.0288,0.0000
5672,gimbal,static,0.9406,0.58,5.67,9.0605,0.0461,10.0000,0.0000,1.642,TERMINAL_LAND,0.5999,-0.0724,-0.0030,0.0000
5772,gimbal,static,0.8774,0.59,5.77,9.1237,0.0446,10.0000,0.0000,1.638,TERMINAL_LAND,0.5880,-0.0689,0.0282,0.0000
5873,gimbal,static,0.8075,0.55,5.87,9.1936,0.0406,10.0000,0.0000,1.634,TERMINAL_LAND,0.4963,-0.0645,0.0306,0.0000
