time_ms,mode,scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
60,gimbal,dynamic,0.9179,13.02,0.06,0.0163,-0.0721,0.9135,0.1217,2.769,SEARCH,0.0000,0.0000,0.0000,-0.0693
160,gimbal,dynamic,0.9597,13.27,0.16,0.0150,-0.0703,0.9534,0.1310,2.772,SEARCH,0.0000,0.0000,0.0000,-0.0684
260,gimbal,dynamic,1.0020,13.53,0.26,0.0132,-0.0680,0.9932,0.1405,2.775,SEARCH,0.0000,0.0000,0.0000,-0.0676
360,gimbal,dynamic,1.0451,13.77,0.36,0.0105,-0.0658,1.0330,0.1502,2.778,SEARCH,0.0000,0.0000,0.0000,-0.0667
460,gimbal,dynamic,1.0882,14.01,0.46,0.0078,-0.0636,1.0728,0.1600,2.780,SEARCH,0.0000,0.0000,0.0000,-0.0660
560,gimbal,dynamic,1.1307,14.10,0.56,0.0059,-0.0623,1.1125,0.1699,2.782,SEARCH,0.0000,0.0000,0.0000,-0.0653
660,gimbal,dynamic,1.1734,14.12,0.66,0.0041,-0.0624,1.1522,0.1799,2.785,SEARCH,0.0000,0.0000,0.0000,-0.0645
760,gimbal,dynamic,1.2156,14.13,0.76,0.0028,-0.0632,1.1918,0.1898,2.787,SEARCH,0.0000,0.0000,0.0000,-0.0638
860,gimbal,dynamic,1.2579,14.15,0.86,0.0014,-0.0640,1.2313,0.1997,2.790,SEARCH,0.0000,0.0000,0.0000,-0.0631
960,gimbal,dynamic,1.2998,14.15,0.96,0.0001,-0.0641,1.2708,0.2095,2.792,SEARCH,0.0000,0.0000,0.0000,-0.0623
1060,gimbal,dynamic,1.3415,14.15,1.06,-0.0010,-0.0637,1.3103,0.2194,2.795,SEARCH,0.0000,0.0000,0.0000,-0.0616
1160,gimbal,dynamic,1.3831,14.15,1.16,-0.0022,-0.0632,1.3496,0.2292,2.797,SEARCH,0.0000,0.0000,0.0000,-0.0608
1260,gimbal,dynamic,1.4247,14.14,1.26,-0.0034,-0.0629,1.3889,0.2391,2.800,SEARCH,0.0000,0.0000,0.0000,-0.0601
1360,gimbal,dynamic,1.4670,14.13,1.36,-0.0053,-0.0633,1.4281,0.2489,2.802,SEARCH,0.0000,0.0000,0.0000,-0.0594
1460,gimbal,dynamic,1.5098,14.12,1.46,-0.0077,-0.0640,1.4673,0.2586,2.804,SEARCH,0.0000,0.0000,0.0000,-0.0587
1560,gimbal,dynamic,1.5522,14.11,1.56,-0.0097,-0.0647,1.5063,0.2684,2.807,SEARCH,0.0000,0.0000,0.0000,-0.0579
1660,gimbal,dynamic,1.5937,14.10,1.66,-0.0110,-0.0652,1.5453,0.2781,2.809,SEARCH,0.0000,0.0000,0.0000,-0.0572
1760,gimbal,dynamic,1.6338,14.09,1.76,-0.0111,-0.0652,1.5842,0.2879,2.812,SEARCH,0.0000,0.0000,0.0000,-0.0565
1860,gimbal,dynamic,1.6727,14.08,1.86,-0.0099,-0.0651,1.6229,0.2976,2.814,SEARCH,0.0000,0.0000,0.0000,-0.0558
1960,gimbal,dynamic,1.7107,14.07,1.96,-0.0081,-0.0646,1.6616,0.3072,2.816,SEARCH,0.0000,0.0000,0.0000,-0.0551
2060,gimbal,dynamic,1.7483,14.07,2.06,-0.0061,-0.0641,1.7002,0.3169,2.819,SEARCH,0.0000,0.0000,0.0000,-0.0544
2160,gimbal,dynamic,1.7863,14.06,2.16,-0.0046,-0.0633,1.7387,0.3265,2.821,SEARCH,0.0000,0.0000,0.0000,-0.0538
2260,gimbal,dynamic,1.8242,14.06,2.26,-0.0032,-0.0622,1.7771,0.3361,2.823,SEARCH,0.0000,0.0000,0.0000,-0.0531
2360,gimbal,dynamic,1.8624,14.06,2.36,-0.0022,-0.0605,1.8153,0.3457,2.825,SEARCH,0.0000,0.0000,0.0000,-0.0525
2460,gimbal,dynamic,1.9014,14.06,2.46,-0.0023,-0.0588,1.8535,0.3552,2.827,SEARCH,0.0000,0.0000,0.0000,-0.0518
2560,gimbal,dynamic,1.9407,14.06,2.56,-0.0027,-0.0575,1.8915,0.3647,2.829,SEARCH,0.0000,0.0000,0.0000,-0.0512
2660,gimbal,dynamic,1.9795,14.06,2.66,-0.0027,-0.0566,1.9294,0.3742,2.832,SEARCH,0.0000,0.0000,0.0000,-0.0505
2760,gimbal,dynamic,2.0177,14.06,2.76,-0.0021,-0.0555,1.9672,0.3836,2.834,SEARCH,0.0000,0.0000,0.0000,-0.0499
2860,gimbal,dynamic,2.0554,14.06,2.86,-0.0013,-0.0544,2.0048,0.3930,2.836,SEARCH,0.0000,0.0000,0.0000,-0.0492
2960,gimbal,dynamic,2.0935,14.06,2.96,-0.0009,-0.0534,2.0424,0.4024,2.838,SEARCH,0.0000,0.0000,0.0000,-0.0486
3060,gimbal,dynamic,2.1319,14.05,3.06,-0.0011,-0.0520,2.0798,0.4118,2.840,SEARCH,0.0000,0.0000,0.0000,-0.0479
3160,gimbal,dynamic,2.1702,13.81,3.16,-0.0014,-0.0503,2.1170,0.4210,2.843,SEARCH,0.0000,0.0000,0.0000,-0.0472
3260,gimbal,dynamic,2.2083,13.56,3.26,-0.0017,-0.0487,2.1541,0.4300,2.845,SEARCH,0.0000,0.0000,0.0000,-0.0466
