time_ms,scenario,drone_x,drone_y,drone_yaw_rad,rotation_error_deg,altitude_m,pixel_err_x,pixel_err_y,ground_err_m,forward_err_m,lateral_err_m,gimbal_norm,locked,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
57,DYNAMIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,IDLE,0.0,0.0,0.0,0.0
101,DYNAMIC,1.2517428398132324,0.15026244521141052,3.6257407665252686,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0,IDLE,0.0,0.0,0.0,0.0
150,DYNAMIC,1.2521531581878662,0.15001961588859558,3.6257357597351074,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0,IDLE,0.0,0.0,0.0,0.0
200,DYNAMIC,1.2526049613952637,0.14976701140403748,3.625739812850952,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0,IDLE,0.0,0.0,0.0,0.0
251,DYNAMIC,1.2532804012298584,0.14937594532966614,3.6257381439208984,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0,IDLE,0.0,0.0,0.0,0.0
300,DYNAMIC,1.2536718845367432,0.1491399109363556,3.625735282897949,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0,IDLE,0.0,0.0,0.0,0.0
352,DYNAMIC,1.2541766166687012,0.14878931641578674,3.6257472038269043,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0,IDLE,0.0,0.0,0.0,0.0
404,DYNAMIC,1.2544419765472412,0.14881858229637146,3.6257452964782715,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0,IDLE,0.0,0.0,0.0,0.0
453,DYNAMIC,1.25477933883667,0.14885345101356506,3.62577748298645,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0,IDLE,0.0,0.0,0.0,0.0
500,DYNAMIC,1.2549164295196533,0.14887282252311707,3.6257853507995605,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0,IDLE,0.0,0.0,0.0,0.0
552,DYNAMIC,1.255164623260498,0.1489265263080597,3.625795841217041,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0,IDLE,0.0,0.0,0.0,0.0
600,DYNAMIC,1.2552886009216309,0.14891448616981506,3.625797748565674,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0,IDLE,0.0,0.0,0.0,0.0
653,DYNAMIC,1.2554328441619873,0.14887735247612,3.6258273124694824,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0,IDLE,0.0,0.0,0.0,0.0
