time_ms,mode,scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
77,static,static,5.0579,0.05,0.08,4.9421,0.0111,10.0000,0.0000,2.744,SEARCH,2.5481,-0.0057,0.0000,-0.0768
177,static,static,4.9662,0.05,0.18,5.0338,0.0108,10.0000,0.0000,2.746,SEARCH,2.4984,-0.0054,0.0000,-0.0762
277,static,static,4.8674,0.04,0.28,5.1326,0.0113,10.0000,0.0000,2.748,SEARCH,2.4527,-0.0055,0.0000,-0.0756
377,static,static,4.7764,0.03,0.38,5.2237,0.0122,10.0000,0.0000,2.750,SEARCH,2.4071,-0.0059,0.0000,-0.0749
477,static,static,4.6773,0.02,0.48,5.3228,0.0133,10.0000,0.0000,2.752,SEARCH,2.3577,-0.0065,0.0000,-0.0743
577,static,static,4.5849,0.01,0.58,5.4151,0.0143,10.0000,0.0000,2.754,SEARCH,2.3117,-0.0069,0.0000,-0.0737
677,static,static,4.4845,0.00,0.68,5.5155,0.0154,10.0000,0.0000,2.756,SEARCH,2.2615,-0.0075,0.0000,-0.0731
777,static,static,4.3920,0.01,0.78,5.6080,0.0170,10.0000,0.0000,2.758,SEARCH,2.2153,-0.0081,0.0000,-0.0725
877,static,static,4.2920,0.02,0.88,5.7081,0.0194,10.0000,0.0000,2.760,SEARCH,2.1652,-0.0092,0.0000,-0.0720
977,static,static,4.1920,0.02,0.98,5.8081,0.0218,10.0000,0.0000,2.762,SEARCH,2.1190,-0.0104,0.0000,-0.0714
1077,static,static,4.0997,0.03,1.08,5.9003,0.0238,10.0000,0.0000,2.764,SEARCH,2.0691,-0.0115,0.0000,-0.0709
1177,static,static,4.0075,0.02,1.18,5.9926,0.0257,10.0000,0.0000,2.765,SEARCH,2.0229,-0.0125,0.0000,-0.0704
1277,static,static,3.9068,0.02,1.28,6.0933,0.0273,10.0000,0.0000,2.767,DESCEND_TO_LOW,1.9728,-0.0134,0.0000,-0.0698
1377,static,static,3.8133,0.02,1.38,6.1868,0.0286,10.0000,0.0000,2.768,DESCEND_TO_LOW,0.9307,-0.0222,0.0240,0.5000
1477,static,static,3.7116,0.01,1.48,6.2885,0.0301,10.0000,0.0000,2.744,DESCEND_TO_LOW,0.8609,-0.0270,-0.0174,0.5000
1577,static,static,3.6178,0.00,1.58,6.3824,0.0316,10.0000,0.0000,2.704,DESCEND_TO_LOW,0.7973,-0.0273,0.0180,0.5000
1677,static,static,3.5167,0.02,1.68,6.4834,0.0334,10.0000,0.0000,2.658,DESCEND_TO_LOW,0.7931,-0.0327,-0.0210,0.5000
1777,static,static,3.4176,0.04,1.78,6.5826,0.0352,10.0000,0.0000,2.603,DESCEND_TO_LOW,0.6730,-0.0376,0.0090,0.5000
1877,static,static,3.3280,0.06,1.88,6.6723,0.0374,10.0000,0.0000,2.552,DESCEND_TO_LOW,0.6241,-0.0421,-0.0282,0.5000
1977,static,static,3.2338,0.08,1.98,6.7665,0.0399,10.0000,0.0000,2.497,DESCEND_TO_LOW,0.5787,-0.0431,0.0312,0.5000
2077,static,static,3.1508,0.11,2.08,6.8495,0.0423,10.0000,0.0000,2.446,DESCEND_TO_LOW,0.5226,-0.0477,0.0282,0.5000
2177,static,static,3.0721,0.14,2.18,6.9283,0.0446,10.0000,0.0000,2.392,DESCEND_TO_LOW,0.5315,-0.0486,0.0282,0.5000
