time_ms,mode,scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
17,gimbal,dynamic,0.9068,-4.37,0.02,-0.0702,0.0375,0.7826,0.3458,2.758,SEARCH,0.0000,0.0000,0.0000,-0.0726
117,gimbal,dynamic,0.9445,-5.75,0.12,-0.0719,0.0369,0.8220,0.3421,2.762,SEARCH,0.0000,0.0000,0.0000,-0.0715
217,gimbal,dynamic,0.9822,-7.10,0.22,-0.0735,0.0358,0.8613,0.3374,2.765,SEARCH,0.0000,0.0000,0.0000,-0.0705
317,gimbal,dynamic,1.0199,-8.42,0.32,-0.0749,0.0339,0.9005,0.3319,2.769,SEARCH,0.0000,0.0000,0.0000,-0.0694
417,gimbal,dynamic,1.0569,-9.71,0.42,-0.0756,0.0317,0.9396,0.3255,2.772,SEARCH,0.0000,0.0000,0.0000,-0.0683
517,gimbal,dynamic,1.0928,-10.97,0.52,-0.0752,0.0293,0.9787,0.3182,2.775,SEARCH,0.0000,0.0000,0.0000,-0.0674
617,gimbal,dynamic,1.1285,-12.19,0.62,-0.0744,0.0258,1.0177,0.3101,2.778,SEARCH,0.0000,0.0000,0.0000,-0.0665
717,gimbal,dynamic,1.1649,-13.38,0.72,-0.0744,0.0220,1.0566,0.3011,2.782,SEARCH,0.0000,0.0000,0.0000,-0.0655
817,gimbal,dynamic,1.2021,-13.98,0.82,-0.0753,0.0180,1.0954,0.2914,2.785,SEARCH,0.0000,0.0000,0.0000,-0.0646
917,gimbal,dynamic,1.2398,-13.97,0.92,-0.0766,0.0149,1.1341,0.2818,2.788,SEARCH,0.0000,0.0000,0.0000,-0.0637
1017,gimbal,dynamic,1.2778,-13.95,1.02,-0.0784,0.0120,1.1727,0.2721,2.791,SEARCH,0.0000,0.0000,0.0000,-0.0628
1117,gimbal,dynamic,1.3158,-13.94,1.12,-0.0800,0.0093,1.2112,0.2625,2.794,SEARCH,0.0000,0.0000,0.0000,-0.0619
1217,gimbal,dynamic,1.3536,-13.93,1.22,-0.0813,0.0062,1.2496,0.2529,2.796,SEARCH,0.0000,0.0000,0.0000,-0.0611
1317,gimbal,dynamic,1.3910,-13.92,1.32,-0.0822,0.0024,1.2879,0.2433,2.800,SEARCH,0.0000,0.0000,0.0000,-0.0601
1417,gimbal,dynamic,1.4282,-13.92,1.42,-0.0827,-0.0015,1.3260,0.2338,2.802,SEARCH,0.0000,0.0000,0.0000,-0.0593
1517,gimbal,dynamic,1.4652,-13.92,1.52,-0.0831,-0.0049,1.3641,0.2243,2.805,SEARCH,0.0000,0.0000,0.0000,-0.0584
1617,gimbal,dynamic,1.5023,-13.93,1.62,-0.0837,-0.0080,1.4020,0.2148,2.808,SEARCH,0.0000,0.0000,0.0000,-0.0576
1717,gimbal,dynamic,1.5395,-13.94,1.72,-0.0846,-0.0097,1.4398,0.2053,2.811,SEARCH,0.0000,0.0000,0.0000,-0.0568
1817,gimbal,dynamic,1.5769,-13.94,1.82,-0.0858,-0.0108,1.4775,0.1959,2.813,SEARCH,0.0000,0.0000,0.0000,-0.0561
1917,gimbal,dynamic,1.6141,-13.95,1.92,-0.0869,-0.0114,1.5150,0.1865,2.816,SEARCH,0.0000,0.0000,0.0000,-0.0553
2017,gimbal,dynamic,1.6514,-13.96,2.02,-0.0881,-0.0119,1.5524,0.1772,2.818,SEARCH,0.0000,0.0000,0.0000,-0.0546
2117,gimbal,dynamic,1.6890,-13.97,2.12,-0.0896,-0.0124,1.5897,0.1678,2.821,SEARCH,0.0000,0.0000,0.0000,-0.0538
2217,gimbal,dynamic,1.7260,-13.98,2.22,-0.0906,-0.0135,1.6269,0.1586,2.823,SEARCH,0.0000,0.0000,0.0000,-0.0532
2317,gimbal,dynamic,1.7620,-13.99,2.32,-0.0904,-0.0155,1.6639,0.1493,2.825,SEARCH,0.0000,0.0000,0.0000,-0.0524
2417,gimbal,dynamic,1.7969,-13.99,2.42,-0.0892,-0.0182,1.7007,0.1401,2.828,SEARCH,0.0000,0.0000,0.0000,-0.0517
2517,gimbal,dynamic,1.8316,-14.00,2.52,-0.0879,-0.0211,1.7374,0.1309,2.830,SEARCH,0.0000,0.0000,0.0000,-0.0510
2617,gimbal,dynamic,1.8660,-14.00,2.62,-0.0863,-0.0240,1.7740,0.1218,2.832,SEARCH,0.0000,0.0000,0.0000,-0.0504
2717,gimbal,dynamic,1.9001,-14.00,2.72,-0.0846,-0.0262,1.8104,0.1127,2.834,SEARCH,0.0000,0.0000,0.0000,-0.0497
2817,gimbal,dynamic,1.9334,-14.01,2.82,-0.0823,-0.0277,1.8467,0.1036,2.837,SEARCH,0.0000,0.0000,0.0000,-0.0490
2917,gimbal,dynamic,1.9665,-14.01,2.92,-0.0799,-0.0285,1.8828,0.0946,2.839,SEARCH,0.0000,0.0000,0.0000,-0.0484
3017,gimbal,dynamic,1.9993,-14.01,3.02,-0.0773,-0.0291,1.9187,0.0856,2.841,SEARCH,0.0000,0.0000,0.0000,-0.0478
3117,gimbal,dynamic,2.0319,-14.01,3.12,-0.0746,-0.0297,1.9545,0.0767,2.843,SEARCH,0.0000,0.0000,0.0000,-0.0471
3217,gimbal,dynamic,2.0646,-14.01,3.22,-0.0722,-0.0296,1.9901,0.0678,2.845,SEARCH,0.0000,0.0000,0.0000,-0.0465
3317,gimbal,dynamic,2.0973,-14.02,3.32,-0.0700,-0.0291,2.0255,0.0589,2.847,SEARCH,0.0000,0.0000,0.0000,-0.0459
3417,gimbal,dynamic,2.1306,-14.02,3.42,-0.0684,-0.0281,2.0608,0.0501,2.849,SEARCH,0.0000,0.0000,0.0000,-0.0454
3517,gimbal,dynamic,2.1642,-14.02,3.52,-0.0672,-0.0272,2.0959,0.0413,2.851,STABILIZE_HIGH,0.0000,0.0000,0.0000,-0.0448
3617,gimbal,dynamic,2.1975,-14.02,3.62,-0.0659,-0.0266,2.1308,0.0326,2.852,STABILIZE_HIGH,-0.5457,0.0239,-0.8436,-0.0443
3717,gimbal,dynamic,2.2317,-13.99,3.72,-0.0656,-0.0258,2.1656,0.0239,2.855,STABILIZE_HIGH,-0.5403,0.0195,-0.8028,-0.0436
3817,gimbal,dynamic,2.2696,-13.83,3.82,-0.0691,-0.0245,2.2002,0.0152,2.857,STABILIZE_HIGH,-0.5400,0.0180,-0.8028,-0.0430
3917,gimbal,dynamic,2.3134,-13.45,3.92,-0.0787,-0.0224,2.2346,0.0066,2.859,HOLD,-0.7316,0.0112,-0.8058,-0.0427
4017,gimbal,dynamic,2.3665,-12.83,4.02,-0.0977,-0.0197,2.2688,-0.0019,2.860,HOLD,-0.7134,0.0109,-0.7857,0.0005
4117,gimbal,dynamic,2.4266,-11.96,4.12,-0.1238,-0.0166,2.3028,-0.0104,2.859,HOLD,-0.6951,0.0107,-0.7655,0.0000
4217,gimbal,dynamic,2.4951,-10.90,4.22,-0.1584,-0.0127,2.3367,-0.0189,2.855,STABILIZE_HIGH,-0.7062,0.0681,-0.7242,-0.0434
4317,gimbal,dynamic,2.5751,-9.56,4.32,-0.2046,-0.0076,2.3704,-0.0273,2.853,STABILIZE_HIGH,-0.6138,0.1084,-0.6390,-0.0440
4417,gimbal,dynamic,2.6624,-8.18,4.42,-0.2584,-0.0009,2.4038,-0.0357,2.853,HOLD,-0.5420,0.1348,-0.6126,-0.0441
4517,gimbal,dynamic,2.7494,-6.58,4.52,-0.3118,0.0074,2.4371,-0.0440,2.853,STABILIZE_HIGH,-0.4548,0.1672,-0.4530,-0.0442
4617,gimbal,dynamic,2.8423,-5.10,4.62,-0.3711,0.0195,2.4702,-0.0523,2.853,HOLD,-0.2972,0.2432,-0.4092,-0.0442
4717,gimbal,dynamic,2.9303,-3.62,4.72,-0.4256,0.0331,2.5031,-0.0605,2.854,STABILIZE_HIGH,-0.0163,0.3749,-0.2352,-0.0438
4817,gimbal,dynamic,3.0198,-2.29,4.82,-0.4816,0.0510,2.5359,-0.0687,2.856,STABILIZE_HIGH,0.0713,0.4253,-0.0486,-0.0431
4917,gimbal,dynamic,3.0996,-1.12,4.92,-0.5277,0.0713,2.5684,-0.0768,2.860,HOLD,0.0704,0.4199,-0.0480,0.0006
5017,gimbal,dynamic,3.1718,-0.30,5.02,-0.5659,0.0959,2.6007,-0.0849,2.863,HOLD,0.0704,0.4199,-0.0480,0.0006
5117,gimbal,dynamic,3.2374,0.30,5.12,-0.5971,0.1268,2.6329,-0.0929,2.864,HOLD,0.0687,0.4094,-0.0468,0.0003
5217,gimbal,dynamic,3.2924,0.62,5.22,-0.6171,0.1615,2.6648,-0.1009,2.863,HOLD,0.0669,0.3989,-0.0456,0.0001
5317,gimbal,dynamic,3.3371,0.74,5.32,-0.6265,0.1963,2.6966,-0.1089,2.862,HOLD,0.0652,0.3884,-0.0444,-0.0003
5417,gimbal,dynamic,3.3753,0.68,5.42,-0.6287,0.2354,2.7281,-0.1168,2.860,STABILIZE_HIGH,0.0643,0.3832,-0.0438,-0.0006
5517,gimbal,dynamic,3.4065,0.52,5.52,-0.6239,0.2719,2.7595,-0.1246,2.858,STABILIZE_HIGH,0.0643,0.3832,-0.0438,-0.0006
5617,gimbal,dynamic,3.4332,0.29,5.62,-0.6143,0.3081,2.7906,-0.1324,2.855,HOLD,0.0635,0.3784,-0.0432,-0.0004
5717,gimbal,dynamic,3.4557,0.01,5.72,-0.5996,0.3466,2.8216,-0.1401,2.853,HOLD,0.0619,0.3688,-0.0421,-0.0011
5817,gimbal,dynamic,3.4753,-0.26,5.82,-0.5820,0.3841,2.8523,-0.1478,2.850,HOLD,0.0603,0.3592,-0.0411,-0.0018
5917,gimbal,dynamic,3.4947,-0.52,5.92,-0.5644,0.4184,2.8829,-0.1554,2.848,HOLD,0.0587,0.3497,-0.0400,-0.0025
