time_ms,mode,scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
62,gimbal,dynamic,0.8184,-14.03,0.06,0.0336,0.1115,0.7849,-0.2130,2.001,SEARCH,0.0000,0.0000,0.0000,0.0002
162,gimbal,dynamic,0.8446,-14.03,0.16,0.0316,0.1107,0.8091,-0.2191,2.001,SEARCH,0.0000,0.0000,0.0000,0.0002
262,gimbal,dynamic,0.8712,-14.03,0.26,0.0289,0.1098,0.8332,-0.2251,2.001,SEARCH,0.0000,0.0000,0.0000,0.0003
362,gimbal,dynamic,0.8982,-14.03,0.36,0.0259,0.1094,0.8571,-0.2311,2.001,SEARCH,0.0000,0.0000,0.0000,0.0004
462,gimbal,dynamic,0.9251,-14.03,0.46,0.0230,0.1094,0.8808,-0.2370,2.002,SEARCH,0.0000,0.0000,0.0000,0.0005
562,gimbal,dynamic,0.9523,-14.03,0.56,0.0196,0.1093,0.9044,-0.2429,2.002,SEARCH,0.0000,0.0000,0.0000,0.0005
662,gimbal,dynamic,0.9791,-14.03,0.66,0.0166,0.1095,0.9279,-0.2488,2.002,SEARCH,0.0000,0.0000,0.0000,0.0006
762,gimbal,dynamic,1.0047,-14.03,0.76,0.0148,0.1096,0.9511,-0.2546,2.002,SEARCH,0.0000,0.0000,0.0000,0.0006
862,gimbal,dynamic,1.0291,-14.03,0.86,0.0140,0.1095,0.9743,-0.2604,2.002,SEARCH,0.0000,0.0000,0.0000,0.0006
962,gimbal,dynamic,1.0527,-14.03,0.96,0.0138,0.1092,0.9973,-0.2661,2.002,SEARCH,0.0000,0.0000,0.0000,0.0007
1062,gimbal,dynamic,1.0759,-14.03,1.06,0.0137,0.1084,1.0201,-0.2719,2.002,SEARCH,0.0000,0.0000,0.0000,0.0006
1162,gimbal,dynamic,1.0991,-14.03,1.16,0.0132,0.1071,1.0429,-0.2775,2.002,SEARCH,0.0000,0.0000,0.0000,0.0006
1262,gimbal,dynamic,1.1226,-14.03,1.26,0.0123,0.1055,1.0654,-0.2832,2.002,SEARCH,0.0000,0.0000,0.0000,0.0005
1362,gimbal,dynamic,1.1456,-14.03,1.36,0.0117,0.1039,1.0879,-0.2888,2.002,SEARCH,0.0000,0.0000,0.0000,0.0005
1462,gimbal,dynamic,1.1682,-14.03,1.46,0.0115,0.1026,1.1102,-0.2944,2.001,SEARCH,0.0000,0.0000,0.0000,0.0004
1562,gimbal,dynamic,1.1905,-14.03,1.56,0.0116,0.1014,1.1324,-0.2999,2.001,SEARCH,0.0000,0.0000,0.0000,0.0004
1662,gimbal,dynamic,1.2127,-14.03,1.66,0.0117,0.1005,1.1545,-0.3054,2.001,SEARCH,0.0000,0.0000,0.0000,0.0003
1762,gimbal,dynamic,1.2350,-14.04,1.76,0.0118,0.0999,1.1764,-0.3109,2.001,SEARCH,0.0000,0.0000,0.0000,0.0003
1862,gimbal,dynamic,1.2576,-14.04,1.86,0.0114,0.0995,1.1983,-0.3164,2.001,SEARCH,0.0000,0.0000,0.0000,0.0002
1962,gimbal,dynamic,1.2802,-14.04,1.96,0.0108,0.0987,1.2200,-0.3218,2.001,SEARCH,0.0000,0.0000,0.0000,0.0002
2062,gimbal,dynamic,1.3032,-14.04,2.06,0.0096,0.0976,1.2416,-0.3272,2.000,SEARCH,0.0000,0.0000,0.0000,0.0001
2162,gimbal,dynamic,1.3258,-14.04,2.16,0.0084,0.0957,1.2631,-0.3326,2.000,SEARCH,0.0000,0.0000,0.0000,0.0000
2262,gimbal,dynamic,1.3477,-14.04,2.26,0.0073,0.0924,1.2845,-0.3379,2.000,SEARCH,0.0000,0.0000,0.0000,-0.0000
2362,gimbal,dynamic,1.3692,-14.04,2.36,0.0066,0.0888,1.3058,-0.3433,2.000,SEARCH,0.0000,0.0000,0.0000,-0.0001
2462,gimbal,dynamic,1.3906,-14.04,2.46,0.0056,0.0848,1.3270,-0.3486,2.000,SEARCH,0.0000,0.0000,0.0000,-0.0001
2563,gimbal,dynamic,1.4126,-13.99,2.56,0.0043,0.0817,1.3481,-0.3538,1.999,SEARCH,0.0000,0.0000,0.0000,-0.0002
2662,gimbal,dynamic,1.4355,-12.37,2.66,0.0022,0.0796,1.3691,-0.3587,1.999,SEARCH,0.0000,0.0000,0.0000,-0.0003
2762,gimbal,dynamic,1.4584,-10.70,2.76,0.0001,0.0787,1.3900,-0.3628,1.999,SEARCH,0.0000,0.0000,0.0000,-0.0004
2862,gimbal,dynamic,1.4812,-9.00,2.86,-0.0020,0.0783,1.4109,-0.3663,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0005
2962,gimbal,dynamic,1.5035,-7.27,2.96,-0.0039,0.0776,1.4317,-0.3692,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0005
3062,gimbal,dynamic,1.5255,-5.52,3.06,-0.0058,0.0771,1.4524,-0.3714,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0006
3162,gimbal,dynamic,1.5476,-3.75,3.16,-0.0079,0.0767,1.4730,-0.3730,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0007
3262,gimbal,dynamic,1.5700,-1.97,3.26,-0.0106,0.0760,1.4935,-0.3739,1.997,SEARCH,0.0000,0.0000,0.0000,-0.0008
3362,gimbal,dynamic,1.5920,-0.19,3.36,-0.0133,0.0750,1.5140,-0.3742,1.997,SEARCH,0.0000,0.0000,0.0000,-0.0008
3462,gimbal,dynamic,1.6140,1.59,3.46,-0.0163,0.0736,1.5345,-0.3738,1.997,SEARCH,0.0000,0.0000,0.0000,-0.0008
3562,gimbal,dynamic,1.6354,3.35,3.56,-0.0189,0.0721,1.5548,-0.3728,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0007
3662,gimbal,dynamic,1.6561,5.09,3.66,-0.0211,0.0703,1.5752,-0.3712,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0007
3762,gimbal,dynamic,1.6766,6.80,3.76,-0.0231,0.0686,1.5954,-0.3690,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0006
3862,gimbal,dynamic,1.6971,8.47,3.86,-0.0251,0.0674,1.6157,-0.3662,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0006
3962,gimbal,dynamic,1.7179,10.10,3.96,-0.0275,0.0668,1.6359,-0.3628,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0005
4062,gimbal,dynamic,1.7387,11.68,4.06,-0.0298,0.0669,1.6560,-0.3588,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0005
4162,gimbal,dynamic,1.7588,13.21,4.16,-0.0313,0.0674,1.6761,-0.3543,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0005
4262,gimbal,dynamic,1.7781,14.04,4.26,-0.0321,0.0687,1.6962,-0.3493,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0006
4362,gimbal,dynamic,1.7973,14.04,4.36,-0.0325,0.0704,1.7163,-0.3443,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0006
4463,gimbal,dynamic,1.8164,14.04,4.46,-0.0329,0.0719,1.7363,-0.3393,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0007
4562,gimbal,dynamic,1.8351,14.04,4.56,-0.0330,0.0729,1.7564,-0.3343,1.997,SEARCH,0.0000,0.0000,0.0000,-0.0008
4662,gimbal,dynamic,1.8535,14.04,4.66,-0.0330,0.0731,1.7764,-0.3293,1.997,SEARCH,0.0000,0.0000,0.0000,-0.0008
4762,gimbal,dynamic,1.8719,14.04,4.76,-0.0330,0.0722,1.7964,-0.3243,1.997,SEARCH,0.0000,0.0000,0.0000,-0.0009
4862,gimbal,dynamic,1.8897,14.04,4.86,-0.0326,0.0708,1.8164,-0.3193,1.997,SEARCH,0.0000,0.0000,0.0000,-0.0010
4962,gimbal,dynamic,1.9071,14.04,4.96,-0.0318,0.0690,1.8364,-0.3143,1.997,SEARCH,0.0000,0.0000,0.0000,-0.0010
5062,gimbal,dynamic,1.9243,14.04,5.06,-0.0308,0.0668,1.8564,-0.3093,1.997,SEARCH,0.0000,0.0000,0.0000,-0.0010
5162,gimbal,dynamic,1.9422,14.04,5.16,-0.0304,0.0645,1.8764,-0.3043,1.996,SEARCH,0.0000,0.0000,0.0000,-0.0011
5262,gimbal,dynamic,1.9609,14.04,5.26,-0.0309,0.0620,1.8964,-0.2993,1.997,SEARCH,0.0000,0.0000,0.0000,-0.0010
5362,gimbal,dynamic,1.9798,14.04,5.36,-0.0315,0.0598,1.9165,-0.2942,1.997,SEARCH,0.0000,0.0000,0.0000,-0.0010
5462,gimbal,dynamic,1.9986,14.04,5.46,-0.0317,0.0579,1.9365,-0.2892,1.997,SEARCH,0.0000,0.0000,0.0000,-0.0010
5563,gimbal,dynamic,2.0174,14.04,5.56,-0.0318,0.0568,1.9566,-0.2842,1.997,SEARCH,0.0000,0.0000,0.0000,-0.0010
5662,gimbal,dynamic,2.0360,14.04,5.66,-0.0315,0.0563,1.9767,-0.2792,1.997,SEARCH,0.0000,0.0000,0.0000,-0.0009
5762,gimbal,dynamic,2.0542,14.03,5.76,-0.0306,0.0562,1.9968,-0.2742,1.997,SEARCH,0.0000,0.0000,0.0000,-0.0009
5862,gimbal,dynamic,2.0719,14.03,5.86,-0.0291,0.0565,2.0170,-0.2691,1.997,SEARCH,0.0000,0.0000,0.0000,-0.0008
5963,gimbal,dynamic,2.0895,14.02,5.96,-0.0275,0.0571,2.0372,-0.2641,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0007
6063,gimbal,dynamic,2.1069,14.02,6.06,-0.0255,0.0576,2.0575,-0.2590,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0007
6162,gimbal,dynamic,2.1246,14.02,6.16,-0.0239,0.0578,2.0778,-0.2539,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0006
6262,gimbal,dynamic,2.1428,14.02,6.26,-0.0226,0.0579,2.0981,-0.2488,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0006
6362,gimbal,dynamic,2.1618,14.02,6.36,-0.0221,0.0577,2.1185,-0.2437,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0005
6462,gimbal,dynamic,2.1813,14.02,6.46,-0.0222,0.0568,2.1390,-0.2386,1.999,SEARCH,0.0000,0.0000,0.0000,-0.0004
6562,gimbal,dynamic,2.2006,14.03,6.56,-0.0220,0.0558,2.1595,-0.2335,1.999,SEARCH,0.0000,0.0000,0.0000,-0.0004
6662,gimbal,dynamic,2.2199,14.03,6.66,-0.0217,0.0546,2.1801,-0.2283,1.999,SEARCH,0.0000,0.0000,0.0000,-0.0003
6762,gimbal,dynamic,2.2392,14.03,6.76,-0.0214,0.0529,2.2007,-0.2232,1.999,SEARCH,0.0000,0.0000,0.0000,-0.0003
6862,gimbal,dynamic,2.2581,14.03,6.86,-0.0205,0.0509,2.2215,-0.2180,1.999,SEARCH,0.0000,0.0000,0.0000,-0.0003
6962,gimbal,dynamic,2.2769,14.04,6.96,-0.0195,0.0490,2.2423,-0.2128,1.999,SEARCH,0.0000,0.0000,0.0000,-0.0003
7062,gimbal,dynamic,2.2954,14.04,7.06,-0.0181,0.0465,2.2632,-0.2076,1.999,SEARCH,0.0000,0.0000,0.0000,-0.0003
7162,gimbal,dynamic,2.3136,14.04,7.16,-0.0164,0.0433,2.2841,-0.2023,1.999,SEARCH,0.0000,0.0000,0.0000,-0.0002
7263,gimbal,dynamic,2.3324,14.04,7.26,-0.0151,0.0398,2.3052,-0.1971,1.999,STABILIZE_HIGH,0.2223,-0.1532,0.9198,-0.0002
7362,gimbal,dynamic,2.3519,14.05,7.36,-0.0145,0.0363,2.3264,-0.1918,2.000,STABILIZE_HIGH,0.2457,-0.1463,0.8712,-0.0000
7463,gimbal,dynamic,2.3709,13.97,7.46,-0.0132,0.0317,2.3476,-0.1865,2.001,STABILIZE_HIGH,0.3148,-0.1563,0.8304,0.0002
7563,gimbal,dynamic,2.3882,13.73,7.56,-0.0101,0.0273,2.3690,-0.1811,2.001,HOLD,0.3455,-0.1575,0.9024,0.0002
7663,gimbal,dynamic,2.4011,13.21,7.66,-0.0026,0.0215,2.3904,-0.1758,2.001,STABILIZE_HIGH,0.3933,-0.1663,0.7464,0.0004
7762,gimbal,dynamic,2.4105,12.47,7.76,0.0086,0.0149,2.4120,-0.1704,2.001,STABILIZE_HIGH,0.4072,-0.1687,0.8202,0.0004
7862,gimbal,dynamic,2.4140,11.49,7.86,0.0257,0.0063,2.4336,-0.1650,2.001,STABILIZE_HIGH,0.4265,-0.1952,0.7200,0.0003
7962,gimbal,dynamic,2.4143,10.26,7.96,0.0462,-0.0032,2.4554,-0.1595,2.000,STABILIZE_HIGH,0.4239,-0.2154,0.6810,0.0001
8063,gimbal,dynamic,2.4080,8.90,8.06,0.0733,-0.0151,2.4773,-0.1540,1.999,STABILIZE_HIGH,0.4150,-0.2486,0.6006,-0.0002
8162,gimbal,dynamic,2.4008,7.40,8.16,0.1015,-0.0273,2.4993,-0.1485,1.999,STABILIZE_HIGH,0.3946,-0.2849,0.4986,-0.0004
8262,gimbal,dynamic,2.3892,5.82,8.26,0.1344,-0.0418,2.5214,-0.1430,1.997,DESCEND_TO_LOW,0.3779,-0.3049,0.4998,0.5000
8362,gimbal,dynamic,2.3789,4.22,8.36,0.1661,-0.0567,2.5437,-0.1374,1.991,DESCEND_TO_LOW,0.3702,-0.3134,0.4998,0.5000
8462,gimbal,dynamic,2.3651,2.66,8.46,0.2017,-0.0747,2.5661,-0.1318,1.965,DESCEND_TO_LOW,0.3185,-0.4120,0.2088,0.5000
8562,gimbal,dynamic,2.3529,1.18,8.56,0.2359,-0.0933,2.5886,-0.1262,1.931,DESCEND_TO_LOW,0.3160,-0.4409,0.1218,0.5000
