time_ms,scenario,drone_x,drone_y,drone_yaw_rad,rotation_error_deg,altitude_m,pixel_err_x,pixel_err_y,ground_err_m,forward_err_m,lateral_err_m,gimbal_norm,locked,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
4,static,1.3684,0.4167,0.0191,41.03,2.160,-0.2646,3.4174,3.4277,-0.1879,3.4225,0.000,1,SEARCH,0.3656,0.0000,0.0000,0.0481
99,static,1.4081,0.4331,0.0189,41.03,2.169,-0.2646,3.4174,3.4277,-0.1908,3.4223,0.000,1,SEARCH,0.3619,0.0000,0.0000,0.0507
200,static,1.4421,0.4491,0.0156,41.03,2.178,-0.2646,3.4174,3.4277,-0.2028,3.4216,0.000,1,SEARCH,0.3584,0.0000,0.0000,0.0535
306,static,1.4797,0.4696,0.0134,40.67,2.191,-0.5521,3.2143,3.2614,-0.4972,3.2233,0.000,1,SEARCH,0.3540,0.0000,0.0000,0.0572
400,static,1.5134,0.4894,0.0117,41.30,2.200,-0.5749,3.1609,3.2128,-0.5331,3.1682,0.000,1,SEARCH,0.3507,0.0000,0.0000,0.0601
500,static,1.5474,0.5086,0.0135,40.53,2.206,-0.5649,3.1497,3.2000,-0.5302,3.1557,0.000,1,SEARCH,0.3473,0.0000,0.0000,0.0619
599,static,1.5823,0.5290,0.0119,40.30,2.207,-0.6024,3.0992,3.1572,-0.5648,3.1062,0.000,1,SEARCH,0.3442,0.0000,0.0000,0.0621
699,static,1.6119,0.5482,0.0092,40.30,2.215,-0.6024,3.0992,3.1572,-0.5701,3.1053,0.000,1,SEARCH,0.3404,0.0000,0.0000,0.0645
799,static,1.6441,0.5690,0.0111,40.67,2.222,-0.6959,2.9622,3.0429,-0.6677,2.9687,0.000,1,SEARCH,0.3372,0.0000,0.0000,0.0665
901,static,1.6736,0.5882,0.0103,40.08,2.229,-0.7427,2.9207,3.0137,-0.7120,2.9284,0.000,1,SEARCH,0.3340,0.0000,0.0000,0.0686
1003,static,1.7049,0.6083,0.0147,40.08,2.235,-0.7427,2.9207,3.0137,-0.7056,2.9299,0.000,1,SEARCH,0.3312,0.0000,0.0000,0.0705
1100,static,1.7299,0.6280,0.0125,39.72,2.239,-0.8715,2.7533,2.8880,-0.8288,2.7665,0.000,1,SEARCH,0.3284,0.0000,0.0000,0.0718
1200,static,1.7542,0.6479,0.0141,39.72,2.242,-0.8715,2.7533,2.8880,-0.8402,2.7631,0.000,1,SEARCH,0.3261,0.0000,0.0000,0.0726
1300,static,1.7802,0.6659,0.0115,40.18,2.245,-0.8667,2.7054,2.8408,-0.8341,2.7156,0.000,1,SEARCH,0.3238,0.0000,0.0000,0.0735
1400,static,1.8017,0.6825,0.0085,0.00,2.235,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.3210,0.0000,0.0000,0.0706
1500,static,1.8253,0.7007,0.0074,39.99,2.226,-0.9132,2.5735,2.7307,-0.8871,2.5826,0.000,1,SEARCH,0.3187,0.0000,0.0000,0.0679
1599,static,1.8488,0.7159,0.0088,0.00,2.216,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.3166,0.0000,0.0000,0.0649
1703,static,1.8714,0.7295,0.0051,0.00,2.207,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.3141,0.0000,0.0000,0.0620
1802,static,1.8976,0.7435,6.2804,38.91,2.203,-0.9147,2.4419,2.6076,-0.9103,2.4435,0.000,1,SEARCH,0.3116,0.0000,0.0000,0.0609
1902,static,1.9278,0.7575,6.2729,39.94,2.203,-0.9947,2.4079,2.6052,-1.0058,2.4033,0.000,1,SEARCH,0.3089,0.0000,0.0000,0.0609
2007,static,1.9570,0.7713,6.2680,39.94,2.205,-0.9947,2.4079,2.6052,-1.0284,2.3937,0.000,1,SEARCH,0.3061,0.0000,0.0000,0.0615
2100,static,1.9860,0.7874,6.2643,40.35,2.202,-0.9920,2.4162,2.6119,-1.0338,2.3986,0.000,1,SEARCH,0.3031,0.0000,0.0000,0.0605
2203,static,2.0149,0.8042,6.2653,40.35,2.202,-0.9920,2.4162,2.6119,-1.0359,2.3977,0.000,1,SEARCH,0.3002,0.0000,0.0000,0.0607
2305,static,2.0434,0.8215,6.2654,40.50,2.203,-1.0478,2.3666,2.5882,-1.0915,2.3468,0.000,1,SEARCH,0.2974,0.0000,0.0000,0.0608
2400,static,2.0722,0.8404,6.2685,0.00,2.208,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2945,0.0000,0.0000,0.0624
2512,static,2.0982,0.8600,6.2696,39.73,2.212,-1.2094,2.2000,2.5105,-1.2420,2.1818,0.000,1,SEARCH,0.2917,0.0000,0.0000,0.0635
2614,static,2.1224,0.8808,6.2753,39.80,2.215,-1.2798,2.1108,2.4685,-1.2976,2.1000,0.000,1,DESCEND_TO_LOW,0.2894,0.0000,0.0000,0.0645
2702,static,2.1433,0.9013,0.0003,39.42,2.216,-1.3044,2.0703,2.4469,-1.3134,2.0646,0.000,1,DESCEND_TO_LOW,-0.7229,1.0000,3.9420,0.3000
2800,static,2.1599,0.9296,0.0051,38.92,2.202,-1.3718,1.9376,2.3741,-1.3705,1.9385,0.000,1,DESCEND_TO_LOW,-0.7569,1.0000,3.8920,0.3000
2900,static,2.1678,0.9664,0.0190,40.68,2.175,-1.9890,1.8293,2.7023,-1.9675,1.8524,0.000,1,DESCEND_TO_LOW,-1.0000,1.0000,4.0680,0.3000
3000,static,2.1611,1.0106,0.0369,39.20,2.149,-2.2513,1.7108,2.8276,-2.2043,1.7709,0.000,1,DESCEND_TO_LOW,-1.0000,1.0000,3.9200,0.3000
3102,static,2.1436,1.0597,0.0581,39.20,2.130,-2.2513,1.7108,2.8276,-2.1810,1.7995,0.000,1,DESCEND_TO_LOW,-1.0000,1.0000,3.9200,0.3000
3202,static,2.1094,1.1279,0.0808,40.14,2.099,-2.2930,1.3368,2.6542,-2.2046,1.4780,0.000,1,DESCEND_TO_LOW,-1.0000,0.9218,4.0140,0.3000
3300,static,2.0689,1.1922,0.1074,35.54,2.063,-2.1520,1.1032,2.4183,-2.0442,1.2920,0.000,1,DESCEND_TO_LOW,-1.0000,0.8049,3.5540,0.3000
3401,static,2.0187,1.2591,0.1397,35.54,2.033,-2.1520,1.1032,2.4183,-2.0023,1.3561,0.000,1,DESCEND_TO_LOW,-1.0000,0.8433,3.5540,0.3000
3501,static,1.9602,1.3267,0.1783,30.45,2.004,-1.7737,0.5642,1.8613,-1.6656,0.8309,0.000,1,DESCEND_TO_LOW,-0.9297,0.5221,3.0450,0.3000
3611,static,1.8950,1.3935,0.2144,30.45,1.980,-1.7737,0.5642,1.8613,-1.6351,0.8894,0.000,1,DESCEND_TO_LOW,-0.9188,0.5617,3.0450,0.3000
3701,static,1.8249,1.4575,0.2537,24.61,1.957,-1.6014,0.0927,1.6041,-1.5377,0.4565,0.000,1,DESCEND_TO_LOW,-0.8662,0.2954,2.4610,0.3000
3800,static,1.7515,1.5167,0.2900,24.61,1.938,-1.6014,0.0927,1.6041,-1.5203,0.5116,0.000,1,DESCEND_TO_LOW,-0.8622,0.3317,2.4610,0.3000
3900,static,1.6822,1.5668,0.3260,24.61,1.920,-1.6014,0.0927,1.6041,-1.4986,0.5719,0.000,1,DESCEND_TO_LOW,-0.8552,0.3715,2.4610,0.3000
4003,static,1.5968,1.6206,0.3652,0.00,1.901,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,HOLD,-0.8524,0.3869,2.4610,0.3000
4104,static,1.5150,1.6644,0.4037,0.00,1.884,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,HOLD,-0.8308,0.3771,2.3985,-0.0051
4202,static,1.4318,1.7011,0.4374,-8.43,1.873,-0.5497,-1.5370,1.6324,-1.1234,-1.1843,0.000,1,DESCEND_TO_LOW,-0.6371,-0.7751,-0.8430,0.3000
4302,static,1.3480,1.7331,0.4646,0.00,1.868,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,HOLD,-0.6288,-0.7649,-0.8320,-0.0012
