time_ms,scenario,drone_x,drone_y,drone_yaw_rad,rotation_error_deg,altitude_m,pixel_err_x,pixel_err_y,ground_err_m,forward_err_m,lateral_err_m,gimbal_norm,locked,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
73,dynamic,0.4108,0.4002,6.2620,8.36,1.831,7.4707,0.9582,7.5319,7.4503,1.1060,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0506
169,dynamic,0.4192,0.4075,6.2595,10.49,1.825,5.3438,0.9672,5.4306,5.3199,1.0909,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0524
265,dynamic,0.4282,0.4150,6.2591,12.77,1.823,3.9256,0.8822,4.0235,3.9030,0.9773,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0530
369,dynamic,0.4371,0.4237,6.2607,14.24,1.814,2.3566,0.8191,2.4949,2.3371,0.8731,0.000,1,STABILIZE_HIGH,1.0000,0.4901,-1.2304,-0.0557
467,dynamic,0.4484,0.4353,6.2646,16.38,1.811,1.3846,0.8392,1.6190,1.3679,0.8661,0.000,1,STABILIZE_HIGH,0.8331,0.4897,-1.1448,-0.0567
577,dynamic,0.4623,0.4482,6.2634,16.60,1.803,0.5472,0.8047,0.9731,0.5317,0.8150,0.000,1,STABILIZE_HIGH,0.3672,0.4635,-1.1360,-0.0591
665,dynamic,0.4803,0.4649,6.2598,15.51,1.802,0.7498,0.9527,1.2123,0.7274,0.9699,0.000,1,STABILIZE_HIGH,0.4776,0.5496,-1.1796,-0.0595
766,dynamic,0.5047,0.4861,6.2484,14.66,1.800,0.3846,1.0260,1.0957,0.3526,1.0375,0.000,1,STABILIZE_HIGH,0.2672,0.5871,-1.2136,-0.0601
878,dynamic,0.5365,0.5148,6.2289,16.63,1.800,-0.2476,1.0154,1.0452,-0.2959,1.0024,0.000,1,DESCEND_TO_LOW,-0.0977,0.5697,-1.1348,-0.0600
964,dynamic,0.5671,0.5468,6.2054,17.64,1.789,-0.5419,1.0199,1.1550,-0.6104,0.9805,0.000,1,DESCEND_TO_LOW,-0.2764,0.5620,-1.0944,0.3000
1073,dynamic,0.5972,0.5838,6.1753,17.64,1.779,-0.9197,1.0263,1.3781,-1.0132,0.9341,0.000,1,DESCEND_TO_LOW,-0.5071,0.5386,-1.0944,0.3000
1163,dynamic,0.6199,0.6222,6.1462,24.02,1.757,-1.1389,1.0152,1.5257,-1.2593,0.8613,0.000,1,DESCEND_TO_LOW,-0.6562,0.5110,-0.8392,0.3000
1277,dynamic,0.6404,0.6749,6.1051,22.86,1.725,-1.2890,1.0189,1.6430,-1.4393,0.7926,0.000,1,DESCEND_TO_LOW,-0.7727,0.4781,-0.8856,0.3000
1367,dynamic,0.6491,0.7215,6.0737,21.07,1.686,-1.3652,1.0872,1.7452,-1.5556,0.7912,0.000,1,DESCEND_TO_LOW,-0.8581,0.4851,-0.9572,0.3000
1466,dynamic,0.6513,0.7825,6.0300,29.09,1.644,-1.4224,1.1054,1.8014,-1.6483,0.7266,0.000,1,DESCEND_TO_LOW,-0.9359,0.4664,-0.6364,0.3000
1564,dynamic,0.6472,0.8351,5.9976,32.47,1.605,-1.2710,1.1536,1.7164,-1.5431,0.7518,0.000,1,DESCEND_TO_LOW,-0.8907,0.4958,-0.5012,0.3000
1663,dynamic,0.6345,0.9036,5.9564,34.64,1.563,-1.0376,1.2118,1.5953,-1.3660,0.8242,0.000,1,DESCEND_TO_LOW,-0.7975,0.5549,-0.4144,0.3000
1764,dynamic,0.6178,0.9693,5.9241,34.64,1.522,-1.0376,1.2118,1.5953,-1.3887,0.7852,0.000,1,DESCEND_TO_LOW,-0.8285,0.5409,-0.4144,0.3000
1868,dynamic,0.5966,1.0385,5.8946,34.56,1.480,-0.4084,1.3085,1.3708,-0.8630,1.0650,0.000,1,DESCEND_TO_LOW,-0.4969,0.7371,-0.4176,0.3000
