time_ms,mode,scenario,wind_scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
32,static,dynamic_easy,none,1.1454,14.78,0.03,-0.0789,0.0496,1.0646,-0.0161,2.689,SEARCH,0.0000,0.0000,0.0000,-0.0933
132,static,dynamic_easy,none,1.1502,14.54,0.13,-0.0819,0.0450,1.0667,-0.0167,2.694,SEARCH,0.0000,0.0000,0.0000,-0.0919
232,static,dynamic_easy,none,1.1538,14.27,0.23,-0.0836,0.0411,1.0687,-0.0172,2.698,SEARCH,0.0000,0.0000,0.0000,-0.0907
332,static,dynamic_easy,none,1.1562,-14.02,0.33,-0.0841,0.0378,1.0708,-0.0177,2.701,SEARCH,0.0000,0.0000,0.0000,-0.0896
432,static,dynamic_easy,none,1.1584,-13.81,0.43,-0.0842,0.0359,1.0729,-0.0182,2.705,SEARCH,0.0000,0.0000,0.0000,-0.0884
532,static,dynamic_easy,none,1.1597,-13.64,0.53,-0.0834,0.0346,1.0750,-0.0188,2.709,SEARCH,0.0000,0.0000,0.0000,-0.0872
632,static,dynamic_easy,none,1.1605,-13.54,0.63,-0.0822,0.0336,1.0772,-0.0193,2.713,SEARCH,0.0000,0.0000,0.0000,-0.0861
732,static,dynamic_easy,none,1.1609,-13.50,0.73,-0.0804,0.0325,1.0793,-0.0198,2.717,SEARCH,0.0000,0.0000,0.0000,-0.0850
832,static,dynamic_easy,none,1.1615,-13.50,0.83,-0.0789,0.0317,1.0814,-0.0204,2.720,SEARCH,0.0000,0.0000,0.0000,-0.0839
932,static,dynamic_easy,none,1.1625,-13.54,0.93,-0.0778,0.0311,1.0836,-0.0209,2.724,SEARCH,0.0000,0.0000,0.0000,-0.0829
1032,static,dynamic_easy,none,1.1640,-13.61,1.03,-0.0771,0.0307,1.0857,-0.0214,2.727,SEARCH,0.0000,0.0000,0.0000,-0.0819
1132,static,dynamic_easy,none,1.1653,-13.70,1.13,-0.0763,0.0306,1.0879,-0.0220,2.730,SEARCH,0.0000,0.0000,0.0000,-0.0811
1232,static,dynamic_easy,none,1.1662,-13.78,1.23,-0.0749,0.0305,1.0901,-0.0225,2.733,SEARCH,0.0000,0.0000,0.0000,-0.0801
1332,static,dynamic_easy,none,1.1660,-13.87,1.33,-0.0726,0.0302,1.0922,-0.0231,2.736,SEARCH,0.0000,0.0000,0.0000,-0.0793
1432,static,dynamic_easy,none,1.1659,-13.94,1.43,-0.0702,0.0304,1.0944,-0.0236,2.739,SEARCH,0.0000,0.0000,0.0000,-0.0784
1532,static,dynamic_easy,none,1.1662,-13.99,1.53,-0.0682,0.0311,1.0967,-0.0242,2.741,SEARCH,0.0000,0.0000,0.0000,-0.0776
1632,static,dynamic_easy,none,1.1666,-14.03,1.63,-0.0664,0.0319,1.0989,-0.0247,2.744,SEARCH,0.0000,0.0000,0.0000,-0.0768
1732,static,dynamic_easy,none,1.1672,14.05,1.73,-0.0647,0.0327,1.1011,-0.0253,2.747,SEARCH,0.0000,0.0000,0.0000,-0.0760
1832,static,dynamic_easy,none,1.1678,14.06,1.83,-0.0628,0.0343,1.1034,-0.0258,2.749,SEARCH,0.0000,0.0000,0.0000,-0.0752
1932,static,dynamic_easy,none,1.1684,14.05,1.93,-0.0611,0.0365,1.1056,-0.0264,2.752,SEARCH,0.0000,0.0000,0.0000,-0.0744
2032,static,dynamic_easy,none,1.1692,14.04,2.03,-0.0594,0.0386,1.1079,-0.0270,2.755,SEARCH,0.0000,0.0000,0.0000,-0.0736
2132,static,dynamic_easy,none,1.1698,-14.02,2.13,-0.0576,0.0410,1.1102,-0.0276,2.757,SEARCH,0.0000,0.0000,0.0000,-0.0729
2232,static,dynamic_easy,none,1.1710,-14.00,2.23,-0.0563,0.0433,1.1125,-0.0281,2.760,SEARCH,0.0000,0.0000,0.0000,-0.0721
2332,static,dynamic_easy,none,1.1727,-13.99,2.33,-0.0555,0.0458,1.1148,-0.0287,2.762,SEARCH,0.0000,0.0000,0.0000,-0.0714
2432,static,dynamic_easy,none,1.1753,-13.98,2.43,-0.0556,0.0475,1.1172,-0.0293,2.764,SEARCH,0.0000,0.0000,0.0000,-0.0707
2532,static,dynamic_easy,none,1.1784,-13.96,2.53,-0.0562,0.0490,1.1195,-0.0299,2.766,SEARCH,0.0000,0.0000,0.0000,-0.0701
2632,static,dynamic_easy,none,1.1816,-13.96,2.63,-0.0569,0.0502,1.1219,-0.0305,2.769,SEARCH,0.0000,0.0000,0.0000,-0.0693
2732,static,dynamic_easy,none,1.1850,-13.95,2.73,-0.0579,0.0508,1.1243,-0.0311,2.771,SEARCH,0.0000,0.0000,0.0000,-0.0687
2832,static,dynamic_easy,none,1.1882,-13.95,2.83,-0.0587,0.0513,1.1267,-0.0317,2.774,SEARCH,0.0000,0.0000,0.0000,-0.0679
2932,static,dynamic_easy,none,1.1913,-13.96,2.93,-0.0592,0.0515,1.1291,-0.0323,2.776,SEARCH,0.0000,0.0000,0.0000,-0.0673
3032,static,dynamic_easy,none,1.1939,-13.96,3.03,-0.0594,0.0516,1.1315,-0.0329,2.778,SEARCH,0.0000,0.0000,0.0000,-0.0666
3132,static,dynamic_easy,none,1.1967,-13.97,3.13,-0.0597,0.0514,1.1340,-0.0335,2.780,SEARCH,0.0000,0.0000,0.0000,-0.0660
3232,static,dynamic_easy,none,1.1996,-12.42,3.23,-0.0602,0.0512,1.1364,-0.0341,2.782,SEARCH,0.0000,0.0000,0.0000,-0.0653
3332,static,dynamic_easy,none,1.2025,-10.18,3.33,-0.0606,0.0510,1.1389,-0.0346,2.784,SEARCH,0.0000,0.0000,0.0000,-0.0647
3432,static,dynamic_easy,none,1.2051,-7.92,3.43,-0.0606,0.0505,1.1414,-0.0349,2.786,SEARCH,0.0000,0.0000,0.0000,-0.0641
3532,static,dynamic_easy,none,1.2073,-5.67,3.53,-0.0604,0.0500,1.1439,-0.0352,2.788,SEARCH,0.0000,0.0000,0.0000,-0.0635
3632,static,dynamic_easy,none,1.2092,-3.43,3.63,-0.0598,0.0492,1.1465,-0.0354,2.790,SEARCH,0.0000,0.0000,0.0000,-0.0629
3732,static,dynamic_easy,none,1.2104,-1.22,3.73,-0.0585,0.0483,1.1490,-0.0355,2.792,SEARCH,0.0000,0.0000,0.0000,-0.0623
3832,static,dynamic_easy,none,1.2111,0.96,3.83,-0.0566,0.0481,1.1516,-0.0355,2.794,SEARCH,0.0000,0.0000,0.0000,-0.0617
3932,static,dynamic_easy,none,1.2113,3.09,3.93,-0.0542,0.0488,1.1542,-0.0354,2.796,SEARCH,0.0000,0.0000,0.0000,-0.0611
4032,static,dynamic_easy,none,1.2119,5.17,4.03,-0.0521,0.0501,1.1568,-0.0352,2.799,SEARCH,0.0000,0.0000,0.0000,-0.0604
4132,static,dynamic_easy,none,1.2127,7.18,4.13,-0.0502,0.0514,1.1594,-0.0349,2.800,SEARCH,0.0000,0.0000,0.0000,-0.0599
4232,static,dynamic_easy,none,1.2145,9.13,4.23,-0.0493,0.0527,1.1620,-0.0345,2.803,SEARCH,0.0000,0.0000,0.0000,-0.0592
4332,static,dynamic_easy,none,1.2170,11.00,4.33,-0.0491,0.0536,1.1647,-0.0340,2.805,SEARCH,0.0000,0.0000,0.0000,-0.0586
4432,static,dynamic_easy,none,1.2201,12.78,4.43,-0.0496,0.0540,1.1674,-0.0334,2.807,SEARCH,0.0000,0.0000,0.0000,-0.0580
4532,static,dynamic_easy,none,1.2240,14.04,4.53,-0.0508,0.0543,1.1701,-0.0328,2.809,SEARCH,0.0000,0.0000,0.0000,-0.0574
4632,static,dynamic_easy,none,1.2283,14.04,4.63,-0.0524,0.0543,1.1728,-0.0321,2.811,SEARCH,0.0000,0.0000,0.0000,-0.0568
4732,static,dynamic_easy,none,1.2326,14.04,4.73,-0.0541,0.0544,1.1755,-0.0314,2.812,SEARCH,0.0000,0.0000,0.0000,-0.0563
4832,static,dynamic_easy,none,1.2367,14.04,4.83,-0.0555,0.0547,1.1783,-0.0307,2.814,SEARCH,0.0000,0.0000,0.0000,-0.0558
4932,static,dynamic_easy,none,1.2407,14.04,4.93,-0.0567,0.0552,1.1811,-0.0300,2.816,SEARCH,0.0000,0.0000,0.0000,-0.0553
5032,static,dynamic_easy,none,1.2450,14.04,5.03,-0.0582,0.0556,1.1839,-0.0293,2.817,SEARCH,0.0000,0.0000,0.0000,-0.0549
5132,static,dynamic_easy,none,1.2492,14.05,5.13,-0.0597,0.0554,1.1867,-0.0286,2.819,SEARCH,0.0000,0.0000,0.0000,-0.0544
5232,static,dynamic_easy,none,1.2533,14.05,5.23,-0.0610,0.0549,1.1895,-0.0279,2.820,SEARCH,0.0000,0.0000,0.0000,-0.0540
5332,static,dynamic_easy,none,1.2570,14.05,5.33,-0.0620,0.0541,1.1924,-0.0272,2.822,SEARCH,0.0000,0.0000,0.0000,-0.0535
