time_ms,mode,scenario,wind_scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
25,gimbal,dynamic,mild,1.2222,-14.02,0.03,-0.0264,0.0210,1.1800,-0.1751,2.849,SEARCH,0.0000,0.0000,0.0000,-0.0452
125,gimbal,dynamic,mild,1.2582,-14.02,0.13,-0.0271,0.0207,1.2144,-0.1837,2.851,SEARCH,0.0000,0.0000,0.0000,-0.0447
225,gimbal,dynamic,mild,1.2952,-14.02,0.23,-0.0287,0.0202,1.2490,-0.1923,2.853,SEARCH,0.0000,0.0000,0.0000,-0.0441
325,gimbal,dynamic,mild,1.3324,-14.02,0.33,-0.0302,0.0195,1.2838,-0.2010,2.855,SEARCH,0.0000,0.0000,0.0000,-0.0435
425,gimbal,dynamic,mild,1.3698,-14.02,0.43,-0.0319,0.0187,1.3187,-0.2098,2.857,SEARCH,0.0000,0.0000,0.0000,-0.0429
525,gimbal,dynamic,mild,1.4077,-14.02,0.53,-0.0339,0.0177,1.3539,-0.2185,2.859,SEARCH,0.0000,0.0000,0.0000,-0.0424
625,gimbal,dynamic,mild,1.4460,-14.02,0.63,-0.0362,0.0162,1.3892,-0.2274,2.860,SEARCH,0.0000,0.0000,0.0000,-0.0419
725,gimbal,dynamic,mild,1.4843,-14.02,0.73,-0.0384,0.0145,1.4246,-0.2362,2.862,SEARCH,0.0000,0.0000,0.0000,-0.0414
825,gimbal,dynamic,mild,1.5229,-14.02,0.83,-0.0407,0.0126,1.4602,-0.2451,2.864,SEARCH,0.0000,0.0000,0.0000,-0.0409
925,gimbal,dynamic,mild,1.5617,-14.02,0.93,-0.0431,0.0107,1.4960,-0.2541,2.865,SEARCH,0.0000,0.0000,0.0000,-0.0405
1025,gimbal,dynamic,mild,1.6010,-13.80,1.03,-0.0459,0.0081,1.5320,-0.2630,2.866,SEARCH,0.0000,0.0000,0.0000,-0.0401
1125,gimbal,dynamic,mild,1.6402,-13.50,1.13,-0.0485,0.0057,1.5681,-0.2717,2.868,SEARCH,0.0000,0.0000,0.0000,-0.0397
1225,gimbal,dynamic,mild,1.6803,-13.19,1.23,-0.0516,0.0044,1.6044,-0.2803,2.869,SEARCH,0.0000,0.0000,0.0000,-0.0393
1325,gimbal,dynamic,mild,1.7214,-12.87,1.33,-0.0555,0.0040,1.6408,-0.2887,2.870,SEARCH,0.0000,0.0000,0.0000,-0.0389
1425,gimbal,dynamic,mild,1.7625,-12.55,1.43,-0.0592,0.0046,1.6774,-0.2969,2.872,SEARCH,0.0000,0.0000,0.0000,-0.0385
1525,gimbal,dynamic,mild,1.8042,-12.21,1.53,-0.0631,0.0059,1.7141,-0.3050,2.873,SEARCH,0.0000,0.0000,0.0000,-0.0380
1625,gimbal,dynamic,mild,1.8454,-11.86,1.63,-0.0664,0.0081,1.7509,-0.3128,2.875,SEARCH,0.0000,0.0000,0.0000,-0.0375
1725,gimbal,dynamic,mild,1.8860,-11.50,1.73,-0.0687,0.0107,1.7880,-0.3204,2.876,SEARCH,0.0000,0.0000,0.0000,-0.0371
1825,gimbal,dynamic,mild,1.9266,-11.13,1.83,-0.0709,0.0142,1.8251,-0.3278,2.878,SEARCH,0.0000,0.0000,0.0000,-0.0366
1925,gimbal,dynamic,mild,1.9672,-10.75,1.93,-0.0729,0.0177,1.8624,-0.3350,2.879,SEARCH,0.0000,0.0000,0.0000,-0.0362
2025,gimbal,dynamic,mild,2.0079,-10.37,2.03,-0.0750,0.0212,1.8998,-0.3419,2.881,SEARCH,0.0000,0.0000,0.0000,-0.0358
2125,gimbal,dynamic,mild,2.0483,-9.98,2.13,-0.0768,0.0238,1.9374,-0.3486,2.882,SEARCH,0.0000,0.0000,0.0000,-0.0354
2225,gimbal,dynamic,mild,2.0885,-9.57,2.23,-0.0785,0.0252,1.9751,-0.3551,2.883,SEARCH,0.0000,0.0000,0.0000,-0.0350
2325,gimbal,dynamic,mild,2.1284,-9.17,2.33,-0.0800,0.0261,2.0129,-0.3613,2.885,SEARCH,0.0000,0.0000,0.0000,-0.0346
2424,gimbal,dynamic,mild,2.1681,-8.76,2.42,-0.0812,0.0270,2.0508,-0.3672,2.886,SEARCH,0.0000,0.0000,0.0000,-0.0342
2525,gimbal,dynamic,mild,2.2076,-8.34,2.53,-0.0819,0.0283,2.0889,-0.3729,2.887,SEARCH,0.0000,0.0000,0.0000,-0.0339
2625,gimbal,dynamic,mild,2.2467,-7.92,2.63,-0.0822,0.0301,2.1271,-0.3783,2.888,SEARCH,0.0000,0.0000,0.0000,-0.0335
2725,gimbal,dynamic,mild,2.2859,-7.50,2.73,-0.0823,0.0326,2.1654,-0.3834,2.890,SEARCH,0.0000,0.0000,0.0000,-0.0331
2826,gimbal,dynamic,mild,2.3249,-7.07,2.83,-0.0823,0.0349,2.2038,-0.3883,2.891,STABILIZE_HIGH,0.0000,0.0000,0.0000,-0.0328
2925,gimbal,dynamic,mild,2.3643,-6.65,2.93,-0.0826,0.0372,2.2423,-0.3929,2.892,STABILIZE_HIGH,-0.4607,-0.3517,-0.3786,-0.0324
3025,gimbal,dynamic,mild,2.4047,-6.20,3.03,-0.0840,0.0389,2.2809,-0.3972,2.894,STABILIZE_HIGH,-0.5049,-0.3687,-0.2856,-0.0319
3125,gimbal,dynamic,mild,2.4483,-5.68,3.13,-0.0890,0.0381,2.3196,-0.4012,2.895,STABILIZE_HIGH,-0.5918,-0.4167,-0.2742,-0.0314
3225,gimbal,dynamic,mild,2.4975,-5.07,3.23,-0.1005,0.0323,2.3584,-0.4050,2.897,STABILIZE_HIGH,-0.6473,-0.4459,-0.2436,-0.0310
3325,gimbal,dynamic,mild,2.5518,-4.40,3.33,-0.1181,0.0211,2.3973,-0.4084,2.897,HOLD,-0.6715,-0.4558,-0.2208,-0.0309
3425,gimbal,dynamic,mild,2.6153,-3.66,3.43,-0.1460,0.0025,2.4363,-0.4116,2.897,HOLD,-0.6547,-0.4444,-0.2153,-0.0000
3525,gimbal,dynamic,mild,2.6845,-2.87,3.53,-0.1800,-0.0201,2.4754,-0.4145,2.895,STABILIZE_HIGH,-0.6464,-0.4387,-0.2125,-0.0003
3625,gimbal,dynamic,mild,2.7636,-2.02,3.63,-0.2246,-0.0497,2.5145,-0.4170,2.893,STABILIZE_HIGH,-0.5202,-0.3786,-0.0732,-0.0322
3725,gimbal,dynamic,mild,2.8457,-1.18,3.73,-0.2717,-0.0806,2.5538,-0.4193,2.891,STABILIZE_HIGH,-0.3449,-0.2991,-0.0330,-0.0328
3825,gimbal,dynamic,mild,2.9356,-0.29,3.83,-0.3266,-0.1162,2.5931,-0.4213,2.890,STABILIZE_HIGH,-0.1695,-0.2214,0.0072,-0.0331
3925,gimbal,dynamic,mild,3.0279,0.56,3.93,-0.3833,-0.1520,2.6325,-0.4230,2.889,STABILIZE_HIGH,-0.1678,-0.2243,0.0072,-0.0332
4025,gimbal,dynamic,mild,3.1160,1.43,4.03,-0.4347,-0.1834,2.6719,-0.4244,2.890,STABILIZE_HIGH,-0.1661,-0.2268,0.0072,-0.0329
4125,gimbal,dynamic,mild,3.2020,2.20,4.13,-0.4834,-0.2123,2.7114,-0.4255,2.893,STABILIZE_HIGH,0.3278,0.0111,0.1920,-0.0322
4225,gimbal,dynamic,mild,3.2872,2.93,4.23,-0.5309,-0.2401,2.7510,-0.4263,2.896,DESCEND_TO_LOW,0.4809,0.0788,0.2748,-0.0313
4325,gimbal,dynamic,mild,3.3637,3.51,4.33,-0.5691,-0.2633,2.7906,-0.4269,2.900,HOLD,0.4749,0.0778,0.2713,0.0007
4425,gimbal,dynamic,mild,3.4267,3.91,4.43,-0.5932,-0.2796,2.8303,-0.4271,2.905,HOLD,0.4629,0.0758,0.2645,0.0020
4525,gimbal,dynamic,mild,3.4778,4.11,4.53,-0.6052,-0.2918,2.8700,-0.4271,2.907,DESCEND_TO_LOW,0.4569,0.0749,0.2611,0.0025
4625,gimbal,dynamic,mild,3.5157,4.16,4.63,-0.6036,-0.2979,2.9098,-0.4268,2.908,DESCEND_TO_LOW,0.8991,0.2143,0.3726,0.5000
4725,gimbal,dynamic,mild,3.5439,4.18,4.73,-0.5920,-0.3006,2.9496,-0.4262,2.888,DESCEND_TO_LOW,0.9424,0.1952,0.3630,0.5000
4825,gimbal,dynamic,mild,3.5640,4.05,4.83,-0.5723,-0.3005,2.9895,-0.4253,2.841,HOLD,0.9305,0.1928,0.3584,-0.0078
4925,gimbal,dynamic,mild,3.5672,3.86,4.93,-0.5355,-0.2966,3.0294,-0.4242,2.804,HOLD,0.9070,0.1879,0.3494,-0.0189
