time_ms,mode,scenario,wind_scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
2,gimbal,static,none,5.0058,0.02,0.00,4.9943,0.0211,10.0000,0.0000,2.779,DESCEND_TO_LOW,2.5184,-0.0101,0.0000,-0.0664
102,gimbal,static,none,4.9057,0.04,0.10,5.0944,0.0245,10.0000,0.0000,2.780,HOLD,1.0000,-0.0279,-0.0051,0.5000
202,gimbal,static,none,4.8063,0.05,0.20,5.1938,0.0282,10.0000,0.0000,2.762,HOLD,0.9499,-0.0265,0.0000,-0.0053
302,gimbal,static,none,4.7143,0.06,0.30,5.2858,0.0319,10.0000,0.0000,2.750,HOLD,0.9000,-0.0251,0.0000,-0.0089
402,gimbal,static,none,4.6139,0.06,0.40,5.3862,0.0346,10.0000,0.0000,2.744,HOLD,0.8499,-0.0237,0.0000,-0.0107
502,gimbal,static,none,4.5214,0.05,0.50,5.4788,0.0355,10.0000,0.0000,2.740,HOLD,0.8000,-0.0223,0.0000,-0.0120
601,gimbal,static,none,4.4224,0.03,0.60,5.5777,0.0354,10.0000,0.0000,2.737,DESCEND_TO_LOW,1.0000,-0.0570,-0.0327,0.5000
702,gimbal,static,none,4.3326,0.00,0.70,5.6675,0.0345,10.0000,0.0000,2.719,HOLD,1.0000,-0.0567,0.0093,0.5000
802,gimbal,static,none,4.2367,0.03,0.80,5.7634,0.0331,10.0000,0.0000,2.689,HOLD,0.9500,-0.0539,0.0000,-0.0091
902,gimbal,static,none,4.1485,0.05,0.90,5.8516,0.0316,10.0000,0.0000,2.665,HOLD,0.9000,-0.0511,0.0000,-0.0163
1001,gimbal,static,none,4.0527,0.06,1.00,5.9474,0.0293,10.0000,0.0000,2.654,DESCEND_TO_LOW,1.0000,-0.0659,-0.0138,0.5000
1102,gimbal,static,none,3.9638,0.06,1.10,6.0362,0.0269,10.0000,0.0000,2.637,DESCEND_TO_LOW,1.0000,-0.0659,-0.0138,0.5000
1202,gimbal,static,none,3.8668,0.05,1.20,6.1332,0.0245,10.0000,0.0000,2.610,DESCEND_TO_LOW,1.0000,-0.0606,0.0063,0.5000
1301,gimbal,static,none,3.7760,0.03,1.30,6.2241,0.0224,10.0000,0.0000,2.573,DESCEND_TO_LOW,1.0000,-0.0546,0.0255,0.5000
1401,gimbal,static,none,3.6762,0.00,1.40,6.3238,0.0207,10.0000,0.0000,2.533,HOLD,0.9750,-0.0532,0.0000,-0.0053
1501,gimbal,static,none,3.5830,0.03,1.50,6.4170,0.0195,10.0000,0.0000,2.493,HOLD,0.9249,-0.0505,0.0000,-0.0170
1602,gimbal,static,none,3.4884,0.06,1.60,6.5116,0.0188,10.0000,0.0000,2.472,HOLD,0.8749,-0.0478,0.0000,-0.0234
1702,gimbal,static,none,3.3854,0.08,1.70,6.6147,0.0182,10.0000,0.0000,2.460,DESCEND_TO_LOW,0.8501,-0.0464,0.0000,-0.0259
