time_ms,mode,scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
92,static,static,2.8938,0.03,0.09,7.1063,0.0246,10.0000,0.0000,2.792,DESCEND_TO_LOW,0.2449,-0.0196,-0.1596,0.5000
192,static,static,2.7925,0.02,0.19,7.2077,0.0284,10.0000,0.0000,2.782,DESCEND_TO_LOW,0.0837,-0.0283,-0.1626,0.5000
292,static,static,2.7012,0.04,0.29,7.2990,0.0316,10.0000,0.0000,2.749,DESCEND_TO_LOW,-0.1840,-0.0323,-0.0930,0.5000
392,static,static,2.6098,0.10,0.39,7.3904,0.0344,10.0000,0.0000,2.710,DESCEND_TO_LOW,-0.4706,-0.0318,0.0366,0.5000
492,static,static,2.5375,0.18,0.49,7.4628,0.0366,10.0000,0.0000,2.669,HOLD,-0.4647,-0.0314,0.0361,-0.0063
592,static,static,2.4791,0.26,0.59,7.5213,0.0392,10.0000,0.0000,2.634,DESCEND_TO_LOW,-0.8897,-0.0357,-0.0300,0.5000
692,static,static,2.4426,0.34,0.69,7.5577,0.0415,10.0000,0.0000,2.610,DESCEND_TO_LOW,-0.9719,-0.0312,0.0306,0.5000
792,static,static,2.4204,0.40,0.79,7.5800,0.0439,10.0000,0.0000,2.576,DESCEND_TO_LOW,-1.0000,-0.0317,-0.0264,0.5000
892,static,static,2.4169,0.45,0.89,7.5835,0.0464,10.0000,0.0000,2.530,DESCEND_TO_LOW,-1.0000,-0.0317,0.0294,0.5000
992,static,static,2.4316,0.49,0.99,7.5689,0.0491,10.0000,0.0000,2.481,DESCEND_TO_LOW,-1.0000,-0.0312,0.0282,0.5000
1092,static,static,2.4609,0.54,1.09,7.5397,0.0516,10.0000,0.0000,2.425,DESCEND_TO_LOW,-0.8597,-0.0270,0.0846,0.5000
1192,static,static,2.5032,0.58,1.19,7.4974,0.0544,10.0000,0.0000,2.370,DESCEND_TO_LOW,-0.8130,-0.0277,0.0846,0.5000
1292,static,static,2.5602,0.62,1.29,7.4404,0.0577,10.0000,0.0000,2.310,DESCEND_TO_LOW,-0.4779,-0.0282,0.0312,0.5000
1392,static,static,2.6244,0.67,1.39,7.3764,0.0618,10.0000,0.0000,2.254,DESCEND_TO_LOW,-0.1593,-0.0285,0.0324,0.5000
1492,static,static,2.6847,0.72,1.49,7.3161,0.0665,10.0000,0.0000,2.200,DESCEND_TO_LOW,0.1884,-0.0289,0.0342,0.5000
1592,static,static,2.7445,0.78,1.59,7.2565,0.0728,10.0000,0.0000,2.145,DESCEND_TO_LOW,0.6943,-0.0293,0.0342,0.5000
1692,static,static,2.7886,0.83,1.69,7.2126,0.0792,10.0000,0.0000,2.092,DESCEND_TO_LOW,1.0000,-0.0394,-0.0828,0.5000
1792,static,static,2.8196,0.87,1.79,7.1818,0.0876,10.0000,0.0000,2.045,DESCEND_TO_LOW,1.0000,-0.0392,0.0846,0.5000
1892,static,static,2.8297,0.89,1.89,7.1720,0.0961,10.0000,0.0000,1.993,DESCEND_TO_LOW,1.0000,-0.0391,0.0846,0.5000
1992,static,static,2.8217,0.88,1.99,7.1802,0.1041,10.0000,0.0000,1.943,DESCEND_TO_LOW,1.0000,-0.0394,0.0846,0.5000
2092,static,static,2.7935,0.79,2.09,7.2087,0.1112,10.0000,0.0000,1.886,DESCEND_TO_LOW,1.0000,-0.0413,0.0846,0.5000
2192,static,static,2.7476,0.62,2.19,7.2548,0.1160,10.0000,0.0000,1.832,DESCEND_TO_LOW,1.0000,-0.0873,0.0000,0.5000
2293,static,static,2.6919,0.38,2.29,7.3107,0.1181,10.0000,0.0000,1.771,STABILIZE_LOW,1.0000,-0.0910,0.0000,0.5000
2392,static,static,2.6194,0.15,2.39,7.3833,0.1179,10.0000,0.0000,1.715,STABILIZE_LOW,1.0000,-0.1325,0.0156,0.0645
2492,static,static,2.5422,-0.09,2.49,7.4604,0.1152,10.0000,0.0000,1.677,STABILIZE_LOW,1.0000,-0.1514,-0.0060,0.0532
2592,static,static,2.4509,-0.26,2.59,7.5515,0.1090,10.0000,0.0000,1.656,STABILIZE_LOW,1.0000,-0.1656,-0.0192,0.0467
2692,static,static,2.3624,-0.39,2.69,7.6397,0.1006,10.0000,0.0000,1.638,STABILIZE_LOW,1.0000,-0.1693,-0.0192,0.0415
2792,static,static,2.2634,-0.45,2.79,7.7383,0.0888,10.0000,0.0000,1.625,STABILIZE_LOW,0.9685,-0.1601,0.0132,0.0376
2892,static,static,2.1708,-0.45,2.89,7.8305,0.0753,10.0000,0.0000,1.613,TERMINAL_LAND,1.0000,-0.0812,0.0120,0.0000
2992,static,static,2.0775,-0.39,2.99,7.9234,0.0597,10.0000,0.0000,1.606,TERMINAL_LAND,1.0000,-0.0650,-0.0192,0.0000
3092,static,static,1.9760,-0.32,3.09,8.0245,0.0419,10.0000,0.0000,1.601,TERMINAL_LAND,1.0000,-0.0488,-0.0288,0.0000
3192,static,static,1.8823,-0.25,3.19,8.1179,0.0254,10.0000,0.0000,1.597,TERMINAL_LAND,1.0000,-0.0309,0.0000,0.0000
3292,static,static,1.7818,-0.18,3.29,8.2182,0.0082,10.0000,0.0000,1.593,TERMINAL_LAND,1.0000,-0.0147,-0.0096,0.0000
3392,static,static,1.6826,-0.12,3.39,8.3174,-0.0078,10.0000,0.0000,1.588,TERMINAL_LAND,1.0000,0.0018,-0.0060,0.0000
3492,static,static,1.5920,-0.07,3.49,8.4082,-0.0212,10.0000,0.0000,1.585,TERMINAL_LAND,1.0000,0.0158,0.0036,0.0000
3592,static,static,1.4947,-0.03,3.59,8.5057,-0.0340,10.0000,0.0000,1.581,TERMINAL_LAND,1.0000,0.0293,-0.0312,0.0000
3692,static,static,1.4064,-0.01,3.69,8.5943,-0.0441,10.0000,0.0000,1.577,TERMINAL_LAND,1.0000,0.0401,-0.0324,0.0000
3792,static,static,1.3193,0.00,3.79,8.6818,-0.0524,10.0000,0.0000,1.573,TERMINAL_LAND,1.0000,0.0498,-0.0402,0.0000
3892,static,static,1.2262,-0.00,3.89,8.7752,-0.0589,10.0000,0.0000,1.569,TERMINAL_LAND,1.0000,0.0567,-0.0198,0.0000
3992,static,static,1.1347,-0.01,3.99,8.8670,-0.0630,10.0000,0.0000,1.565,TERMINAL_LAND,1.0000,0.0617,-0.0102,0.0000
4092,static,static,1.0506,-0.01,4.09,8.9514,-0.0650,10.0000,0.0000,1.560,TERMINAL_LAND,1.0000,0.0643,-0.0042,0.0000
4192,static,static,0.9664,0.00,4.19,9.0359,-0.0662,10.0000,0.0000,1.556,TERMINAL_LAND,0.9923,0.0659,-0.0042,0.0000
4292,static,static,0.8752,0.03,4.29,9.1273,-0.0672,10.0000,0.0000,1.552,TERMINAL_LAND,0.9079,0.0669,-0.0042,0.0000
4392,static,static,0.7908,0.06,4.39,9.2122,-0.0678,10.0000,0.0000,1.548,TERMINAL_LAND,0.8162,0.0676,0.0180,0.0000
4492,static,static,0.6993,0.10,4.49,9.3040,-0.0682,10.0000,0.0000,1.544,TERMINAL_LAND,0.7312,0.0681,0.0024,0.0000
4592,static,static,0.6155,0.13,4.59,9.3883,-0.0681,10.0000,0.0000,1.541,TERMINAL_LAND,0.6397,0.0681,0.0024,0.0000
4692,static,static,0.5267,0.16,4.69,9.4777,-0.0679,10.0000,0.0000,1.539,TERMINAL_LAND,0.5563,0.0679,0.0006,0.0000
4792,static,static,0.4414,0.17,4.79,9.5638,-0.0676,10.0000,0.0000,1.538,TERMINAL_LAND,0.4688,0.0677,0.0006,0.0000
4892,static,static,0.3671,0.17,4.89,9.6391,-0.0670,10.0000,0.0000,1.537,TERMINAL_LAND,0.3917,0.0673,0.0006,0.0000
4992,static,static,0.2924,0.15,4.99,9.7152,-0.0660,10.0000,0.0000,1.537,TERMINAL_LAND,0.3192,0.0666,0.0000,0.0000
5092,static,static,0.2297,0.11,5.09,9.7795,-0.0642,10.0000,0.0000,1.537,TERMINAL_LAND,0.2466,0.0651,0.0000,0.0000
5192,static,static,0.1694,0.05,5.19,9.8419,-0.0608,10.0000,0.0000,1.538,TERMINAL_LAND,0.1859,0.0625,0.0000,0.5000
5292,static,static,0.1207,-0.01,5.29,9.8933,-0.0564,10.0000,0.0000,1.528,TERMINAL_LAND,0.1275,0.0584,0.0000,0.5000
5392,static,static,0.0763,-0.06,5.39,9.9430,-0.0508,10.0000,0.0000,1.498,TERMINAL_LAND,0.0792,0.0535,0.0000,0.5000
5492,static,static,0.0483,-0.11,5.49,9.9828,-0.0451,10.0000,0.0000,1.454,TERMINAL_LAND,0.0330,0.0476,0.0000,0.5000
5592,static,static,0.0421,-0.15,5.59,10.0164,-0.0388,10.0000,0.0000,1.409,TERMINAL_LAND,-0.0031,0.0415,0.0000,0.5000
5692,static,static,0.0568,-0.17,5.69,10.0472,-0.0317,10.0000,0.0000,1.357,TERMINAL_LAND,-0.0359,0.0345,0.0000,0.5000
5792,static,static,0.0769,-0.17,5.79,10.0730,-0.0240,10.0000,0.0000,1.308,TERMINAL_LAND,-0.0617,0.0276,0.0000,0.5000
5892,static,static,0.0941,-0.15,5.89,10.0927,-0.0166,10.0000,0.0000,1.253,TERMINAL_LAND,-0.0850,0.0197,0.0000,0.5000
5992,static,static,0.1096,-0.12,5.99,10.1093,-0.0083,10.0000,0.0000,1.203,TERMINAL_LAND,-0.1034,0.0116,0.0000,0.5000
6092,static,static,0.1210,-0.09,6.09,10.1210,-0.0006,10.0000,0.0000,1.148,TERMINAL_LAND,-0.1166,0.0038,0.0000,0.5000
6192,static,static,0.1290,-0.05,6.19,10.1288,0.0072,10.0000,0.0000,1.097,TERMINAL_LAND,-0.1266,-0.0046,0.0000,0.5000
6292,static,static,0.1350,0.00,6.29,10.1342,0.0155,10.0000,0.0000,1.042,TERMINAL_LAND,-0.1324,-0.0123,0.0000,0.5000
6391,static,static,0.1389,0.05,6.39,10.1369,0.0233,10.0000,0.0000,0.992,TERMINAL_LAND,-0.1361,-0.0203,0.0000,0.5000
6492,static,static,0.1406,0.09,6.49,10.1374,0.0299,10.0000,0.0000,0.937,TERMINAL_LAND,-0.1375,-0.0272,0.0000,0.5000
6592,static,static,0.1402,0.12,6.59,10.1354,0.0365,10.0000,0.0000,0.886,TERMINAL_LAND,-0.1364,-0.0340,0.0000,0.5000
6692,static,static,0.1385,0.14,6.69,10.1320,0.0419,10.0000,0.0000,0.831,TERMINAL_LAND,-0.1336,-0.0397,0.0000,0.5000
6792,static,static,0.1354,0.15,6.79,10.1270,0.0469,10.0000,0.0000,0.781,TERMINAL_LAND,-0.1291,-0.0451,0.0000,0.5000
6891,static,static,0.1319,0.16,6.89,10.1218,0.0506,10.0000,0.0000,0.730,TERMINAL_LAND,-0.1241,-0.0491,0.0000,0.5000
6992,static,static,0.1278,0.16,6.99,10.1158,0.0540,10.0000,0.0000,0.675,TERMINAL_LAND,-0.1182,-0.0528,0.0000,0.5000
7092,static,static,0.1237,0.16,7.09,10.1100,0.0567,10.0000,0.0000,0.621,TERMINAL_LAND,-0.1125,-0.0556,0.0000,0.5000
7192,static,static,0.1188,0.16,7.19,10.1030,0.0590,10.0000,0.0000,0.570,TERMINAL_LAND,-0.1058,-0.0581,0.0000,0.5000
7292,static,static,0.1139,0.16,7.29,10.0963,0.0607,10.0000,0.0000,0.516,TERMINAL_LAND,-0.0992,-0.0601,0.0000,0.5000
7392,static,static,0.1079,0.15,7.39,10.0886,0.0617,10.0000,0.0000,0.465,TERMINAL_LAND,-0.0916,-0.0614,0.0000,0.5000
7491,static,static,0.1021,0.14,7.49,10.0810,0.0622,10.0000,0.0000,0.415,TERMINAL_LAND,-0.0842,-0.0620,0.0000,0.5000
7591,static,static,0.0982,0.14,7.59,10.0759,0.0623,10.0000,0.0000,0.361,DONE,-0.0842,-0.0620,0.0000,0.5000
