time_ms,mode,scenario,wind_scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
30,static,static,medium,5.1382,0.04,0.03,4.8618,0.0183,10.0000,0.0000,2.784,SEARCH,2.5770,-0.0092,0.0000,-0.0648
130,static,static,medium,5.0360,0.02,0.13,4.9641,0.0173,10.0000,0.0000,2.786,SEARCH,2.5298,-0.0087,0.0000,-0.0641
230,static,static,medium,4.9409,0.02,0.23,5.0591,0.0164,10.0000,0.0000,2.789,SEARCH,2.4784,-0.0083,0.0000,-0.0634
330,static,static,medium,4.8378,0.01,0.33,5.1622,0.0151,10.0000,0.0000,2.791,SEARCH,2.4308,-0.0077,0.0000,-0.0626
430,static,static,medium,4.7428,0.00,0.43,5.2573,0.0135,10.0000,0.0000,2.793,SEARCH,2.3793,-0.0069,0.0000,-0.0620
530,static,static,medium,4.6392,0.01,0.53,5.3608,0.0112,10.0000,0.0000,2.796,SEARCH,2.3316,-0.0059,0.0000,-0.0613
630,static,static,medium,4.5430,0.02,0.63,5.4570,0.0088,10.0000,0.0000,2.798,SEARCH,2.2795,-0.0046,0.0000,-0.0607
730,static,static,medium,4.4386,0.02,0.73,5.5614,0.0069,10.0000,0.0000,2.800,SEARCH,2.2314,-0.0036,0.0000,-0.0601
830,static,static,medium,4.3422,0.02,0.83,5.6578,0.0059,10.0000,0.0000,2.802,SEARCH,2.1791,-0.0030,0.0000,-0.0594
930,static,static,medium,4.2377,0.01,0.93,5.7624,0.0058,10.0000,0.0000,2.804,SEARCH,2.1309,-0.0029,0.0000,-0.0588
1030,static,static,medium,4.1411,0.00,1.03,5.8589,0.0061,10.0000,0.0000,2.806,SEARCH,2.0826,-0.0030,0.0000,-0.0581
1130,static,static,medium,4.0361,0.02,1.13,5.9639,0.0068,10.0000,0.0000,2.809,SEARCH,2.0302,-0.0033,0.0000,-0.0574
