time_ms,mode,scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
35,static,static,3.4847,0.00,0.04,6.5155,0.0345,10.0000,0.0000,2.760,DESCEND_TO_LOW,1.7499,-0.0173,0.0000,-0.0720
134,static,static,3.3921,-0.01,0.13,6.6081,0.0341,10.0000,0.0000,2.760,HOLD,0.6517,-0.0313,-0.0978,0.5000
233,static,static,3.2911,-0.01,0.23,6.7091,0.0334,10.0000,0.0000,2.737,HOLD,0.6354,-0.0305,-0.0954,-0.0069
334,static,static,3.1995,-0.00,0.33,6.8007,0.0324,10.0000,0.0000,2.725,HOLD,0.6191,-0.0297,-0.0929,-0.0106
434,static,static,3.1034,0.02,0.43,6.8967,0.0313,10.0000,0.0000,2.718,DESCEND_TO_LOW,0.6110,-0.0293,-0.0917,-0.0119
534,static,static,3.0118,0.07,0.53,6.9884,0.0299,10.0000,0.0000,2.714,DESCEND_TO_LOW,0.2437,-0.0347,-0.0954,0.5000
634,static,static,2.9316,0.13,0.63,7.0686,0.0291,10.0000,0.0000,2.691,HOLD,0.2407,-0.0343,-0.0942,-0.0038
733,static,static,2.8513,0.21,0.73,7.1488,0.0288,10.0000,0.0000,2.666,DESCEND_TO_LOW,-0.0960,-0.0242,-0.0870,0.5000
833,static,static,2.7845,0.32,0.83,7.2156,0.0285,10.0000,0.0000,2.645,DESCEND_TO_LOW,-0.1855,-0.0191,-0.0144,0.5000
933,static,static,2.7254,0.42,0.93,7.2747,0.0279,10.0000,0.0000,2.611,DESCEND_TO_LOW,-0.2726,-0.0147,0.0516,0.5000
1034,static,static,2.6726,0.52,1.03,7.3275,0.0271,10.0000,0.0000,2.567,DESCEND_TO_LOW,-0.3978,-0.0103,-0.0708,0.5000
1133,static,static,2.6356,0.61,1.13,7.3645,0.0265,10.0000,0.0000,2.522,DESCEND_TO_LOW,-0.4855,0.0044,0.0636,0.5000
1234,static,static,2.6089,0.68,1.23,7.3912,0.0259,10.0000,0.0000,2.470,DESCEND_TO_LOW,-0.4936,0.0037,0.0636,0.5000
1334,static,static,2.5963,0.72,1.33,7.4038,0.0263,10.0000,0.0000,2.421,DESCEND_TO_LOW,-0.5014,0.0032,0.0636,0.5000
1434,static,static,2.5952,0.75,1.43,7.4049,0.0285,10.0000,0.0000,2.366,DESCEND_TO_LOW,-0.3371,0.0141,0.0102,0.5000
1534,static,static,2.6050,0.77,1.53,7.3952,0.0321,10.0000,0.0000,2.314,DESCEND_TO_LOW,-0.1690,0.0142,0.0102,0.5000
1633,static,static,2.6207,0.78,1.63,7.3795,0.0370,10.0000,0.0000,2.257,DESCEND_TO_LOW,-0.0971,0.0144,0.0102,0.5000
