time_ms,mode,scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
38,static,dynamic_easy,1.1328,8.41,0.04,-0.0145,0.0321,1.1183,0.0290,2.806,SEARCH,0.0000,0.0000,0.0000,-0.0582
138,static,dynamic_easy,1.1385,7.15,0.14,-0.0178,0.0320,1.1208,0.0293,2.809,SEARCH,0.0000,0.0000,0.0000,-0.0573
238,static,dynamic_easy,1.1439,5.87,0.24,-0.0208,0.0316,1.1232,0.0296,2.812,SEARCH,0.0000,0.0000,0.0000,-0.0564
338,static,dynamic_easy,1.1480,4.58,0.34,-0.0224,0.0309,1.1256,0.0298,2.815,SEARCH,0.0000,0.0000,0.0000,-0.0555
438,static,dynamic_easy,1.1506,3.29,0.44,-0.0226,0.0300,1.1281,0.0299,2.818,SEARCH,0.0000,0.0000,0.0000,-0.0547
538,static,dynamic_easy,1.1522,2.00,0.54,-0.0216,0.0292,1.1305,0.0300,2.820,SEARCH,0.0000,0.0000,0.0000,-0.0539
638,static,dynamic_easy,1.1527,0.71,0.64,-0.0196,0.0282,1.1330,0.0301,2.823,SEARCH,0.0000,0.0000,0.0000,-0.0531
738,static,dynamic_easy,1.1524,-0.56,0.74,-0.0168,0.0275,1.1355,0.0301,2.826,SEARCH,0.0000,0.0000,0.0000,-0.0523
838,static,dynamic_easy,1.1515,-1.83,0.84,-0.0135,0.0266,1.1381,0.0300,2.828,SEARCH,0.0000,0.0000,0.0000,-0.0516
938,static,dynamic_easy,1.1513,-3.08,0.94,-0.0107,0.0256,1.1406,0.0299,2.830,SEARCH,0.0000,0.0000,0.0000,-0.0509
1038,static,dynamic_easy,1.1514,-4.31,1.04,-0.0082,0.0243,1.1432,0.0297,2.833,SEARCH,0.0000,0.0000,0.0000,-0.0502
1138,static,dynamic_easy,1.1520,-5.51,1.14,-0.0063,0.0231,1.1457,0.0295,2.835,SEARCH,0.0000,0.0000,0.0000,-0.0495
1238,static,dynamic_easy,1.1527,-6.69,1.24,-0.0044,0.0219,1.1483,0.0292,2.837,SEARCH,0.0000,0.0000,0.0000,-0.0488
1338,static,dynamic_easy,1.1539,-7.84,1.34,-0.0030,0.0205,1.1509,0.0288,2.840,SEARCH,0.0000,0.0000,0.0000,-0.0481
1438,static,dynamic_easy,1.1556,-8.96,1.44,-0.0020,0.0182,1.1536,0.0284,2.842,SEARCH,0.0000,0.0000,0.0000,-0.0474
