time_ms,mode,scenario,wind_scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state
1700,static,static,none,4.6449,0.92,1.70,5.3556,0.0711,10.0000,0.0000,4.013,DESCEND_TO_1M
1800,static,static,none,4.5991,0.94,1.80,5.4016,0.0797,10.0000,0.0000,3.960,DESCEND_TO_1M
1900,static,static,none,4.5589,0.92,1.90,5.4419,0.0878,10.0000,0.0000,3.911,DESCEND_TO_1M
2000,static,static,none,4.5185,0.87,2.00,5.4825,0.0969,10.0000,0.0000,3.858,DESCEND_TO_1M
2100,static,static,none,4.4843,0.80,2.10,5.5169,0.1047,10.0000,0.0000,3.808,DESCEND_TO_1M
2200,static,static,none,4.4506,0.72,2.20,5.5508,0.1122,10.0000,0.0000,3.755,DESCEND_TO_1M
2300,static,static,none,4.4213,0.64,2.30,5.5802,0.1186,10.0000,0.0000,3.706,DESCEND_TO_1M
2400,static,static,none,4.3916,0.55,2.40,5.6101,0.1248,10.0000,0.0000,3.652,DESCEND_TO_1M
2500,static,static,none,4.3649,0.49,2.50,5.6370,0.1300,10.0000,0.0000,3.602,DESCEND_TO_1M
2600,static,static,none,4.3358,0.44,2.60,5.6663,0.1341,10.0000,0.0000,3.549,DESCEND_TO_1M
2700,static,static,none,4.3084,0.40,2.70,5.6937,0.1361,10.0000,0.0000,3.499,DESCEND_TO_1M
2800,static,static,none,4.2776,0.37,2.80,5.7245,0.1364,10.0000,0.0000,3.444,DESCEND_TO_1M
2900,static,static,none,4.2482,0.35,2.90,5.7540,0.1358,10.0000,0.0000,3.394,DESCEND_TO_1M
3000,static,static,none,4.2153,0.34,3.00,5.7869,0.1349,10.0000,0.0000,3.340,DESCEND_TO_1M
3100,static,static,none,4.1810,0.36,3.10,5.8211,0.1340,10.0000,0.0000,3.285,DESCEND_TO_1M
3200,static,static,none,4.1478,0.38,3.20,5.8543,0.1327,10.0000,0.0000,3.235,DESCEND_TO_1M
3300,static,static,none,4.1098,0.41,3.30,5.8923,0.1308,10.0000,0.0000,3.180,DESCEND_TO_1M
3400,static,static,none,4.0731,0.43,3.40,5.9289,0.1282,10.0000,0.0000,3.130,DESCEND_TO_1M
3500,static,static,none,4.0353,0.44,3.50,5.9667,0.1250,10.0000,0.0000,3.079,DESCEND_TO_1M
3600,static,static,none,3.9929,0.45,3.60,6.0089,0.1213,10.0000,0.0000,3.024,DESCEND_TO_1M
3700,static,static,none,3.9529,0.45,3.70,6.0488,0.1176,10.0000,0.0000,2.973,DESCEND_TO_1M
3800,static,static,none,3.9079,0.44,3.80,6.0938,0.1135,10.0000,0.0000,2.919,DESCEND_TO_1M
3900,static,static,none,3.8621,0.43,3.90,6.1394,0.1090,10.0000,0.0000,2.868,DESCEND_TO_1M
4000,static,static,none,3.8054,0.41,4.00,6.1960,0.1032,10.0000,0.0000,2.811,DESCEND_TO_1M
4100,static,static,none,3.7458,0.41,4.10,6.2554,0.0970,10.0000,0.0000,2.757,DESCEND_TO_1M
4200,static,static,none,3.6732,0.42,4.20,6.3279,0.0896,10.0000,0.0000,2.698,DESCEND_TO_1M
4300,static,static,none,3.6001,0.44,4.30,6.4008,0.0823,10.0000,0.0000,2.644,DESCEND_TO_1M
4400,static,static,none,3.5152,0.45,4.40,6.4856,0.0744,10.0000,0.0000,2.584,DESCEND_TO_1M
4500,static,static,none,3.4326,0.46,4.50,6.5681,0.0671,10.0000,0.0000,2.530,DESCEND_TO_1M
4600,static,static,none,3.3396,0.45,4.60,6.6609,0.0591,10.0000,0.0000,2.471,DESCEND_TO_1M
4700,static,static,none,3.2519,0.44,4.70,6.7485,0.0509,10.0000,0.0000,2.418,DESCEND_TO_1M
4800,static,static,none,3.1556,0.43,4.80,6.8447,0.0417,10.0000,0.0000,2.360,DESCEND_TO_1M
4900,static,static,none,3.0663,0.41,4.90,6.9338,0.0329,10.0000,0.0000,2.308,DESCEND_TO_1M
5000,static,static,none,2.9699,0.38,5.00,7.0302,0.0232,10.0000,0.0000,2.251,DESCEND_TO_1M
5100,static,static,none,2.8741,0.36,5.10,7.1259,0.0135,10.0000,0.0000,2.195,DESCEND_TO_1M
5200,static,static,none,2.7870,0.34,5.20,7.2130,0.0042,10.0000,0.0000,2.144,DESCEND_TO_1M
5300,static,static,none,2.7007,0.31,5.30,7.2993,-0.0053,10.0000,0.0000,2.093,DESCEND_TO_1M
5400,static,static,none,2.6078,0.29,5.40,7.3922,-0.0161,10.0000,0.0000,2.038,DESCEND_TO_1M
5500,static,static,none,2.5230,0.27,5.50,7.4772,-0.0264,10.0000,0.0000,1.988,DESCEND_TO_1M
5600,static,static,none,2.4333,0.25,5.60,7.5669,-0.0371,10.0000,0.0000,1.935,DESCEND_TO_1M
5700,static,static,none,2.3536,0.23,5.70,7.6469,-0.0461,10.0000,0.0000,1.887,DESCEND_TO_1M
5800,static,static,none,2.2707,0.18,5.80,7.7299,-0.0543,10.0000,0.0000,1.836,DESCEND_TO_1M
5900,static,static,none,2.1977,0.12,5.90,7.8031,-0.0605,10.0000,0.0000,1.789,DESCEND_TO_1M
6000,static,static,none,2.1230,0.06,6.00,7.8781,-0.0654,10.0000,0.0000,1.739,DESCEND_TO_1M
6100,static,static,none,2.0590,0.01,6.10,7.9421,-0.0678,10.0000,0.0000,1.693,DESCEND_TO_1M
6200,static,static,none,1.9957,0.05,6.20,8.0055,-0.0685,10.0000,0.0000,1.643,DESCEND_TO_1M
6300,static,static,none,1.9385,0.11,6.30,8.0627,-0.0676,10.0000,0.0000,1.592,DESCEND_TO_1M
6400,static,static,none,1.8900,0.15,6.40,8.1112,-0.0656,10.0000,0.0000,1.545,DESCEND_TO_1M
6500,static,static,none,1.8447,0.18,6.50,8.1563,-0.0620,10.0000,0.0000,1.497,DESCEND_TO_1M
6600,static,static,none,1.7991,0.19,6.60,8.2018,-0.0569,10.0000,0.0000,1.446,DESCEND_TO_1M
6700,static,static,none,1.7603,0.17,6.70,8.2405,-0.0509,10.0000,0.0000,1.398,DESCEND_TO_1M
6800,static,static,none,1.7215,0.13,6.80,8.2790,-0.0432,10.0000,0.0000,1.346,DESCEND_TO_1M
6900,static,static,none,1.6859,0.08,6.90,8.3144,-0.0353,10.0000,0.0000,1.293,DESCEND_TO_1M
7000,static,static,none,1.6557,0.03,7.00,8.3446,-0.0278,10.0000,0.0000,1.245,STABILIZE_1M
7100,static,static,none,1.6280,0.02,7.10,8.3722,-0.0201,10.0000,0.0000,1.225,STABILIZE_1M
7200,static,static,none,1.6007,0.07,7.20,8.3994,-0.0117,10.0000,0.0000,1.221,STABILIZE_1M
7300,static,static,none,1.5775,0.12,7.30,8.4225,-0.0044,10.0000,0.0000,1.221,STABILIZE_1M
7400,static,static,none,1.5542,0.15,7.40,8.4458,0.0028,10.0000,0.0000,1.222,STABILIZE_1M
7500,static,static,none,1.5339,0.18,7.50,8.4661,0.0079,10.0000,0.0000,1.222,STABILIZE_1M
7600,static,static,none,1.5130,0.18,7.60,8.4870,0.0116,10.0000,0.0000,1.223,STABILIZE_1M
7700,static,static,none,1.4943,0.18,7.70,8.5057,0.0142,10.0000,0.0000,1.223,STABILIZE_1M
7800,static,static,none,1.4743,0.17,7.80,8.5258,0.0163,10.0000,0.0000,1.223,STABILIZE_1M
7900,static,static,none,1.4557,0.16,7.90,8.5444,0.0184,10.0000,0.0000,1.223,STABILIZE_1M
8000,static,static,none,1.4354,0.15,8.00,8.5648,0.0209,10.0000,0.0000,1.222,TERMINAL_LAND
8100,static,static,none,1.4170,0.16,8.10,8.5832,0.0233,10.0000,0.0000,1.222,TERMINAL_LAND
8200,static,static,none,1.3949,0.16,8.20,8.6053,0.0258,10.0000,0.0000,1.222,TERMINAL_LAND
8300,static,static,none,1.3681,0.17,8.30,8.6322,0.0284,10.0000,0.0000,1.221,TERMINAL_LAND
8400,static,static,none,1.3291,0.20,8.40,8.6713,0.0310,10.0000,0.0000,1.217,TERMINAL_LAND
8500,static,static,none,1.2830,0.26,8.50,8.7175,0.0334,10.0000,0.0000,1.213,TERMINAL_LAND
8600,static,static,none,1.2220,0.34,8.60,8.7785,0.0356,10.0000,0.0000,1.208,TERMINAL_LAND
8700,static,static,none,1.1579,0.43,8.70,8.8427,0.0369,10.0000,0.0000,1.202,TERMINAL_LAND
8800,static,static,none,1.0823,0.52,8.80,8.9183,0.0374,10.0000,0.0000,1.196,TERMINAL_LAND
8900,static,static,none,1.0080,0.59,8.90,8.9927,0.0368,10.0000,0.0000,1.192,TERMINAL_LAND
9000,static,static,none,0.9241,0.63,9.00,9.0765,0.0351,10.0000,0.0000,1.187,TERMINAL_LAND
9100,static,static,none,0.8455,0.63,9.10,9.1552,0.0328,10.0000,0.0000,1.184,TERMINAL_LAND
9200,static,static,none,0.7612,0.61,9.20,9.2394,0.0293,10.0000,0.0000,1.182,TERMINAL_LAND
9300,static,static,none,0.6856,0.56,9.30,9.3148,0.0249,10.0000,0.0000,1.182,TERMINAL_LAND
9400,static,static,none,0.6071,0.49,9.40,9.3932,0.0193,10.0000,0.0000,1.182,TERMINAL_LAND
9500,static,static,none,0.5336,0.40,9.50,9.4666,0.0136,10.0000,0.0000,1.183,TERMINAL_LAND
9600,static,static,none,0.4714,0.30,9.60,9.5287,0.0083,10.0000,0.0000,1.184,TERMINAL_LAND
9700,static,static,none,0.4102,0.21,9.70,9.5898,0.0022,10.0000,0.0000,1.186,TERMINAL_LAND
9800,static,static,none,0.3586,0.11,9.80,9.6414,-0.0031,10.0000,0.0000,1.188,TERMINAL_LAND
9900,static,static,none,0.3083,0.03,9.90,9.6919,-0.0080,10.0000,0.0000,1.190,TERMINAL_LAND
10000,static,static,none,0.2670,0.03,10.00,9.7332,-0.0118,10.0000,0.0000,1.191,TERMINAL_LAND
10100,static,static,none,0.2278,0.08,10.10,9.7726,-0.0148,10.0000,0.0000,1.193,TERMINAL_LAND
10200,static,static,none,0.1957,0.10,10.20,9.8050,-0.0161,10.0000,0.0000,1.194,TERMINAL_LAND
10300,static,static,none,0.1664,0.11,10.30,9.8344,-0.0166,10.0000,0.0000,1.186,TERMINAL_LAND
10400,static,static,none,0.1371,0.10,10.40,9.8640,-0.0168,10.0000,0.0000,1.150,TERMINAL_LAND
10500,static,static,none,0.1107,0.07,10.50,9.8905,-0.0165,10.0000,0.0000,1.102,TERMINAL_LAND
10600,static,static,none,0.0898,0.05,10.60,9.9116,-0.0160,10.0000,0.0000,1.055,TERMINAL_LAND
10700,static,static,none,0.0726,0.01,10.70,9.9289,-0.0150,10.0000,0.0000,1.006,TERMINAL_LAND
10800,static,static,none,0.0571,0.02,10.80,9.9444,-0.0130,10.0000,0.0000,0.953,TERMINAL_LAND
10900,static,static,none,0.0449,0.07,10.90,9.9563,-0.0103,10.0000,0.0000,0.903,TERMINAL_LAND
11000,static,static,none,0.0333,0.10,11.00,9.9675,-0.0071,10.0000,0.0000,0.850,TERMINAL_LAND
11100,static,static,none,0.0229,0.13,11.10,9.9774,-0.0038,10.0000,0.0000,0.797,TERMINAL_LAND
11200,static,static,none,0.0141,0.15,11.20,9.9859,-0.0009,10.0000,0.0000,0.749,TERMINAL_LAND
11300,static,static,none,0.0070,0.17,11.30,9.9933,0.0019,10.0000,0.0000,0.700,TERMINAL_LAND
11400,static,static,none,0.0050,0.17,11.40,10.0004,0.0050,10.0000,0.0000,0.647,TERMINAL_LAND
11500,static,static,none,0.0106,0.18,11.50,10.0065,0.0084,10.0000,0.0000,0.599,TERMINAL_LAND
11600,static,static,none,0.0182,0.19,11.60,10.0131,0.0126,10.0000,0.0000,0.546,TERMINAL_LAND
11700,static,static,none,0.0257,0.20,11.70,10.0194,0.0169,10.0000,0.0000,0.498,TERMINAL_LAND
11800,static,static,none,0.0340,0.20,11.80,10.0266,0.0212,10.0000,0.0000,0.445,TERMINAL_LAND
11900,static,static,none,0.0411,0.20,11.90,10.0332,0.0244,10.0000,0.0000,0.397,TERMINAL_LAND
11902,static,static,none,0.0411,0.20,11.90,10.0332,0.0244,10.0000,0.0000,0.397,TERMINAL_LAND
