time_ms,scenario,drone_x,drone_y,drone_yaw_rad,rotation_error_deg,altitude_m,pixel_err_x,pixel_err_y,ground_err_m,forward_err_m,lateral_err_m,gimbal_norm,locked,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
17,dynamic,-0.1531,-0.1930,0.0037,-38.19,2.003,-0.9099,-1.8858,2.0938,-0.9153,-1.8832,0.000,1,SEARCH,0.0000,0.0000,0.0000,0.0008
117,dynamic,-0.1595,-0.1995,0.0055,-38.19,2.004,-0.9099,-1.8858,2.0938,-0.9176,-1.8821,0.000,1,SEARCH,0.0000,0.0000,0.0000,0.0012
215,dynamic,-0.1659,-0.2053,0.0075,-37.68,2.008,-0.6733,-2.0140,2.1236,-0.6861,-2.0097,0.000,1,SEARCH,0.0000,0.0000,0.0000,0.0023
315,dynamic,-0.1730,-0.2119,0.0108,-38.10,2.008,-0.5603,-2.0032,2.0800,-0.5776,-1.9983,0.000,1,SEARCH,0.0000,0.0000,0.0000,0.0023
416,dynamic,-0.1811,-0.2202,0.0162,-38.56,2.009,-0.4427,-1.9464,1.9961,-0.4672,-1.9406,0.000,1,SEARCH,0.0000,0.0000,0.0000,0.0026
514,dynamic,-0.1899,-0.2293,0.0203,-37.34,2.008,-0.3152,-1.9049,1.9308,-0.3498,-1.8988,0.000,1,SEARCH,0.0000,0.0000,0.0000,0.0025
615,dynamic,-0.1980,-0.2385,0.0198,-37.73,2.008,-0.2585,-1.8929,1.9104,-0.2966,-1.8873,0.000,1,SEARCH,0.0000,0.0000,0.0000,0.0025
718,dynamic,-0.2057,-0.2482,0.0182,-35.75,2.005,-0.0340,-1.8241,1.8244,-0.0700,-1.8231,0.000,1,SEARCH,0.0000,0.0000,0.0000,0.0016
816,dynamic,-0.2116,-0.2567,0.0164,-35.07,2.003,0.0489,-1.7565,1.7571,0.0189,-1.7570,0.000,1,SEARCH,0.0000,0.0000,0.0000,0.0010
916,dynamic,-0.2166,-0.2646,0.0173,-33.08,1.999,0.1502,-1.6759,1.6827,0.1238,-1.6781,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0002
1015,dynamic,-0.2211,-0.2715,0.0230,-31.47,1.999,0.1473,-1.5802,1.5871,0.1178,-1.5827,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0003
1119,dynamic,-0.2245,-0.2789,0.0328,-31.66,1.996,0.1385,-1.4833,1.4897,0.0995,-1.4864,0.000,1,STABILIZE_HIGH,0.0000,0.0000,0.0000,-0.0013
1216,dynamic,-0.2269,-0.2883,0.0381,-31.66,1.998,0.1385,-1.4833,1.4897,0.0858,-1.4873,0.000,1,STABILIZE_HIGH,0.0875,-0.7868,-1.2664,-0.0006
1315,dynamic,-0.2284,-0.3021,0.0365,-32.12,1.998,0.2520,-1.4846,1.5059,0.1945,-1.4933,0.000,1,STABILIZE_HIGH,0.1416,-0.7903,-1.2848,-0.0007
1416,dynamic,-0.2283,-0.3198,0.0291,-31.70,1.998,0.2896,-1.4943,1.5221,0.2379,-1.5034,0.000,1,STABILIZE_HIGH,0.1637,-0.7950,-1.2680,-0.0007
1521,dynamic,-0.2282,-0.3444,0.0139,-31.70,1.993,0.2896,-1.4943,1.5221,0.2545,-1.5007,0.000,1,STABILIZE_HIGH,0.1725,-0.7962,-1.2680,-0.0022
1618,dynamic,-0.2279,-0.3750,6.2822,-28.29,1.990,0.3744,-1.2571,1.3117,0.3645,-1.2600,0.000,1,STABILIZE_HIGH,0.2306,-0.6737,-1.1316,-0.0030
1718,dynamic,-0.2266,-0.4114,6.2688,-30.44,1.985,0.5877,-1.2230,1.3569,0.5952,-1.2194,0.000,1,DESCEND_TO_LOW,0.3462,-0.6570,-1.2176,-0.0045
1815,dynamic,-0.2234,-0.4530,6.2517,-32.22,1.980,0.8316,-1.2135,1.4711,0.8569,-1.1958,0.000,1,DESCEND_TO_LOW,0.4785,-0.6485,-1.2888,0.3000
1917,dynamic,-0.2179,-0.4970,6.2255,-32.22,1.958,0.8316,-1.2135,1.4711,0.8809,-1.1782,0.000,1,DESCEND_TO_LOW,0.4972,-0.6482,-1.2888,0.3000
2016,dynamic,-0.2103,-0.5456,6.1967,-35.15,1.924,1.4608,-1.4308,2.0448,1.5568,-1.3256,0.000,1,DESCEND_TO_LOW,0.8592,-0.7412,-1.4060,0.3000
2119,dynamic,-0.1964,-0.6001,6.1712,-37.70,1.885,1.5580,-1.5461,2.1950,1.7007,-1.3876,0.000,1,DESCEND_TO_LOW,0.9540,-0.7935,-1.5080,0.3000
2215,dynamic,-0.1769,-0.6597,6.1410,-37.70,1.845,1.5580,-1.5461,2.1950,1.7367,-1.3424,0.000,1,DESCEND_TO_LOW,0.9964,-0.7875,-1.5080,0.3000
2320,dynamic,-0.1511,-0.7269,6.1018,-37.70,1.802,1.5580,-1.5461,2.1950,1.7810,-1.2830,0.000,1,DESCEND_TO_LOW,1.0000,-0.7733,-1.5080,0.3000
2414,dynamic,-0.1201,-0.8008,6.0541,-41.65,1.759,2.2456,-2.1677,3.1212,2.6310,-1.6792,0.000,1,DESCEND_TO_LOW,1.0000,-1.0000,-1.6660,0.3000
2515,dynamic,-0.0837,-0.8826,6.0012,-41.68,1.715,2.1058,-2.1798,3.0308,2.5784,-1.5931,0.000,1,DESCEND_TO_LOW,1.0000,-0.9964,-1.6672,0.3000
2616,dynamic,-0.0450,-0.9695,5.9399,-40.80,1.673,1.9521,-2.2553,2.9828,2.5405,-1.5630,0.000,1,DESCEND_TO_LOW,1.0000,-0.9997,-1.6320,0.3000
2716,dynamic,-0.0063,-1.0592,5.8723,-40.80,1.631,1.9521,-2.2553,2.9828,2.6362,-1.3956,0.000,1,DESCEND_TO_LOW,1.0000,-0.9188,-1.6320,0.3000
2819,dynamic,0.0355,-1.1529,5.8044,-40.80,1.590,1.9521,-2.2553,2.9828,2.7248,-1.2135,0.000,1,DESCEND_TO_LOW,1.0000,-0.8235,-1.6320,0.3000
2917,dynamic,0.0798,-1.2489,5.7396,-40.80,1.547,1.9521,-2.2553,2.9828,2.7994,-1.0299,0.000,1,DESCEND_TO_LOW,1.0000,-0.7230,-1.6320,0.3000
3020,dynamic,0.1271,-1.3471,5.6801,-33.92,1.510,1.6391,-2.7348,3.1884,2.8524,-1.4247,0.000,1,DESCEND_TO_LOW,1.0000,-0.9877,-1.3568,0.3000
3117,dynamic,0.1758,-1.4464,5.6259,-31.05,1.472,1.3736,-2.8009,3.1196,2.7535,-1.4663,0.000,1,DESCEND_TO_LOW,1.0000,-1.0000,-1.2420,0.3000
3215,dynamic,0.2251,-1.5472,5.5775,-31.05,1.438,1.3736,-2.8009,3.1196,2.8257,-1.3218,0.000,1,DESCEND_TO_LOW,1.0000,-0.9494,-1.2420,0.3000
3317,dynamic,0.2737,-1.6490,5.5365,-31.05,1.398,1.3736,-2.8009,3.1196,2.8831,-1.1914,0.000,1,DESCEND_TO_LOW,1.0000,-0.8770,-1.2420,0.3000
