time_ms,mode,scenario,wind_scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state
7800,static,dynamic,none,4.0915,2.29,7.80,0.9359,-0.3089,5.0263,-0.2144,1.635,DESCEND_TO_1M
7900,static,dynamic,none,4.0658,4.45,7.90,0.9951,-0.2889,5.0603,-0.2161,1.588,DESCEND_TO_1M
8000,static,dynamic,none,4.0025,6.68,8.00,1.0915,-0.2592,5.0937,-0.2190,1.538,DESCEND_TO_1M
8100,static,dynamic,none,3.9313,8.92,8.10,1.1955,-0.2325,5.1267,-0.2232,1.478,DESCEND_TO_1M
8200,static,dynamic,none,3.8818,11.19,8.20,1.2775,-0.2153,5.1593,-0.2286,1.427,DESCEND_TO_1M
8300,static,dynamic,none,3.8088,13.45,8.30,1.3827,-0.1978,5.1913,-0.2352,1.372,DESCEND_TO_1M
8400,static,dynamic,none,3.7570,15.71,8.40,1.4663,-0.1880,5.2229,-0.2431,1.317,DESCEND_TO_1M
8500,static,dynamic,none,3.6965,17.95,8.50,1.5582,-0.1817,5.2540,-0.2522,1.269,STABILIZE_1M
8600,static,dynamic,none,3.6268,20.16,8.60,1.6588,-0.1800,5.2846,-0.2625,1.221,STABILIZE_1M
8700,static,dynamic,none,3.5637,22.36,8.70,1.7522,-0.1838,5.3147,-0.2741,1.207,STABILIZE_1M
8800,static,dynamic,none,3.4844,24.49,8.80,1.8612,-0.1922,5.3444,-0.2868,1.204,STABILIZE_1M
8900,static,dynamic,none,3.4283,26.61,8.90,1.9466,-0.2002,5.3735,-0.3007,1.202,STABILIZE_1M
9000,static,dynamic,none,3.3256,26.69,9.00,2.0781,-0.2132,5.4021,-0.3151,1.201,STABILIZE_1M
9100,static,dynamic,none,3.2925,26.58,9.10,2.1396,-0.2194,5.4303,-0.3291,1.198,STABILIZE_1M
9200,static,dynamic,none,3.2211,-26.41,9.20,2.2388,-0.2292,5.4579,-0.3430,1.196,STABILIZE_1M
9300,static,dynamic,none,3.1574,-26.25,9.30,2.3299,-0.2377,5.4851,-0.3565,1.192,STABILIZE_1M
9400,static,dynamic,none,3.0861,-26.01,9.40,2.4281,-0.2458,5.5117,-0.3699,1.189,STABILIZE_1M
9500,static,dynamic,none,3.0221,-25.66,9.50,2.5186,-0.2524,5.5379,-0.3829,1.185,STABILIZE_1M
9600,static,dynamic,none,2.9503,-25.17,9.60,2.6164,-0.2590,5.5635,-0.3958,1.182,TERMINAL_LAND
9700,static,dynamic,none,2.8857,-24.48,9.70,2.7066,-0.2652,5.5887,-0.4083,1.179,TERMINAL_LAND
9800,static,dynamic,none,2.8133,-23.81,9.80,2.8040,-0.2727,5.6133,-0.4207,1.176,TERMINAL_LAND
9900,static,dynamic,none,2.7403,-23.01,9.90,2.9014,-0.2820,5.6375,-0.4327,1.174,TERMINAL_LAND
10000,static,dynamic,none,2.6665,-22.30,10.00,2.9990,-0.2934,5.6612,-0.4446,1.172,TERMINAL_LAND
10100,static,dynamic,none,2.5916,-21.76,10.10,3.0970,-0.3070,5.6843,-0.4562,1.170,TERMINAL_LAND
10200,static,dynamic,none,2.5312,-21.35,10.20,3.1800,-0.3201,5.7070,-0.4675,1.168,TERMINAL_LAND
10300,static,dynamic,none,2.4547,-21.07,10.30,3.2785,-0.3373,5.7291,-0.4786,1.165,TERMINAL_LAND
10400,static,dynamic,none,2.3847,-20.92,10.40,3.3699,-0.3550,5.7508,-0.4894,1.163,TERMINAL_LAND
10500,static,dynamic,none,2.3065,-20.89,10.50,3.4688,-0.3759,5.7720,-0.5000,1.161,TERMINAL_LAND
10600,static,dynamic,none,2.2356,-20.92,10.60,3.5599,-0.3960,5.7926,-0.5103,1.158,TERMINAL_LAND
10700,static,dynamic,none,2.1650,-20.99,10.70,3.6503,-0.4166,5.8128,-0.5204,1.157,TERMINAL_LAND
10800,static,dynamic,none,2.0798,-21.10,10.80,3.7547,-0.4412,5.8325,-0.5303,1.155,TERMINAL_LAND
10900,static,dynamic,none,2.0017,-21.20,10.90,3.8514,-0.4644,5.8517,-0.5399,1.151,TERMINAL_LAND
11000,static,dynamic,none,1.9382,-21.30,11.00,3.9333,-0.4841,5.8704,-0.5492,1.147,TERMINAL_LAND
11100,static,dynamic,none,1.8665,-21.37,11.10,4.0229,-0.5057,5.8887,-0.5583,1.144,TERMINAL_LAND
11200,static,dynamic,none,1.7864,-21.33,11.20,4.1204,-0.5289,5.9064,-0.5672,1.142,TERMINAL_LAND
11300,static,dynamic,none,1.7129,-21.19,11.30,4.2110,-0.5502,5.9237,-0.5759,1.140,TERMINAL_LAND
11400,static,dynamic,none,1.6229,-20.91,11.40,4.3176,-0.5745,5.9405,-0.5843,1.138,TERMINAL_LAND
11500,static,dynamic,none,1.5553,-20.63,11.50,4.4016,-0.5929,5.9569,-0.5924,1.137,TERMINAL_LAND
11600,static,dynamic,none,1.4635,-20.27,11.60,4.5093,-0.6148,5.9727,-0.6004,1.134,TERMINAL_LAND
11700,static,dynamic,none,1.3942,-20.00,11.70,4.5941,-0.6310,5.9882,-0.6081,1.132,TERMINAL_LAND
11800,static,dynamic,none,1.3092,-19.73,11.80,4.6943,-0.6489,6.0031,-0.6155,1.129,TERMINAL_LAND
11900,static,dynamic,none,1.2317,-19.52,11.90,4.7866,-0.6647,6.0176,-0.6228,1.126,TERMINAL_LAND
12000,static,dynamic,none,1.1465,-19.39,12.00,4.8863,-0.6813,6.0316,-0.6298,1.123,TERMINAL_LAND
12100,static,dynamic,none,1.0689,-19.33,12.10,4.9781,-0.6968,6.0452,-0.6366,1.119,TERMINAL_LAND
12200,static,dynamic,none,0.9831,-19.33,12.20,5.0778,-0.7139,6.0584,-0.6432,1.115,TERMINAL_LAND
12300,static,dynamic,none,0.9041,-19.38,12.30,5.1706,-0.7300,6.0711,-0.6495,1.111,TERMINAL_LAND
12400,static,dynamic,none,0.8175,-19.46,12.40,5.2711,-0.7480,6.0834,-0.6557,1.108,TERMINAL_LAND
12500,static,dynamic,none,0.7169,-19.58,12.50,5.3865,-0.7696,6.0952,-0.6616,1.104,TERMINAL_LAND
12600,static,dynamic,none,0.6544,-19.66,12.60,5.4627,-0.7838,6.1066,-0.6673,1.102,TERMINAL_LAND
12700,static,dynamic,none,0.5724,-19.76,12.70,5.5601,-0.8024,6.1177,-0.6728,1.100,TERMINAL_LAND
12800,static,dynamic,none,0.4953,-19.83,12.80,5.6540,-0.8210,6.1283,-0.6781,1.098,TERMINAL_LAND
12900,static,dynamic,none,0.4357,-19.89,12.90,5.7305,-0.8361,6.1384,-0.6832,1.097,TERMINAL_LAND
13000,static,dynamic,none,0.3700,-19.93,13.00,5.8172,-0.8533,6.1482,-0.6881,1.097,TERMINAL_LAND
13100,static,dynamic,none,0.3172,-19.96,13.10,5.8933,-0.8682,6.1576,-0.6928,1.097,TERMINAL_LAND
13200,static,dynamic,none,0.2698,-19.96,13.20,5.9715,-0.8836,6.1667,-0.6973,1.097,TERMINAL_LAND
13300,static,dynamic,none,0.2358,-19.96,13.30,6.0455,-0.8985,6.1753,-0.7016,1.098,TERMINAL_LAND
13400,static,dynamic,none,0.2186,-19.95,13.40,6.1103,-0.9117,6.1835,-0.7058,1.098,TERMINAL_LAND
13500,static,dynamic,none,0.2186,-19.93,13.50,6.1865,-0.9283,6.1914,-0.7097,1.097,TERMINAL_LAND
13600,static,dynamic,none,0.2307,-19.92,13.60,6.2394,-0.9406,6.1990,-0.7135,1.095,TERMINAL_LAND
13700,static,dynamic,none,0.2585,-19.91,13.70,6.3028,-0.9568,6.2061,-0.7171,1.097,TERMINAL_LAND
13800,static,dynamic,none,0.2900,-19.91,13.80,6.3573,-0.9720,6.2130,-0.7205,1.098,TERMINAL_LAND
13900,static,dynamic,none,0.3232,-19.91,13.90,6.4073,-0.9866,6.2195,-0.7237,1.099,TERMINAL_LAND
14000,static,dynamic,none,0.3445,-19.91,14.00,6.4401,-0.9964,6.2256,-0.7268,1.099,TERMINAL_LAND
14100,static,dynamic,none,0.3780,-19.90,14.10,6.4854,-1.0097,6.2314,-0.7297,1.100,TERMINAL_LAND
14200,static,dynamic,none,0.4081,-19.89,14.20,6.5256,-1.0210,6.2370,-0.7325,1.101,TERMINAL_LAND
14300,static,dynamic,none,0.4442,-19.87,14.30,6.5709,-1.0338,6.2422,-0.7351,1.102,TERMINAL_LAND
14400,static,dynamic,none,0.4717,-14.08,14.40,6.6056,-1.0438,6.2471,-0.7373,1.103,TERMINAL_LAND
14500,static,dynamic,none,0.5029,3.85,14.50,6.6425,-1.0546,6.2517,-0.7381,1.097,TERMINAL_LAND
14600,static,dynamic,none,0.5403,24.82,14.60,6.6844,-1.0664,6.2560,-0.7372,1.068,TERMINAL_LAND
14700,static,dynamic,none,0.5773,33.32,14.70,6.7247,-1.0779,6.2600,-0.7352,1.018,TERMINAL_LAND
14800,static,dynamic,none,0.6055,33.33,14.80,6.7553,-1.0871,6.2638,-0.7334,0.967,TERMINAL_LAND
14900,static,dynamic,none,0.6391,33.33,14.90,6.7908,-1.0983,6.2673,-0.7316,0.914,TERMINAL_LAND
15000,static,dynamic,none,0.6672,33.33,15.00,6.8202,-1.1083,6.2706,-0.7300,0.853,TERMINAL_LAND
15100,static,dynamic,none,0.7032,33.31,15.10,6.8570,-1.1211,6.2736,-0.7285,0.800,TERMINAL_LAND
15200,static,dynamic,none,0.7308,33.31,15.20,6.8855,-1.1309,6.2764,-0.7271,0.744,TERMINAL_LAND
15300,static,dynamic,none,0.7603,33.31,15.30,6.9157,-1.1413,6.2790,-0.7258,0.693,TERMINAL_LAND
15400,static,dynamic,none,0.7915,33.31,15.40,6.9475,-1.1520,6.2813,-0.7246,0.638,TERMINAL_LAND
15500,static,dynamic,none,0.8223,33.31,15.50,6.9786,-1.1628,6.2835,-0.7235,0.588,TERMINAL_LAND
15600,static,dynamic,none,0.8503,33.32,15.60,7.0067,-1.1728,6.2854,-0.7226,0.534,TERMINAL_LAND
15700,static,dynamic,none,0.8851,33.33,15.70,7.0412,-1.1853,6.2872,-0.7217,0.485,TERMINAL_LAND
15800,static,dynamic,none,0.9102,33.33,15.80,7.0659,-1.1947,6.2888,-0.7209,0.432,TERMINAL_LAND
15880,static,dynamic,none,0.9307,33.33,15.88,7.0857,-1.2026,6.2897,-0.7204,0.399,TERMINAL_LAND
