time_ms,scenario,drone_x,drone_y,drone_yaw_rad,rotation_error_deg,altitude_m,pixel_err_x,pixel_err_y,ground_err_m,forward_err_m,lateral_err_m,gimbal_norm,locked,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
66,static,-0.0756,0.1691,0.1542,33.24,1.104,1.9296,3.5438,4.0351,2.5681,3.1124,0.000,1,SEARCH,0.7627,0.0000,0.0000,-0.1189
166,static,-0.0605,0.1825,0.1190,33.24,1.129,1.9296,3.5438,4.0351,2.4511,3.2053,0.000,1,SEARCH,0.7613,0.0000,0.0000,-0.1114
266,static,-0.0368,0.1972,0.0843,33.24,1.152,1.9296,3.5438,4.0351,2.3367,3.2896,0.000,1,SEARCH,0.7591,0.0000,0.0000,-0.1044
366,static,-0.0065,0.2149,0.0526,33.24,1.173,1.9296,3.5438,4.0351,2.2212,3.3687,0.000,1,SEARCH,0.7555,0.0000,0.0000,-0.0981
466,static,0.0268,0.2319,0.0299,33.24,1.191,1.9296,3.5438,4.0351,2.1132,3.4375,0.000,1,SEARCH,0.7510,0.0000,0.0000,-0.0927
566,static,0.0714,0.2574,0.0091,33.24,1.206,1.9296,3.5438,4.0351,2.0348,3.4845,0.000,1,SEARCH,0.7460,0.0000,0.0000,-0.0883
666,static,0.1176,0.2813,6.2804,36.50,1.221,0.8955,2.3872,2.5497,0.9173,2.3790,0.000,1,SEARCH,0.7393,0.0000,0.0000,-0.0837
766,static,0.1653,0.3089,6.2760,36.50,1.236,0.8955,2.3872,2.5497,0.8888,2.3898,0.000,1,SEARCH,0.7324,0.0000,0.0000,-0.0792
866,static,0.2171,0.3361,6.2775,36.50,1.248,0.8955,2.3872,2.5497,0.8784,2.3936,0.000,1,SEARCH,0.7252,0.0000,0.0000,-0.0755
966,static,0.2708,0.3644,6.2824,36.50,1.261,0.8955,2.3872,2.5497,0.8820,2.3923,0.000,1,SEARCH,0.7174,0.0000,0.0000,-0.0717
1066,static,0.3273,0.3915,0.0041,36.50,1.271,0.8955,2.3872,2.5497,0.8937,2.3880,0.000,1,SEARCH,0.7094,0.0000,0.0000,-0.0686
1166,static,0.3874,0.4181,0.0051,36.50,1.282,0.8955,2.3872,2.5497,0.9054,2.3835,0.000,1,SEARCH,0.7009,0.0000,0.0000,-0.0653
1269,static,0.4491,0.4435,0.0023,36.50,1.291,0.8955,2.3872,2.5497,0.9077,2.3827,0.000,1,SEARCH,0.6919,0.0000,0.0000,-0.0626
