time_ms,scenario,drone_x,drone_y,drone_yaw_rad,rotation_error_deg,altitude_m,pixel_err_x,pixel_err_y,ground_err_m,forward_err_m,lateral_err_m,gimbal_norm,locked,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
48,dynamic,0.1873,-0.5049,0.0153,16.74,2.271,-1.6963,1.5333,2.2866,-1.6719,1.5599,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0688
148,dynamic,0.1946,-0.5211,0.0125,0.00,2.269,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,-0.0694
248,dynamic,0.2009,-0.5362,0.0095,13.94,2.267,-1.2091,1.4373,1.8782,-1.1937,1.4501,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0699
348,dynamic,0.2065,-0.5511,0.0069,17.29,2.265,-1.0163,1.4038,1.7330,-1.0050,1.4119,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0706
451,dynamic,0.2100,-0.5616,0.0051,18.05,2.265,-0.8570,1.3706,1.6165,-0.8495,1.3753,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0705
551,dynamic,0.2136,-0.5758,0.0044,19.64,2.267,-0.6224,1.3458,1.4827,-0.6162,1.3486,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0700
648,dynamic,0.2172,-0.5870,0.0032,18.06,2.266,-0.3838,1.3027,1.3580,-0.3790,1.3041,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0701
748,dynamic,0.2204,-0.5977,0.0019,16.67,2.263,-0.1472,1.2609,1.2695,-0.1442,1.2612,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0712
849,dynamic,0.2236,-0.6075,0.0020,16.67,2.258,-0.1472,1.2609,1.2695,-0.1450,1.2611,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0727
955,dynamic,0.2261,-0.6162,0.0039,16.67,2.251,-0.1472,1.2609,1.2695,-0.1433,1.2613,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0746
1050,dynamic,0.2292,-0.6264,0.0062,12.45,2.246,0.4115,1.0744,1.1505,0.4172,1.0722,0.000,1,STABILIZE_HIGH,0.3025,0.6016,0.4980,-0.0761
1150,dynamic,0.2319,-0.6324,0.0081,11.45,2.239,0.5972,0.9845,1.1515,0.6046,0.9800,0.000,1,STABILIZE_HIGH,0.4087,0.5504,0.4580,-0.0782
1250,dynamic,0.2368,-0.6357,0.0098,11.45,2.232,0.5972,0.9845,1.1515,0.6058,0.9792,0.000,1,STABILIZE_HIGH,0.4107,0.5517,0.4580,-0.0804
