time_ms,scenario,drone_x,drone_y,drone_yaw_rad,rotation_error_deg,altitude_m,pixel_err_x,pixel_err_y,ground_err_m,forward_err_m,lateral_err_m,gimbal_norm,locked,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
81,static,1.7543,-0.3075,0.0114,13.24,1.799,-0.4967,2.0466,2.1060,-0.4753,2.0516,0.000,1,DESCEND_TO_LOW,-0.1986,1.0000,-1.2704,0.3000
179,static,1.7833,-0.3118,0.0120,12.60,1.796,-0.5846,2.0085,2.0919,-0.5616,2.0151,0.000,1,DESCEND_TO_LOW,-0.2475,1.0000,-1.2960,0.3000
285,static,1.8079,-0.3131,0.0094,12.60,1.769,-0.5846,2.0085,2.0919,-0.5605,2.0154,0.000,1,DESCEND_TO_LOW,-0.2505,1.0000,-1.2960,0.3000
380,static,1.8315,-0.3047,6.2803,12.57,1.737,-0.7284,1.9646,2.0953,-0.7098,1.9714,0.000,1,DESCEND_TO_LOW,-0.3419,1.0000,-1.2972,0.3000
479,static,1.8440,-0.2909,6.2676,11.08,1.696,-1.2610,1.8807,2.2643,-1.2664,1.8770,0.000,1,DESCEND_TO_LOW,-0.6807,1.0000,-1.3568,0.3000
581,static,1.8526,-0.2644,6.2477,11.08,1.655,-1.2610,1.8807,2.2643,-1.2963,1.8565,0.000,1,DESCEND_TO_LOW,-0.7133,1.0000,-1.3568,0.3000
679,static,1.8541,-0.2212,6.2150,13.41,1.614,-1.2550,1.9174,2.2917,-1.3317,1.8650,0.000,1,DESCEND_TO_LOW,-0.7506,1.0000,-1.2636,0.3000
778,static,1.8483,-0.1827,6.1891,16.91,1.572,-1.2908,1.9167,2.3109,-1.4184,1.8243,0.000,1,DESCEND_TO_LOW,-0.8217,1.0000,-1.1236,0.3000
878,static,1.8339,-0.1280,6.1571,21.81,1.533,-1.0361,1.9972,2.2499,-1.2192,1.8910,0.000,1,DESCEND_TO_LOW,-0.7097,1.0000,-0.9276,0.3000
979,static,1.8181,-0.0734,6.1259,21.81,1.485,-1.0361,1.9972,2.2499,-1.2790,1.8510,0.000,1,DESCEND_TO_LOW,-0.7654,1.0000,-0.9276,0.3000
