time_ms,mode,scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
21,static,dynamic,0.7219,-14.04,0.02,-0.1834,0.0533,0.5384,0.0457,1.947,SEARCH,0.0000,0.0000,0.0000,-0.0159
121,static,dynamic,0.7496,-14.04,0.12,-0.1862,0.0538,0.5632,0.0395,1.953,SEARCH,0.0000,0.0000,0.0000,-0.0141
221,static,dynamic,0.7784,-14.05,0.22,-0.1903,0.0548,0.5878,0.0334,1.958,SEARCH,0.0000,0.0000,0.0000,-0.0127
321,static,dynamic,0.8078,-14.05,0.32,-0.1951,0.0558,0.6122,0.0272,1.958,SEARCH,0.0000,0.0000,0.0000,-0.0127
421,static,dynamic,0.8379,-14.05,0.42,-0.2006,0.0563,0.6365,0.0212,1.959,SEARCH,0.0000,0.0000,0.0000,-0.0124
521,static,dynamic,0.8673,-14.05,0.52,-0.2057,0.0563,0.6606,0.0152,1.958,SEARCH,0.0000,0.0000,0.0000,-0.0126
621,static,dynamic,0.8970,-14.05,0.62,-0.2112,0.0560,0.6846,0.0092,1.959,SEARCH,0.0000,0.0000,0.0000,-0.0124
721,static,dynamic,0.9252,-14.05,0.72,-0.2154,0.0553,0.7084,0.0032,1.960,SEARCH,0.0000,0.0000,0.0000,-0.0119
821,static,dynamic,0.9525,-14.04,0.82,-0.2189,0.0540,0.7320,-0.0027,1.966,SEARCH,0.0000,0.0000,0.0000,-0.0102
921,static,dynamic,0.9787,-14.03,0.92,-0.2213,0.0528,0.7555,-0.0086,1.972,SEARCH,0.0000,0.0000,0.0000,-0.0083
1021,static,dynamic,1.0045,-14.03,1.02,-0.2235,0.0518,0.7788,-0.0144,1.976,SEARCH,0.0000,0.0000,0.0000,-0.0073
1121,static,dynamic,1.0300,-14.03,1.12,-0.2255,0.0516,0.8020,-0.0202,1.980,SEARCH,0.0000,0.0000,0.0000,-0.0060
1221,static,dynamic,1.0553,-14.03,1.22,-0.2273,0.0524,0.8250,-0.0259,1.981,SEARCH,0.0000,0.0000,0.0000,-0.0056
1321,static,dynamic,1.0804,-14.03,1.32,-0.2290,0.0542,0.8479,-0.0317,1.979,SEARCH,0.0000,0.0000,0.0000,-0.0063
1421,static,dynamic,1.1057,-14.03,1.42,-0.2310,0.0564,0.8707,-0.0374,1.981,SEARCH,0.0000,0.0000,0.0000,-0.0057
