time_ms,mode,scenario,wind_scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state
4100,gimbal,static,none,3.9441,0.16,4.10,6.0565,0.0654,10.0000,0.0000,2.730,DESCEND_TO_1M
4200,gimbal,static,none,3.8760,0.17,4.20,6.1244,0.0560,10.0000,0.0000,2.673,DESCEND_TO_1M
4300,gimbal,static,none,3.8091,0.19,4.30,6.1911,0.0466,10.0000,0.0000,2.615,DESCEND_TO_1M
4400,gimbal,static,none,3.7322,0.23,4.40,6.2679,0.0358,10.0000,0.0000,2.561,DESCEND_TO_1M
4500,gimbal,static,none,3.6513,0.26,4.50,6.3488,0.0247,10.0000,0.0000,2.503,DESCEND_TO_1M
4600,gimbal,static,none,3.5740,0.28,4.60,6.4260,0.0144,10.0000,0.0000,2.449,DESCEND_TO_1M
4700,gimbal,static,none,3.4956,0.30,4.70,6.5044,0.0039,10.0000,0.0000,2.391,DESCEND_TO_1M
4800,gimbal,static,none,3.4092,0.30,4.80,6.5908,-0.0068,10.0000,0.0000,2.338,DESCEND_TO_1M
4900,gimbal,static,none,3.3219,0.29,4.90,6.6781,-0.0170,10.0000,0.0000,2.281,DESCEND_TO_1M
5000,gimbal,static,none,3.2410,0.28,5.00,6.7591,-0.0259,10.0000,0.0000,2.228,DESCEND_TO_1M
5100,gimbal,static,none,3.1596,0.25,5.10,6.8406,-0.0340,10.0000,0.0000,2.172,DESCEND_TO_1M
5200,gimbal,static,none,3.0706,0.22,5.20,6.9297,-0.0414,10.0000,0.0000,2.120,DESCEND_TO_1M
5300,gimbal,static,none,2.9876,0.18,5.30,7.0127,-0.0464,10.0000,0.0000,2.068,DESCEND_TO_1M
5400,gimbal,static,none,2.8966,0.13,5.40,7.1038,-0.0502,10.0000,0.0000,2.012,DESCEND_TO_1M
5500,gimbal,static,none,2.8113,0.09,5.50,7.1892,-0.0526,10.0000,0.0000,1.956,DESCEND_TO_1M
5600,gimbal,static,none,2.7178,0.06,5.60,7.2827,-0.0541,10.0000,0.0000,1.904,DESCEND_TO_1M
5700,gimbal,static,none,2.6306,0.04,5.70,7.3700,-0.0545,10.0000,0.0000,1.848,DESCEND_TO_1M
5800,gimbal,static,none,2.5358,0.03,5.80,7.4648,-0.0545,10.0000,0.0000,1.797,DESCEND_TO_1M
5900,gimbal,static,none,2.4486,0.03,5.90,7.5520,-0.0545,10.0000,0.0000,1.742,DESCEND_TO_1M
6000,gimbal,static,none,2.3552,0.03,6.00,7.6454,-0.0542,10.0000,0.0000,1.692,DESCEND_TO_1M
6100,gimbal,static,none,2.2710,0.04,6.10,7.7296,-0.0537,10.0000,0.0000,1.638,DESCEND_TO_1M
6200,gimbal,static,none,2.1827,0.05,6.20,7.8179,-0.0527,10.0000,0.0000,1.589,DESCEND_TO_1M
6300,gimbal,static,none,2.1043,0.04,6.30,7.8963,-0.0514,10.0000,0.0000,1.536,DESCEND_TO_1M
6400,gimbal,static,none,2.0228,0.03,6.40,7.9778,-0.0496,10.0000,0.0000,1.487,DESCEND_TO_1M
6500,gimbal,static,none,1.9511,0.02,6.50,8.0495,-0.0474,10.0000,0.0000,1.435,DESCEND_TO_1M
6600,gimbal,static,none,1.8776,0.00,6.60,8.1229,-0.0448,10.0000,0.0000,1.387,DESCEND_TO_1M
6700,gimbal,static,none,1.8139,0.02,6.70,8.1866,-0.0423,10.0000,0.0000,1.336,DESCEND_TO_1M
6800,gimbal,static,none,1.7495,0.04,6.80,8.2510,-0.0395,10.0000,0.0000,1.288,DESCEND_TO_1M
6900,gimbal,static,none,1.6935,0.06,6.90,8.3069,-0.0369,10.0000,0.0000,1.236,STABILIZE_1M
7000,gimbal,static,none,1.6368,0.07,7.00,8.3635,-0.0340,10.0000,0.0000,1.209,STABILIZE_1M
7100,gimbal,static,none,1.5881,0.08,7.10,8.4122,-0.0312,10.0000,0.0000,1.199,STABILIZE_1M
7200,gimbal,static,none,1.5380,0.07,7.20,8.4622,-0.0273,10.0000,0.0000,1.196,STABILIZE_1M
7300,gimbal,static,none,1.4930,0.06,7.30,8.5072,-0.0230,10.0000,0.0000,1.195,STABILIZE_1M
7400,gimbal,static,none,1.4448,0.04,7.40,8.5553,-0.0181,10.0000,0.0000,1.194,STABILIZE_1M
7500,gimbal,static,none,1.4011,0.01,7.50,8.5990,-0.0134,10.0000,0.0000,1.193,STABILIZE_1M
7600,gimbal,static,none,1.3544,0.01,7.60,8.6457,-0.0083,10.0000,0.0000,1.192,STABILIZE_1M
7700,gimbal,static,none,1.3116,0.04,7.70,8.6884,-0.0041,10.0000,0.0000,1.190,STABILIZE_1M
7800,gimbal,static,none,1.2650,0.06,7.80,8.7350,-0.0001,10.0000,0.0000,1.189,STABILIZE_1M
7900,gimbal,static,none,1.2216,0.08,7.90,8.7784,0.0038,10.0000,0.0000,1.187,TERMINAL_LAND
8000,gimbal,static,none,1.1746,0.09,8.00,8.8254,0.0083,10.0000,0.0000,1.185,TERMINAL_LAND
8100,gimbal,static,none,1.1279,0.10,8.10,8.8722,0.0138,10.0000,0.0000,1.183,TERMINAL_LAND
8200,gimbal,static,none,1.0844,0.11,8.20,8.9158,0.0199,10.0000,0.0000,1.182,TERMINAL_LAND
8300,gimbal,static,none,1.0410,0.12,8.30,8.9593,0.0269,10.0000,0.0000,1.180,TERMINAL_LAND
8400,gimbal,static,none,0.9937,0.13,8.40,9.0069,0.0348,10.0000,0.0000,1.178,TERMINAL_LAND
8500,gimbal,static,none,0.9494,0.13,8.50,9.0516,0.0418,10.0000,0.0000,1.175,TERMINAL_LAND
8600,gimbal,static,none,0.9009,0.12,8.60,9.1004,0.0491,10.0000,0.0000,1.174,TERMINAL_LAND
8700,gimbal,static,none,0.8556,0.11,8.70,9.1462,0.0551,10.0000,0.0000,1.171,TERMINAL_LAND
8800,gimbal,static,none,0.8059,0.10,8.80,9.1964,0.0612,10.0000,0.0000,1.170,TERMINAL_LAND
8900,gimbal,static,none,0.7602,0.09,8.90,9.2427,0.0666,10.0000,0.0000,1.167,TERMINAL_LAND
9000,gimbal,static,none,0.7109,0.09,9.00,9.2928,0.0723,10.0000,0.0000,1.165,TERMINAL_LAND
9100,gimbal,static,none,0.6654,0.09,9.10,9.3391,0.0773,10.0000,0.0000,1.163,TERMINAL_LAND
9200,gimbal,static,none,0.6158,0.09,9.20,9.3897,0.0819,10.0000,0.0000,1.161,TERMINAL_LAND
9300,gimbal,static,none,0.5702,0.08,9.30,9.4363,0.0858,10.0000,0.0000,1.159,TERMINAL_LAND
9400,gimbal,static,none,0.5212,0.08,9.40,9.4866,0.0896,10.0000,0.0000,1.158,TERMINAL_LAND
9500,gimbal,static,none,0.4768,0.08,9.50,9.5324,0.0931,10.0000,0.0000,1.156,TERMINAL_LAND
9600,gimbal,static,none,0.4296,0.08,9.60,9.5816,0.0974,10.0000,0.0000,1.154,TERMINAL_LAND
9700,gimbal,static,none,0.3871,0.08,9.70,9.6265,0.1017,10.0000,0.0000,1.152,TERMINAL_LAND
9800,gimbal,static,none,0.3420,0.08,9.80,9.6751,0.1066,10.0000,0.0000,1.151,TERMINAL_LAND
9900,gimbal,static,none,0.3012,0.08,9.90,9.7198,0.1105,10.0000,0.0000,1.149,TERMINAL_LAND
10000,gimbal,static,none,0.2586,0.08,10.00,9.7679,0.1140,10.0000,0.0000,1.148,TERMINAL_LAND
10100,gimbal,static,none,0.2222,0.08,10.10,9.8114,0.1176,10.0000,0.0000,1.146,TERMINAL_LAND
10200,gimbal,static,none,0.1873,0.08,10.20,9.8579,0.1221,10.0000,0.0000,1.145,TERMINAL_LAND
10300,gimbal,static,none,0.1608,0.08,10.30,9.9008,0.1266,10.0000,0.0000,1.144,TERMINAL_LAND
10400,gimbal,static,none,0.1421,0.08,10.40,9.9472,0.1319,10.0000,0.0000,1.142,TERMINAL_LAND
10500,gimbal,static,none,0.1380,0.08,10.50,9.9899,0.1377,10.0000,0.0000,1.141,TERMINAL_LAND
10600,gimbal,static,none,0.1492,0.07,10.60,10.0363,0.1447,10.0000,0.0000,1.140,TERMINAL_LAND
10700,gimbal,static,none,0.1695,0.07,10.70,10.0769,0.1510,10.0000,0.0000,1.141,TERMINAL_LAND
10800,gimbal,static,none,0.1941,0.06,10.80,10.1145,0.1568,10.0000,0.0000,1.142,TERMINAL_LAND
10900,gimbal,static,none,0.2138,0.03,10.90,10.1415,0.1603,10.0000,0.0000,1.143,TERMINAL_LAND
11000,gimbal,static,none,0.2288,0.01,11.00,10.1615,0.1620,10.0000,0.0000,1.144,TERMINAL_LAND
11100,gimbal,static,none,0.2367,0.07,11.10,10.1722,0.1624,10.0000,0.0000,1.144,TERMINAL_LAND
11200,gimbal,static,none,0.2378,0.12,11.20,10.1747,0.1613,10.0000,0.0000,1.144,TERMINAL_LAND
11300,gimbal,static,none,0.2327,0.17,11.30,10.1700,0.1589,10.0000,0.0000,1.143,TERMINAL_LAND
11400,gimbal,static,none,0.2235,0.20,11.40,10.1603,0.1558,10.0000,0.0000,1.143,TERMINAL_LAND
11500,gimbal,static,none,0.2119,0.20,11.50,10.1470,0.1526,10.0000,0.0000,1.141,TERMINAL_LAND
11600,gimbal,static,none,0.1972,0.17,11.60,10.1293,0.1488,10.0000,0.0000,1.140,TERMINAL_LAND
11700,gimbal,static,none,0.1828,0.13,11.70,10.1110,0.1452,10.0000,0.0000,1.139,TERMINAL_LAND
11800,gimbal,static,none,0.1675,0.08,11.80,10.0901,0.1412,10.0000,0.0000,1.138,TERMINAL_LAND
11900,gimbal,static,none,0.1545,0.02,11.90,10.0702,0.1376,10.0000,0.0000,1.137,TERMINAL_LAND
12000,gimbal,static,none,0.1424,0.03,12.00,10.0486,0.1338,10.0000,0.0000,1.136,TERMINAL_LAND
12100,gimbal,static,none,0.1338,0.07,12.10,10.0295,0.1305,10.0000,0.0000,1.135,TERMINAL_LAND
12200,gimbal,static,none,0.1267,0.11,12.20,10.0106,0.1263,10.0000,0.0000,1.134,TERMINAL_LAND
12300,gimbal,static,none,0.1219,0.13,12.30,9.9950,0.1218,10.0000,0.0000,1.133,TERMINAL_LAND
12400,gimbal,static,none,0.1188,0.15,12.40,9.9799,0.1171,10.0000,0.0000,1.132,TERMINAL_LAND
12500,gimbal,static,none,0.1173,0.16,12.50,9.9681,0.1129,10.0000,0.0000,1.131,TERMINAL_LAND
12600,gimbal,static,none,0.1163,0.16,12.60,9.9574,0.1083,10.0000,0.0000,1.130,TERMINAL_LAND
12700,gimbal,static,none,0.1159,0.16,12.70,9.9493,0.1042,10.0000,0.0000,1.130,TERMINAL_LAND
12800,gimbal,static,none,0.1159,0.15,12.80,9.9422,0.1004,10.0000,0.0000,1.129,TERMINAL_LAND
12900,gimbal,static,none,0.1154,0.13,12.90,9.9372,0.0967,10.0000,0.0000,1.128,TERMINAL_LAND
13000,gimbal,static,none,0.1139,0.12,13.00,9.9335,0.0924,10.0000,0.0000,1.127,TERMINAL_LAND
13100,gimbal,static,none,0.1115,0.11,13.10,9.9318,0.0882,10.0000,0.0000,1.126,TERMINAL_LAND
13200,gimbal,static,none,0.1080,0.09,13.20,9.9313,0.0833,10.0000,0.0000,1.125,TERMINAL_LAND
13300,gimbal,static,none,0.1040,0.08,13.30,9.9319,0.0786,10.0000,0.0000,1.124,TERMINAL_LAND
13400,gimbal,static,none,0.0976,0.07,13.40,9.9346,0.0725,10.0000,0.0000,1.123,TERMINAL_LAND
13500,gimbal,static,none,0.0901,0.07,13.50,9.9387,0.0660,10.0000,0.0000,1.122,TERMINAL_LAND
13600,gimbal,static,none,0.0810,0.06,13.60,9.9441,0.0587,10.0000,0.0000,1.121,TERMINAL_LAND
13700,gimbal,static,none,0.0718,0.06,13.70,9.9502,0.0518,10.0000,0.0000,1.121,TERMINAL_LAND
13800,gimbal,static,none,0.0612,0.06,13.80,9.9578,0.0443,10.0000,0.0000,1.120,TERMINAL_LAND
13900,gimbal,static,none,0.0511,0.05,13.90,9.9655,0.0377,10.0000,0.0000,1.119,TERMINAL_LAND
14000,gimbal,static,none,0.0404,0.05,14.00,9.9745,0.0314,10.0000,0.0000,1.113,TERMINAL_LAND
14100,gimbal,static,none,0.0311,0.04,14.10,9.9828,0.0259,10.0000,0.0000,1.083,TERMINAL_LAND
14200,gimbal,static,none,0.0229,0.02,14.20,9.9910,0.0210,10.0000,0.0000,1.038,TERMINAL_LAND
14300,gimbal,static,none,0.0175,0.00,14.30,9.9981,0.0174,10.0000,0.0000,0.987,TERMINAL_LAND
14400,gimbal,static,none,0.0154,0.02,14.40,10.0037,0.0149,10.0000,0.0000,0.939,TERMINAL_LAND
14500,gimbal,static,none,0.0159,0.05,14.50,10.0081,0.0137,10.0000,0.0000,0.885,TERMINAL_LAND
14600,gimbal,static,none,0.0180,0.08,14.60,10.0118,0.0137,10.0000,0.0000,0.836,TERMINAL_LAND
14700,gimbal,static,none,0.0199,0.10,14.70,10.0139,0.0142,10.0000,0.0000,0.786,TERMINAL_LAND
14800,gimbal,static,none,0.0217,0.11,14.80,10.0158,0.0149,10.0000,0.0000,0.732,TERMINAL_LAND
14900,gimbal,static,none,0.0232,0.10,14.90,10.0175,0.0152,10.0000,0.0000,0.683,TERMINAL_LAND
15000,gimbal,static,none,0.0242,0.09,15.00,10.0192,0.0147,10.0000,0.0000,0.630,TERMINAL_LAND
15100,gimbal,static,none,0.0244,0.06,15.10,10.0204,0.0135,10.0000,0.0000,0.580,TERMINAL_LAND
15200,gimbal,static,none,0.0244,0.03,15.20,10.0218,0.0109,10.0000,0.0000,0.527,TERMINAL_LAND
15300,gimbal,static,none,0.0249,0.00,15.30,10.0235,0.0082,10.0000,0.0000,0.478,TERMINAL_LAND
15400,gimbal,static,none,0.0264,0.02,15.40,10.0258,0.0056,10.0000,0.0000,0.426,TERMINAL_LAND
15463,gimbal,static,none,0.0274,0.04,15.46,10.0271,0.0042,10.0000,0.0000,0.389,TERMINAL_LAND
