time_ms,mode,scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
16,static,static,3.4443,0.03,0.02,6.5557,0.0164,10.0000,0.0000,1.884,SEARCH,1.7221,-0.0082,0.0000,-0.0348
116,static,static,3.3482,0.02,0.12,6.6518,0.0145,10.0000,0.0000,1.885,SEARCH,1.6741,-0.0073,0.0000,-0.0346
216,static,static,3.2437,0.01,0.22,6.7563,0.0117,10.0000,0.0000,1.883,SEARCH,1.6218,-0.0058,0.0000,-0.0351
316,static,static,3.1470,0.01,0.32,6.8530,0.0085,10.0000,0.0000,1.881,SEARCH,1.5735,-0.0043,0.0000,-0.0358
417,static,static,3.0421,0.00,0.42,6.9579,0.0051,10.0000,0.0000,1.878,SEARCH,1.5332,-0.0029,0.0000,-0.0367
516,static,static,2.9455,0.00,0.52,7.0545,0.0023,10.0000,0.0000,1.875,SEARCH,1.4728,-0.0011,0.0000,-0.0375
616,static,static,2.8410,0.01,0.62,7.1590,-0.0005,10.0000,0.0000,1.868,DESCEND_TO_LOW,0.8695,-0.0043,-0.0820,0.5000
716,static,static,2.7445,0.02,0.72,7.2555,-0.0028,10.0000,0.0000,1.850,DESCEND_TO_LOW,0.7844,0.0039,0.0024,0.5000
816,static,static,2.6400,0.03,0.82,7.3600,-0.0048,10.0000,0.0000,1.816,DESCEND_TO_LOW,0.7263,0.0077,0.0048,0.5000
917,static,static,2.5451,0.05,0.92,7.4550,-0.0057,10.0000,0.0000,1.768,DESCEND_TO_LOW,0.6506,0.0113,0.0068,0.5000
1016,static,static,2.4458,0.08,1.02,7.5542,-0.0058,10.0000,0.0000,1.714,DESCEND_TO_LOW,0.6131,0.0115,0.0068,0.5000
1117,static,static,2.3583,0.11,1.12,7.6417,-0.0060,10.0000,0.0000,1.663,DESCEND_TO_LOW,0.5893,0.0117,0.0068,0.5000
1216,static,static,2.2760,0.14,1.22,7.7240,-0.0059,10.0000,0.0000,1.616,DESCEND_TO_LOW,0.5310,0.0147,0.0092,0.5000
1316,static,static,2.1923,0.15,1.32,7.8077,-0.0053,10.0000,0.0000,1.568,DESCEND_TO_LOW,0.5009,0.0146,-0.0188,0.5000
