time_ms,mode,scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
67,gimbal,dynamic,0.8062,14.04,0.07,-0.0916,0.0922,0.6220,-0.2828,1.921,SEARCH,0.0000,0.0000,0.0000,-0.0236
167,gimbal,dynamic,0.8202,14.04,0.17,-0.0894,0.0923,0.6427,-0.2777,1.923,SEARCH,0.0000,0.0000,0.0000,-0.0230
267,gimbal,dynamic,0.8350,14.04,0.27,-0.0878,0.0923,0.6632,-0.2725,1.926,SEARCH,0.0000,0.0000,0.0000,-0.0222
367,gimbal,dynamic,0.8506,14.04,0.37,-0.0872,0.0919,0.6837,-0.2674,1.929,SEARCH,0.0000,0.0000,0.0000,-0.0214
467,gimbal,dynamic,0.8665,14.04,0.47,-0.0869,0.0912,0.7042,-0.2623,1.931,SEARCH,0.0000,0.0000,0.0000,-0.0208
567,gimbal,dynamic,0.8825,14.04,0.57,-0.0865,0.0907,0.7246,-0.2572,1.932,SEARCH,0.0000,0.0000,0.0000,-0.0203
667,gimbal,dynamic,0.8979,14.04,0.67,-0.0852,0.0902,0.7449,-0.2521,1.934,SEARCH,0.0000,0.0000,0.0000,-0.0198
767,gimbal,dynamic,0.9130,14.04,0.77,-0.0835,0.0896,0.7652,-0.2471,1.936,SEARCH,0.0000,0.0000,0.0000,-0.0193
867,gimbal,dynamic,0.9276,14.04,0.87,-0.0812,0.0887,0.7854,-0.2420,1.938,SEARCH,0.0000,0.0000,0.0000,-0.0187
967,gimbal,dynamic,0.9420,14.04,0.97,-0.0786,0.0879,0.8056,-0.2369,1.941,SEARCH,0.0000,0.0000,0.0000,-0.0176
1067,gimbal,dynamic,0.9560,14.04,1.07,-0.0755,0.0869,0.8258,-0.2319,1.944,SEARCH,0.0000,0.0000,0.0000,-0.0167
1167,gimbal,dynamic,0.9691,14.04,1.17,-0.0715,0.0854,0.8459,-0.2269,1.946,SEARCH,0.0000,0.0000,0.0000,-0.0163
1267,gimbal,dynamic,0.9827,14.04,1.27,-0.0679,0.0840,0.8660,-0.2219,1.947,SEARCH,0.0000,0.0000,0.0000,-0.0159
1367,gimbal,dynamic,0.9963,14.04,1.37,-0.0643,0.0825,0.8861,-0.2168,1.948,SEARCH,0.0000,0.0000,0.0000,-0.0156
1467,gimbal,dynamic,1.0102,14.04,1.47,-0.0604,0.0818,0.9061,-0.2118,1.950,SEARCH,0.0000,0.0000,0.0000,-0.0151
1567,gimbal,dynamic,1.0248,14.03,1.57,-0.0570,0.0824,0.9261,-0.2068,1.952,SEARCH,0.0000,0.0000,0.0000,-0.0144
1667,gimbal,dynamic,1.0401,14.03,1.67,-0.0538,0.0843,0.9462,-0.2018,1.955,SEARCH,0.0000,0.0000,0.0000,-0.0134
1767,gimbal,dynamic,1.0565,14.02,1.77,-0.0515,0.0869,0.9662,-0.1968,1.955,SEARCH,0.0000,0.0000,0.0000,-0.0134
1867,gimbal,dynamic,1.0737,14.02,1.87,-0.0498,0.0904,0.9862,-0.1918,1.955,SEARCH,0.0000,0.0000,0.0000,-0.0134
